id	sym	emt_ut_rep1	emt_ut_rep2	emt_10d_rep1	emt_10d_rep2
ENSMUSG00000061802	Armc4	0	0	0	1
ENSMUSG00000061808	Ttr	4	1	3	0
ENSMUSG00000061809	Tbpl2	0	0	2	0
ENSMUSG00000061815	Rufy4	2	0	1927	1106
ENSMUSG00000061816	Myl1	0	0	1	0
ENSMUSG00000061825	Ces2c	4	1	20	6
ENSMUSG00000061833	Gm6311	1	2	4	0
ENSMUSG00000061838	Suclg2	3659	2875	2901	1452
ENSMUSG00000061843	Vmn1r-ps32	0	0	1	1
ENSMUSG00000061848	Gm5805	0	3	1	2
ENSMUSG00000061859	Inadl	1826	1511	871	483
ENSMUSG00000061878	Sphk1	830	731	3447	2081
ENSMUSG00000061882	Ccdc62	69	76	165	52
ENSMUSG00000061887	Ssbp3	1048	965	3573	2196
ENSMUSG00000061894	Zscan20	236	197	551	308
ENSMUSG00000061897	Gm14292	67	53	111	56
ENSMUSG00000061898	Rbak	164	138	272	137
ENSMUSG00000061904	Slc25a3	15664	12062	19929	11381
ENSMUSG00000061911	Myt1l	0	0	3	1
ENSMUSG00000061923	Odf1	0	0	0	0
ENSMUSG00000061928	Dsg1b	7	4	8	3
ENSMUSG00000061947	Serpina10	3	5	10	9
ENSMUSG00000061950	Ppp4r1	5524	4355	6744	3917
ENSMUSG00000061952	Olfr1377	0	0	0	0
ENSMUSG00000061959	Ces1e	0	0	0	1
ENSMUSG00000061961	Olfr815	0	1	3	2
ENSMUSG00000061979	Wbscr16	813	595	1083	626
ENSMUSG00000061981	Flot2	3216	2907	4245	2549
ENSMUSG00000061983	Rps12	32321	26262	38748	19417
ENSMUSG00000061984	Olfr392	0	0	0	0
ENSMUSG00000061988	Rpl10a-ps2	0	0	0	1
ENSMUSG00000061991	Hist1h2af	152	394	137	165
ENSMUSG00000062006	Rpl34	16173	12657	26034	13226
ENSMUSG00000062007	Hsh2d	3	2	2	0
ENSMUSG00000062012	Zfp13	5	4	6	5
ENSMUSG00000062014	Gmfb	5111	3597	8976	4315
ENSMUSG00000062017	Abca14	29	23	30	10
ENSMUSG00000062028	Irgc1	0	3	3	2
ENSMUSG00000062031	Athl1	715	643	1093	606
ENSMUSG00000062036	4932415M13Rik	0	1	1	0
ENSMUSG00000062037	Olfr285	0	0	1	0
ENSMUSG00000062040	Zfp27	682	484	1099	624
ENSMUSG00000062044	Lmtk3	26	37	10	2
ENSMUSG00000062046	5730460C07Rik	0	0	1	0
ENSMUSG00000062054	Iah1	316	268	880	521
ENSMUSG00000062064	Slc2a7	0	0	3	0
ENSMUSG00000062070	Pgk1	35335	26741	26203	13095
ENSMUSG00000062073	Gm10109	1	1	1	2
ENSMUSG00000062074	Wisp3	0	0	1	0
ENSMUSG00000062075	Lmnb2	1770	1587	2491	1352
ENSMUSG00000062077	Trim54	0	0	6	0
ENSMUSG00000062078	Qk	6623	5123	23622	12146
ENSMUSG00000062081	Gm6055	2	0	0	0
ENSMUSG00000062082	Cd200r4	3	0	7	5
ENSMUSG00000062083	Rpl13a-ps1	0	0	1	0
ENSMUSG00000062093	Gm10110	11	14	33	10
ENSMUSG00000062098	Btbd3	1202	1098	1830	1078
ENSMUSG00000062101	Zfp119b	259	180	459	226
ENSMUSG00000062105	Olfr183	0	0	0	1
ENSMUSG00000062110	Scfd2	532	423	717	386
ENSMUSG00000062115	Rai1	1692	2276	4553	3913
ENSMUSG00000062116	Zfp954	603	443	950	487
ENSMUSG00000062124	Defb45	0	0	1	0
ENSMUSG00000062127	Cttnbp2nl	521	435	11245	6590
ENSMUSG00000062151	Unc13c	37	21	54	26
ENSMUSG00000062152	Rpl21-ps14	3	2	11	1
ENSMUSG00000062154	Tex33	0	0	1	1
ENSMUSG00000062157	Ifnlr1	518	469	233	168
ENSMUSG00000062162	Mageb1	6	4	13	9
ENSMUSG00000062168	Ppef1	10	4	50	25
ENSMUSG00000062169	Cnih4	2168	1656	4780	2306
ENSMUSG00000062175	Tgif2	2	4	3	2
ENSMUSG00000062184	Hs6st2	0	0	4	2
ENSMUSG00000062190	Lancl2	1201	892	1251	610
ENSMUSG00000062198	2700097O09Rik	307	249	510	219
ENSMUSG00000062200	Vmn2r7	0	0	4	0
ENSMUSG00000062201	Prl3d3	0	0	2	2
ENSMUSG00000062202	Btbd9	1250	1075	2584	1420
ENSMUSG00000062203	Gspt1	5844	4804	9759	5780
ENSMUSG00000062209	Erbb4	0	0	6	0
ENSMUSG00000062210	Tnfaip8	1950	1487	1732	969
ENSMUSG00000062224	4933411G06Rik	0	0	0	0
ENSMUSG00000062232	Rapgef2	4226	3467	4400	2355
ENSMUSG00000062234	Gak	4463	3466	7662	4438
ENSMUSG00000062248	Cks2	2893	2176	3115	1500
ENSMUSG00000062257	Opcml	14	12	13	7
ENSMUSG00000062270	Morf4l1	5867	5012	10965	6052
ENSMUSG00000062275	Fbxw24	0	0	3	1
ENSMUSG00000062278	Gm11562	0	0	2	0
ENSMUSG00000062279	Gm10237	0	0	0	1
ENSMUSG00000062282	Gm10113	5	3	2	0
ENSMUSG00000062284	Gm6030	4	1	5	3
ENSMUSG00000062296	Trank1	107	121	304	143
ENSMUSG00000062300	Nectin2	742	688	3401	2104
ENSMUSG00000062310	Glrp1	244	181	1121	565
ENSMUSG00000062312	Erbb2	2134	2101	2724	1858
ENSMUSG00000062327	T	0	0	0	2
ENSMUSG00000062328	Rpl17	20179	15003	28301	14500
ENSMUSG00000062329	Cytl1	4	2	6	3
ENSMUSG00000062342	Serpinb9e	0	0	755	321
ENSMUSG00000062345	Serpinb2	0	0	1	1
ENSMUSG00000062352	Itgb1bp1	839	650	1663	861
ENSMUSG00000062353	Gm15772	4408	3227	6316	3366
ENSMUSG00000062365	Gm4968	5	2	11	5
ENSMUSG00000062369	Usp17lb	8	6	18	10
ENSMUSG00000062372	Otof	0	0	5	3
ENSMUSG00000062373	Tmem65	3838	2857	4771	2198
ENSMUSG00000062376	Borcs7	68	47	164	106
ENSMUSG00000062380	Tubb3	15	32	3244	1694
ENSMUSG00000062382	Gm10116	6	6	7	6
ENSMUSG00000062391	4932435O22Rik	0	0	0	0
ENSMUSG00000062393	Dgkk	0	0	5	4
ENSMUSG00000062397	Zfp706	7299	6257	9649	5743
ENSMUSG00000062400	Krtap6-5	0	0	0	1
ENSMUSG00000062410	Hsd3b3	0	0	0	0
ENSMUSG00000062421	Arf2	2784	2087	2804	1287
ENSMUSG00000062432	Cyp26c1	7	7	15	2
ENSMUSG00000062444	Ap3b2	0	0	4	7
ENSMUSG00000062456	Rpl9-ps6	5	3	16	3
ENSMUSG00000062458	Gm8623	5	1	3	0
ENSMUSG00000062461	Gm5453	0	0	1	0
ENSMUSG00000062464	Cyp4f37	1	4	8	2
ENSMUSG00000062470	Fbxl12os	49	43	104	29
ENSMUSG00000062472	Gm4945	0	2	4	2
ENSMUSG00000062480	Acat3	21	14	90	63
ENSMUSG00000062488	Ifit3b	114	105	20	7
ENSMUSG00000062496	4930431F12Rik	17	12	12	8
ENSMUSG00000062510	Nsl1	992	719	869	453
ENSMUSG00000062511	4930512M02Rik	1	0	1	1
ENSMUSG00000062515	Fabp4	1	2	11	8
ENSMUSG00000062518	Zfp534	74	38	79	33
ENSMUSG00000062519	Zfp398	651	470	1463	740
ENSMUSG00000062524	Ncr1	0	0	0	0
ENSMUSG00000062526	Mppe1	265	216	338	186
ENSMUSG00000062542	Syt9	1	0	3	1
ENSMUSG00000062545	Tlr12	0	0	1	0
ENSMUSG00000062551	Prl2c1	2	0	2	0
ENSMUSG00000062554	Gm12751	45	125	120	119
ENSMUSG00000062561	Gm10118	0	0	0	1
ENSMUSG00000062563	Cys1	107	106	67	41
ENSMUSG00000062580	Timm17a	3215	2592	5693	2725
ENSMUSG00000062582	Rpl30-ps8	0	1	1	1
ENSMUSG00000062585	Cnr2	1	0	4	0
ENSMUSG00000062588	Gm6104	0	0	0	0
ENSMUSG00000062590	Armc9	659	617	1639	856
ENSMUSG00000062591	Tubb4a	9	7	11	13
ENSMUSG00000062593	Lilrb4a	1	0	24	12
ENSMUSG00000062604	Srpk2	1002	730	4051	2013
ENSMUSG00000062608	Olfr195	0	0	1	0
ENSMUSG00000062609	Kcnj15	1	0	16	9
ENSMUSG00000062611	Rps3a2	1	0	0	0
ENSMUSG00000062619	2310039H08Rik	491	544	665	480
ENSMUSG00000062624	Cyp2c67	17	9	1	0
ENSMUSG00000062627	Mysm1	2148	1429	3162	1405
ENSMUSG00000062638	Btnl1	0	0	0	1
ENSMUSG00000062646	Ganc	365	356	875	435
ENSMUSG00000062647	Rpl7a	44148	32639	54058	28387
ENSMUSG00000062651	H2afb1	1	0	1	2
ENSMUSG00000062661	Ncs1	2387	2047	11749	6810
ENSMUSG00000062683	Atp5g2	1750	1454	2857	1482
ENSMUSG00000062687	Cks1brt	0	0	1	1
ENSMUSG00000062691	Cebpzos	545	428	791	455
ENSMUSG00000062704	9430002A10Rik	4	12	8	2
ENSMUSG00000062712	Olfr531	0	0	1	0
ENSMUSG00000062713	Sim2	306	214	229	164
ENSMUSG00000062727	Hist1h2bk	758	1402	686	645
ENSMUSG00000062729	Ppox	680	523	752	410
ENSMUSG00000062737	Prl3d2	0	0	1	0
ENSMUSG00000062742	Gm5239	67	38	87	45
ENSMUSG00000062743	Zfp677	333	162	578	251
ENSMUSG00000062753	AI413582	222	175	456	266
ENSMUSG00000062758	Gm16477	2	1	2	1
ENSMUSG00000062760	1810041L15Rik	5	2	44	32
ENSMUSG00000062761	Zfp512	1126	944	2003	951
ENSMUSG00000062762	Ei24	3051	2516	4368	2277
ENSMUSG00000062773	Tex101	0	0	6	1
ENSMUSG00000062778	Chia1	0	0	2	0
ENSMUSG00000062785	Kcnc3	19	15	28	27
ENSMUSG00000062791	Gm382	0	0	1	0
ENSMUSG00000062793	Olfr1158	0	0	0	1
ENSMUSG00000062794	Zfp599	558	426	962	432
ENSMUSG00000062797	l7Rn6	677	598	1268	644
ENSMUSG00000062818	Vmn1r51	0	0	2	3
ENSMUSG00000062822	4833420G17Rik	1284	967	1982	998
ENSMUSG00000062825	Actg1	78736	62528	187232	108212
ENSMUSG00000062826	Ces2f	14	10	59	45
ENSMUSG00000062844	Olfr1458	0	0	0	0
ENSMUSG00000062846	Gm14176	3	1	1	2
ENSMUSG00000062859	Tcp11	0	0	2	0
ENSMUSG00000062861	Zfp28	405	370	478	229
ENSMUSG00000062866	Phactr2	0	0	16	4
ENSMUSG00000062867	Impdh2	8810	6463	11358	6110
ENSMUSG00000062874	Gm4978	6	3	6	2
ENSMUSG00000062896	Rpl31-ps11	10	5	12	5
ENSMUSG00000062901	Klhl24	2209	1945	11210	5387
ENSMUSG00000062905	Vmn1r32	0	0	1	1
ENSMUSG00000062906	Hdac10	883	689	952	508
ENSMUSG00000062908	Acadm	3401	2438	3051	1384
ENSMUSG00000062929	Cfl2	3979	2827	10119	4816
ENSMUSG00000062931	Zfp938	548	331	774	330
ENSMUSG00000062937	Mtap	6856	5029	10344	5296
ENSMUSG00000062939	Stat4	0	0	0	0
ENSMUSG00000062944	9130023H24Rik	248	182	758	383
ENSMUSG00000062949	Atp11c	2470	1522	3105	1493
ENSMUSG00000062952	Tas2r110	0	0	1	0
ENSMUSG00000062960	Kdr	0	0	8	5
ENSMUSG00000062961	Ccdc177	0	0	4	1
ENSMUSG00000062963	Ufc1	2602	1894	3854	1969
ENSMUSG00000062980	Cped1	12	10	6	3
ENSMUSG00000062981	Mrpl42	2346	1579	1995	963
ENSMUSG00000062991	Nrg1	1869	1602	3076	1808
ENSMUSG00000062995	Ica1	29	24	23	3
ENSMUSG00000062997	Rpl35	11485	8840	17882	9327
ENSMUSG00000063001	Gm9701	1	2	3	1
ENSMUSG00000063011	Msln	6287	4555	14273	7245
ENSMUSG00000063015	Ccni	4293	3638	12804	7326
ENSMUSG00000063018	2010204K13Rik	288	222	478	238
ENSMUSG00000063019	Manbal	430	350	1036	642
ENSMUSG00000063021	Hist1h2ak	747	1473	837	799
ENSMUSG00000063047	Zfp780b	585	509	1234	613
ENSMUSG00000063049	Ing2	641	505	622	316
ENSMUSG00000063052	Lrrc40	4077	3090	6410	2987
ENSMUSG00000063058	Prr23a2	0	0	0	1
ENSMUSG00000063060	Sox7	0	0	0	1
ENSMUSG00000063063	Ctnna2	0	0	14	2
ENSMUSG00000063065	Mapk3	1531	1298	3480	2060
ENSMUSG00000063077	Kif1b	5191	4343	12031	6100
ENSMUSG00000063087	Gm10125	38	23	74	41
ENSMUSG00000063108	Zfp26	2307	1670	4075	1970
ENSMUSG00000063109	Dgkeos	0	0	2	0
ENSMUSG00000063120	Olfr480	0	0	1	0
ENSMUSG00000063130	Calml3	2	0	0	0
ENSMUSG00000063133	Klk1b1	0	0	0	0
ENSMUSG00000063137	Olfr177	0	0	1	0
ENSMUSG00000063142	Kcnma1	0	0	4	1
ENSMUSG00000063145	Bbs5	412	286	883	393
ENSMUSG00000063146	Clip2	994	1016	4378	2782
ENSMUSG00000063160	Numbl	327	335	1697	1155
ENSMUSG00000063163	Speer2	0	0	0	0
ENSMUSG00000063166	Gm5449	2	3	0	3
ENSMUSG00000063171	Rps4l	1063	1111	1281	825
ENSMUSG00000063172	Hspb11	334	259	633	277
ENSMUSG00000063177	Klk1b27	0	0	0	0
ENSMUSG00000063179	Pstk	554	412	997	587
ENSMUSG00000063193	Cd300lb	1	3	4	0
ENSMUSG00000063200	Nol7	2531	1950	2077	983
ENSMUSG00000063229	Ldha	50062	40077	47909	25798
ENSMUSG00000063232	Serpina11	0	0	0	0
ENSMUSG00000063234	Gpr84	3	3	5	0
ENSMUSG00000063235	Ptpmt1	1416	1141	2262	1153
ENSMUSG00000063236	1110038F14Rik	789	661	1352	714
ENSMUSG00000063239	Grm4	0	0	7	2
ENSMUSG00000063245	Gm13248	61	41	153	43
ENSMUSG00000063251	Krtap4-1	0	0	0	1
ENSMUSG00000063253	Scoc	2691	1696	6033	2596
ENSMUSG00000063268	Parp10	1020	914	2554	1482
ENSMUSG00000063273	Naa15	7061	5965	15108	9108
ENSMUSG00000063275	Hacd1	425	320	1943	1018
ENSMUSG00000063281	Zfp35	798	728	1566	852
ENSMUSG00000063286	Gm8995	8	7	17	5
ENSMUSG00000063296	Tmem117	0	0	12	4
ENSMUSG00000063297	Luzp2	0	0	8	4
ENSMUSG00000063305	Psg20	0	0	0	1
ENSMUSG00000063314	Gm12657	3	6	3	4
ENSMUSG00000063316	Rpl27	11002	8832	14472	7812
ENSMUSG00000063317	Usp31	2482	2247	5602	3323
ENSMUSG00000063320	1190007I07Rik	112	140	183	104
ENSMUSG00000063328	Gm9396	2	2	3	0
ENSMUSG00000063334	Krr1	3645	2563	2969	1281
ENSMUSG00000063350	Olfr874	0	0	2	1
ENSMUSG00000063354	Slc39a4	5854	4966	5551	3195
ENSMUSG00000063358	Mapk1	9243	7102	16633	8749
ENSMUSG00000063362	Alg11	1943	1473	2558	1266
ENSMUSG00000063364	3300002I08Rik	129	100	233	120
ENSMUSG00000063376	Ifna13	0	0	2	1
ENSMUSG00000063382	Bcl9l	228	434	885	923
ENSMUSG00000063383	Zfp947	111	66	186	94
ENSMUSG00000063388	BC023105	1	1	1	2
ENSMUSG00000063394	Olfr293	0	0	1	0
ENSMUSG00000063406	Tmed5	2863	1837	4189	1910
ENSMUSG00000063409	Lrrc43	0	0	2	0
ENSMUSG00000063410	Stk24	1923	1533	3986	2461
ENSMUSG00000063412	Gm10131	0	0	1	1
ENSMUSG00000063415	Cyp26b1	194	170	305	193
ENSMUSG00000063428	Ddo	0	0	3	8
ENSMUSG00000063430	Wscd2	0	0	5	4
ENSMUSG00000063434	Sorcs3	2	1	9	4
ENSMUSG00000063439	B9d2	296	291	465	304
ENSMUSG00000063442	Gm7117	1	2	2	3
ENSMUSG00000063445	Nmral1	2393	1920	1674	929
ENSMUSG00000063446	Plppr1	2	1	6	0
ENSMUSG00000063447	Ube2d2b	0	1	1	0
ENSMUSG00000063450	Syne2	14686	13048	24705	12791
ENSMUSG00000063455	D630045J12Rik	923	922	989	729
ENSMUSG00000063457	Rps15	15817	13150	20301	12147
ENSMUSG00000063458	1700112E06Rik	3	3	1	3
ENSMUSG00000063480	Nhp2l1	5955	4540	9615	4914
ENSMUSG00000063488	Zkscan7	42	54	81	58
ENSMUSG00000063506	Arhgap22	1188	1167	1561	897
ENSMUSG00000063511	Snrnp70	6697	5626	8912	3974
ENSMUSG00000063514	Gm6756	0	0	0	0
ENSMUSG00000063522	2010109I03Rik	12	26	38	20
ENSMUSG00000063524	Eno1	34169	28569	38528	23198
ENSMUSG00000063529	Stmnd1	0	0	2	0
ENSMUSG00000063531	Sema3e	27002	20596	7175	3655
ENSMUSG00000063535	Zfp773	27	37	68	31
ENSMUSG00000063548	Gm4825	0	0	8	1
ENSMUSG00000063550	Nup98	6961	5539	12825	7477
ENSMUSG00000063556	Gm10132	5	2	3	3
ENSMUSG00000063558	Aox1	482	412	1046	547
ENSMUSG00000063564	Col23a1	2	0	9	5
ENSMUSG00000063568	Jazf1	0	0	1	0
ENSMUSG00000063576	Klhdc3	947	868	1898	1443
ENSMUSG00000063582	Olfr666	0	0	0	0
ENSMUSG00000063583	Olfr1410	0	0	1	0
ENSMUSG00000063586	Gm5513	9	8	10	7
ENSMUSG00000063590	Slc22a28	4	0	4	1
ENSMUSG00000063594	Gng8	0	1	2	3
ENSMUSG00000063600	Egfem1	0	0	5	0
ENSMUSG00000063605	Ccdc102a	264	236	790	451
ENSMUSG00000063611	Gm10134	3	0	3	0
ENSMUSG00000063623	C230062I16Rik	17	6	28	27
ENSMUSG00000063626	Unc5d	0	0	1	1
ENSMUSG00000063646	Jakmip1	0	0	0	2
ENSMUSG00000063651	Cnfn	0	0	0	1
ENSMUSG00000063652	Slc22a21	2	1	10	3
ENSMUSG00000063656	Gm10135	1	0	0	0
ENSMUSG00000063659	Zbtb18	5032	4139	5092	2579
ENSMUSG00000063661	Krt73	0	0	1	0
ENSMUSG00000063663	Brwd3	1315	864	1788	986
ENSMUSG00000063681	Crb1	0	0	2	1
ENSMUSG00000063683	Glyat	1260	857	133	61
ENSMUSG00000063684	Gm13910	2	0	1	0
ENSMUSG00000063687	Pcdhb5	3	7	27	16
ENSMUSG00000063689	Hist2h2ab	191	185	142	120
ENSMUSG00000063694	Cycs	3948	2883	5398	2495
ENSMUSG00000063696	Gm8730	350	296	566	313
ENSMUSG00000063698	Sfxn4	39	33	65	39
ENSMUSG00000063704	Mapk15	19	25	58	17
ENSMUSG00000063713	Klk1b24	0	0	1	0
ENSMUSG00000063714	Sp3os	51	48	201	109
ENSMUSG00000063727	Tnfrsf11b	0	0	9	2
ENSMUSG00000063728	Magea6	0	0	0	0
ENSMUSG00000063730	Hsd3b2	87	75	176	82
ENSMUSG00000063739	Gm4963	0	0	0	2
ENSMUSG00000063751	Platr8	1	0	0	0
ENSMUSG00000063754	Gm10136	3	5	7	1
ENSMUSG00000063760	Rnf217	1494	1104	2445	1357
ENSMUSG00000063765	Chadl	5	3	13	6
ENSMUSG00000063767	S100a7a	1143	796	612	257
ENSMUSG00000063779	Chil4	1	3	2	0
ENSMUSG00000063785	Utp14a	2192	1612	2620	1350
ENSMUSG00000063787	Chchd1	1074	836	1535	774
ENSMUSG00000063796	Slc22a8	0	0	3	2
ENSMUSG00000063800	Prpf38a	2660	2028	2556	1274
ENSMUSG00000063801	Ap3s2	1202	963	2209	1247
ENSMUSG00000063802	Hspbp1	1160	1226	1624	1020
ENSMUSG00000063804	Lin28b	0	0	3	0
ENSMUSG00000063808	Gpatch1	682	613	935	458
ENSMUSG00000063810	Alms1	2555	2036	3102	1820
ENSMUSG00000063820	Arl9	9	8	8	2
ENSMUSG00000063821	Dupd1	0	0	0	0
ENSMUSG00000063830	Gm6065	3	2	7	2
ENSMUSG00000063838	Cdc42ep5	707	708	558	371
ENSMUSG00000063846	Gm21731	2	0	1	2
ENSMUSG00000063849	Ppcdc	789	623	1125	601
ENSMUSG00000063851	Rnf183	214	217	207	97
ENSMUSG00000063856	Gpx1	2255	1898	7474	3963
ENSMUSG00000063870	Chd4	14471	12318	28629	16324
ENSMUSG00000063873	Slc24a3	26	17	26	17
ENSMUSG00000063875	Rps6-ps1	14	11	16	1
ENSMUSG00000063881	Olfr376	7	3	3	0
ENSMUSG00000063882	Uqcrh	4548	3419	6499	3405
ENSMUSG00000063884	Ptcd3	5675	4213	8408	3793
ENSMUSG00000063885	Gm6498	2	1	0	2
ENSMUSG00000063887	Nlgn1	0	1	1	8
ENSMUSG00000063888	Rpl7l1	8489	6284	11344	5952
ENSMUSG00000063889	Crem	420	300	977	467
ENSMUSG00000063894	Zkscan8	1033	775	2948	1471
ENSMUSG00000063895	Nupl1	2515	1965	4175	2055
ENSMUSG00000063900	Adam26b	0	0	3	3
ENSMUSG00000063902	Gm7964	5	5	11	4
ENSMUSG00000063904	4930533O14Rik	6288	5091	9877	5489
ENSMUSG00000063905	Gm10139	0	0	3	1
ENSMUSG00000063919	Srrm4	0	0	0	0
ENSMUSG00000063929	Cyp4a32	0	1	0	0
ENSMUSG00000063931	Pepd	5903	5197	4401	2494
ENSMUSG00000063935	Zar1	0	0	0	1
ENSMUSG00000063952	Brpf3	495	589	1555	1363
ENSMUSG00000063953	Amd2	80	57	108	42
ENSMUSG00000063954	Hist2h2aa2	0	2	0	1
ENSMUSG00000063971	Krt88	2	0	7	10
ENSMUSG00000063972	Nr6a1	622	545	1063	550
ENSMUSG00000063975	Slco1a5	919	681	384	195
ENSMUSG00000064016	Gm648	3	3	5	1
ENSMUSG00000064023	Klk8	0	0	1	0
ENSMUSG00000064030	Pym1	741	599	982	568
ENSMUSG00000064032	Gm10143	22	19	18	7
ENSMUSG00000064036	Mro	172	130	30	10
ENSMUSG00000064037	Gpn1	2114	1536	2557	1286
ENSMUSG00000064039	Ccr1l1	0	0	0	0
ENSMUSG00000064043	Trerf1	2	0	5	1
ENSMUSG00000064057	Scgb3a1	0	1	0	0
ENSMUSG00000064061	Dzip3	2363	1294	6780	2913
ENSMUSG00000064065	Ipcef1	4	3	12	3
ENSMUSG00000064068	Mtx1	2307	2004	2991	1689
ENSMUSG00000064080	Fbln2	2005	1627	177965	103993
ENSMUSG00000064081	Gm8973	0	1	1	0
ENSMUSG00000064090	Vrk2	769	564	1073	544
ENSMUSG00000064105	Cnnm2	195	180	392	223
ENSMUSG00000064109	Hcst	0	0	0	1
ENSMUSG00000064115	Cadm2	0	3	6	2
ENSMUSG00000064120	Mocs1	518	495	794	516
ENSMUSG00000064125	Prr36	0	0	0	1
ENSMUSG00000064127	Med14	4733	4046	7890	4992
ENSMUSG00000064128	Cenpj	496	437	814	371
ENSMUSG00000064138	Fam172a	624	500	1807	894
ENSMUSG00000064140	Trim38	0	1	4	2
ENSMUSG00000064141	Zfp69	97	113	141	68
ENSMUSG00000064145	Arih2	3442	2582	5133	2719
ENSMUSG00000064147	Rab44	6	3	15	13
ENSMUSG00000064158	Izumo1	3	2	3	4
ENSMUSG00000064165	Krt39	2	0	2	5
ENSMUSG00000064168	Hist1h2bh	2338	2515	1950	1338
ENSMUSG00000064177	Ghrl	5	1	7	1
ENSMUSG00000064179	Tnnt1	0	0	0	0
ENSMUSG00000064181	Rab3ip	5043	4188	4949	2568
ENSMUSG00000064193	Gm4735	1218	1007	1298	819
ENSMUSG00000064194	Zfp936	0	2	2	2
ENSMUSG00000064201	Krt2	1	0	0	0
ENSMUSG00000064202	4430402I18Rik	16	11	52	26
ENSMUSG00000064208	Gm10145	0	1	0	0
ENSMUSG00000064210	Ano6	11248	9656	12272	7487
ENSMUSG00000064213	Defa24	0	0	1	0
ENSMUSG00000064215	Ifi27	1178	1024	2927	1525
ENSMUSG00000064223	Olfr694	0	0	0	0
ENSMUSG00000064224	Gsdma3	0	0	0	1
ENSMUSG00000064225	Paqr9	0	0	0	0
ENSMUSG00000064231	Gm5321	4	3	9	3
ENSMUSG00000064232	Gm5414	0	0	0	0
ENSMUSG00000064246	Chil1	36	51	5	2
ENSMUSG00000064247	Plcxd1	1	1	4	8
ENSMUSG00000064252	Olfr329-ps	1	1	1	0
ENSMUSG00000064254	Ethe1	2328	1868	2956	1548
ENSMUSG00000064262	Gimap8	28	25	34	15
ENSMUSG00000064263	Platr26	0	0	0	1
ENSMUSG00000064264	Zfp428	238	250	712	404
ENSMUSG00000064267	Hvcn1	491	402	139	101
ENSMUSG00000064272	Gpbar1	18	31	316	211
ENSMUSG00000064280	Ccdc146	0	0	4	1
ENSMUSG00000064281	Rpl19-ps1	4	5	12	6
ENSMUSG00000064284	Cdpf1	158	122	335	133
ENSMUSG00000064288	Hist1h4k	1771	2856	1550	1224
ENSMUSG00000064289	Tank	1638	1101	3529	1524
ENSMUSG00000064293	Cntn4	0	0	8	5
ENSMUSG00000064294	Aox3	0	0	11	3
ENSMUSG00000064299	4921528I07Rik	4	5	0	0
ENSMUSG00000064302	Clasp1	3004	2526	8279	4660
ENSMUSG00000064307	Lrrc51	26	29	137	69
ENSMUSG00000064310	Zpld1	1	0	3	1
ENSMUSG00000064317	Gm10146	0	0	0	0
ENSMUSG00000064325	Hhip	0	0	5	4
ENSMUSG00000064326	Siva1	1272	1187	1666	870
ENSMUSG00000064329	Scn1a	0	0	10	3
ENSMUSG00000064330	Pde6h	0	0	0	2
ENSMUSG00000064337	mt-Rnr1	21186	25849	76870	68746
ENSMUSG00000064339	mt-Rnr2	220612	241385	731644	470204
ENSMUSG00000064341	mt-Nd1	18599	14243	28558	18356
ENSMUSG00000064342	mt-Ti	20	12	41	34
ENSMUSG00000064343	mt-Tq	21	21	43	24
ENSMUSG00000064344	mt-Tm	11	7	18	8
ENSMUSG00000064345	mt-Nd2	1202	995	2712	2167
ENSMUSG00000064346	mt-Tw	9	5	23	8
ENSMUSG00000064347	mt-Ta	8	8	28	10
ENSMUSG00000064348	mt-Tn	1	0	1	0
ENSMUSG00000064349	mt-Tc	1	0	1	0
ENSMUSG00000064350	mt-Ty	9	14	19	9
ENSMUSG00000064351	mt-Co1	126625	94971	271443	139139
ENSMUSG00000064354	mt-Co2	3	2	9	5
ENSMUSG00000064356	mt-Atp8	701	502	1273	677
ENSMUSG00000064357	mt-Atp6	5	6	11	5
ENSMUSG00000064358	mt-Co3	7	5	17	5
ENSMUSG00000064360	mt-Nd3	69	51	50	46
ENSMUSG00000064363	mt-Nd4	893	806	2902	3493
ENSMUSG00000064367	mt-Nd5	1185	1110	3602	5054
ENSMUSG00000064368	mt-Nd6	79	44	81	61
ENSMUSG00000064369	mt-Te	2	3	8	3
ENSMUSG00000064370	mt-Cytb	6504	4813	14067	9639
ENSMUSG00000064371	mt-Tt	11	8	27	33
ENSMUSG00000064372	mt-Tp	44	36	117	69
ENSMUSG00000064373	Sepp1	24268	18781	1806	973
ENSMUSG00000064377	Gm24966	0	0	1	0
ENSMUSG00000064380	Gm26448	919	910	1200	984
ENSMUSG00000064387	Snora73a	31	16	35	17
ENSMUSG00000064389	Gm26446	0	1	0	0
ENSMUSG00000064390	Rnu73b	15	17	15	7
ENSMUSG00000064393	Gm23627	0	0	0	0
ENSMUSG00000064398	Gm23628	0	0	2	0
ENSMUSG00000064409	n-R5s40	1	4	3	7
ENSMUSG00000064410	Gm22247	1	1	6	4
ENSMUSG00000064412	Gm22246	0	0	1	0
ENSMUSG00000064413	Gm22245	1	0	0	0
ENSMUSG00000064427	Gm22748	71	46	115	60
ENSMUSG00000064436	Gm25589	0	0	1	0
ENSMUSG00000064437	Snord49b	47	46	54	33
ENSMUSG00000064441	Snord37	6	7	16	4
ENSMUSG00000064442	Gm26225	5	1	0	1
ENSMUSG00000064443	Gm26226	0	1	1	1
ENSMUSG00000064451	Snora23	109	98	122	108
