id	sym	Vector.1	Vector.2	Vector.3	CD36OE.1	CD36OE.2	CD36OE.3
ENSG00000188994	ZNF292	120	142	166	88	102	149
ENSG00000188996	HUS1B	2	2	2	0	0	0
ENSG00000188997	KCTD21	137	142	168	109	163	183
ENSG00000189001	SBSN	21	10	23	6	10	12
ENSG00000189007	ADAT2	231	213	267	213	212	295
ENSG00000189013	KIR2DL4	0	0	0	0	0	0
ENSG00000189014	FAM35DP	2	3	0	3	2	2
ENSG00000189023	MAGEB16	0	0	0	0	0	0
ENSG00000189030	VHLL	0	0	0	0	0	0
ENSG00000189037	DUSP21	4	2	1	2	0	0
ENSG00000189042	ZNF567	84	65	102	62	65	102
ENSG00000189043	NDUFA4	1061	702	918	1091	890	1585
ENSG00000189045	ANKDD1B	3	1	4	0	2	2
ENSG00000189046	ALKBH2	557	535	556	628	506	662
ENSG00000189050	RNFT1	60	69	60	57	41	101
ENSG00000189051	RNF222	0	0	2	2	1	0
ENSG00000189052	CGB5	0	0	0	0	0	0
ENSG00000189056	RELN	1	2	1	2	2	3
ENSG00000189057	FAM111B	150	115	149	96	108	168
ENSG00000189058	APOD	36	13	36	23	17	31
ENSG00000189060	H1F0	5989	6404	6535	5705	6088	7880
ENSG00000189064	GAGE2A	0	0	0	0	0	0
ENSG00000189067	LITAF	1271	1149	1553	1055	1276	1323
ENSG00000189068	VSTM1	0	0	0	0	0	0
ENSG00000189077	TMEM120A	579	528	643	637	543	705
ENSG00000189079	ARID2	408	392	521	337	418	474
ENSG00000189089	RIMKLBP1	0	0	0	0	0	0
ENSG00000189090	FAM25B	0	0	0	0	0	0
ENSG00000189091	SF3B3	2460	2357	2643	2088	2107	2842
ENSG00000189099	PRSS48	0	0	0	0	0	0
ENSG00000189108	IL1RAPL2	0	0	0	0	0	0
ENSG00000189114	BLOC1S3	103	106	134	93	124	110
ENSG00000189120	SP6	633	648	779	475	592	519
ENSG00000189127	ANKRD34B	0	0	0	2	1	3
ENSG00000189129	PLAC9	0	0	0	0	0	0
ENSG00000189132	FAM47B	0	0	0	0	0	0
ENSG00000189134	NKAPL	0	0	1	0	2	0
ENSG00000189136	UBE2Q2P1	13	4	15	13	14	14
ENSG00000189139	FSCB	0	0	0	0	0	0
ENSG00000189143	CLDN4	2520	2437	3245	2951	2976	2984
ENSG00000189144	ZNF573	5	7	5	2	7	12
ENSG00000189149	CRYM-AS1	8	4	7	6	4	6
ENSG00000189152	GRAPL	4	0	0	1	5	2
ENSG00000189157	FAM47E	1	2	4	4	8	9
ENSG00000189159	HN1	1721	1466	1593	1838	1530	2107
ENSG00000189164	ZNF527	33	31	48	34	45	42
ENSG00000189166	TNRC18P3	2	1	1	0	1	0
ENSG00000189167	ZAR1L	0	0	0	0	0	0
ENSG00000189169	KRTAP10-12	0	0	0	0	0	0
ENSG00000189171	S100A13	208	181	248	247	193	235
ENSG00000189180	ZNF33A	230	195	293	183	206	318
ENSG00000189181	OR14I1	0	1	0	0	0	0
ENSG00000189182	KRT77	0	0	0	0	0	1
ENSG00000189184	PCDH18	0	0	0	0	0	0
ENSG00000189186	DCAF8L2	7	1	2	0	1	0
ENSG00000189190	ZNF600	88	61	84	74	88	114
ENSG00000189195	BTBD8	5	2	1	1	0	1
ENSG00000189196	LINC00994	0	0	0	1	0	0
ENSG00000189212	DPY19L2P1	0	0	0	0	0	0
ENSG00000189221	MAOA	208	214	245	183	220	302
ENSG00000189227	C15orf61	97	82	115	146	96	111
ENSG00000189233	NUGGC	7	6	4	2	4	2
ENSG00000189238	LINC00943	0	0	0	0	0	0
ENSG00000189241	TSPYL1	991	884	1263	885	945	1096
ENSG00000189252	SPANXN3	1	0	0	0	0	0
ENSG00000189253	TRIM64B	0	0	0	0	0	0
ENSG00000189266	PNRC2	554	486	583	480	498	663
ENSG00000189280	GJB5	15	9	11	2	5	6
ENSG00000189283	FHIT	43	30	29	28	32	45
ENSG00000189292	FAM150B	0	0	0	0	0	0
ENSG00000189295	ANKRD62P1-PARP4P3	0	0	0	0	0	0
ENSG00000189298	ZKSCAN3	57	66	72	43	50	80
ENSG00000189299	FOXR2	0	0	0	0	0	0
ENSG00000189306	RRP7A	697	822	855	625	728	818
ENSG00000189308	LIN54	111	96	136	69	63	98
ENSG00000189319	FAM53B	279	358	378	257	289	337
ENSG00000189320	FAM180A	0	0	0	0	0	0
ENSG00000189325	C6orf222	22	6	24	17	12	16
ENSG00000189326	SPANXN4	0	0	0	0	0	0
ENSG00000189334	S100A14	12	23	19	17	21	30
ENSG00000189337	KAZN	142	163	195	119	145	151
ENSG00000189339	SLC35E2B	434	455	593	415	489	479
ENSG00000189343	RPS2P46	11960	12230	15250	13979	13508	17823
ENSG00000189348	FAM90A27P	0	0	0	0	0	0
ENSG00000189350	FAM179A	63	65	54	51	47	53
ENSG00000189357	SPATA31D4	0	0	0	0	0	0
ENSG00000189366	ALG1L	1	0	1	0	1	0
ENSG00000189367	KIAA0408	3	1	1	1	1	3
ENSG00000189369	GSPT2	11	10	9	3	8	9
ENSG00000189375	TBC1D28	0	0	0	0	0	0
ENSG00000189376	C8orf76	162	168	177	202	141	255
ENSG00000189377	CXCL17	1	0	0	0	0	0
ENSG00000189398	OR7E12P	2	0	1	0	1	1
ENSG00000189401	OTUD6A	0	0	0	0	0	0
ENSG00000189403	HMGB1	941	878	963	713	870	1042
ENSG00000189409	MMP23B	0	1	0	0	5	0
ENSG00000189410	SH2D5	211	212	174	159	176	188
ENSG00000189419	SPATA41	3	1	1	5	1	2
ENSG00000189420	ZFP92	0	0	2	0	0	0
ENSG00000189423	USP32P3	18	21	21	20	19	34
ENSG00000189430	NCR1	0	0	0	0	0	0
ENSG00000189431	RASSF10	2	0	1	0	0	0
ENSG00000189433	GJB4	2	1	3	0	4	0
ENSG00000194717	MIR494	0	0	0	0	0	0
ENSG00000195024	RNU1-15P	0	0	0	0	0	0
ENSG00000196071	OR2L13	0	0	0	0	0	0
ENSG00000196072	BLOC1S2	544	491	548	401	430	530
ENSG00000196074	SYCP2	0	0	0	0	0	0
ENSG00000196081	ZNF724P	5	5	9	0	6	3
ENSG00000196083	IL1RAP	60	63	69	58	48	48
ENSG00000196090	PTPRT	0	0	1	0	0	0
ENSG00000196091	MYBPC1	0	0	0	0	0	0
ENSG00000196092	PAX5	1	0	0	0	0	0
ENSG00000196098	OR5K4	0	0	0	0	0	0
ENSG00000196099	OR6M1	0	0	0	0	0	0
ENSG00000196104	SPOCK3	0	0	0	0	0	0
ENSG00000196109	ZNF676	0	0	0	1	0	1
ENSG00000196110	ZNF699	2	4	2	3	1	7
ENSG00000196115	ADAM5	0	0	0	0	0	0
ENSG00000196116	TDRD7	298	258	341	254	270	309
ENSG00000196118	CCDC189	64	67	61	55	71	79
ENSG00000196119	OR8A1	0	0	0	0	0	0
ENSG00000196123	KIAA0895L	303	291	358	263	250	333
ENSG00000196126	HLA-DRB1	11	8	6	5	2	11
ENSG00000196131	VN1R2	0	0	0	0	0	0
ENSG00000196132	MYT1	53	53	85	57	50	70
ENSG00000196136	SERPINA3	911	783	980	1180	1152	1472
ENSG00000196139	AKR1C3	3205	3037	3694	2803	2871	4016
ENSG00000196141	SPATS2L	3213	3061	3593	2988	3061	3968
ENSG00000196143	OR11H13P	0	0	0	2	0	1
ENSG00000196150	ZNF250	99	128	153	117	127	182
ENSG00000196151	WDSUB1	69	73	104	86	81	95
ENSG00000196152	ZNF79	205	170	201	143	168	215
ENSG00000196154	S100A4	555	569	695	768	732	987
ENSG00000196155	PLEKHG4	675	693	705	656	647	648
ENSG00000196156	KRTAP4-3	0	0	0	0	0	0
ENSG00000196159	FAT4	0	0	0	0	0	0
ENSG00000196166	C8orf86	0	0	0	0	0	0
ENSG00000196169	KIF19	0	0	0	0	0	0
ENSG00000196171	OR6K2	0	0	0	0	0	0
ENSG00000196172	ZNF681	0	0	0	0	0	0
ENSG00000196177	ACADSB	284	274	323	205	250	358
ENSG00000196182	STK40	851	937	980	941	923	896
ENSG00000196183	RPS2P4	88	71	108	74	99	217
ENSG00000196184	OR10J1	0	0	0	0	0	0
ENSG00000196187	TMEM63A	569	531	639	618	630	675
ENSG00000196188	CTSE	13	11	11	5	11	10
ENSG00000196189	SEMA4A	106	109	117	97	67	96
ENSG00000196196	HRCT1	26	36	26	49	38	37
ENSG00000196199	MPHOSPH8	440	451	526	291	347	477
ENSG00000196204	RNF216P1	536	567	667	538	547	713
ENSG00000196205	EEF1A1P5	58441	58178	75352	46278	46475	70035
ENSG00000196208	GREB1	2	0	1	1	1	3
ENSG00000196209	SIRPB2	0	0	0	0	0	0
ENSG00000196214	ZNF766	139	100	129	72	77	130
ENSG00000196218	RYR1	0	2	1	0	0	0
ENSG00000196220	SRGAP3	29	32	44	45	27	32
ENSG00000196224	KRTAP5-3	0	0	0	1	0	0
ENSG00000196227	FAM217B	222	181	278	170	206	254
ENSG00000196228	SULT1C3	0	0	0	0	0	0
ENSG00000196233	LCOR	216	185	272	122	172	232
ENSG00000196235	SUPT5H	2188	2345	2412	2112	2029	2483
ENSG00000196236	XPNPEP3	160	140	164	104	133	195
ENSG00000196240	OR2T2	0	0	0	0	0	0
ENSG00000196242	OR2C3	0	0	0	0	0	0
ENSG00000196243	LINC00615	0	0	0	0	0	0
ENSG00000196247	ZNF107	56	52	59	58	43	84
ENSG00000196248	OR10S1	0	0	0	0	0	0
ENSG00000196260	SFTA2	0	0	0	0	0	0
ENSG00000196262	PPIA	5244	4478	5187	5710	5119	7726
ENSG00000196263	ZNF471	0	0	0	0	0	0
ENSG00000196266	OR10J3	0	0	0	0	0	0
ENSG00000196267	ZNF836	2	1	0	2	0	2
ENSG00000196268	ZNF493	16	26	24	14	16	23
ENSG00000196273	LINC00523	0	0	0	0	2	0
ENSG00000196275	GTF2IRD2	11	28	3	7	36	12
ENSG00000196277	GRM7	0	0	0	1	1	0
ENSG00000196284	SUPT3H	134	124	161	111	140	164
ENSG00000196290	NIF3L1	611	535	626	577	570	834
ENSG00000196296	ATP2A1	113	109	116	146	92	114
ENSG00000196301	HLA-DRB9	0	0	0	0	0	0
ENSG00000196305	IARS	3077	2935	3377	2238	2551	3543
ENSG00000196312	MFSD14C	55	46	21	21	34	51
ENSG00000196313	POM121	1152	1259	1473	1164	1360	1461
ENSG00000196323	ZBTB44	195	181	257	194	222	258
ENSG00000196329	GIMAP5	1	1	0	0	0	0
ENSG00000196335	STK31	0	0	0	1	0	0
ENSG00000196337	CGB7	0	0	0	2	4	1
ENSG00000196338	NLGN3	5	0	4	2	4	5
ENSG00000196341	OR8D1	0	0	0	0	0	0
ENSG00000196344	ADH7	0	0	0	0	0	0
ENSG00000196345	ZKSCAN7	0	0	0	0	0	1
ENSG00000196350	ZNF729	0	0	0	0	0	0
ENSG00000196352	CD55	414	395	414	389	402	508
ENSG00000196353	CPNE4	0	0	0	0	0	0
ENSG00000196357	ZNF565	27	32	29	36	31	42
ENSG00000196358	NTNG2	0	0	3	0	0	1
ENSG00000196361	ELAVL3	1	1	0	0	0	0
ENSG00000196363	WDR5	762	790	804	773	800	900
ENSG00000196364	PRSS29P	0	0	0	1	0	0
ENSG00000196365	LONP1	3144	3623	3521	2185	2387	2485
ENSG00000196366	C9orf163	14	5	31	25	24	30
ENSG00000196367	TRRAP	1960	2106	2292	1900	1964	2165
ENSG00000196368	NUDT11	0	0	0	0	0	0
ENSG00000196369	SRGAP2B	115	94	127	90	107	111
ENSG00000196371	FUT4	0	0	0	0	0	0
ENSG00000196372	ASB13	468	503	541	393	392	466
ENSG00000196376	SLC35F1	0	0	0	0	0	0
ENSG00000196378	ZNF34	57	44	56	54	41	68
ENSG00000196381	ZNF781	0	0	0	0	0	0
ENSG00000196383	OR4Q2	0	0	0	0	0	0
ENSG00000196387	ZNF140	73	68	89	76	80	124
ENSG00000196388	INCA1	7	8	21	2	8	10
ENSG00000196391	ZNF774	19	14	12	13	17	19
ENSG00000196396	PTPN1	1224	1172	1482	984	1144	1390
ENSG00000196403	OR10D1P	0	0	0	0	0	0
ENSG00000196405	EVL	560	645	557	728	587	550
ENSG00000196406	SPANXD	0	0	0	0	0	0
ENSG00000196407	THEM5	0	0	0	0	0	0
ENSG00000196408	NOXO1	2	2	2	1	5	2
ENSG00000196411	EPHB4	1510	1581	1795	1607	1582	1698
ENSG00000196415	PRTN3	0	0	0	1	0	0
ENSG00000196417	ZNF765	82	64	77	68	72	83
ENSG00000196418	ZNF124	94	76	103	96	92	140
ENSG00000196419	XRCC6	5957	5767	6720	5238	5404	7479
ENSG00000196420	S100A5	8	5	16	9	8	10
ENSG00000196421	LINC00176	120	141	159	130	123	141
ENSG00000196422	PPP1R26	271	271	376	296	280	307
ENSG00000196427	NBPF4	0	0	0	0	0	0
ENSG00000196428	TSC22D2	192	193	235	139	163	216
ENSG00000196431	CRYBA4	0	0	0	0	0	0
ENSG00000196433	ASMT	0	0	0	0	0	0
ENSG00000196436	NPIPB15	2	2	0	1	2	2
ENSG00000196437	ZNF569	37	34	28	39	34	48
ENSG00000196440	ARMCX4	0	2	0	0	0	0
ENSG00000196449	YRDC	465	501	528	487	518	616
ENSG00000196453	ZNF777	405	461	503	446	573	446
ENSG00000196455	PIK3R4	539	485	591	427	443	591
ENSG00000196456	ZNF775	40	54	49	43	40	40
ENSG00000196458	ZNF605	58	60	81	62	67	68
ENSG00000196459	TRAPPC2	26	25	46	19	33	24
ENSG00000196460	RFX8	0	0	0	0	0	0
ENSG00000196465	MYL6B	693	640	671	610	647	810
ENSG00000196466	ZNF799	92	94	152	114	98	123
ENSG00000196468	FGF16	0	0	0	0	0	0
ENSG00000196470	SIAH1	345	272	390	285	263	353
ENSG00000196475	GK2	1	0	0	0	0	0
ENSG00000196476	C20orf96	383	287	354	467	392	500
ENSG00000196482	ESRRG	0	0	0	0	0	2
ENSG00000196497	IPO4	3315	3446	3976	3200	3784	4034
ENSG00000196498	NCOR2	1024	1176	1205	836	995	796
ENSG00000196502	SULT1A1	604	534	570	486	471	532
ENSG00000196503	ARL9	0	1	0	0	0	0
ENSG00000196504	PRPF40A	1270	1284	1516	952	1207	1610
ENSG00000196505	GDAP2	184	116	192	146	126	166
ENSG00000196507	TCEAL3	2	0	4	0	1	3
ENSG00000196510	ANAPC7	676	664	798	671	671	859
ENSG00000196511	TPK1	3	7	9	6	5	6
ENSG00000196517	SLC6A9	178	186	151	110	145	189
ENSG00000196526	AFAP1	461	432	579	437	486	580
ENSG00000196531	NACA	8259	7517	8286	7870	6652	10888
ENSG00000196534	OR9K1P	0	0	0	0	0	0
ENSG00000196535	MYO18A	745	825	817	703	731	695
ENSG00000196539	OR2T3	0	0	0	0	0	0
ENSG00000196542	SPTSSB	43	56	35	43	42	59
ENSG00000196544	BORCS6	56	44	64	54	67	47
ENSG00000196547	MAN2A2	1781	1905	2014	1700	1664	1791
ENSG00000196549	MME	0	0	0	0	2	0
ENSG00000196550	FAM72A	77	81	76	77	98	150
ENSG00000196553	LINC00238	1	0	0	0	0	0
ENSG00000196557	CACNA1H	2007	2088	2512	1960	2146	1925
ENSG00000196562	SULF2	2	7	7	3	3	2
ENSG00000196565	HBG2	17	15	11	14	15	21
ENSG00000196569	LAMA2	6	10	15	14	6	10
ENSG00000196570	PFN3	0	0	0	0	0	0
ENSG00000196576	PLXNB2	4696	4681	5432	4757	4936	4376
ENSG00000196578	OR5AC2	0	0	0	0	0	0
ENSG00000196581	AJAP1	0	0	0	0	0	0
ENSG00000196584	XRCC2	138	98	163	94	124	104
ENSG00000196586	MYO6	615	596	735	438	500	663
ENSG00000196588	MKL1	501	484	600	507	527	550
ENSG00000196591	HDAC2	1711	1462	1817	1342	1501	2088
ENSG00000196593	ANKRD20A19P	4	3	4	2	0	6
ENSG00000196597	ZNF782	49	42	60	47	46	73
ENSG00000196600	SLC22A25	0	0	0	0	0	0
ENSG00000196604	POTEF	51	58	76	62	66	52
ENSG00000196605	ZNF846	30	18	20	22	16	20
ENSG00000196611	MMP1	5	3	5	2	6	1
ENSG00000196616	ADH1B	0	0	0	0	0	0
ENSG00000196620	UGT2B15	25	20	33	26	36	51
ENSG00000196628	TCF4	21	20	15	11	13	17
ENSG00000196632	WNK3	2	5	0	1	2	0
ENSG00000196639	HRH1	69	60	82	47	55	109
ENSG00000196642	RABL6	1576	1751	1760	1420	1401	1493
ENSG00000196646	ZNF136	59	40	56	46	41	36
ENSG00000196652	ZKSCAN5	446	486	540	383	449	558
ENSG00000196653	ZNF502	0	0	0	0	0	0
ENSG00000196655	TRAPPC4	739	709	795	689	682	805
ENSG00000196659	TTC30B	29	23	29	20	11	41
ENSG00000196660	SLC30A10	1	1	2	0	1	1
ENSG00000196663	TECPR2	298	310	356	277	323	320
ENSG00000196664	TLR7	1	0	0	0	0	0
ENSG00000196666	FAM180B	0	0	0	1	0	0
ENSG00000196668	LINC00173	0	0	0	0	0	0
ENSG00000196670	ZFP62	350	317	397	221	230	343
ENSG00000196678	ERI2	163	169	153	114	165	187
ENSG00000196683	TOMM7	1693	1561	1599	1741	1465	2381
ENSG00000196684	HSH2D	86	103	85	83	108	90
ENSG00000196689	TRPV1	95	98	113	97	111	106
ENSG00000196693	ZNF33B	87	84	123	109	95	115
ENSG00000196696	PDXDC2P	154	178	218	145	145	100
ENSG00000196700	ZNF512B	472	481	506	417	505	421
ENSG00000196704	AMZ2	678	565	741	660	612	795
ENSG00000196705	ZNF431	81	88	79	79	65	95
ENSG00000196711	FAM150A	0	0	0	0	0	0
ENSG00000196712	NF1	454	475	605	330	411	485
ENSG00000196715	VKORC1L1	860	811	1094	753	829	1070
ENSG00000196724	ZNF418	0	0	0	0	0	0
ENSG00000196730	DAPK1	1	1	0	1	0	1
ENSG00000196734	LCE1B	21	13	10	6	5	11
ENSG00000196735	HLA-DQA1	0	0	0	0	0	0
ENSG00000196739	COL27A1	938	850	961	1261	1231	1131
ENSG00000196743	GM2A	279	321	397	274	337	400
ENSG00000196747	HIST1H2AI	2	6	3	5	4	3
ENSG00000196748	CLPSL2	0	0	0	0	0	0
ENSG00000196754	S100A2	482	402	541	379	476	644
ENSG00000196756	SNHG17	495	456	483	542	488	591
ENSG00000196757	ZNF700	54	62	79	47	50	84
ENSG00000196767	POU3F4	0	0	0	0	0	0
ENSG00000196772	OR14A16	0	0	0	0	0	0
ENSG00000196776	CD47	2	0	0	0	0	0
ENSG00000196778	OR52K1	0	0	0	0	0	0
ENSG00000196781	TLE1	544	509	634	560	655	711
ENSG00000196782	MAML3	149	143	165	127	175	214
ENSG00000196787	HIST1H2AG	0	0	0	0	0	0
ENSG00000196792	STRN3	567	475	682	361	399	555
ENSG00000196793	ZNF239	0	0	0	0	0	0
ENSG00000196800	SPINK14	0	0	0	0	1	2
ENSG00000196805	SPRR2B	0	0	0	0	0	0
ENSG00000196810	CTBP1-AS2	115	123	150	91	118	124
ENSG00000196811	CHRNG	0	0	0	0	0	1
ENSG00000196812	ZSCAN16	103	79	98	78	70	118
ENSG00000196814	MVB12B	437	478	470	412	461	452
ENSG00000196821	C6orf106	1232	1271	1653	1078	1331	1526
ENSG00000196832	OR11G2	0	0	0	0	0	0
ENSG00000196834	POTEI	1	0	0	1	2	2
ENSG00000196839	ADA	332	301	355	359	364	385
ENSG00000196843	ARID5A	117	145	138	115	148	145
ENSG00000196844	PATE2	0	0	0	0	0	0
ENSG00000196850	PPTC7	382	323	491	301	304	356
ENSG00000196859	KRT39	0	1	1	0	2	1
ENSG00000196860	TOMM20L	0	2	1	1	1	0
ENSG00000196862	RGPD4	23	8	16	8	11	33
ENSG00000196865	NHLRC2	205	195	250	157	178	250
ENSG00000196866	HIST1H2AD	3	0	0	0	1	0
ENSG00000196867	ZFP28	0	0	0	0	0	0
ENSG00000196872	KIAA1211L	36	36	31	34	17	32
ENSG00000196873	CBWD3	69	47	89	101	51	92
ENSG00000196876	SCN8A	5	2	5	6	3	0
ENSG00000196878	LAMB3	1717	1756	1971	1367	1597	1599
ENSG00000196890	HIST3H2BB	0	0	0	0	0	0
ENSG00000196911	KPNA5	81	66	82	50	65	75
ENSG00000196912	ANKRD36B	36	37	74	49	43	70
ENSG00000196914	ARHGEF12	1664	1763	2182	1308	1522	1968
ENSG00000196917	HCAR1	25	32	32	23	31	22
ENSG00000196922	ZNF252P	130	129	187	111	158	182
ENSG00000196923	PDLIM7	644	690	661	553	563	582
ENSG00000196924	FLNA	11897	13347	14911	9768	11482	10930
ENSG00000196932	TMEM26	0	0	0	0	0	0
ENSG00000196933	RPS26P11	0	2	2	1	2	4
ENSG00000196935	SRGAP1	248	226	242	128	174	207
ENSG00000196937	FAM3C	70	84	118	59	60	70
ENSG00000196943	NOP9	2382	2449	2872	2254	2504	2845
ENSG00000196944	OR2T4	0	0	0	0	0	0
ENSG00000196946	ZNF705A	0	0	0	0	0	0
ENSG00000196950	SLC39A10	393	409	541	205	331	446
ENSG00000196954	CASP4	961	902	1006	803	717	1064
ENSG00000196961	AP2A1	1525	1571	1868	1493	1609	1608
ENSG00000196967	ZNF585A	52	64	93	82	73	104
ENSG00000196968	FUT11	9	11	10	7	3	3
ENSG00000196970	NXF4	2	3	8	5	2	2
ENSG00000196975	ANXA4	2678	2363	2688	2181	2027	2704
ENSG00000196976	LAGE3	85	89	93	97	110	124
ENSG00000196981	WDR5B	66	68	62	71	79	106
ENSG00000196990	FAM163B	0	0	0	0	0	0
ENSG00000196993	NPIPB9	0	0	1	1	0	3
ENSG00000196998	WDR45	423	431	487	405	405	513
ENSG00000197006	METTL9	1712	1570	1859	1447	1469	2262
ENSG00000197008	ZNF138	108	127	133	109	120	178
ENSG00000197013	ZNF429	1	3	4	1	3	3
ENSG00000197016	ZNF470	0	0	0	0	0	0
ENSG00000197019	SERTAD1	102	99	80	136	140	145
ENSG00000197020	ZNF100	64	37	44	40	42	64
ENSG00000197021	CXorf40B	619	535	632	562	493	697
ENSG00000197023	OR51A6P	0	0	0	0	0	0
ENSG00000197024	ZNF398	273	257	327	259	292	336
ENSG00000197037	ZSCAN25	431	461	489	456	429	518
ENSG00000197038	RBMY1A3P	0	0	0	0	0	0
ENSG00000197043	ANXA6	291	285	366	312	311	317
ENSG00000197044	ZNF441	58	37	56	49	42	54
ENSG00000197045	GMFB	362	319	432	271	299	444
ENSG00000197046	SIGLEC15	54	77	73	61	67	67
ENSG00000197050	ZNF420	85	62	106	54	50	87
ENSG00000197054	ZNF763	0	1	0	0	0	1
ENSG00000197056	ZMYM1	95	85	115	65	87	110
ENSG00000197057	DTHD1	0	0	0	0	0	0
ENSG00000197061	HIST1H4C	11	17	10	10	10	10
ENSG00000197062	ZSCAN26	250	199	254	204	204	314
ENSG00000197063	MAFG	1164	1149	1373	1054	1226	1260
ENSG00000197067	OR2T32P	0	0	0	0	0	0
ENSG00000197070	ARRDC1	424	421	448	456	466	418
ENSG00000197077	KIAA1671	1474	1580	1854	1216	1347	1580
ENSG00000197079	KRT35	3	7	7	3	12	4
ENSG00000197081	IGF2R	4121	4218	4554	3471	3560	4377
ENSG00000197083	ZNF300P1	1	0	0	1	0	0
ENSG00000197084	LCE1C	2	4	6	2	2	4
ENSG00000197085	NPSR1-AS1	73	84	92	75	63	71
ENSG00000197092	GOLGA6L16P	0	0	0	0	0	0
ENSG00000197093	GAL3ST4	16	7	16	12	15	14
ENSG00000197102	DYNC1H1	5798	5982	7096	4959	5776	6450
ENSG00000197106	SLC6A17	0	0	0	0	0	0
ENSG00000197110	IFNL3	0	0	0	0	0	0
ENSG00000197111	PCBP2	7757	7439	9429	6995	7277	9268
ENSG00000197114	ZGPAT	642	718	733	668	614	648
ENSG00000197119	SLC25A29	524	570	690	549	489	525
ENSG00000197121	PGAP1	126	115	182	88	95	143
ENSG00000197122	SRC	1016	1171	1252	1000	1133	1165
ENSG00000197123	ZNF679	0	0	0	0	0	0
ENSG00000197124	ZNF682	11	5	6	7	3	7
ENSG00000197125	OR8B8	0	0	0	0	0	0
ENSG00000197128	ZNF772	0	2	1	2	0	0
ENSG00000197134	ZNF257	7	3	6	2	4	9
ENSG00000197136	PCNX3	1003	1021	1181	1015	1071	1030
ENSG00000197140	ADAM32	2	2	2	7	5	7
ENSG00000197142	ACSL5	1375	1251	1397	1038	1075	1410
ENSG00000197147	LRRC8B	289	269	361	237	276	320
ENSG00000197150	ABCB8	353	374	357	310	326	328
ENSG00000197153	HIST1H3J	0	0	0	0	0	0
ENSG00000197157	SND1	4898	4951	5773	4048	4639	5296
ENSG00000197161	OR4C4P	0	0	0	0	0	0
ENSG00000197162	ZNF785	0	0	0	0	0	0
ENSG00000197165	SULT1A2	120	119	119	104	94	128
ENSG00000197168	NEK5	1	1	2	1	2	4
ENSG00000197170	PSMD12	907	743	895	612	738	1015
ENSG00000197171	OR2B4P	0	0	0	0	0	0
ENSG00000197172	MAGEA6	15	11	8	10	10	13
ENSG00000197181	PIWIL2	6	11	13	5	5	20
ENSG00000197182	MIRLET7BHG	6	7	3	10	4	11
ENSG00000197185	SSXP1	0	0	0	0	0	0
ENSG00000197208	SLC22A4	12	18	17	19	19	21
ENSG00000197213	ZSCAN5B	2	1	2	4	0	5
ENSG00000197214	TCEA1P1	0	0	0	0	0	0
ENSG00000197217	ENTPD4	332	343	421	340	315	377
ENSG00000197223	C1D	180	140	174	127	148	171
ENSG00000197226	TBC1D9B	2391	2588	2963	2432	2689	2731
ENSG00000197233	OR1J2	0	0	0	0	0	0
ENSG00000197238	HIST1H4J	0	0	0	0	0	0
ENSG00000197241	SLC2A7	0	0	0	0	0	1
ENSG00000197245	FAM110D	0	0	0	0	2	0
ENSG00000197249	SERPINA1	8719	7649	9053	9648	8824	11914
ENSG00000197251	LINC00336	0	0	0	0	0	0
ENSG00000197253	TPSB2	2	0	0	2	1	0
ENSG00000197256	KANK2	666	659	781	628	667	760
ENSG00000197258	EIF4BP6	784	799	1047	545	608	844
ENSG00000197261	C6orf141	2	2	3	0	0	0
ENSG00000197265	GTF2E2	657	588	754	568	622	921
ENSG00000197272	IL27	1	0	2	2	2	0
ENSG00000197273	GUCA2A	16	15	20	17	17	19
ENSG00000197275	RAD54B	139	149	191	132	122	146
ENSG00000197279	ZNF165	38	34	40	38	33	55
ENSG00000197283	SYNGAP1	61	50	79	62	78	73
ENSG00000197291	RAMP2-AS1	4	5	2	3	1	3
ENSG00000197296	FITM2	148	170	182	127	156	177
ENSG00000197299	BLM	263	214	302	174	213	256
ENSG00000197302	ZNF720	556	500	621	553	529	556
ENSG00000197308	GATA3-AS1	0	0	0	0	0	0
ENSG00000197309	OR10D3	0	0	0	0	0	0
ENSG00000197312	DDI2	268	243	358	206	236	276
ENSG00000197321	SVIL	684	688	815	638	682	852
ENSG00000197322	C17orf102	0	0	0	0	0	0
ENSG00000197323	TRIM33	706	621	838	436	624	754
ENSG00000197324	LRP10	863	854	949	692	879	1006
ENSG00000197329	PELI1	426	301	438	288	298	423
ENSG00000197332	CTC-499B15.5	8	5	2	4	2	2
ENSG00000197343	ZNF655	535	463	577	490	540	610
ENSG00000197345	MRPL21	675	625	621	674	629	879
ENSG00000197353	LYPD2	1	0	2	0	0	1
ENSG00000197355	UAP1L1	344	393	425	423	441	467
ENSG00000197358	BNIP3P1	124	123	163	98	93	119
ENSG00000197360	ZNF98	1	0	0	0	0	0
ENSG00000197361	FBXL22	76	69	76	57	70	103
ENSG00000197362	ZNF786	173	202	254	172	190	213
ENSG00000197363	ZNF517	55	41	40	33	40	37
ENSG00000197364	S100A7L2	0	0	0	0	0	0
ENSG00000197372	ZNF675	70	51	71	46	58	63
ENSG00000197375	SLC22A5	410	333	412	365	354	455
ENSG00000197376	OR8S1	0	0	0	0	0	0
ENSG00000197380	DACT3	2	3	1	1	2	2
ENSG00000197381	ADARB1	266	229	295	241	228	247
