id	sym	PT1_A.TAF1714_DE1	PT2_B.TAF1716.1_DE2	PT3_C.TAF1716.2_DE3	GC1_D.TAF1715_DE1	GC2_E.TAF1717.1_DE2	GC3_F.TAF1717.2_DE3
ENSG00000185043	CIB1	132	165	159	130	193	143
ENSG00000185046	ANKS1B	26	25	53	14	51	37
ENSG00000185049	NELFA	310	415	389	250	325	258
ENSG00000185052	SLC24A3	17	8	26	8	18	16
ENSG00000185053	SGCZ	1	2	0	2	6	2
ENSG00000185055	EFCAB10	28	48	36	31	45	36
ENSG00000185056	C5orf47	13	15	13	13	8	10
ENSG00000185069	KRT76	2	2	9	0	3	4
ENSG00000185070	FLRT2	472	419	581	498	833	481
ENSG00000185085	INTS5	276	321	259	252	245	258
ENSG00000185088	RPS27L	1055	1025	1089	563	830	687
ENSG00000185090	MANEAL	9	14	16	9	7	12
ENSG00000185100	ADSSL1	89	108	99	61	92	84
ENSG00000185101	ANO9	365	460	486	370	528	382
ENSG00000185104	FAF1	690	659	827	504	607	439
ENSG00000185105	MYADML2	5	3	3	3	3	7
ENSG00000185112	FAM43A	49	67	64	27	51	44
ENSG00000185115	NSMCE3	277	284	309	199	259	211
ENSG00000185122	HSF1	509	584	621	387	461	417
ENSG00000185127	C6orf120	641	695	768	536	714	530
ENSG00000185129	PURA	297	370	403	314	457	308
ENSG00000185130	HIST1H2BL	709	898	788	457	558	497
ENSG00000185133	INPP5J	66	84	94	54	70	57
ENSG00000185149	NPY2R	7	7	14	6	13	10
ENSG00000185155	MIXL1	14	6	11	1	2	7
ENSG00000185156	MFSD6L	8	7	6	7	16	4
ENSG00000185158	LRRC37B	212	238	299	155	229	186
ENSG00000185163	DDX51	406	418	393	257	297	280
ENSG00000185164	NOMO2	789	751	896	466	641	608
ENSG00000185168	LINC00482	3	1	5	1	2	5
ENSG00000185176	AQP12B	2	5	1	3	3	1
ENSG00000185177	ZNF479	1	1	5	3	2	1
ENSG00000185186	LINC00313	1	1	2	2	5	8
ENSG00000185187	SIGIRR	131	199	199	139	205	166
ENSG00000185189	NRBP2	483	502	494	422	507	402
ENSG00000185198	PRSS57	3	11	6	7	5	7
ENSG00000185201	IFITM2	1459	1228	1279	585	754	735
ENSG00000185203	WASIR1	1	3	1	1	2	1
ENSG00000185215	TNFAIP2	464	382	405	252	291	300
ENSG00000185219	ZNF445	837	846	1097	682	1006	697
ENSG00000185220	PGBD2	114	118	130	83	124	68
ENSG00000185222	TCEAL9	835	909	925	684	976	692
ENSG00000185231	MC2R	3	1	1	0	5	2
ENSG00000185236	RAB11B	162	211	189	135	185	127
ENSG00000185238	PRMT3	423	356	431	217	284	271
ENSG00000185245	GP1BA	36	29	63	32	35	27
ENSG00000185246	PRPF39	1089	1038	1148	770	904	790
ENSG00000185247	MAGEA11	5	4	6	0	5	3
ENSG00000185250	PPIL6	225	273	335	211	310	214
ENSG00000185252	ZNF74	377	389	439	261	329	293
ENSG00000185261	KIAA0825	97	103	105	91	102	94
ENSG00000185262	UBALD2	182	168	153	124	181	145
ENSG00000185264	TEX33	1	0	3	0	2	2
ENSG00000185267	CDNF	23	10	13	20	20	16
ENSG00000185269	NOTUM	75	155	136	63	90	56
ENSG00000185271	KLHL33	2	1	3	1	4	3
ENSG00000185272	RBM11	55	62	77	44	40	39
ENSG00000185274	WBSCR17	71	91	101	33	38	34
ENSG00000185278	ZBTB37	1131	1017	1198	1003	1213	847
ENSG00000185290	NUPR2	0	0	0	0	0	0
ENSG00000185291	IL3RA	101	147	156	101	117	118
ENSG00000185294	SPPL2C	0	0	0	0	0	0
ENSG00000185298	CCDC137	217	186	183	134	157	140
ENSG00000185303	SFTPA2	2	1	4	3	3	5
ENSG00000185304	RGPD2	339	296	400	231	324	266
ENSG00000185305	ARL15	86	82	68	52	66	54
ENSG00000185306	C12orf56	13	12	23	8	24	16
ENSG00000185313	SCN10A	7	3	7	6	10	11
ENSG00000185324	CDK10	857	1099	1050	775	1182	875
ENSG00000185332	TMEM105	4	4	9	2	9	7
ENSG00000185338	SOCS1	5	12	12	4	10	7
ENSG00000185339	TCN2	440	601	610	633	1000	651
ENSG00000185340	GAS2L1	53	54	60	27	48	33
ENSG00000185344	ATP6V0A2	794	729	794	486	545	440
ENSG00000185345	PARK2	106	157	191	130	167	130
ENSG00000185347	C14orf80	40	60	68	32	56	34
ENSG00000185352	HS6ST3	106	114	133	91	108	89
ENSG00000185359	HGS	600	631	658	502	623	486
ENSG00000185361	TNFAIP8L1	154	178	187	107	181	114
ENSG00000185372	OR2V1	2	1	0	0	1	2
ENSG00000185379	RAD51D	205	174	208	125	168	129
ENSG00000185385	OR7A17	1	0	2	3	4	2
ENSG00000185386	MAPK11	31	34	37	25	37	20
ENSG00000185404	SP140L	9	7	20	15	10	15
ENSG00000185414	MRPL30	555	606	616	406	534	412
ENSG00000185418	TARSL2	298	329	380	245	344	230
ENSG00000185420	SMYD3	213	249	259	169	222	153
ENSG00000185432	METTL7A	196	405	374	388	752	391
ENSG00000185433	LINC00158	3	6	5	3	11	6
ENSG00000185436	IFNLR1	117	140	181	109	158	99
ENSG00000185437	SH3BGR	48	37	71	36	65	38
ENSG00000185442	FAM174B	62	67	69	30	56	45
ENSG00000185448	FAM47A	1	0	2	0	2	0
ENSG00000185453	C19orf68	42	42	72	39	76	39
ENSG00000185467	KPNA7	1	5	7	5	5	3
ENSG00000185475	TMEM179B	144	161	178	126	184	130
ENSG00000185477	GPRIN3	102	128	150	132	175	134
ENSG00000185479	KRT6B	1	1	5	0	5	4
ENSG00000185480	PARPBP	221	242	290	140	169	149
ENSG00000185482	STAC3	53	40	56	21	39	44
ENSG00000185483	ROR1	373	370	423	270	424	282
ENSG00000185499	MUC1	57	70	68	77	101	76
ENSG00000185507	IRF7	47	43	70	48	87	42
ENSG00000185513	L3MBTL1	383	376	370	256	323	272
ENSG00000185515	BRCC3	255	316	332	200	272	210
ENSG00000185518	SV2B	19	9	31	9	20	13
ENSG00000185519	FAM131C	22	55	47	53	60	50
ENSG00000185522	LMNTD2	63	78	60	30	55	39
ENSG00000185523	SPATA45	4	9	7	1	4	4
ENSG00000185527	PDE6G	15	16	14	10	11	15
ENSG00000185532	PRKG1	508	385	503	276	345	320
ENSG00000185551	NR2F2	1187	1325	1263	762	1035	839
ENSG00000185559	DLK1	38	32	30	35	47	22
ENSG00000185561	TLCD2	104	100	111	93	125	88
ENSG00000185565	LSAMP	196	188	214	144	233	148
ENSG00000185567	AHNAK2	68	77	103	120	219	122
ENSG00000185585	OLFML2A	459	406	354	204	203	228
ENSG00000185591	SP1	2149	2338	2567	1879	2718	1845
ENSG00000185594	SPATA8	1	1	3	1	4	0
ENSG00000185608	MRPL40	294	308	278	192	307	232
ENSG00000185610	DBX2	8	6	12	6	3	6
ENSG00000185614	FAM212A	17	13	14	12	17	16
ENSG00000185615	PDIA2	16	34	35	40	59	36
ENSG00000185619	PCGF3	1059	1091	1180	778	970	809
ENSG00000185621	LMLN	139	124	192	120	186	129
ENSG00000185624	P4HB	2301	2707	2670	1861	2556	1844
ENSG00000185627	PSMD13	1005	1007	1076	669	933	715
ENSG00000185630	PBX1	1609	1589	1693	1131	1585	1119
ENSG00000185633	NDUFA4L2	40	15	39	20	19	33
ENSG00000185634	SHC4	41	51	60	16	49	38
ENSG00000185640	KRT79	2	2	3	3	3	5
ENSG00000185650	ZFP36L1	1861	1918	1991	1340	1729	1546
ENSG00000185651	UBE2L3	1188	1368	1297	906	1260	969
ENSG00000185652	NTF3	6	5	10	4	11	2
ENSG00000185658	BRWD1	2445	2377	2684	1757	2177	1754
ENSG00000185662	SMIM23	4	2	2	1	4	1
ENSG00000185664	PMEL	135	119	155	54	58	72
ENSG00000185666	SYN3	26	12	31	23	19	25
ENSG00000185668	POU3F1	0	1	0	1	4	2
ENSG00000185669	SNAI3	13	18	22	13	18	20
ENSG00000185670	ZBTB3	193	224	250	193	240	187
ENSG00000185674	LYG2	4	3	10	3	5	6
ENSG00000185681	MORN5	21	18	18	17	17	7
ENSG00000185684	EP400NL	131	151	156	120	126	104
ENSG00000185686	PRAME	31	34	30	26	29	27
ENSG00000185689	C6orf201	3	10	15	8	11	13
ENSG00000185697	MYBL1	93	63	106	61	77	62
ENSG00000185700	TTTY8B	0	0	0	0	0	0
ENSG00000185716	C16orf52	313	262	313	236	265	273
ENSG00000185721	DRG1	769	719	840	545	765	543
ENSG00000185722	ANKFY1	723	838	1007	596	841	657
ENSG00000185728	YTHDF3	1367	1513	1624	1118	1557	1188
ENSG00000185730	ZNF696	92	98	114	69	96	60
ENSG00000185736	ADARB2	14	18	17	18	36	27
ENSG00000185737	NRG3	145	142	163	114	176	143
ENSG00000185739	SRL	10	13	25	9	54	25
ENSG00000185742	C11orf87	6	1	17	8	16	7
ENSG00000185745	IFIT1	38	55	59	49	84	52
ENSG00000185753	CXorf38	282	312	338	195	261	238
ENSG00000185758	CLDN24	1	4	4	4	0	2
ENSG00000185760	KCNQ5	24	10	27	12	18	16
ENSG00000185761	ADAMTSL5	7	10	17	2	11	8
ENSG00000185774	KCNIP4	93	72	88	69	74	60
ENSG00000185775	SPATA31A6	2	0	3	1	5	4
ENSG00000185787	MORF4L1	2989	3215	3546	2351	3434	2402
ENSG00000185792	NLRP9	5	0	7	5	7	8
ENSG00000185798	WDR53	118	87	124	64	107	78
ENSG00000185800	DMWD	276	297	370	201	297	256
ENSG00000185803	SLC52A2	248	301	253	211	287	215
ENSG00000185808	PIGP	218	211	233	169	217	168
ENSG00000185811	IKZF1	10	5	17	5	10	6
ENSG00000185813	PCYT2	598	790	702	525	683	495
ENSG00000185818	NAT8L	197	229	201	149	157	125
ENSG00000185821	OR6C76	1	1	1	0	2	2
ENSG00000185823	NPAP1	12	2	28	10	21	13
ENSG00000185825	BCAP31	903	1026	1116	743	1112	813
ENSG00000185829	ARL17A	121	111	146	85	120	80
ENSG00000185837	CECR5-AS1	4	7	8	6	6	5
ENSG00000185838	GNB1L	52	51	65	25	29	23
ENSG00000185842	DNAH14	560	492	657	467	524	416
ENSG00000185847	LINC01405	3	0	4	1	4	0
ENSG00000185860	CCDC190	5	4	8	2	8	1
ENSG00000185862	EVI2B	10	1	8	5	10	9
ENSG00000185863	TMEM210	1	1	1	1	3	1
ENSG00000185864	NPIPB4	127	141	194	126	144	111
ENSG00000185869	ZNF829	238	193	262	140	176	139
ENSG00000185873	TMPRSS11B	4	0	3	4	8	4
ENSG00000185875	THNSL1	177	197	222	137	213	136
ENSG00000185880	TRIM69	247	266	320	196	242	222
ENSG00000185883	ATP6V0C	12	10	6	6	10	7
ENSG00000185885	IFITM1	4644	4748	4380	2434	2629	2870
ENSG00000185888	PRSS38	1	1	0	0	1	1
ENSG00000185894	BPY2C	0	0	0	0	0	0
ENSG00000185896	LAMP1	1725	2028	1905	1521	2251	1522
ENSG00000185897	FFAR3	3	2	1	0	4	3
ENSG00000185899	TAS2R60	0	2	5	0	0	2
ENSG00000185900	POMK	409	349	400	292	300	283
ENSG00000185904	LINC00839	0	1	2	1	5	4
ENSG00000185905	C16orf54	0	2	2	1	0	1
ENSG00000185909	KLHDC8B	318	539	408	444	619	398
ENSG00000185915	KLHL34	5	2	6	2	3	1
ENSG00000185917	SETD4	387	386	465	336	399	250
ENSG00000185920	PTCH1	200	201	246	163	248	183
ENSG00000185924	RTN4RL1	129	165	141	78	79	84
ENSG00000185926	OR4C46	1	0	1	0	1	0
ENSG00000185933	CALHM1	8	2	4	1	4	3
ENSG00000185940	KRTAP5-5	0	1	1	2	2	0
ENSG00000185942	NKAIN3	16	12	23	14	31	17
ENSG00000185946	RNPC3	439	554	557	450	575	452
ENSG00000185947	ZNF267	285	232	288	189	309	216
ENSG00000185950	IRS2	204	216	220	169	179	148
ENSG00000185955	C7orf61	3	6	6	0	9	6
ENSG00000185958	FAM186A	13	5	19	17	19	8
ENSG00000185960	SHOX	3	0	5	0	5	2
ENSG00000185962	LCE3A	0	0	0	0	0	0
ENSG00000185963	BICD2	808	877	965	621	805	596
ENSG00000185966	LCE3E	0	1	1	0	0	0
ENSG00000185972	CCIN	7	9	8	1	7	6
ENSG00000185973	TMLHE	199	217	222	152	203	173
ENSG00000185974	GRK1	3	3	2	2	5	2
ENSG00000185982	DEFB128	5	0	3	1	2	3
ENSG00000185985	SLITRK2	15	14	29	23	31	18
ENSG00000185988	PLK5	3	2	12	1	10	3
ENSG00000185989	RASA3	244	220	264	126	151	155
ENSG00000186001	LRCH3	546	583	681	440	554	461
ENSG00000186007	LEMD1	106	84	80	45	57	46
ENSG00000186009	ATP4B	15	14	15	8	11	8
ENSG00000186010	NDUFA13	612	736	738	495	635	403
ENSG00000186017	ZNF566	308	315	401	262	321	232
ENSG00000186020	ZNF529	492	514	523	448	429	405
ENSG00000186026	ZNF284	100	130	109	73	108	123
ENSG00000186038	HTR3E	9	1	3	1	15	4
ENSG00000186047	DLEU7	8	11	14	16	18	7
ENSG00000186049	KRT73	3	0	1	0	2	1
ENSG00000186051	TAL2	2	1	2	4	6	6
ENSG00000186056	MATN1-AS1	13	7	12	11	10	15
ENSG00000186063	AIDA	222	269	271	166	211	215
ENSG00000186073	C15orf41	210	180	161	116	138	110
ENSG00000186074	CD300LF	3	2	8	1	5	2
ENSG00000186075	ZPBP2	4	2	4	1	4	5
ENSG00000186081	KRT5	7	0	7	1	4	5
ENSG00000186086	NBPF6	4	6	6	1	4	2
ENSG00000186088	GSAP	36	38	64	42	58	49
ENSG00000186090	HTR3D	4	0	3	5	3	5
ENSG00000186092	OR4F5	3	0	5	3	7	7
ENSG00000186094	AGBL4	21	24	39	9	34	21
ENSG00000186103	ARGFX	2	0	5	2	1	1
ENSG00000186104	CYP2R1	275	216	288	207	280	194
ENSG00000186105	LRRC70	3	3	5	2	5	1
ENSG00000186106	ANKRD46	879	853	1035	615	838	760
ENSG00000186111	PIP5K1C	244	261	282	174	215	188
ENSG00000186113	OR5D14	0	0	3	0	2	5
ENSG00000186115	CYP4F2	2	1	1	5	9	2
ENSG00000186118	TEX38	6	5	9	6	12	4
ENSG00000186119	OR5D18	0	0	0	0	0	0
ENSG00000186130	ZBTB6	417	451	413	291	405	296
ENSG00000186132	C2orf76	111	101	98	83	113	90
ENSG00000186136	TAS2R42	1	3	5	1	2	0
ENSG00000186141	POLR3C	349	391	390	275	368	290
ENSG00000186143	PRR30	7	2	8	7	20	10
ENSG00000186146	DEFB131	1	0	1	0	1	2
ENSG00000186150	UBL4B	0	0	0	1	1	2
ENSG00000186153	WWOX	287	343	301	253	282	190
ENSG00000186160	CYP4Z1	2	1	11	5	6	6
ENSG00000186166	CCDC84	263	223	255	190	231	167
ENSG00000186174	BCL9L	330	381	353	264	313	278
ENSG00000186184	POLR1D	820	860	885	539	665	532
ENSG00000186185	KIF18B	223	227	244	155	171	144
ENSG00000186187	ZNRF1	199	192	244	122	195	134
ENSG00000186188	FFAR4	5	1	8	5	16	6
ENSG00000186190	BPIFB3	5	0	9	0	7	9
ENSG00000186191	BPIFB4	0	1	4	2	2	0
ENSG00000186193	SAPCD2	106	100	88	66	76	58
ENSG00000186197	EDARADD	129	126	129	56	99	77
ENSG00000186198	SLC51B	129	230	195	224	401	255
ENSG00000186204	CYP4F12	9	1	9	0	8	10
ENSG00000186205	MARC1	210	255	261	183	231	180
ENSG00000186207	LCE5A	5	3	2	1	8	2
ENSG00000186212	SOWAHB	101	117	128	71	160	104
ENSG00000186222	BLOC1S4	128	146	147	82	135	103
ENSG00000186226	LCE1E	2	0	3	2	2	3
ENSG00000186230	ZNF749	245	274	286	253	244	213
ENSG00000186231	KLHL32	56	83	83	78	116	74
ENSG00000186260	MKL2	806	873	951	631	742	632
ENSG00000186265	BTLA	4	3	10	6	8	6
ENSG00000186272	ZNF17	148	144	151	119	142	100
ENSG00000186280	KDM4D	71	54	57	41	60	43
ENSG00000186281	GPAT2	78	74	75	41	49	46
ENSG00000186283	TOR3A	246	256	287	168	276	163
ENSG00000186288	PABPC1L2A	3	1	7	4	9	7
ENSG00000186297	GABRA5	12	4	12	5	15	15
ENSG00000186298	PPP1CC	2012	2308	2679	1480	2299	1745
ENSG00000186300	ZNF555	443	449	515	360	500	368
ENSG00000186306	OR10T2	1	0	0	0	0	1
ENSG00000186310	NAP1L3	183	149	146	135	165	101
ENSG00000186314	PRELID2	239	249	265	150	195	148
ENSG00000186318	BACE1	878	920	1037	663	918	697
ENSG00000186326	RGS9BP	11	19	17	16	17	11
ENSG00000186329	TMEM212	9	1	2	0	6	3
ENSG00000186334	SLC36A3	4	2	13	4	10	11
ENSG00000186335	SLC36A2	7	3	16	5	14	2
ENSG00000186340	THBS2	14	12	22	17	21	17
ENSG00000186350	RXRA	526	682	617	441	686	451
ENSG00000186352	ANKRD37	36	20	38	42	47	43
ENSG00000186364	NUDT17	31	39	40	23	46	23
ENSG00000186367	KIAA1024L	0	2	4	1	9	6
ENSG00000186369	LINC00643	2	0	7	3	6	4
ENSG00000186376	ZNF75D	275	296	376	258	364	248
ENSG00000186377	CYP4X1	13	19	16	30	76	21
ENSG00000186393	KRT26	3	0	4	0	3	7
ENSG00000186395	KRT10	137	186	175	100	143	103
ENSG00000186399	GOLGA8R	26	14	27	25	25	13
ENSG00000186407	CD300E	8	3	11	5	21	8
ENSG00000186409	CCDC30	181	197	274	216	338	237
ENSG00000186416	NKRF	202	191	251	160	194	154
ENSG00000186417	GLDN	55	38	37	30	29	23
ENSG00000186431	FCAR	1	1	5	1	5	4
ENSG00000186432	KPNA4	1709	1819	1963	1235	1683	1351
ENSG00000186439	TRDN	65	50	65	29	39	38
ENSG00000186440	OR6P1	2	1	1	1	0	2
ENSG00000186442	KRT3	1	1	6	2	7	7
ENSG00000186446	ZNF501	137	143	181	130	156	126
ENSG00000186448	ZNF197	625	708	815	510	726	544
ENSG00000186451	SPATA12	21	20	22	12	25	20
ENSG00000186452	TMPRSS12	0	0	4	3	5	2
ENSG00000186453	FAM228A	14	8	6	7	5	3
ENSG00000186458	DEFB132	4	0	4	1	4	2
ENSG00000186462	NAP1L2	65	82	97	48	88	54
ENSG00000186468	RPS23	9207	9983	9763	6098	8241	6383
ENSG00000186469	GNG2	60	93	123	49	104	63
ENSG00000186470	BTN3A2	203	190	231	151	162	142
ENSG00000186471	AKAP14	17	16	16	18	27	17
ENSG00000186472	PCLO	141	171	215	201	292	162
ENSG00000186474	KLK12	3	0	4	1	4	4
ENSG00000186479	RGS7BP	33	26	33	22	44	23
ENSG00000186480	INSIG1	3035	3685	3113	2032	1615	1547
ENSG00000186487	MYT1L	15	4	27	4	17	15
ENSG00000186493	C5orf38	3	2	3	0	3	1
ENSG00000186496	ZNF396	125	123	123	100	155	93
ENSG00000186501	TMEM222	323	340	306	258	309	237
ENSG00000186509	OR9Q1	4	0	3	1	4	0
ENSG00000186510	CLCNKA	77	102	121	123	138	114
ENSG00000186513	OR9Q2	2	2	2	0	1	2
ENSG00000186517	ARHGAP30	33	31	45	25	35	31
ENSG00000186522	SEPT10	739	769	874	526	709	503
ENSG00000186523	FAM86B1	113	110	106	75	115	63
ENSG00000186526	CYP4F8	12	2	24	2	17	7
ENSG00000186529	CYP4F3	10	4	7	3	13	6
ENSG00000186532	SMYD4	286	331	323	202	284	224
ENSG00000186562	DEFB105A	1	0	2	0	2	5
ENSG00000186564	FOXD2	49	35	34	12	20	16
ENSG00000186566	GPATCH8	592	571	692	499	695	456
ENSG00000186567	CEACAM19	55	35	58	35	58	38
ENSG00000186572	DEFB107A	1	0	3	0	4	4
ENSG00000186575	NF2	1060	1119	1210	829	1087	865
ENSG00000186577	C6orf1	49	69	71	54	85	49
ENSG00000186579	DEFB106A	1	0	0	0	0	0
ENSG00000186583	SPATC1	2	5	2	1	6	8
ENSG00000186591	UBE2H	2224	2521	2581	1741	2346	1845
ENSG00000186594	MIR22HG	11	16	19	8	17	13
ENSG00000186599	DEFB105B	0	0	2	0	1	0
ENSG00000186603	HPDL	94	65	53	27	31	20
ENSG00000186615	KTN1-AS1	55	61	55	38	40	45
ENSG00000186625	KATNA1	179	202	213	143	208	146
ENSG00000186628	FSD2	16	13	17	12	23	12
ENSG00000186635	ARAP1	562	654	652	434	567	437
ENSG00000186638	KIF24	265	273	305	172	253	179
ENSG00000186642	PDE2A	8	5	17	8	20	12
ENSG00000186648	CARMIL3	99	76	126	86	89	101
ENSG00000186652	PRG2	3	3	5	0	2	5
ENSG00000186654	PRR5	104	148	171	139	174	108
ENSG00000186660	ZFP91	1100	1155	1299	850	1128	855
ENSG00000186665	C17orf58	226	219	203	91	144	119
ENSG00000186666	BCDIN3D	94	87	109	48	115	63
ENSG00000186675	MAGEE2	5	0	9	2	7	2
ENSG00000186684	CYP27C1	75	113	88	78	87	77
ENSG00000186687	LYRM7	538	537	561	350	472	375
ENSG00000186710	CFAP73	17	23	20	41	31	19
ENSG00000186714	CCDC73	69	41	51	15	30	39
ENSG00000186716	BCR	894	994	1037	772	1003	723
ENSG00000186723	OR10H1	1	0	3	1	1	3
ENSG00000186732	MPPED1	11	8	12	7	7	5
ENSG00000186765	FSCN2	16	8	17	10	22	18
ENSG00000186766	FOXI2	10	10	13	8	21	15
ENSG00000186767	SPIN4	153	171	196	133	148	120
ENSG00000186777	ZNF732	96	96	106	57	74	65
ENSG00000186787	SPIN2B	125	149	127	94	124	109
ENSG00000186790	FOXE3	2	0	6	0	4	5
ENSG00000186792	HYAL3	28	31	22	19	29	37
ENSG00000186795	KCNK18	2	3	1	2	1	2
ENSG00000186803	IFNA10	0	0	1	0	1	0
ENSG00000186806	VSIG10L	45	37	46	35	53	26
ENSG00000186810	CXCR3	2	0	4	1	2	4
ENSG00000186812	ZNF397	808	704	829	478	751	529
ENSG00000186814	ZSCAN30	534	560	641	388	555	414
ENSG00000186815	TPCN1	478	545	565	440	610	439
ENSG00000186818	LILRB4	14	6	10	5	19	13
ENSG00000186825	C2orf27B	0	0	1	0	1	4
ENSG00000186827	TNFRSF4	5	4	11	5	6	4
ENSG00000186832	KRT16	5	3	2	2	7	3
ENSG00000186834	HEXIM1	497	505	466	333	439	326
ENSG00000186842	LINC00846	22	17	33	15	27	21
ENSG00000186844	LCE1A	1	0	0	1	4	0
ENSG00000186847	KRT14	6	1	4	3	6	5
ENSG00000186854	TRABD2A	21	11	30	11	27	13
ENSG00000186860	KRTAP17-1	1	1	1	0	1	3
ENSG00000186862	PDZD7	178	128	165	63	69	79
ENSG00000186866	POFUT2	528	614	543	436	471	415
ENSG00000186867	QRFPR	18	7	21	20	26	17
ENSG00000186868	MAPT	75	61	74	51	87	51
ENSG00000186871	ERCC6L	165	145	169	81	110	97
ENSG00000186881	OR13F1	0	1	4	0	1	2
ENSG00000186889	TMEM17	52	84	64	51	66	44
ENSG00000186891	TNFRSF18	12	8	9	5	2	6
ENSG00000186895	FGF3	0	0	1	0	1	0
ENSG00000186897	C1QL4	103	118	107	79	60	59
ENSG00000186907	RTN4RL2	7	4	6	5	13	6
ENSG00000186908	ZDHHC17	1096	970	1168	706	1054	874
ENSG00000186910	SERPINA11	1	1	2	4	0	1
ENSG00000186912	P2RY4	0	1	5	0	2	1
ENSG00000186918	ZNF395	518	533	590	386	634	432
ENSG00000186919	ZACN	24	38	51	33	34	35
ENSG00000186924	KRTAP22-1	0	0	0	0	0	0
ENSG00000186925	KRTAP19-6	0	0	0	0	0	0
ENSG00000186930	KRTAP6-2	0	0	0	1	1	1
ENSG00000186943	OR13C8	1	0	2	0	2	2
ENSG00000186951	PPARA	652	773	998	750	1186	724
ENSG00000186952	TMEM232	77	90	105	100	129	96
ENSG00000186965	KRTAP19-2	0	0	0	0	2	0
ENSG00000186967	KRTAP19-4	0	0	0	1	0	1
ENSG00000186970	KRTAP15-1	0	0	1	0	1	1
ENSG00000186971	KRTAP13-4	2	0	2	2	2	1
ENSG00000186973	FAM183A	37	68	56	58	56	30
ENSG00000186976	EFCAB6	103	115	133	99	172	107
ENSG00000186977	KRTAP19-5	0	0	0	0	1	0
ENSG00000186980	KRTAP23-1	0	0	0	0	0	0
ENSG00000186994	KANK3	14	16	18	8	15	9
ENSG00000186998	EMID1	2320	2779	2658	1364	1668	1473
ENSG00000187003	ACTL7A	2	0	1	4	4	4
ENSG00000187005	KRTAP21-1	0	0	1	0	1	0
ENSG00000187010	RHD	1	4	10	5	9	13
ENSG00000187012	LINC00207	0	2	1	0	3	0
ENSG00000187013	C17orf82	1	7	11	3	3	2
ENSG00000187017	ESPN	16	18	29	15	18	21
ENSG00000187021	PNLIPRP1	3	10	9	5	10	4
ENSG00000187024	PTRH1	4	4	4	3	8	4
ENSG00000187026	KRTAP21-2	0	0	1	1	0	0
ENSG00000187033	SAMD7	0	1	10	3	2	1
ENSG00000187037	GPR141	2	1	14	3	7	1
ENSG00000187045	TMPRSS6	6	10	21	8	14	6
ENSG00000187048	CYP4A11	7	3	16	9	11	8
ENSG00000187049	TMEM216	176	180	205	136	173	129
ENSG00000187051	RPS19BP1	236	285	291	182	254	183
ENSG00000187054	TMPRSS11A	14	10	18	9	17	8
ENSG00000187066	TMEM262	30	24	34	21	29	24
ENSG00000187068	C3orf70	161	168	136	71	103	78
ENSG00000187079	TEAD1	1080	1264	1391	1037	1453	980
ENSG00000187080	OR2AK2	3	0	2	4	0	2
ENSG00000187082	DEFB106B	1	0	0	1	0	0
ENSG00000187091	PLCD1	146	184	159	141	166	154
ENSG00000187094	CCK	0	0	1	1	4	1
ENSG00000187097	ENTPD5	686	884	1022	889	1602	941
ENSG00000187098	MITF	994	1203	1556	1224	1677	1203
ENSG00000187105	HEATR4	32	28	45	28	38	24
ENSG00000187109	NAP1L1	8864	8596	8909	4496	6387	5433
ENSG00000187116	LILRA5	3	2	10	3	10	3
ENSG00000187118	CMC1	147	146	167	100	139	124
ENSG00000187122	SLIT1	590	530	605	153	237	236
ENSG00000187123	LYPD6	180	176	211	128	199	141
ENSG00000187134	AKR1C1	120	146	171	132	202	133
ENSG00000187135	VSTM2B	8	0	7	3	4	6
ENSG00000187140	FOXD3	0	2	1	1	2	2
ENSG00000187144	SPATA21	20	8	20	23	15	17
ENSG00000187147	RNF220	482	579	641	384	555	436
ENSG00000187151	ANGPTL5	2	1	5	3	1	3
ENSG00000187166	H1FNT	5	0	1	3	1	2
ENSG00000187170	LCE4A	1	2	2	3	0	0
ENSG00000187173	LCE2A	3	0	1	2	0	2
ENSG00000187175	KRTAP12-1	0	0	2	0	1	1
ENSG00000187180	LCE2C	1	0	2	0	1	1
ENSG00000187187	ZNF546	139	139	182	93	189	116
ENSG00000187189	TSPYL4	727	781	790	533	750	604
ENSG00000187191	DAZ3	0	0	0	0	0	0
ENSG00000187193	MT1X	8	15	11	11	16	14
ENSG00000187210	GCNT1	58	59	63	54	103	50
ENSG00000187223	LCE2D	0	0	1	0	0	1
ENSG00000187231	SESTD1	1105	1060	1219	919	1198	850
ENSG00000187238	LCE3B	0	0	0	0	0	0
ENSG00000187239	FNBP1	359	322	332	194	272	223
ENSG00000187240	DYNC2H1	1371	1344	1593	1212	1446	1038
ENSG00000187242	KRT12	2	1	8	3	7	3
ENSG00000187243	MAGED4B	352	363	355	197	317	229
ENSG00000187244	BCAM	2038	3005	2321	1923	2365	1848
ENSG00000187257	RSBN1L	859	919	894	588	765	657
ENSG00000187258	NPSR1	8	0	9	4	8	6
ENSG00000187260	WDR86	982	1015	862	436	441	482
ENSG00000187266	EPOR	312	312	357	243	298	255
ENSG00000187268	FAM9C	4	1	10	2	8	7
ENSG00000187272	KRTAP9-8	1	0	2	0	0	1
ENSG00000187288	CIDEC	7	3	7	6	11	7
ENSG00000187323	DCC	120	67	101	74	103	62
ENSG00000187325	TAF9B	618	657	639	462	616	467
ENSG00000187372	PCDHB13	46	65	62	45	43	36
