Geneid	Txid	sym	Tx.len	GC
ENSG00000232982	ENST00000431457	na	267	0.446
ENSG00000232983	ENST00000441226	na	473	0.58
ENSG00000232984	ENST00000443407	na	3024	0.463
ENSG00000232985	ENST00000453367	na	375	0.467
ENSG00000232986	ENST00000452207	na	382	0.408
ENSG00000232987	ENST00000418612	LINC01219	923	0.612
ENSG00000232988	ENST00000419153	na	450	0.54
ENSG00000232989	ENST00000456364	na	102	0.481
ENSG00000232990	ENST00000453315	MTATP6P7	681	0.392
ENSG00000232991	ENST00000419650	GACAT1	577	0.442
ENSG00000232992	ENST00000419201	AHCYP4	1315	0.561
ENSG00000232993	ENST00000447867	na	467	0.561
ENSG00000232994	ENST00000449851	RPL7P14	741	0.451
ENSG00000232995	ENST00000439699	na	1441	0.407
ENSG00000232997	ENST00000422651	na	1075	0.387
ENSG00000232998	ENST00000644612	VPS13A-AS1	701	0.63
ENSG00000232999	ENST00000454998	na	193	0.451
ENSG00000233002	ENST00000434017	na	746	0.58
ENSG00000233003	ENST00000425003	CICP26	2448	0.607
ENSG00000233005	ENST00000457901	na	504	0.452
ENSG00000233006	ENST00000621103	na	1793	0.528
ENSG00000233007	ENST00000428234	UBTFL11	2252	0.472
ENSG00000233008	ENST00000417975	na	3177	0.372
ENSG00000233009	ENST00000457843	NALCN-AS1	2846	0.478
ENSG00000233010	ENST00000437636	RPEP4	602	0.473
ENSG00000233011	ENST00000426317	SLC9A3P1	1685	0.535
ENSG00000233012	ENST00000453661	HDAC1P2	1398	0.471
ENSG00000233013	ENST00000446912	FAM157B	1795	0.559
ENSG00000233014	ENST00000428328	TBC1D3P7	914	0.591
ENSG00000233015	ENST00000412123	SLC25A6P1	775	0.551
ENSG00000233016	ENST00000414282	SNHG7	2357	0.659
ENSG00000233017	ENST00000615180	na	677	0.588
ENSG00000233018	ENST00000426692	na	226	0.544
ENSG00000233019	ENST00000449414	na	776	0.448
ENSG00000233020	ENST00000456361	na	967	0.401
ENSG00000233021	ENST00000425723	na	558	0.428
ENSG00000233023	ENST00000417445	na	421	0.551
ENSG00000233024	ENST00000427999	na	1547	0.51
ENSG00000233025	ENST00000428923	CRYZP1	947	0.396
ENSG00000233026	ENST00000433573	MTCO1P5	344	0.355
ENSG00000233028	ENST00000450065	na	779	0.527
ENSG00000233029	ENST00000457996	na	3543	0.419
ENSG00000233030	ENST00000428289	na	3543	0.42
ENSG00000233031	ENST00000448842	na	249	0.446
ENSG00000233033	ENST00000451126	CASK-AS1	515	0.39
ENSG00000233035	ENST00000426098	na	1032	0.502
ENSG00000233036	ENST00000440620	KRTAP8-2P	186	0.505
ENSG00000233037	ENST00000414271	na	501	0.44
ENSG00000233038	ENST00000436151	na	1114	0.61
ENSG00000233039	ENST00000452896	MTND5P30	1731	0.372
ENSG00000233040	ENST00000369171	FAM204BP	701	0.406
ENSG00000233041	ENST00000448599	PHGR1	436	0.626
ENSG00000233043	ENST00000414164	na	717	0.438
ENSG00000233044	ENST00000442936	na	423	0.409
ENSG00000233045	ENST00000429515	na	637	0.511
ENSG00000233046	ENST00000446761	na	1266	0.412
ENSG00000233047	ENST00000635636	na	2362	0.393
ENSG00000233048	ENST00000456265	na	3033	0.444
ENSG00000233049	ENST00000451456	na	3445	0.567
ENSG00000233050	ENST00000437818	na	240	0.404
ENSG00000233051	ENST00000614103	na	2260	0.55
ENSG00000233052	ENST00000432987	na	359	0.534
ENSG00000233053	ENST00000445188	na	75	0.534
ENSG00000233054	ENST00000420178	na	1007	0.43
ENSG00000233055	ENST00000418219	na	243	0.432
ENSG00000233056	ENST00000447535	ERVH48-1	2790	0.492
ENSG00000233057	ENST00000421195	EEF1A1P14	1376	0.466
ENSG00000233058	ENST00000448892	LINC00884	2680	0.528
ENSG00000233060	ENST00000455541	na	448	0.489
ENSG00000233061	ENST00000455929	TTLL7-IT1	2921	0.372
ENSG00000233063	ENST00000429225	SAR1AP4	591	0.402
ENSG00000233064	ENST00000454882	na	411	0.55
ENSG00000233067	ENST00000455399	PTCHD1-AS	718	0.434
ENSG00000233068	ENST00000648025	na	742	0.499
ENSG00000233069	ENST00000436642	na	299	0.535
ENSG00000233070	ENST00000417305	ZFY-AS1	500	0.422
ENSG00000233071	ENST00000421048	na	890	0.478
ENSG00000233072	ENST00000420703	RPS15AP6	385	0.413
ENSG00000233073	ENST00000452471	na	687	0.469
ENSG00000233076	ENST00000413655	na	1688	0.604
ENSG00000233077	ENST00000441214	LINC01271	2250	0.539
ENSG00000233078	ENST00000437156	na	466	0.534
ENSG00000233079	ENST00000648749	na	3146	0.394
ENSG00000233080	ENST00000423311	LINC01399	648	0.521
ENSG00000233081	ENST00000442072	na	474	0.416
ENSG00000233082	ENST00000453798	na	433	0.518
ENSG00000233083	ENST00000430768	FTH1P6	320	0.544
ENSG00000233084	ENST00000430973	RPL23AP25	463	0.504
ENSG00000233085	ENST00000457833	na	654	0.422
ENSG00000233086	ENST00000413352	na	2932	0.37
ENSG00000233087	ENST00000623617	na	3032	0.425
ENSG00000233089	ENST00000455129	na	1267	0.492
ENSG00000233090	ENST00000435593	na	184	0.424
ENSG00000233091	ENST00000445134	na	730	0.412
ENSG00000233093	ENST00000427517	LINC00892	1721	0.47
ENSG00000233095	ENST00000547241	na	1582	0.571
ENSG00000233096	ENST00000453828	na	670	0.498
ENSG00000233098	ENST00000577537	CCDC144NL-AS1	3727	0.417
ENSG00000233099	ENST00000436206	na	377	0.449
ENSG00000233101	ENST00000477144	HOXB-AS3	743	0.545
ENSG00000233103	ENST00000437466	na	478	0.431
ENSG00000233105	ENST00000455643	na	364	0.5
ENSG00000233106	ENST00000440080	RPL12P3	396	0.49
ENSG00000233107	ENST00000417269	SUCLA2P2	1309	0.38
ENSG00000233108	ENST00000428660	na	568	0.488
ENSG00000233109	ENST00000522657	na	465	0.405
ENSG00000233110	ENST00000411847	na	1789	0.447
ENSG00000233111	ENST00000409159	RAB1C	606	0.561
ENSG00000233113	ENST00000427056	na	797	0.496
ENSG00000233114	ENST00000426289	na	226	0.425
ENSG00000233115	ENST00000518378	FAM90A11P	2218	0.587
ENSG00000233117	ENST00000608792	LINC00702	6300	0.45
ENSG00000233118	ENST00000437166	UBE2V1P8	265	0.381
ENSG00000233119	ENST00000432016	na	389	0.427
ENSG00000233120	ENST00000442391	USP9YP15	422	0.367
ENSG00000233121	ENST00000425215	VN1R20P	966	0.475
ENSG00000233122	ENST00000435712	CTAGE7P	2436	0.424
ENSG00000233123	ENST00000434537	LINC01007	2291	0.498
ENSG00000233124	ENST00000453862	LINC00456	692	0.429
ENSG00000233125	ENST00000435871	ACTBP12	418	0.555
ENSG00000233126	ENST00000428264	ZNF736P3Y	1465	0.372
ENSG00000233128	ENST00000420187	na	549	0.372
ENSG00000233129	ENST00000438864	na	766	0.299
ENSG00000233131	ENST00000416186	na	393	0.42
ENSG00000233132	ENST00000506444	FAM90A3P	1395	0.619
ENSG00000233133	ENST00000458010	na	176	0.682
ENSG00000233134	ENST00000416968	na	344	0.436
ENSG00000233135	ENST00000431701	RPS27P18	247	0.384
ENSG00000233136	ENST00000613973	USP17L11	1677	0.522
ENSG00000233138	ENST00000437067	na	349	0.522
ENSG00000233139	ENST00000448031	na	1669	0.448
ENSG00000233140	ENST00000449128	na	1267	0.492
ENSG00000233141	ENST00000415802	na	1137	0.498
ENSG00000233143	ENST00000452813	DIRC3-AS1	557	0.408
ENSG00000233144	ENST00000427492	na	401	0.367
ENSG00000233145	ENST00000417426	na	582	0.414
ENSG00000233146	ENST00000457066	BPIFB5P	1099	0.572
ENSG00000233148	ENST00000417620	SYF2P2	583	0.39
ENSG00000233149	ENST00000456968	na	1735	0.566
ENSG00000233151	ENST00000495919	na	2165	0.616
ENSG00000233153	ENST00000430018	UBE2E2-AS1	499	0.465
ENSG00000233154	ENST00000443219	na	621	0.521
ENSG00000233155	ENST00000414130	HMGA1P8	321	0.595
ENSG00000233156	ENST00000437934	HSFY8P	318	0.368
ENSG00000233157	ENST00000419730	na	712	0.382
ENSG00000233158	ENST00000452670	RPS24P6	400	0.432
ENSG00000233159	ENST00000415722	na	356	0.444
ENSG00000233160	ENST00000452727	na	960	0.461
ENSG00000233161	ENST00000420841	na	547	0.41
ENSG00000233162	ENST00000418771	MORF4L1P6	268	0.392
ENSG00000233163	ENST00000438591	na	377	0.464
ENSG00000233164	ENST00000449122	na	1496	0.59
ENSG00000233167	ENST00000458319	EEF1A1P26	1363	0.431
ENSG00000233168	ENST00000454067	na	879	0.428
ENSG00000233169	ENST00000440820	na	673	0.571
ENSG00000233170	ENST00000521192	na	667	0.493
ENSG00000233173	ENST00000447387	VN1R34P	883	0.444
ENSG00000233175	ENST00000587534	na	2003	0.587
ENSG00000233176	ENST00000494376	OR7E157P	911	0.496
ENSG00000233178	ENST00000590767	na	2663	0.396
ENSG00000233179	ENST00000453866	na	568	0.572
ENSG00000233180	ENST00000444830	na	1007	0.43
ENSG00000233182	ENST00000417544	na	944	0.447
ENSG00000233183	ENST00000530000	na	6593	0.503
ENSG00000233184	ENST00000451213	na	1531	0.368
ENSG00000233186	ENST00000412782	KLF4P1	1185	0.601
ENSG00000233189	ENST00000425565	RPL12P29	457	0.482
ENSG00000233190	ENST00000442520	RPS24P13	397	0.408
ENSG00000233191	ENST00000648425	na	1538	0.571
ENSG00000233192	ENST00000449560	na	1648	0.472
ENSG00000233193	ENST00000433051	na	415	0.359
ENSG00000233194	ENST00000414966	na	410	0.473
ENSG00000233196	ENST00000450032	na	677	0.372
ENSG00000233197	ENST00000430550	TMEM256P1	340	0.576
ENSG00000233198	ENST00000445101	RNF224	1798	0.659
ENSG00000233200	ENST00000439198	na	380	0.392
ENSG00000233203	ENST00000455380	na	515	0.42
ENSG00000233204	ENST00000435438	MAPRE1P3	796	0.426
ENSG00000233205	ENST00000431142	na	427	0.626
ENSG00000233206	ENST00000413190	RPS3AP1	320	0.412
ENSG00000233208	ENST00000419459	LINC00642	2026	0.525
ENSG00000233209	ENST00000479570	na	4631	0.46
ENSG00000233210	ENST00000419261	na	2794	0.566
ENSG00000233211	ENST00000453145	GRPEL2P1	339	0.511
ENSG00000233213	ENST00000435001	KCNJ6-AS1	357	0.462
ENSG00000233214	ENST00000413796	na	450	0.544
ENSG00000233215	ENST00000420255	na	897	0.428
ENSG00000233216	ENST00000394974	na	322	0.522
ENSG00000233217	ENST00000435735	MROH3P	2676	0.509
ENSG00000233219	ENST00000440074	na	380	0.432
ENSG00000233220	ENST00000530583	LINC00167	1419	0.542
ENSG00000233221	ENST00000429282	na	2824	0.601
ENSG00000233222	ENST00000434575	na	316	0.516
ENSG00000233223	ENST00000573187	na	679	0.664
ENSG00000233225	ENST00000395959	na	1148	0.561
ENSG00000233228	ENST00000420263	LPCAT2BP	1534	0.456
ENSG00000233229	ENST00000429006	CNOT7P1	852	0.402
ENSG00000233230	ENST00000417692	na	656	0.447
ENSG00000233231	ENST00000421336	HNRNPA1P49	904	0.489
ENSG00000233232	ENST00000452313	NPIPB7	1406	0.499
ENSG00000233234	ENST00000457440	na	607	0.565
ENSG00000233235	ENST00000428912	na	797	0.454
ENSG00000233236	ENST00000436373	na	864	0.385
ENSG00000233237	ENST00000651660	LINC00472	9515	0.386
ENSG00000233238	ENST00000433042	DEFA9P	285	0.534
ENSG00000233239	ENST00000426349	na	186	0.623
ENSG00000233240	ENST00000437595	na	797	0.545
ENSG00000233241	ENST00000437174	na	192	0.51
ENSG00000233242	ENST00000426946	na	1314	0.432
ENSG00000233243	ENST00000421897	na	457	0.602
ENSG00000233246	ENST00000432703	na	490	0.512
ENSG00000233247	ENST00000411687	na	547	0.434
ENSG00000233248	ENST00000458075	MTND6P9	519	0.406
ENSG00000233250	ENST00000418049	na	218	0.518
ENSG00000233251	ENST00000596663	na	3075	0.448
ENSG00000233252	ENST00000427567	CRIP1P1	185	0.556
ENSG00000233254	ENST00000453468	RPL21P134	483	0.418
ENSG00000233256	ENST00000448272	na	454	0.414
ENSG00000233258	ENST00000432108	na	309	0.514
ENSG00000233259	ENST00000453169	FABP3P2	399	0.459
ENSG00000233260	ENST00000412013	RPSAP63	888	0.513
ENSG00000233261	ENST00000412114	LINC00264	1091	0.527
ENSG00000233262	ENST00000419815	na	373	0.421
ENSG00000233263	ENST00000418056	na	731	0.402
ENSG00000233264	ENST00000454684	na	1469	0.367
ENSG00000233266	ENST00000437242	HMGB1P31	427	0.415
ENSG00000233268	ENST00000426570	na	421	0.447
ENSG00000233270	ENST00000435815	SNRPEP4	279	0.43
ENSG00000233271	ENST00000436960	na	428	0.561
ENSG00000233272	ENST00000456768	PNPT1P2	2050	0.343
ENSG00000233273	ENST00000415152	AMMECR1LP1	841	0.479
ENSG00000233275	ENST00000431026	na	355	0.451
ENSG00000233276	ENST00000419349	GPX1	1135	0.626
ENSG00000233277	ENST00000428529	na	524	0.464
ENSG00000233278	ENST00000440331	RPS26P2	348	0.529
ENSG00000233285	ENST00000424905	na	650	0.409
ENSG00000233286	ENST00000450967	MTND3P10	341	0.388
ENSG00000233287	ENST00000427253	na	406	0.473
ENSG00000233288	ENST00000429367	na	2741	0.368
ENSG00000233290	ENST00000650063	na	4247	0.383
ENSG00000233291	ENST00000443410	RPL7AP61	636	0.446
ENSG00000233292	ENST00000453728	na	415	0.402
ENSG00000233293	ENST00000413983	na	469	0.548
ENSG00000233295	ENST00000528221	FAM90A20P	1395	0.61
ENSG00000233296	ENST00000445418	na	1943	0.495
ENSG00000233297	ENST00000460726	RASA4DP	1199	0.656
ENSG00000233298	ENST00000456851	na	420	0.555
ENSG00000233299	ENST00000430194	HIGD1AP4	280	0.422
ENSG00000233300	ENST00000420241	EIF4A1P1	934	0.469
ENSG00000233301	ENST00000440929	OR4C14P	923	0.442
ENSG00000233303	ENST00000458531	XXYLT1-AS1	431	0.571
ENSG00000233304	ENST00000412674	LINC01346	3242	0.518
ENSG00000233306	ENST00000426402	TRGV2	544	0.5
ENSG00000233307	ENST00000443436	na	406	0.488
ENSG00000233308	ENST00000430375	OSTN-AS1	515	0.46
ENSG00000233309	ENST00000432491	RPS6P12	726	0.434
ENSG00000233311	ENST00000430139	na	712	0.457
ENSG00000233312	ENST00000435500	C4B_2	5460	0.583
ENSG00000233313	ENST00000412453	HMGA1P5	271	0.634
ENSG00000233314	ENST00000437937	na	1731	0.52
ENSG00000233315	ENST00000425738	na	851	0.479
ENSG00000233316	ENST00000432141	DSCR10	860	0.505
ENSG00000233317	ENST00000416752	na	832	0.394
ENSG00000233318	ENST00000419532	na	356	0.457
ENSG00000233319	ENST00000449940	PPIAP32	472	0.504
ENSG00000233321	ENST00000413993	na	832	0.488
ENSG00000233323	ENST00000549232	na	13125	0.648
ENSG00000233324	ENST00000419888	EEF1A1P34	1267	0.475
ENSG00000233325	ENST00000412105	MIPEPP3	444	0.585
ENSG00000233327	ENST00000412260	USP32P2	4329	0.406
ENSG00000233328	ENST00000442087	PFN1P1	423	0.561
ENSG00000233329	ENST00000430283	na	295	0.474
ENSG00000233330	ENST00000419134	na	340	0.373
ENSG00000233332	ENST00000412483	na	1723	0.481
ENSG00000233333	ENST00000443064	RNFT1P2	757	0.342
ENSG00000233334	ENST00000448422	FAM53B-AS1	1491	0.496
ENSG00000233335	ENST00000446949	na	318	0.493
ENSG00000233336	ENST00000437631	na	384	0.485
ENSG00000233337	ENST00000436366	UBE2FP3	524	0.378
ENSG00000233338	ENST00000451564	TLR8-AS1	1349	0.482
ENSG00000233339	ENST00000419904	na	433	0.423
ENSG00000233340	ENST00000443652	na	358	0.422
ENSG00000233342	ENST00000420601	na	379	0.575
ENSG00000233343	ENST00000438388	ATP6V1G1P4	335	0.517
ENSG00000233345	ENST00000430216	na	2704	0.508
ENSG00000233347	ENST00000442902	ERP29P1	706	0.551
ENSG00000233348	ENST00000419847	na	3783	0.598
ENSG00000233349	ENST00000446314	LINC00333	613	0.343
ENSG00000233350	ENST00000432779	na	753	0.478
ENSG00000233351	ENST00000442449	na	391	0.389
ENSG00000233352	ENST00000422041	na	222	0.518
ENSG00000233353	ENST00000414704	RPS7P9	586	0.437
ENSG00000233354	ENST00000435497	LINC00028	587	0.534
ENSG00000233355	ENST00000650922	CHRM3-AS2	5593	0.378
ENSG00000233357	ENST00000457129	RPL30P15	321	0.398
ENSG00000233358	ENST00000420572	na	871	0.354
ENSG00000233359	ENST00000447916	na	657	0.418
ENSG00000233360	ENST00000456099	na	1945	0.581
ENSG00000233363	ENST00000451116	na	3044	0.488
ENSG00000233365	ENST00000444219	na	1548	0.478
ENSG00000233366	ENST00000419323	na	1075	0.386
ENSG00000233367	ENST00000411561	na	638	0.429
ENSG00000233369	ENST00000544802	GTF2IP4	3609	0.472
ENSG00000233370	ENST00000418944	na	1126	0.495
ENSG00000233372	ENST00000441046	na	551	0.479
ENSG00000233376	ENST00000455642	na	403	0.526
ENSG00000233377	ENST00000424125	MTND4P20	869	0.379
ENSG00000233378	ENST00000453983	USP9YP34	808	0.359
ENSG00000233379	ENST00000435281	na	902	0.436
ENSG00000233380	ENST00000441047	RPS2P48	882	0.609
ENSG00000233381	ENST00000418260	AK4P3	669	0.504
ENSG00000233382	ENST00000452254	NKAPP1	2384	0.436
ENSG00000233383	ENST00000457546	na	214	0.635
ENSG00000233384	ENST00000437416	na	684	0.523
ENSG00000233385	ENST00000453691	na	755	0.404
ENSG00000233387	ENST00000414308	na	552	0.438
ENSG00000233388	ENST00000417397	na	1726	0.397
ENSG00000233392	ENST00000418218	na	2274	0.612
ENSG00000233393	ENST00000422473	na	2336	0.452
ENSG00000233395	ENST00000451929	LINC00841	2126	0.497
ENSG00000233396	ENST00000611275	na	2054	0.403
ENSG00000233397	ENST00000647661	na	909	0.402
ENSG00000233399	ENST00000445180	na	1519	0.498
ENSG00000233401	ENST00000441422	PRKAR1AP	1162	0.439
ENSG00000233402	ENST00000442013	TARDBPP1	1203	0.439
ENSG00000233403	ENST00000423914	na	550	0.411
ENSG00000233405	ENST00000443719	LINC01046	405	0.472
ENSG00000233406	ENST00000480705	na	870	0.609
ENSG00000233407	ENST00000440897	na	250	0.372
ENSG00000233408	ENST00000444162	na	1294	0.377
ENSG00000233409	ENST00000445458	FANK1-AS1	428	0.533
ENSG00000233410	ENST00000427439	LINC01222	1785	0.32
ENSG00000233411	ENST00000417969	na	303	0.468
ENSG00000233412	ENST00000641450	OR5H15	1229	0.366
ENSG00000233415	ENST00000423153	na	640	0.346
ENSG00000233416	ENST00000421295	na	375	0.462
ENSG00000233417	ENST00000456062	na	469	0.386
ENSG00000233418	ENST00000424672	na	3445	0.567
ENSG00000233419	ENST00000413189	na	402	0.567
ENSG00000233420	ENST00000444032	na	792	0.44
ENSG00000233421	ENST00000415386	na	1548	0.582
ENSG00000233423	ENST00000420758	na	575	0.366
ENSG00000233424	ENST00000439824	na	3224	0.344
ENSG00000233425	ENST00000432816	KRT18P67	1264	0.561
ENSG00000233426	ENST00000434851	EIF3FP3	1086	0.561
ENSG00000233427	ENST00000418471	na	1085	0.541
ENSG00000233428	ENST00000418508	na	492	0.466
ENSG00000233429	ENST00000428939	HOTAIRM1	889	0.46
ENSG00000233430	ENST00000449024	na	1176	0.499
ENSG00000233431	ENST00000457706	na	821	0.565
ENSG00000233432	ENST00000425455	na	1548	0.392
ENSG00000233433	ENST00000424220	na	1600	0.449
ENSG00000233435	ENST00000426656	AGGF1P2	2106	0.421
ENSG00000233436	ENST00000422652	BTBD18	3044	0.505
ENSG00000233437	ENST00000448242	na	564	0.571
ENSG00000233439	ENST00000467097	na	3824	0.545
ENSG00000233440	ENST00000418454	HMGA1P6	391	0.576
ENSG00000233441	ENST00000454440	CYP2AB1P	1456	0.601
ENSG00000233442	ENST00000450880	PPP6R2P1	1275	0.597
ENSG00000233444	ENST00000426710	na	252	0.441
ENSG00000233445	ENST00000417593	RPL17P11	544	0.423
ENSG00000233446	ENST00000440833	na	1235	0.38
ENSG00000233447	ENST00000432787	na	295	0.447
ENSG00000233448	ENST00000441237	PMS2P9	515	0.459
ENSG00000233449	ENST00000455189	na	673	0.374
ENSG00000233450	ENST00000448818	na	2706	0.579
ENSG00000233451	ENST00000422675	na	469	0.277
ENSG00000233452	ENST00000367477	STXBP5-AS1	2927	0.437
ENSG00000233454	ENST00000440210	na	275	0.495
ENSG00000233455	ENST00000451327	na	857	0.473
ENSG00000233456	ENST00000452288	LINC01077	413	0.53
ENSG00000233457	ENST00000428243	na	662	0.598
ENSG00000233459	ENST00000430003	na	1440	0.479
ENSG00000233460	ENST00000418340	RPL35AP31	337	0.475
ENSG00000233461	ENST00000416221	na	465	0.46
ENSG00000233462	ENST00000445592	na	797	0.497
ENSG00000233464	ENST00000449282	NANOGP11	727	0.355
ENSG00000233465	ENST00000418052	na	797	0.498
ENSG00000233466	ENST00000413401	na	1055	0.535
ENSG00000233467	ENST00000411473	na	865	0.535
ENSG00000233469	ENST00000435385	ST6GALNAC4P1	499	0.636
ENSG00000233470	ENST00000426547	na	285	0.4
ENSG00000233471	ENST00000446618	KRT18P62	1287	0.535
ENSG00000233472	ENST00000425137	na	469	0.414
ENSG00000233473	ENST00000446414	RAD1P2	663	0.357
ENSG00000233476	ENST00000434005	EEF1A1P6	1384	0.483
ENSG00000233477	ENST00000450091	na	483	0.443
ENSG00000233478	ENST00000436991	na	2224	0.555
ENSG00000233479	ENST00000439382	na	607	0.506
ENSG00000233480	ENST00000652251	na	1054	0.428
ENSG00000233481	ENST00000414415	na	1069	0.456
ENSG00000233482	ENST00000439455	na	352	0.42
ENSG00000233483	ENST00000642422	na	1086	0.625
ENSG00000233484	ENST00000447509	na	127	0.465
ENSG00000233485	ENST00000428747	na	3105	0.498
ENSG00000233486	ENST00000484424	na	3172	0.396
ENSG00000233487	ENST00000456555	na	883	0.537
ENSG00000233489	ENST00000449315	PAXBP1P1	447	0.334
ENSG00000233490	ENST00000453667	na	1476	0.605
ENSG00000233491	ENST00000413944	na	4649	0.344
ENSG00000233492	ENST00000431034	na	449	0.463
ENSG00000233493	ENST00000444469	TMEM238	1000	0.737
ENSG00000233494	ENST00000453431	na	138	0.529
ENSG00000233496	ENST00000442328	SYNJ2-IT1	599	0.529
ENSG00000233497	ENST00000526810	HNRNPA1P60	951	0.457
ENSG00000233498	ENST00000425990	na	677	0.454
ENSG00000233499	ENST00000456493	OR5B1P	928	0.439
ENSG00000233502	ENST00000425235	na	312	0.558
ENSG00000233503	ENST00000421896	HNRNPLP1	1501	0.541
ENSG00000233504	ENST00000432966	na	187	0.636
ENSG00000233505	ENST00000412958	na	1331	0.581
ENSG00000233506	ENST00000434184	na	937	0.45
ENSG00000233508	ENST00000611791	na	2232	0.452
ENSG00000233509	ENST00000447691	ZNF197-AS1	623	0.416
ENSG00000233511	ENST00000431564	na	187	0.487
ENSG00000233514	ENST00000402743	na	360	0.444
ENSG00000233515	ENST00000411439	LINC01518	519	0.547
ENSG00000233516	ENST00000436524	na	751	0.43
ENSG00000233517	ENST00000411479	na	578	0.406
ENSG00000233518	ENST00000446943	RPL7P35	740	0.414
ENSG00000233519	ENST00000455599	na	316	0.5
ENSG00000233521	ENST00000444114	na	637	0.535
ENSG00000233522	ENST00000419557	FAM224A	2031	0.432
ENSG00000233523	ENST00000449310	PHBP5	768	0.556
ENSG00000233524	ENST00000444720	RANP8	713	0.432
ENSG00000233526	ENST00000454419	RFC5P1	874	0.395
ENSG00000233527	ENST00000475219	ZNF529-AS1	1033	0.547
ENSG00000233528	ENST00000457672	LINC00430	597	0.325
ENSG00000233529	ENST00000419481	na	605	0.485
ENSG00000233531	ENST00000455014	DEFA10P	288	0.549
ENSG00000233532	ENST00000647525	LINC00460	2124	0.436
ENSG00000233533	ENST00000437526	MKNK2P1	628	0.54
ENSG00000233534	ENST00000648709	na	939	0.402
ENSG00000233535	ENST00000448948	na	696	0.465
ENSG00000233536	ENST00000438416	na	712	0.465
ENSG00000233537	ENST00000414169	TEDDM2P	786	0.48
ENSG00000233538	ENST00000370380	na	568	0.51
ENSG00000233539	ENST00000451905	na	1947	0.408
ENSG00000233540	ENST00000450800	DNM3-IT1	396	0.434
ENSG00000233541	ENST00000479573	RPL31P47	241	0.473
ENSG00000233542	ENST00000443930	na	1954	0.513
ENSG00000233543	ENST00000414660	CHTF8P1	1541	0.575
ENSG00000233544	ENST00000415266	EIF3KP2	626	0.486
