id	sym	MYC_GFP_untreated_rep1	MYC_GFP_untreated_rep2	MYC_GFP_untreated_rep3	MYC_GFP_NCS_rep1	MYC_GFP_NCS_rep2	MYC_GFP_NCS_rep3
ENSG00000184986	TMEM121	12	11	25	1	5	7
ENSG00000184988	TMEM106A	36	15	42	16	42	40
ENSG00000184990	SIVA1	1739	1542	2163	961	956	1495
ENSG00000184992	BRI3BP	945	1052	1129	801	734	686
ENSG00000185000	DGAT1	12	18	28	11	9	28
ENSG00000185009	AP3M1	485	395	366	449	520	327
ENSG00000185010	F8	10	19	18	46	33	34
ENSG00000185013	NT5C1B	5	5	0	7	14	2
ENSG00000185015	CA13	2	1	5	0	2	8
ENSG00000185019	UBOX5	84	55	99	70	59	54
ENSG00000185022	MAFF	153	124	153	134	111	130
ENSG00000185024	BRF1	232	127	185	149	160	138
ENSG00000185028	LRRC14B	0	0	0	0	0	0
ENSG00000185031	SLC2A3P2	0	0	0	0	3	0
ENSG00000185033	SEMA4B	527	412	563	317	347	385
ENSG00000185038	MROH2A	0	2	8	6	10	11
ENSG00000185040	SPDYE16	53	48	31	76	98	35
ENSG00000185043	CIB1	1483	1166	2048	756	812	1218
ENSG00000185044	na	335	160	61	372	402	156
ENSG00000185046	ANKS1B	12	10	14	11	10	5
ENSG00000185049	NELFA	121	96	144	75	99	91
ENSG00000185052	SLC24A3	19	17	7	21	9	20
ENSG00000185055	EFCAB10	28	38	21	103	124	91
ENSG00000185056	C5orf47	3	0	0	1	2	2
ENSG00000185065	na	50	42	57	43	38	59
ENSG00000185070	FLRT2	0	1	1	1	2	0
ENSG00000185085	INTS5	578	343	767	260	318	344
ENSG00000185088	RPS27L	842	810	808	2266	2191	2603
ENSG00000185090	MANEAL	71	100	114	48	45	47
ENSG00000185100	ADSSL1	40	31	92	21	24	38
ENSG00000185101	ANO9	52	26	56	25	24	26
ENSG00000185104	FAF1	555	375	383	437	502	390
ENSG00000185105	MYADML2	0	0	0	1	0	0
ENSG00000185112	FAM43A	200	219	306	198	180	212
ENSG00000185115	NDNL2	638	653	827	540	528	553
ENSG00000185122	HSF1	238	145	361	97	133	131
ENSG00000185127	C6orf120	1072	947	1034	985	1013	875
ENSG00000185128	na	1	0	0	1	0	2
ENSG00000185129	PURA	1296	1699	2031	1034	985	1234
ENSG00000185130	HIST1H2BL	14	14	6	14	17	7
ENSG00000185133	INPP5J	11	9	5	4	2	5
ENSG00000185155	MIXL1	0	0	0	0	1	1
ENSG00000185156	MFSD6L	3	2	0	0	6	3
ENSG00000185158	LRRC37B	35	38	55	42	51	39
ENSG00000185163	DDX51	249	165	301	150	131	146
ENSG00000185164	NOMO2	92	53	57	73	70	51
ENSG00000185168	LINC00482	3	4	2	0	1	1
ENSG00000185187	SIGIRR	121	99	266	71	46	82
ENSG00000185189	NRBP2	53	55	102	52	31	31
ENSG00000185198	PRSS57	0	2	0	1	1	0
ENSG00000185201	IFITM2	412	448	616	236	266	431
ENSG00000185215	TNFAIP2	69	61	56	50	58	61
ENSG00000185219	ZNF445	112	57	62	127	126	51
ENSG00000185220	PGBD2	339	284	398	307	248	196
ENSG00000185236	RAB11B	86	68	171	44	60	94
ENSG00000185238	PRMT3	776	748	684	598	693	597
ENSG00000185245	GP1BA	7	1	4	3	7	2
ENSG00000185246	PRPF39	1115	1005	902	1292	1200	667
ENSG00000185250	PPIL6	23	25	21	9	13	15
ENSG00000185252	ZNF74	82	38	122	66	66	64
ENSG00000185261	KIAA0825	51	48	42	76	62	39
ENSG00000185262	UBALD2	89	98	86	73	46	72
ENSG00000185267	CDNF	15	15	11	17	6	9
ENSG00000185271	KLHL33	0	1	1	3	0	0
ENSG00000185272	RBM11	12	8	8	23	12	4
ENSG00000185275	CD24P4	544	562	241	657	744	474
ENSG00000185278	ZBTB37	319	264	158	421	477	206
ENSG00000185296	na	4	1	8	5	2	2
ENSG00000185298	CCDC137	450	401	502	318	277	300
ENSG00000185304	RGPD2	6	2	0	6	5	2
ENSG00000185305	ARL15	151	185	121	159	137	127
ENSG00000185306	C12orf56	78	39	73	39	40	50
ENSG00000185313	SCN10A	0	0	0	0	0	0
ENSG00000185324	CDK10	368	151	585	214	217	237
ENSG00000185332	TMEM105	6	13	13	2	8	7
ENSG00000185338	SOCS1	31	70	102	44	47	60
ENSG00000185340	GAS2L1	84	58	116	46	23	51
ENSG00000185344	ATP6V0A2	434	244	342	295	334	215
ENSG00000185345	PARK2	0	0	0	1	0	0
ENSG00000185347	C14orf80	253	155	437	132	118	171
ENSG00000185352	HS6ST3	3	2	13	4	5	8
ENSG00000185359	HGS	290	199	387	166	182	195
ENSG00000185361	TNFAIP8L1	22	13	14	7	4	8
ENSG00000185379	RAD51D	112	49	107	88	103	61
ENSG00000185386	MAPK11	3	2	2	2	2	5
ENSG00000185404	SP140L	118	125	73	102	127	89
ENSG00000185414	MRPL30	211	346	323	220	184	208
ENSG00000185418	TARSL2	274	216	214	202	232	149
ENSG00000185420	SMYD3	255	198	225	165	156	148
ENSG00000185432	METTL7A	4	6	12	3	4	0
ENSG00000185436	IFNLR1	50	34	54	26	33	34
ENSG00000185437	SH3BGR	28	16	34	29	15	22
ENSG00000185442	FAM174B	1831	1878	2080	1478	1464	1583
ENSG00000185453	C19orf68	41	38	39	27	35	19
ENSG00000185467	KPNA7	19	10	16	4	14	7
ENSG00000185475	TMEM179B	191	188	277	141	100	194
ENSG00000185477	GPRIN3	0	0	3	1	0	1
ENSG00000185480	PARPBP	369	321	268	307	272	237
ENSG00000185482	STAC3	7	9	8	8	17	16
ENSG00000185483	ROR1	1	4	3	4	5	10
ENSG00000185485	SDHAP1	392	329	468	347	382	305
ENSG00000185495	na	86	79	42	79	134	77
ENSG00000185499	MUC1	155	146	103	94	125	165
ENSG00000185504	FAAP100	108	61	55	59	54	58
ENSG00000185507	IRF7	14	10	34	9	9	14
ENSG00000185513	L3MBTL1	25	19	23	17	32	19
ENSG00000185515	BRCC3	529	373	436	416	294	329
ENSG00000185518	SV2B	0	0	0	0	0	0
ENSG00000185519	FAM131C	3	10	21	3	2	6
ENSG00000185522	LMNTD2	6	7	9	4	7	2
ENSG00000185523	SPATA45	2	3	0	5	0	0
ENSG00000185527	PDE6G	1	1	2	2	0	2
ENSG00000185532	PRKG1	17	8	8	28	25	8
ENSG00000185551	NR2F2	4939	6252	7253	3822	3144	3568
ENSG00000185559	DLK1	0	0	2	0	0	0
ENSG00000185561	TLCD2	29	20	25	8	12	26
ENSG00000185565	LSAMP	0	0	0	2	0	0
ENSG00000185567	AHNAK2	6	1	1	5	0	2
ENSG00000185585	OLFML2A	8	4	0	1	13	5
ENSG00000185591	SP1	1339	1402	1452	1490	1654	1144
ENSG00000185596	WASH3P	58	38	120	40	41	37
ENSG00000185607	ACTBP7	3	0	0	2	5	1
ENSG00000185608	MRPL40	540	501	691	368	381	478
ENSG00000185614	FAM212A	0	3	5	0	0	1
ENSG00000185615	PDIA2	0	2	2	5	1	0
ENSG00000185619	PCGF3	593	421	526	494	518	402
ENSG00000185621	LMLN	138	157	169	141	140	91
ENSG00000185624	P4HB	1373	816	1651	633	655	859
ENSG00000185627	PSMD13	705	466	786	446	412	495
ENSG00000185630	PBX1	434	415	434	322	400	276
ENSG00000185633	NDUFA4L2	0	0	0	3	2	0
ENSG00000185634	SHC4	20	26	46	52	38	41
ENSG00000185640	KRT79	0	0	0	1	0	0
ENSG00000185641	na	3	5	4	1	2	0
ENSG00000185650	ZFP36L1	2806	3303	2635	2787	2718	2731
ENSG00000185651	UBE2L3	2297	2378	2991	1565	1478	2164
ENSG00000185658	BRWD1	2816	2579	2342	3384	3055	2116
ENSG00000185662	SMIM23	0	1	0	0	0	0
ENSG00000185664	PMEL	9	11	21	14	13	11
ENSG00000185666	SYN3	1	0	0	0	0	0
ENSG00000185668	POU3F1	6	0	0	4	1	9
ENSG00000185669	SNAI3	2	4	15	6	2	9
ENSG00000185670	ZBTB3	140	160	93	153	137	108
ENSG00000185674	LYG2	4	5	2	2	6	6
ENSG00000185684	EP400NL	262	199	231	228	214	171
ENSG00000185686	PRAME	1	0	0	0	0	0
ENSG00000185689	C6orf201	1	5	3	5	6	1
ENSG00000185697	MYBL1	133	120	106	159	117	92
ENSG00000185710	SMG1P4	69	54	42	63	102	40
ENSG00000185716	C16orf52	321	405	448	363	366	290
ENSG00000185721	DRG1	942	882	1341	637	663	820
ENSG00000185722	ANKFY1	343	248	269	344	432	210
ENSG00000185728	YTHDF3	1278	1046	784	1279	1260	900
ENSG00000185730	ZNF696	180	115	151	121	118	113
ENSG00000185736	ADARB2	1	0	2	1	0	1
ENSG00000185737	NRG3	21	11	16	21	20	15
ENSG00000185739	SRL	8	3	3	10	3	7
ENSG00000185745	IFIT1	23	20	33	4	4	18
ENSG00000185753	CXorf38	487	469	357	408	494	365
ENSG00000185758	CLDN24	0	1	0	0	1	2
ENSG00000185761	ADAMTSL5	17	12	18	23	6	17
ENSG00000185774	KCNIP4	16	9	3	14	42	9
ENSG00000185787	MORF4L1	3238	3555	4530	2132	2134	2692
ENSG00000185792	NLRP9	0	0	0	0	0	0
ENSG00000185798	WDR53	597	634	757	554	444	576
ENSG00000185800	DMWD	80	65	121	58	67	68
ENSG00000185803	SLC52A2	164	155	587	64	71	154
ENSG00000185808	PIGP	185	263	267	164	180	194
ENSG00000185813	PCYT2	84	82	156	57	43	65
ENSG00000185818	NAT8L	36	13	29	9	17	22
ENSG00000185825	BCAP31	1181	884	2039	586	639	930
ENSG00000185829	ARL17A	74	83	50	101	88	39
ENSG00000185834	RPL12P4	0	1	2	0	0	0
ENSG00000185837	CECR5-AS1	26	14	24	20	32	23
ENSG00000185838	GNB1L	34	28	57	6	30	28
ENSG00000185839	na	7	3	2	2	1	2
ENSG00000185842	DNAH14	161	95	130	95	140	110
ENSG00000185862	EVI2B	1	1	1	7	3	1
ENSG00000185863	TMEM210	1	0	1	0	0	0
ENSG00000185864	NPIPB4	339	199	375	183	218	202
ENSG00000185869	ZNF829	0	0	0	0	0	0
ENSG00000185873	TMPRSS11B	2	2	4	2	4	0
ENSG00000185875	THNSL1	375	397	463	375	296	365
ENSG00000185880	TRIM69	43	57	59	44	52	29
ENSG00000185883	ATP6V0C	3	1	5	2	4	3
ENSG00000185885	IFITM1	1	2	1	1	2	5
ENSG00000185888	PRSS38	0	0	0	0	0	0
ENSG00000185896	LAMP1	169	162	203	135	131	171
ENSG00000185900	POMK	37	38	18	86	72	43
ENSG00000185903	OR11N1P	1	0	0	2	1	1
ENSG00000185904	LINC00839	0	0	1	1	1	0
ENSG00000185909	KLHDC8B	7	7	13	6	4	3
ENSG00000185915	KLHL34	0	0	0	0	0	0
ENSG00000185917	SETD4	203	147	187	170	187	130
ENSG00000185920	PTCH1	26	17	25	17	17	17
ENSG00000185924	RTN4RL1	52	40	123	40	36	48
ENSG00000185933	CALHM1	0	1	0	0	1	1
ENSG00000185946	RNPC3	226	178	194	217	233	200
ENSG00000185947	ZNF267	2076	1900	1176	1930	2227	1412
ENSG00000185950	IRS2	357	536	377	376	316	376
ENSG00000185955	C7orf61	0	1	0	0	0	0
ENSG00000185958	FAM186A	13	6	8	12	22	8
ENSG00000185963	BICD2	251	226	259	171	187	148
ENSG00000185973	TMLHE	90	89	74	95	110	90
ENSG00000185986	SDHAP3	38	15	14	28	25	29
ENSG00000185988	PLK5	0	1	0	0	0	0
ENSG00000185989	RASA3	45	29	76	46	59	29
ENSG00000186001	LRCH3	696	530	513	580	613	575
ENSG00000186007	LEMD1	0	0	2	0	0	0
ENSG00000186009	ATP4B	3	1	1	1	1	0
ENSG00000186010	NDUFA13	27	17	11	19	8	17
ENSG00000186017	ZNF566	164	217	209	176	168	118
ENSG00000186019	na	0	0	0	0	0	0
ENSG00000186020	ZNF529	105	100	44	122	151	90
ENSG00000186026	ZNF284	0	0	0	0	0	0
ENSG00000186038	HTR3E	0	0	0	0	0	0
ENSG00000186047	DLEU7	4	1	5	1	4	5
ENSG00000186051	TAL2	9	4	3	0	0	3
ENSG00000186056	MATN1-AS1	37	36	27	39	41	35
ENSG00000186063	AIDA	154	182	193	102	124	123
ENSG00000186073	C15orf41	319	229	289	231	293	194
ENSG00000186075	ZPBP2	0	0	0	0	1	1
ENSG00000186076	na	75	63	102	46	57	84
ENSG00000186086	NBPF6	22	10	17	30	25	15
ENSG00000186088	GSAP	120	70	80	76	98	66
ENSG00000186094	AGBL4	1	0	0	0	2	0
ENSG00000186104	CYP2R1	86	97	111	71	84	94
ENSG00000186105	LRRC70	4	0	0	6	4	0
ENSG00000186106	ANKRD46	831	856	822	768	797	662
ENSG00000186111	PIP5K1C	52	31	77	28	27	32
ENSG00000186115	CYP4F2	0	0	0	0	3	0
ENSG00000186118	TEX38	8	4	4	5	4	7
ENSG00000186130	ZBTB6	1222	931	639	1418	1396	790
ENSG00000186132	C2orf76	141	127	159	104	94	101
ENSG00000186136	TAS2R42	1	4	5	10	8	6
ENSG00000186141	POLR3C	848	802	1038	641	572	622
ENSG00000186153	WWOX	618	497	586	411	435	455
ENSG00000186160	CYP4Z1	2	1	1	0	0	0
ENSG00000186162	CIDECP	148	158	246	127	131	174
ENSG00000186166	CCDC84	179	110	167	154	190	123
ENSG00000186174	BCL9L	185	125	105	127	98	103
ENSG00000186184	POLR1D	1166	1379	1292	900	886	997
ENSG00000186185	KIF18B	134	91	156	68	62	60
ENSG00000186187	ZNRF1	705	660	861	554	528	524
ENSG00000186191	BPIFB4	0	0	0	1	0	1
ENSG00000186193	SAPCD2	356	279	500	169	164	193
ENSG00000186197	EDARADD	293	241	268	216	185	147
ENSG00000186198	SLC51B	0	0	1	0	0	0
ENSG00000186204	CYP4F12	2	4	2	1	0	0
ENSG00000186205	MARC1	291	259	346	168	191	153
ENSG00000186212	SOWAHB	209	134	161	158	191	151
ENSG00000186222	BLOC1S4	1352	1757	2143	1052	885	1386
ENSG00000186226	LCE1E	0	0	0	2	2	0
ENSG00000186230	ZNF749	55	79	67	81	99	89
ENSG00000186231	KLHL32	3	3	3	6	6	3
ENSG00000186235	na	0	0	3	0	0	0
ENSG00000186244	na	0	0	0	1	2	0
ENSG00000186260	MKL2	785	521	215	735	941	457
ENSG00000186265	BTLA	0	0	0	1	0	0
ENSG00000186272	ZNF17	184	201	206	200	148	180
ENSG00000186275	na	188	140	154	172	160	127
ENSG00000186280	KDM4D	91	88	102	82	88	86
ENSG00000186281	GPAT2	0	1	0	2	2	1
ENSG00000186283	TOR3A	748	769	1026	506	425	617
ENSG00000186288	PABPC1L2A	7	2	7	3	2	4
ENSG00000186298	PPP1CC	1565	1758	1931	1388	1360	1464
ENSG00000186300	ZNF555	195	221	210	124	119	150
ENSG00000186301	MST1P2	4	1	0	0	1	1
ENSG00000186306	OR10T2	14	6	3	4	7	4
ENSG00000186310	NAP1L3	5	0	0	1	1	1
ENSG00000186312	CA5BP1	106	85	107	77	104	73
ENSG00000186314	PRELID2	96	92	95	78	43	67
ENSG00000186318	BACE1	35	46	53	52	73	20
ENSG00000186322	na	0	0	1	0	0	0
ENSG00000186326	RGS9BP	7	4	15	6	6	6
ENSG00000186329	TMEM212	0	0	0	0	1	0
ENSG00000186340	THBS2	7	2	9	6	4	6
ENSG00000186350	RXRA	281	311	438	292	208	256
ENSG00000186352	ANKRD37	24	30	18	18	13	9
ENSG00000186354	C9orf47	127	67	35	81	87	47
ENSG00000186364	NUDT17	38	15	43	30	41	23
ENSG00000186367	KIAA1024L	0	0	0	0	2	0
ENSG00000186376	ZNF75D	94	68	46	79	108	47
ENSG00000186395	KRT10	794	777	1357	537	549	686
ENSG00000186399	GOLGA8R	3	5	1	4	2	1
ENSG00000186409	CCDC30	27	16	20	30	24	24
ENSG00000186416	NKRF	334	396	311	316	258	246
ENSG00000186417	GLDN	94	74	54	52	59	28
ENSG00000186432	KPNA4	1247	1431	1073	1195	1207	956
ENSG00000186439	TRDN	0	0	0	0	2	0
ENSG00000186448	ZNF197	72	80	39	85	112	62
ENSG00000186451	SPATA12	5	9	4	10	4	6
ENSG00000186453	FAM228A	0	0	0	2	0	0
ENSG00000186462	NAP1L2	64	104	58	81	67	63
ENSG00000186466	AQP7P1	1	1	0	0	0	0
ENSG00000186468	RPS23	963	1180	1167	735	828	1050
ENSG00000186470	BTN3A2	0	1	0	5	1	1
ENSG00000186471	AKAP14	0	1	0	1	0	1
ENSG00000186472	PCLO	191	116	146	204	236	155
ENSG00000186480	INSIG1	5699	5168	7064	4697	4461	3619
ENSG00000186481	ANKRD20A5P	136	162	100	131	129	128
ENSG00000186493	C5orf38	99	88	170	53	67	111
ENSG00000186496	ZNF396	82	77	104	115	81	64
ENSG00000186501	TMEM222	309	342	553	238	177	258
ENSG00000186510	CLCNKA	0	1	0	0	0	1
ENSG00000186517	ARHGAP30	20	23	21	42	42	19
ENSG00000186522	SEPT10	115	109	93	169	141	87
ENSG00000186523	FAM86B1	94	64	92	53	56	28
ENSG00000186529	CYP4F3	0	1	0	4	0	0
ENSG00000186532	SMYD4	140	133	128	133	172	108
ENSG00000186564	FOXD2	49	35	48	26	28	21
ENSG00000186566	GPATCH8	999	801	1061	823	771	787
ENSG00000186567	CEACAM19	12	3	9	7	15	20
ENSG00000186575	NF2	590	418	530	435	487	419
ENSG00000186577	C6orf1	94	55	211	46	52	55
ENSG00000186583	SPATC1	1	0	0	0	0	0
ENSG00000186591	UBE2H	987	851	1102	859	838	742
ENSG00000186594	MIR22HG	218	238	208	322	244	249
ENSG00000186603	HPDL	871	923	1424	464	450	593
ENSG00000186615	KTN1-AS1	80	74	45	64	57	44
ENSG00000186625	KATNA1	516	490	530	367	368	321
ENSG00000186628	FSD2	50	40	36	43	53	44
ENSG00000186635	ARAP1	35	44	61	28	15	26
ENSG00000186638	KIF24	190	149	128	126	176	104
ENSG00000186642	PDE2A	0	0	0	0	0	0
ENSG00000186645	SPDYE17	0	4	0	0	5	1
ENSG00000186648	LRRC16B	0	3	0	0	2	0
ENSG00000186654	PRR5	15	20	48	21	11	13
ENSG00000186660	ZFP91	400	502	474	437	412	415
ENSG00000186665	C17orf58	554	544	767	359	300	451
ENSG00000186666	BCDIN3D	445	501	546	389	380	373
ENSG00000186676	EEF1GP1	2	0	0	0	0	0
ENSG00000186687	LYRM7	203	194	183	158	138	132
ENSG00000186710	CCDC42B	3	3	2	3	2	10
ENSG00000186714	CCDC73	5	4	2	5	6	4
ENSG00000186715	MST1L	5	2	0	4	8	0
ENSG00000186716	BCR	197	101	135	145	121	112
ENSG00000186723	OR10H1	0	2	0	0	0	0
ENSG00000186743	TPI1P3	4	4	0	6	10	5
ENSG00000186765	FSCN2	6	2	2	3	5	3
ENSG00000186767	SPIN4	339	369	207	346	296	312
ENSG00000186777	ZNF732	0	0	4	4	3	1
ENSG00000186787	SPIN2B	94	91	121	56	58	68
ENSG00000186790	FOXE3	2	0	0	0	2	3
ENSG00000186792	HYAL3	8	13	29	6	7	6
ENSG00000186806	VSIG10L	9	7	2	3	7	8
ENSG00000186810	CXCR3	1	0	0	0	0	0
ENSG00000186812	ZNF397	428	513	353	556	513	438
ENSG00000186814	ZSCAN30	19	16	15	23	23	17
ENSG00000186815	TPCN1	168	132	140	196	177	101
ENSG00000186825	C2orf27B	0	0	0	0	0	0
ENSG00000186832	KRT16	0	0	0	0	0	0
ENSG00000186834	HEXIM1	377	503	559	437	400	349
ENSG00000186854	TRABD2A	0	1	5	3	4	1
ENSG00000186862	PDZD7	10	2	8	2	3	7
ENSG00000186866	POFUT2	127	66	130	107	105	67
ENSG00000186868	MAPT	70	44	100	44	40	42
ENSG00000186871	ERCC6L	911	781	478	958	1021	709
ENSG00000186889	TMEM17	0	5	18	8	15	7
ENSG00000186891	TNFRSF18	5	0	3	1	0	5
ENSG00000186897	C1QL4	0	0	0	1	0	1
ENSG00000186907	RTN4RL2	1	0	1	1	0	0
ENSG00000186908	ZDHHC17	293	267	217	282	311	223
ENSG00000186910	SERPINA11	1	4	5	1	0	0
ENSG00000186912	P2RY4	2	0	0	0	0	0
ENSG00000186918	ZNF395	128	110	140	69	65	61
ENSG00000186919	ZACN	5	8	3	16	19	6
ENSG00000186951	PPARA	4	7	2	4	8	2
ENSG00000186952	TMEM232	2	1	1	2	0	0
ENSG00000186960	LINC01551	1	4	1	2	4	0
ENSG00000186973	FAM183A	2	0	6	6	8	4
ENSG00000186976	EFCAB6	28	21	10	18	20	7
ENSG00000186994	KANK3	7	13	5	29	30	34
ENSG00000186998	EMID1	16	18	28	3	3	20
ENSG00000187003	ACTL7A	0	0	0	3	0	0
ENSG00000187010	RHD	0	8	0	3	3	11
ENSG00000187013	C17orf82	24	9	18	80	84	61
ENSG00000187017	ESPN	2	1	1	0	2	4
ENSG00000187021	PNLIPRP1	3	7	3	6	4	1
ENSG00000187024	PTRH1	1	3	3	1	3	0
ENSG00000187045	TMPRSS6	1	3	2	2	0	7
ENSG00000187049	TMEM216	452	454	689	339	330	388
ENSG00000187051	RPS19BP1	458	468	723	252	359	396
ENSG00000187054	TMPRSS11A	2	0	0	0	1	1
ENSG00000187060	na	0	0	0	0	4	1
ENSG00000187066	TMEM262	7	8	21	12	10	20
ENSG00000187068	C3orf70	26	27	31	23	27	28
ENSG00000187079	TEAD1	939	836	626	837	733	626
ENSG00000187091	PLCD1	4	8	11	5	5	6
ENSG00000187094	CCK	2	1	0	0	0	0
ENSG00000187097	ENTPD5	439	295	329	332	332	284
ENSG00000187098	MITF	1396	1571	1913	1117	1065	1296
ENSG00000187105	HEATR4	38	23	25	28	40	23
ENSG00000187109	NAP1L1	2315	2489	2258	2090	2250	1941
ENSG00000187118	CMC1	538	533	799	315	375	464
ENSG00000187122	SLIT1	0	0	0	0	2	1
ENSG00000187123	LYPD6	262	233	267	231	198	174
ENSG00000187134	AKR1C1	0	3	0	2	0	2
ENSG00000187140	FOXD3	4	1	3	3	6	1
ENSG00000187144	SPATA21	8	2	3	2	7	3
ENSG00000187147	RNF220	310	198	328	169	176	165
ENSG00000187151	ANGPTL5	6	2	5	5	7	3
ENSG00000187164	SHTN1	544	379	223	553	597	340
ENSG00000187166	H1FNT	0	3	0	0	0	0
ENSG00000187172	BAGE2	52	29	15	37	48	34
ENSG00000187175	KRTAP12-1	0	0	0	0	0	0
ENSG00000187185	na	1	1	1	1	1	0
ENSG00000187186	na	1	0	0	1	0	0
ENSG00000187187	ZNF546	7	14	10	26	10	5
ENSG00000187189	TSPYL4	262	258	159	266	260	187
ENSG00000187193	MT1X	28	27	37	17	18	13
ENSG00000187210	GCNT1	1699	1784	1611	1324	1466	1279
ENSG00000187229	na	31	16	13	78	47	51
ENSG00000187231	SESTD1	433	418	372	393	447	374
ENSG00000187239	FNBP1	666	587	651	457	407	450
ENSG00000187240	DYNC2H1	85	75	31	74	95	39
ENSG00000187242	KRT12	1	0	0	3	3	1
ENSG00000187243	MAGED4B	0	0	0	0	0	0
ENSG00000187244	BCAM	173	106	198	78	82	117
ENSG00000187257	RSBN1L	1000	1040	1406	793	784	642
ENSG00000187258	NPSR1	0	0	0	0	0	0
ENSG00000187260	WDR86	0	1	0	0	0	0
ENSG00000187266	EPOR	51	28	35	32	16	23
ENSG00000187288	CIDEC	1	0	0	0	0	3
ENSG00000187323	DCC	0	1	1	2	1	2
ENSG00000187325	TAF9B	387	441	478	429	473	415
ENSG00000187372	PCDHB13	6	1	6	7	14	2
ENSG00000187391	MAGI2	11	10	9	12	11	12
ENSG00000187398	LUZP2	38	47	34	35	37	19
ENSG00000187416	LHFPL3	10	5	0	4	1	1
ENSG00000187446	CHP1	677	769	491	609	581	709
ENSG00000187475	HIST1H1T	2	2	1	0	2	4
ENSG00000187479	C11orf96	5	3	5	0	0	1
ENSG00000187486	KCNJ11	15	28	50	19	17	18
ENSG00000187498	COL4A1	0	0	0	0	1	0
ENSG00000187510	PLEKHG7	7	1	4	13	11	7
ENSG00000187514	PTMA	8312	8637	10892	5625	5321	6666
ENSG00000187516	HYPM	0	1	3	2	2	2
ENSG00000187522	HSPA14	766	639	888	563	546	596
ENSG00000187531	SIRT7	481	337	668	281	237	278
ENSG00000187534	PRR13P5	1	2	0	0	2	0
ENSG00000187535	IFT140	60	34	45	52	40	25
ENSG00000187536	TPM3P7	17	8	2	13	17	13
ENSG00000187546	AGMO	1	0	0	0	0	0
ENSG00000187550	SBK2	10	3	3	7	6	8
ENSG00000187553	CYP26C1	0	2	0	1	3	1
ENSG00000187554	TLR5	28	13	51	18	16	24
ENSG00000187555	USP7	950	1008	965	1062	1022	758
ENSG00000187556	NANOS3	0	0	0	0	0	2
ENSG00000187559	FOXD4L3	1	0	0	0	2	0
ENSG00000187566	NHLRC1	40	29	92	24	32	41
ENSG00000187581	COX8C	0	0	0	0	0	1
ENSG00000187583	PLEKHN1	11	14	24	9	5	10
ENSG00000187595	ZNF385C	1	0	4	1	2	1
ENSG00000187600	TMEM247	0	0	0	0	0	1
ENSG00000187601	MAGEH1	125	132	146	87	94	123
ENSG00000187605	TET3	681	719	614	650	683	476
ENSG00000187607	ZNF286A	363	450	464	338	316	415
ENSG00000187608	ISG15	22	23	25	28	7	27
ENSG00000187609	EXD3	61	40	74	36	42	43
ENSG00000187621	TCL6	0	0	1	0	0	0
ENSG00000187624	C17orf97	20	24	29	16	11	24
ENSG00000187626	ZKSCAN4	154	174	276	197	176	157
ENSG00000187627	RGPD1	1	0	1	0	1	1
ENSG00000187630	DHRS4L2	106	80	144	83	94	110
ENSG00000187634	SAMD11	17	9	21	4	7	11
ENSG00000187642	PERM1	2	2	6	2	2	7
ENSG00000187650	VMAC	17	33	20	14	11	16
ENSG00000187653	TMSB4XP8	2	0	0	0	1	3
ENSG00000187667	na	28	25	8	37	34	28
ENSG00000187672	ERC2	25	15	13	29	37	26
ENSG00000187676	B3GLCT	113	82	60	93	115	99
ENSG00000187678	SPRY4	461	365	580	372	392	313
ENSG00000187682	ERAS	0	0	1	0	0	0
ENSG00000187686	KRT18P59	11	7	20	7	4	1
ENSG00000187688	TRPV2	4	0	0	0	0	0
ENSG00000187689	AMTN	97	92	81	105	76	133
ENSG00000187695	na	6	6	0	8	14	8
ENSG00000187699	C2orf88	28	8	2	29	35	17
ENSG00000187713	TMEM203	1060	1185	1833	813	756	966
ENSG00000187715	KBTBD12	1	0	0	0	0	0
ENSG00000187720	THSD4	837	666	870	816	766	561
ENSG00000187726	DNAJB13	1	0	0	2	0	0
ENSG00000187730	GABRD	3	0	5	0	0	4
ENSG00000187735	TCEA1	709	737	684	555	551	542
ENSG00000187736	NHEJ1	2	5	1	5	2	0
ENSG00000187741	FANCA	614	389	507	478	450	409
ENSG00000187742	SECISBP2	464	373	382	408	465	299
ENSG00000187747	OR52B6	0	0	0	0	0	0
ENSG00000187753	C9orf153	3	1	0	1	1	0
ENSG00000187758	ADH1A	0	0	0	0	0	0
ENSG00000187762	HSPE1P11	5	2	2	6	15	5
ENSG00000187764	SEMA4D	119	126	110	114	115	95
ENSG00000187773	FAM69C	1	1	0	0	0	0
ENSG00000187775	DNAH17	35	29	49	21	30	30
ENSG00000187778	MCRS1	574	447	948	351	318	428
ENSG00000187783	TMEM72	0	0	0	0	0	0
ENSG00000187790	FANCM	579	479	341	570	600	302
ENSG00000187792	ZNF70	72	54	26	62	54	31
ENSG00000187796	CARD9	15	15	15	18	9	11
ENSG00000187800	PEAR1	5	0	0	1	1	2
ENSG00000187801	ZFP69B	53	53	74	89	89	55
ENSG00000187808	SOWAHD	4	6	3	5	2	2
ENSG00000187811	na	1	2	2	0	1	0
ENSG00000187815	ZFP69	68	62	70	63	60	53
ENSG00000187823	ZCCHC16	0	0	0	0	0	0
ENSG00000187824	TMEM220	7	3	3	2	2	6
ENSG00000187837	HIST1H1C	210	212	73	443	377	179
