id	sym	Ctrl_1	Ctrl_2	Ctrl_3	Insm1_1	Insm1_2	Insm1_3
ENSMUSG00000038366	Lasp1	4047	4304	3489	3937	4360	4781
ENSMUSG00000038368	Focad	1160	961	949	874	1078	1065
ENSMUSG00000038369	Ncoa6	3940	4273	3907	4333	4437	4567
ENSMUSG00000038370	Pcp4l1	1	0	1	5	5	0
ENSMUSG00000038371	Sbf2	4529	4679	5050	3999	5023	5284
ENSMUSG00000038372	Gmds	537	412	534	479	407	430
ENSMUSG00000038374	Rbm8a	3803	4185	3970	4157	3867	3932
ENSMUSG00000038375	Trp53inp2	7972	7128	6710	8930	10117	8682
ENSMUSG00000038379	Ttk	1016	1551	1412	1415	950	1447
ENSMUSG00000038383	Pigu	877	947	757	999	1026	980
ENSMUSG00000038384	Setd1b	380	496	396	453	550	521
ENSMUSG00000038387	Rras	145	192	134	104	124	127
ENSMUSG00000038388	Mpp6	2156	2183	2221	2036	1944	2119
ENSMUSG00000038390	Gpr162	462	456	375	529	539	495
ENSMUSG00000038393	Txnip	608	495	600	341	554	525
ENSMUSG00000038398	Upf3a	1223	1389	1171	1481	1222	1278
ENSMUSG00000038400	Pmepa1	2246	2463	2160	2140	3227	1970
ENSMUSG00000038402	Foxf2	3	0	9	11	12	19
ENSMUSG00000038403	Hfe2	0	4	1	0	0	0
ENSMUSG00000038406	Scaf1	2847	2797	2797	3399	2998	2943
ENSMUSG00000038412	Higd1a	1140	1106	1377	1280	1196	1313
ENSMUSG00000038415	Foxq1	11	0	11	1	4	10
ENSMUSG00000038416	Cdc16	6071	6329	5730	5850	6037	5910
ENSMUSG00000038417	Fig4	1438	1139	1095	1409	1570	1500
ENSMUSG00000038418	Egr1	7221	3496	3651	3725	3684	4808
ENSMUSG00000038421	Fcrla	0	0	0	0	0	0
ENSMUSG00000038422	Hdhd3	53	33	43	67	46	71
ENSMUSG00000038425	Poli	314	130	372	278	167	189
ENSMUSG00000038429	Usp5	8577	8736	8093	8762	7948	8962
ENSMUSG00000038437	Mllt6	482	387	516	468	478	417
ENSMUSG00000038446	Cdc40	2261	2352	2195	2310	2526	2610
ENSMUSG00000038451	Spsb2	37	42	27	42	33	27
ENSMUSG00000038453	Srcin1	918	842	996	794	841	921
ENSMUSG00000038456	Dennd2a	1674	1465	1771	1524	1670	1562
ENSMUSG00000038457	Tmem255b	0	0	0	0	0	0
ENSMUSG00000038459	Abhd17c	7213	6810	6608	7532	7497	7556
ENSMUSG00000038462	Uqcrfs1	5945	5502	5596	5828	5839	5670
ENSMUSG00000038463	Olfml2b	519	342	392	433	771	652
ENSMUSG00000038467	Chmp4b	374	382	428	394	282	347
ENSMUSG00000038473	Nos1ap	466	463	531	250	352	427
ENSMUSG00000038481	Cdk19	3209	2856	2946	2592	3341	3597
ENSMUSG00000038482	Tfdp1	3994	4181	3938	3755	3717	3231
ENSMUSG00000038485	Socs7	1423	1384	1420	1469	1433	1524
ENSMUSG00000038486	Sv2a	1872	1188	1403	1154	1413	1325
ENSMUSG00000038489	Polr2l	766	764	729	793	768	699
ENSMUSG00000038495	Otud7b	832	812	742	673	650	888
ENSMUSG00000038496	Slc19a3	0	0	0	1	0	0
ENSMUSG00000038497	Tmco3	864	924	1017	913	1082	1104
ENSMUSG00000038498	Catsper1	0	0	0	0	0	0
ENSMUSG00000038500	Prr3	1419	1528	1335	1389	1613	1329
ENSMUSG00000038502	Ptov1	16309	17285	14143	17659	16960	17112
ENSMUSG00000038503	Mesdc2	2029	2123	2202	2094	1758	1882
ENSMUSG00000038506	Dcun1d2	722	894	764	960	1043	1058
ENSMUSG00000038507	Parp12	346	37	717	1344	1854	345
ENSMUSG00000038508	Gdf15	0	2	0	0	0	0
ENSMUSG00000038510	Rpf2	1702	1326	2035	1775	1729	1531
ENSMUSG00000038515	Grtp1	277	255	312	256	290	220
ENSMUSG00000038517	Tbkbp1	225	213	209	268	269	218
ENSMUSG00000038518	Jarid2	4366	4664	4332	5431	5781	5063
ENSMUSG00000038520	Tbc1d17	1745	1739	1570	1970	1773	1902
ENSMUSG00000038521	C1s1	0	2	0	0	0	0
ENSMUSG00000038522	Mfsd4b1	3	9	3	2	0	2
ENSMUSG00000038523	1700003F12Rik	2	0	5	2	1	1
ENSMUSG00000038524	Fchsd1	560	504	567	595	490	453
ENSMUSG00000038525	Armc10	3695	3517	3832	3222	3627	3775
ENSMUSG00000038526	Car14	940	785	700	867	754	652
ENSMUSG00000038527	C1rl	8	5	3	4	6	7
ENSMUSG00000038528	Mfsd4b5	6	0	7	7	7	3
ENSMUSG00000038530	Rgs4	133	25	123	22	14	42
ENSMUSG00000038533	Cbfa2t2	13039	13052	13513	13621	12840	14049
ENSMUSG00000038534	Osbpl7	355	336	531	453	303	461
ENSMUSG00000038535	Zfp280d	2362	2815	2563	2673	3056	2879
ENSMUSG00000038537	Mc3r	0	0	0	0	0	1
ENSMUSG00000038538	Ubn2	3739	4408	4364	4650	5044	4579
ENSMUSG00000038539	Atf5	145	114	115	154	108	134
ENSMUSG00000038540	Tmc3	14	19	19	38	23	11
ENSMUSG00000038541	Srd5a2	0	0	0	0	0	0
ENSMUSG00000038542	Pcid2	2828	2861	2487	2873	2683	3229
ENSMUSG00000038543	BC028528	7	9	20	8	8	4
ENSMUSG00000038544	Inip	1844	2456	2201	2173	1890	1976
ENSMUSG00000038545	Cul7	2174	1870	2183	2819	2390	2412
ENSMUSG00000038546	Ranbp9	1129	1262	1267	1011	1384	1376
ENSMUSG00000038550	Ciart	113	107	143	77	85	140
ENSMUSG00000038552	Fndc4	2053	2169	2071	1927	1859	2019
ENSMUSG00000038555	Reep2	1381	1340	1441	1387	1225	1210
ENSMUSG00000038560	Sp6	0	0	0	0	0	0
ENSMUSG00000038563	Efl1	685	743	792	668	910	705
ENSMUSG00000038564	Ift172	1001	794	1088	965	1004	1089
ENSMUSG00000038567	Cyp24a1	0	0	0	0	0	0
ENSMUSG00000038569	Rad9b	316	327	363	313	401	364
ENSMUSG00000038570	Saxo2	14	2	13	10	2	1
ENSMUSG00000038572	Bpifb5	0	0	0	0	0	0
ENSMUSG00000038576	Susd4	367	254	183	118	157	138
ENSMUSG00000038578	Susd1	0	9	6	0	1	10
ENSMUSG00000038580	Sct	2	5	5	4	10	0
ENSMUSG00000038582	Pptc7	727	819	709	713	1018	809
ENSMUSG00000038583	Pln	83	90	108	42	124	84
ENSMUSG00000038587	Akap12	813	850	944	728	990	965
ENSMUSG00000038591	Colec10	0	0	0	1	0	0
ENSMUSG00000038593	Tctn1	41	44	66	32	53	61
ENSMUSG00000038594	Cep85l	616	611	747	696	597	722
ENSMUSG00000038598	AI481877	1	5	2	0	1	2
ENSMUSG00000038599	Capn8	1	0	0	0	0	0
ENSMUSG00000038600	Atp6v0a4	1	0	3	0	0	0
ENSMUSG00000038602	Slc35f1	5657	4380	4706	4175	3777	3292
ENSMUSG00000038604	Fam65a	811	725	786	756	865	914
ENSMUSG00000038605	Samd10	2120	1833	1959	2495	2471	2435
ENSMUSG00000038607	Gng10	1926	1761	1799	1729	1962	2021
ENSMUSG00000038608	Dock10	82	53	32	66	5	51
ENSMUSG00000038611	Phrf1	4048	3951	4062	4460	4561	4484
ENSMUSG00000038612	Mcl1	11396	10665	9431	10617	11996	10135
ENSMUSG00000038615	Nfe2l1	3894	3738	3675	4249	4471	3977
ENSMUSG00000038618	Rassf7	305	357	384	329	297	317
ENSMUSG00000038619	Ensa	3713	4070	3566	3669	3754	3861
ENSMUSG00000038622	Med30	727	847	886	815	798	973
ENSMUSG00000038623	Tm6sf1	58	44	59	44	34	40
ENSMUSG00000038624	Nepn	0	0	0	0	0	0
ENSMUSG00000038628	Polr3k	6011	5461	5879	5614	5905	5942
ENSMUSG00000038630	Zkscan16	17	18	5	8	12	2
ENSMUSG00000038633	Degs1	1197	1336	1188	1102	1238	1132
ENSMUSG00000038637	Lrrc56	364	340	273	227	303	363
ENSMUSG00000038641	Akr1d1	0	2	1	0	3	0
ENSMUSG00000038642	Ctss	4	412	59	56	127	149
ENSMUSG00000038644	Pold1	2486	2588	2546	2433	1817	2200
ENSMUSG00000038646	Fam103a1	2760	2396	2502	2388	2557	2481
ENSMUSG00000038648	Creb3l2	153	192	152	130	102	129
ENSMUSG00000038650	Rnh1	894	827	939	940	841	897
ENSMUSG00000038651	Sycp2l	0	0	0	0	0	0
ENSMUSG00000038656	Cyp3a16	0	0	0	0	0	0
ENSMUSG00000038658	Ric1	792	928	778	855	807	705
ENSMUSG00000038663	Fsd2	0	0	0	0	0	0
ENSMUSG00000038664	Herc1	7464	6683	7116	7375	7648	8708
ENSMUSG00000038665	Dgki	304	269	370	248	240	397
ENSMUSG00000038668	Lpar1	2874	3653	3038	2487	2120	1597
ENSMUSG00000038670	Mybpc2	3	11	6	7	0	3
ENSMUSG00000038671	Arfrp1	1427	1440	1360	1453	1379	1440
ENSMUSG00000038676	Ucn	0	0	0	0	0	0
ENSMUSG00000038677	Scube3	160	77	240	100	105	113
ENSMUSG00000038679	Trps1	1863	1600	1765	1672	1826	1723
ENSMUSG00000038683	Pak1ip1	2186	2336	2279	2510	2191	2476
ENSMUSG00000038685	Rtel1	931	1211	846	1087	710	1001
ENSMUSG00000038690	Atp5j2	2464	2320	2629	2693	2423	2555
ENSMUSG00000038691	Mbd3l1	0	0	0	0	0	0
ENSMUSG00000038692	Hoxb4	4	2	4	3	3	6
ENSMUSG00000038695	Josd2	349	357	382	507	396	389
ENSMUSG00000038696	Mapkap1	3803	3377	3905	3424	3753	3832
ENSMUSG00000038697	Taf5l	2490	2463	2336	2766	2380	2718
ENSMUSG00000038700	Hoxb5	0	0	0	0	0	0
ENSMUSG00000038702	Dsel	857	755	699	642	937	683
ENSMUSG00000038704	Aspdh	21	14	13	25	27	28
ENSMUSG00000038705	Gmeb2	941	1025	916	1210	1249	1037
ENSMUSG00000038708	Golga4	4076	4199	4127	4453	4717	4524
ENSMUSG00000038709	Txndc8	0	0	0	0	0	0
ENSMUSG00000038712	Fam63a	1820	1736	1420	2002	2088	2073
ENSMUSG00000038717	Atp5l	2318	2118	2237	2320	2193	2149
ENSMUSG00000038718	Pbx3	499	576	463	501	345	801
ENSMUSG00000038721	Hoxb7	1	5	4	3	0	4
ENSMUSG00000038722	Bud31	1151	1092	1200	1194	1166	1070
ENSMUSG00000038725	Pkhd1l1	1	2	10	0	0	0
ENSMUSG00000038729	Akap2	135	38	67	148	51	109
ENSMUSG00000038732	Mboat1	75	69	53	30	44	24
ENSMUSG00000038733	Wdr26	5446	5713	5972	5999	6076	5978
ENSMUSG00000038736	Nudcd1	1536	1408	1683	1659	1384	1279
ENSMUSG00000038738	Shank1	252	157	219	147	141	129
ENSMUSG00000038740	Mvb12b	1435	1338	1392	1759	1864	1703
ENSMUSG00000038742	Angptl6	122	104	123	121	74	105
ENSMUSG00000038745	Nlrp6	0	4	0	2	4	0
ENSMUSG00000038750	Omt2b	0	0	0	0	0	0
ENSMUSG00000038751	Ptk6	4	12	7	5	11	7
ENSMUSG00000038754	Elovl3	0	0	0	0	0	0
ENSMUSG00000038756	Ttll6	0	0	0	0	0	0
ENSMUSG00000038759	Nup205	4082	3723	3688	3318	3849	3458
ENSMUSG00000038760	Trhr	14	4	22	8	17	1
ENSMUSG00000038762	Abcf1	4449	4841	4567	5211	4548	5317
ENSMUSG00000038763	Alpk3	3	2	1	3	5	3
ENSMUSG00000038764	Ptpn3	21	12	8	22	3	16
ENSMUSG00000038765	Lmx1b	1	0	2	1	3	3
ENSMUSG00000038766	Gabpb2	960	1218	1411	1114	826	874
ENSMUSG00000038768	9130409I23Rik	0	0	0	0	0	0
ENSMUSG00000038770	Kpna7	1	0	0	0	2	2
ENSMUSG00000038773	Kdm3b	2743	2695	2713	3419	2952	3554
ENSMUSG00000038774	Ascc3	1269	1738	1438	1910	1924	1492
ENSMUSG00000038775	Vill	22	21	89	1	14	2
ENSMUSG00000038776	Ephx1	27	14	5	5	2	0
ENSMUSG00000038777	Sema6c	2233	2574	2095	3512	3636	3717
ENSMUSG00000038780	Smurf1	1985	1961	1688	2185	2230	2353
ENSMUSG00000038781	Stap2	11	12	10	19	25	6
ENSMUSG00000038782	1700028J19Rik	10	16	16	19	20	20
ENSMUSG00000038784	Cnot4	2142	2130	2385	2364	2247	2208
ENSMUSG00000038791	Scgb3a2	0	0	0	0	0	0
ENSMUSG00000038793	Lefty1	1	0	0	0	0	0
ENSMUSG00000038797	Zscan2	79	113	102	120	123	107
ENSMUSG00000038801	Scgb1c1	2	0	0	0	0	0
ENSMUSG00000038803	Ost4	1439	1238	1455	1359	1228	1309
ENSMUSG00000038805	Six3	9	19	14	16	15	10
ENSMUSG00000038806	Sde2	2146	2433	2407	2594	2530	2213
ENSMUSG00000038807	Rap1gap2	220	100	130	108	135	149
ENSMUSG00000038811	Gngt2	0	7	1	0	4	3
ENSMUSG00000038812	Trmt112	1422	1614	1500	1700	1553	1466
ENSMUSG00000038816	Ctnnal1	442	548	453	454	313	288
ENSMUSG00000038822	Hace1	726	609	767	620	755	526
ENSMUSG00000038827	Fam206a	1325	1308	1688	1625	1303	1458
ENSMUSG00000038828	Tmem214	1277	1216	1562	1275	1064	1488
ENSMUSG00000038831	Ralgps1	3616	3502	3690	3810	4691	3739
ENSMUSG00000038836	Agbl3	70	49	41	82	70	34
ENSMUSG00000038838	Vars2	703	680	657	715	727	744
ENSMUSG00000038840	Birc7	1	5	0	0	1	5
ENSMUSG00000038843	Gcnt1	4	25	1	0	5	3
ENSMUSG00000038844	Kif16b	368	283	347	470	251	287
ENSMUSG00000038845	Phb	2966	2715	2958	2596	2701	2805
ENSMUSG00000038848	Ythdf1	5371	5345	5036	5257	5433	5149
ENSMUSG00000038855	Itpkb	166	151	176	204	198	146
ENSMUSG00000038859	Baiap2l1	76	95	100	106	74	86
ENSMUSG00000038860	Garnl3	275	268	204	184	217	290
ENSMUSG00000038861	Pi4kb	1303	1426	1152	1082	1464	1372
ENSMUSG00000038866	Zcchc2	313	329	422	259	379	355
ENSMUSG00000038871	Bpgm	773	1056	773	1112	648	822
ENSMUSG00000038872	Zfhx3	408	349	328	334	491	429
ENSMUSG00000038876	Rnf146	4420	4424	4090	4687	4725	4708
ENSMUSG00000038879	Nipal2	17	51	13	22	5	27
ENSMUSG00000038880	Mrps34	964	921	880	1116	993	1098
ENSMUSG00000038883	Prl3a1	0	0	0	0	0	0
ENSMUSG00000038884	A230050P20Rik	11	11	23	31	61	9
ENSMUSG00000038886	Man2a2	1855	1583	1698	1425	1559	1587
ENSMUSG00000038888	Ctu1	717	1002	978	901	871	1067
ENSMUSG00000038891	Prl3b1	0	0	0	0	0	0
ENSMUSG00000038893	Fam117a	329	215	246	395	461	400
ENSMUSG00000038894	Irs2	1539	1459	1374	1652	1413	1465
ENSMUSG00000038895	Zfp653	546	660	520	642	612	614
ENSMUSG00000038900	Rpl12	3914	3016	3608	3367	3393	2904
ENSMUSG00000038902	Pogz	3298	3859	3339	3679	3819	3732
ENSMUSG00000038903	Ccdc68	0	4	2	6	2	2
ENSMUSG00000038909	Kat7	4963	4516	4441	4746	4851	4898
ENSMUSG00000038910	Plcl2	894	891	1068	950	976	1011
ENSMUSG00000038914	Dido1	4589	4748	4357	4463	4989	4884
ENSMUSG00000038916	Soga3	9765	9586	10138	11874	12717	13425
ENSMUSG00000038925	E330034G19Rik	2	7	5	2	1	3
ENSMUSG00000038930	Rccd1	171	187	190	221	166	145
ENSMUSG00000038932	Tcfl5	8	12	21	13	13	4
ENSMUSG00000038936	Sccpdh	2012	1722	1924	1894	2116	2151
ENSMUSG00000038943	Prc1	7298	9304	7329	7845	6559	8319
ENSMUSG00000038949	Cnst	1951	1930	2068	1936	2252	2581
ENSMUSG00000038954	Supt3	312	292	291	317	321	278
ENSMUSG00000038957	Edc3	2471	2549	2717	2702	2673	2631
ENSMUSG00000038963	Slco4a1	23	16	4	9	11	0
ENSMUSG00000038965	Ube2l3	6445	5928	6246	6063	6454	6019
ENSMUSG00000038967	Pdk2	1399	1222	1131	1920	2173	1813
ENSMUSG00000038968	Klk1b16	0	0	0	0	0	0
ENSMUSG00000038970	Lmtk2	1812	2070	1996	2130	2099	2001
ENSMUSG00000038973	Cldnd2	0	0	0	0	0	0
ENSMUSG00000038975	Rabggtb	616	711	797	641	711	596
ENSMUSG00000038976	Ppp1r9b	2200	2709	2273	2844	3005	3095
ENSMUSG00000038980	Rbbp8nl	0	0	0	0	0	0
ENSMUSG00000038982	Bloc1s5	811	673	814	663	624	867
ENSMUSG00000038984	Tspyl5	352	285	399	416	297	379
ENSMUSG00000038987	Cfap157	16	7	12	8	5	16
ENSMUSG00000038990	Cables2	1710	1801	1848	1803	1856	1778
ENSMUSG00000038991	Txndc5	1893	2211	2169	1732	1705	1627
ENSMUSG00000038994	Hils1	0	0	0	0	0	0
ENSMUSG00000038997	Asb17	0	0	0	1	0	0
ENSMUSG00000039000	Ube3c	3311	4216	3542	3822	4147	3948
ENSMUSG00000039001	Rps21	3389	2968	3032	3191	3017	2941
ENSMUSG00000039004	Bmp6	21	0	5	3	5	0
ENSMUSG00000039005	Tlr4	2	7	2	28	20	0
ENSMUSG00000039007	Cpq	34	48	37	11	22	31
ENSMUSG00000039013	Siglecf	0	0	0	0	0	0
ENSMUSG00000039016	Timm8b	1732	1634	1900	1798	1670	1708
ENSMUSG00000039018	Mtg1	415	389	402	453	454	367
ENSMUSG00000039021	Ttc16	11	7	3	2	4	12
ENSMUSG00000039031	Arhgap18	348	509	402	254	238	258
ENSMUSG00000039032	Tsga13	4	7	3	0	0	1
ENSMUSG00000039033	Tasp1	211	227	253	222	223	224
ENSMUSG00000039037	St6galnac5	154	85	193	56	50	50
ENSMUSG00000039041	Adrm1	3312	3692	3345	3968	3472	3555
ENSMUSG00000039043	Arpin	313	241	263	259	209	191
ENSMUSG00000039046	Usp6nl	2526	2396	2479	2081	2659	2001
ENSMUSG00000039047	Pigk	510	442	485	461	478	457
ENSMUSG00000039048	Foxred1	822	706	709	613	762	657
ENSMUSG00000039050	Osbpl2	2025	2135	2128	2138	2166	2463
ENSMUSG00000039055	Eme1	1066	1294	1157	1114	986	1050
ENSMUSG00000039057	Myo16	68	72	60	44	16	30
ENSMUSG00000039058	Ak5	9	9	15	20	2	16
ENSMUSG00000039059	Hrh3	33	18	37	24	15	8
ENSMUSG00000039062	Anpep	0	5	0	0	0	0
ENSMUSG00000039063	Echdc3	8	0	3	5	18	4
ENSMUSG00000039065	Fam173b	222	278	165	251	218	158
ENSMUSG00000039067	Psmd7	5655	6040	5515	6179	5903	6069
ENSMUSG00000039068	Zzz3	3291	3238	2969	2841	3392	3053
ENSMUSG00000039069	Mtg2	380	375	359	552	406	442
ENSMUSG00000039070	Cpa4	49	53	14	0	15	17
ENSMUSG00000039079	Trhr2	0	0	3	0	0	0
ENSMUSG00000039081	Zfp503	35	9	34	8	8	9
ENSMUSG00000039084	Chad	2	0	0	2	1	0
ENSMUSG00000039086	Ss18l1	2542	2130	2705	2458	2718	2347
ENSMUSG00000039087	Rreb1	90	72	85	48	34	51
ENSMUSG00000039089	L3mbtl3	1032	854	1056	1294	1038	1073
ENSMUSG00000039092	Sptlc3	0	0	0	0	0	0
ENSMUSG00000039095	En2	0	0	0	21	1	3
ENSMUSG00000039096	Rsad1	149	143	97	105	102	34
ENSMUSG00000039097	Rln1	5	9	11	5	12	1
ENSMUSG00000039098	Gm9767	9	11	5	6	1	1
ENSMUSG00000039099	Wdr93	0	0	0	0	0	0
ENSMUSG00000039100	March6	4107	4512	4443	4800	5165	5201
ENSMUSG00000039103	Nexn	43	25	20	25	12	16
ENSMUSG00000039105	Atp6v1g1	6991	6831	6648	7390	7810	7829
ENSMUSG00000039106	Htr5a	0	23	0	0	1	0
ENSMUSG00000039108	Lsm14b	2644	2209	2514	2726	2464	2445
ENSMUSG00000039109	F13a1	13	2	20	22	17	0
ENSMUSG00000039110	Mycbpap	0	4	0	0	10	3
ENSMUSG00000039114	Nrn1	2464	2843	2535	4281	3418	3875
ENSMUSG00000039115	Itga9	112	11	60	68	55	74
ENSMUSG00000039116	Adgrg6	1	2	2	0	0	0
ENSMUSG00000039117	Taf4	542	540	636	536	673	637
ENSMUSG00000039126	Prune2	110	188	128	237	191	228
ENSMUSG00000039128	Cdc123	3285	3475	3712	3418	3243	3555
ENSMUSG00000039130	Zc3hc1	1821	1551	1802	1852	1765	1952
ENSMUSG00000039131	Gipc2	0	0	0	0	3	0
ENSMUSG00000039133	9330171B17Rik	111	76	88	70	88	109
ENSMUSG00000039137	Whrn	170	157	166	201	232	112
ENSMUSG00000039145	Camk1d	536	555	470	243	256	315
ENSMUSG00000039146	Ifi44l	0	0	0	0	0	0
ENSMUSG00000039148	Sart1	3288	3356	2861	3440	3253	3275
ENSMUSG00000039153	Runx2	14	7	7	3	5	3
ENSMUSG00000039154	Shd	522	519	474	618	651	740
ENSMUSG00000039155	Cdh26	0	0	0	0	0	0
ENSMUSG00000039156	Stim2	3236	2928	3160	2859	3544	3324
ENSMUSG00000039157	Fam102a	574	627	659	850	811	863
ENSMUSG00000039158	Akna	2169	3162	2238	3064	2287	2710
ENSMUSG00000039159	Ube2h	9371	9498	8827	9529	10496	9625
ENSMUSG00000039163	Cmc1	619	512	507	663	519	589
ENSMUSG00000039164	Naif1	372	479	402	581	349	364
ENSMUSG00000039166	Akap7	161	150	177	110	112	156
ENSMUSG00000039167	Adgrl4	0	11	0	0	0	0
ENSMUSG00000039168	Dap	612	567	518	491	439	438
ENSMUSG00000039174	1700003H04Rik	0	0	0	0	0	0
ENSMUSG00000039176	Polg	1871	2271	1870	1719	1746	1941
ENSMUSG00000039178	Tbc1d19	1289	1308	1182	1283	1203	1257
ENSMUSG00000039179	Tekt5	5	0	0	0	1	0
ENSMUSG00000039182	AW209491	946	856	1066	963	888	963
ENSMUSG00000039183	Nubp2	1190	1127	1053	1198	1296	1238
ENSMUSG00000039187	Fanci	794	928	800	799	498	613
ENSMUSG00000039191	Rbpj	6520	7685	6863	7237	8264	6914
ENSMUSG00000039193	Nlrc4	0	0	1	5	0	0
ENSMUSG00000039194	Rlbp1	3780	4311	3175	3790	3276	3778
ENSMUSG00000039195	1110008P14Rik	430	345	394	535	488	436
ENSMUSG00000039196	Orm1	0	0	1	0	1	0
ENSMUSG00000039197	Adk	2360	2253	2299	1526	1735	1620
ENSMUSG00000039198	Ptchd3	0	0	0	0	0	0
ENSMUSG00000039199	Zdhhc1	174	157	196	193	198	200
ENSMUSG00000039200	Atf7ip2	2	16	7	27	22	46
ENSMUSG00000039201	Tbc1d25	433	542	432	393	590	506
ENSMUSG00000039202	Abhd2	1570	1345	1558	1720	1808	1806
ENSMUSG00000039205	Ciz1	1306	1215	1230	1478	1613	1737
ENSMUSG00000039206	Daglb	521	673	517	702	543	513
ENSMUSG00000039208	Metrnl	14	18	4	1	14	12
ENSMUSG00000039209	Rpl39l	2	0	3	3	0	0
ENSMUSG00000039210	Gpatch2	841	1039	911	1155	970	887
ENSMUSG00000039215	Svs1	0	0	0	0	0	0
ENSMUSG00000039217	Il18	38	53	29	15	60	55
ENSMUSG00000039218	Srrm2	14316	14165	13308	16887	15972	15798
ENSMUSG00000039219	Arid4b	5858	7010	6183	6181	6866	6653
ENSMUSG00000039220	Ppp1r10	4139	4194	4003	4695	4396	4538
ENSMUSG00000039221	Rpl22l1	1936	1632	1703	1700	1661	1600
ENSMUSG00000039224	D1Pas1	1	4	1	1	2	0
ENSMUSG00000039230	Tbcd	2841	2722	2587	2873	3021	2952
ENSMUSG00000039231	Suv39h1	2509	2672	2358	2273	2229	2429
ENSMUSG00000039232	Stx11	8	14	7	8	0	0
ENSMUSG00000039233	Tbce	762	674	841	903	742	740
ENSMUSG00000039234	Sec24d	389	227	370	323	231	262
ENSMUSG00000039236	Isg20	11	5	5	8	7	2
ENSMUSG00000039238	Zfp750	11	9	10	10	5	15
ENSMUSG00000039239	Tgfb2	746	403	649	433	534	391
ENSMUSG00000039242	B3galnt2	1029	1146	892	568	930	582
ENSMUSG00000039244	E130309D02Rik	3276	3507	2833	3789	3902	3483
ENSMUSG00000039246	Lyplal1	222	185	221	158	95	113
ENSMUSG00000039252	Lgi2	27	16	34	40	9	25
ENSMUSG00000039253	Fn3krp	937	852	986	1149	1256	1166
ENSMUSG00000039254	Pomt1	576	519	542	712	556	531
ENSMUSG00000039257	Vstm2b	87	86	83	62	102	102
ENSMUSG00000039262	Prrc2b	4266	4896	4062	4884	4619	4942
ENSMUSG00000039263	Npepl1	698	827	628	716	555	832
ENSMUSG00000039264	Gimap3	0	0	0	0	0	0
ENSMUSG00000039269	2300002M23Rik	0	0	0	0	0	0
ENSMUSG00000039270	Megf9	5816	6185	6273	5559	6973	6308
ENSMUSG00000039275	Foxk2	6488	6259	6911	5285	6485	6229
ENSMUSG00000039278	Pcsk1n	520	273	402	245	341	258
ENSMUSG00000039285	Azi2	2863	2797	3052	2920	3264	3061
ENSMUSG00000039286	Fndc3b	307	141	240	183	140	119
ENSMUSG00000039294	BC017643	828	967	928	1047	1152	1383
ENSMUSG00000039296	Spdye4a	0	0	0	0	0	0
ENSMUSG00000039298	Cdk5rap2	3536	4063	3235	4132	3292	3815
ENSMUSG00000039304	Tnfsf10	12	23	10	10	9	28
ENSMUSG00000039307	Hexdc	172	248	194	174	123	200
ENSMUSG00000039308	Ndst2	422	648	514	434	455	629
ENSMUSG00000039313	AF529169	18	12	23	23	1	3
ENSMUSG00000039315	Clnk	4	0	2	10	9	14
ENSMUSG00000039316	Rftn1	120	35	99	19	28	59
ENSMUSG00000039318	Rab3gap2	1811	1692	1697	1606	1887	2086
ENSMUSG00000039321	Uts2r	0	0	0	0	0	0
ENSMUSG00000039323	Igfbp2	4295	3952	3861	4749	4696	4500
ENSMUSG00000039328	Rnf122	2031	2308	2089	2553	2646	2380
ENSMUSG00000039329	Tex19.1	0	0	0	0	0	0
ENSMUSG00000039330	Tsga10ip	0	0	0	1	0	0
ENSMUSG00000039335	Spata16	0	0	0	0	0	0
ENSMUSG00000039337	Tex19.2	0	0	0	0	0	0
ENSMUSG00000039339	Mfsd4b2	0	0	1	0	0	0
ENSMUSG00000039342	Ankar	0	0	0	0	7	1
ENSMUSG00000039345	Mettl22	304	243	222	216	151	217
ENSMUSG00000039347	Atp6v0e2	4199	3429	3669	3455	3681	3897
ENSMUSG00000039349	C130074G19Rik	7	0	2	8	0	1
ENSMUSG00000039354	Smarcal1	869	759	1053	1021	948	1012
ENSMUSG00000039356	Exosc2	940	1039	1001	1055	832	884
ENSMUSG00000039357	Fut11	632	584	573	655	665	734
ENSMUSG00000039358	Drd5	4	0	0	1	0	1
ENSMUSG00000039361	Picalm	4959	5039	4595	5579	6200	6058
ENSMUSG00000039364	Sectm1b	0	0	0	0	0	0
ENSMUSG00000039367	Sec24c	4578	4135	4198	4479	4016	4426
ENSMUSG00000039372	March4	523	227	393	101	53	104
ENSMUSG00000039375	Wdr17	300	232	324	202	331	264
ENSMUSG00000039376	Synpo2l	11	2	3	10	2	17
ENSMUSG00000039377	Hlx	20	14	11	17	18	7
ENSMUSG00000039382	Wdr45	533	572	408	572	542	593
ENSMUSG00000039384	Dusp10	901	861	726	724	520	499
ENSMUSG00000039385	Cdh6	684	1266	763	804	1079	976
ENSMUSG00000039391	Ccdc81	3	2	1	2	1	0
ENSMUSG00000039395	Mreg	37	55	57	49	57	55
ENSMUSG00000039396	Neil3	462	880	542	607	630	579
ENSMUSG00000039405	Prss23	133	176	135	84	133	69
ENSMUSG00000039410	Prdm16	1834	2049	1892	1510	1386	1643
ENSMUSG00000039414	Heatr5b	1662	1750	1553	1758	1799	2086
ENSMUSG00000039419	Cntnap2	1141	1366	1502	1096	811	1191
