id	sym	gfp_plus_1	gfp_plus_2	gfp_plus_3	gfp_minus_1	gfp_minus_2	gfp_minus_3
ENSMUSG00000065911	Gm24447	3	4	3	2	0	1
ENSMUSG00000065913	Gm24448	3	0	1	4	0	0
ENSMUSG00000065915	Gm24445	20	2	16	3	1	2
ENSMUSG00000065919	Gm24449	15	6	4	12	4	1
ENSMUSG00000065922	n-R5-8s1	0	2	3	2	2	0
ENSMUSG00000065935	Gm25629	21	12	11	2	2	3
ENSMUSG00000065936	Gm25628	48	44	42	70	36	32
ENSMUSG00000065939	Snora2b	27	26	5	34	1	11
ENSMUSG00000065943	Gm23794	1	0	1	21	2	27
ENSMUSG00000065944	Rnu2-10	0	0	0	7	9	1
ENSMUSG00000065952	C330021F23Rik	0	0	2	0	2	0
ENSMUSG00000065954	Tacc1	4674	3460	5325	5028	2665	3847
ENSMUSG00000065968	Ifitm7	2	2	0	4	0	0
ENSMUSG00000065979	Cpped1	565	597	640	698	343	553
ENSMUSG00000065987	Cd209b	64	13	42	45	82	19
ENSMUSG00000065990	Aurkaip1	94	102	137	89	90	49
ENSMUSG00000065999	Gm13154	0	2	1	1	0	1
ENSMUSG00000066000	2610305D13Rik	5	3	1	3	4	2
ENSMUSG00000066007	Zfp600	1	0	0	0	124	0
ENSMUSG00000066026	Dhrs3	2963	2830	3893	1695	1393	1595
ENSMUSG00000066036	Ubr4	11528	9061	11212	8937	4218	7179
ENSMUSG00000066037	Hnrnpr	2249	1964	2020	1789	867	1152
ENSMUSG00000066042	Med18	102	53	31	42	13	40
ENSMUSG00000066043	Phactr4	1644	1098	1537	1190	750	947
ENSMUSG00000066057	Gm1976	52	46	73	27	15	37
ENSMUSG00000066058	Cldn19	2	3	0	0	2	0
ENSMUSG00000066071	Cyp4a12a	0	0	0	0	3	0
ENSMUSG00000066108	Muc5b	184	40	81	39	39	35
ENSMUSG00000066113	Adamtsl1	15	8	10	1	15	11
ENSMUSG00000066129	Kndc1	64	106	152	56	57	38
ENSMUSG00000066148	Prpf4	831	555	803	624	224	443
ENSMUSG00000066149	Cdc26	718	684	743	806	353	588
ENSMUSG00000066150	Slc31a1	760	567	850	637	314	397
ENSMUSG00000066151	Fkbp15	5928	5397	5759	6070	2823	4162
ENSMUSG00000066152	Slc31a2	1075	1029	1291	961	644	567
ENSMUSG00000066158	AY512931	0	0	0	0	5	0
ENSMUSG00000066170	E230001N04Rik	11	19	13	1	1	15
ENSMUSG00000066175	2510046G10Rik	9	6	33	16	99	8
ENSMUSG00000066176	Gm12511	2	0	0	0	0	0
ENSMUSG00000066178	6030445D17Rik	1	2	1	0	0	0
ENSMUSG00000066180	Gm10155	1	1	2	0	1	0
ENSMUSG00000066189	Cacng3	12	3	17	20	10	3
ENSMUSG00000066191	Anks6	652	624	758	886	266	553
ENSMUSG00000066196	Spag8	7	4	13	4	3	9
ENSMUSG00000066197	Gpr139	0	1	0	5	0	2
ENSMUSG00000066224	Arid3c	0	0	0	2	0	0
ENSMUSG00000066232	Ipo7	1613	1224	1701	1332	552	984
ENSMUSG00000066233	Tmem42	56	122	88	41	76	34
ENSMUSG00000066235	Pomgnt2	93	132	116	109	63	74
ENSMUSG00000066242	Olfr467	0	0	0	0	8	0
ENSMUSG00000066245	Gm10156	2	0	2	0	3	0
ENSMUSG00000066258	Trim12a	1695	1500	1611	1183	681	790
ENSMUSG00000066268	Olfr586	0	1	0	0	1	0
ENSMUSG00000066269	Olfr575	0	5	0	0	0	0
ENSMUSG00000066270	Gm10157	0	3	5	2	4	0
ENSMUSG00000066278	Vps37b	591	251	523	461	174	234
ENSMUSG00000066306	Numa1	5703	5065	5907	5399	2263	4299
ENSMUSG00000066315	Gm12918	5	3	2	1	1	2
ENSMUSG00000066319	Rtp3	3	1	7	0	1	3
ENSMUSG00000066324	Impad1	528	450	456	380	156	274
ENSMUSG00000066357	Wdr6	66	87	84	105	38	105
ENSMUSG00000066359	Tcl1b1	0	0	3	0	0	0
ENSMUSG00000066363	Serpina3f	46	13	47	1	4	0
ENSMUSG00000066378	Gm10160	17	8	38	4	1	1
ENSMUSG00000066392	Nrxn3	164	100	197	117	93	34
ENSMUSG00000066406	Akap13	17447	12368	18638	12447	6296	11302
ENSMUSG00000066407	Gm10263	5	0	4	2	0	4
ENSMUSG00000066415	Msl2	2299	1700	1995	1936	1072	1606
ENSMUSG00000066438	Plekhd1	0	0	2	0	0	0
ENSMUSG00000066440	Zfyve26	3451	3213	3268	2476	1129	1939
ENSMUSG00000066441	Rdh11	237	114	142	73	61	70
ENSMUSG00000066442	Mthfs	1111	1112	916	819	330	496
ENSMUSG00000066443	Gm10163	1	1	0	0	1	0
ENSMUSG00000066456	Hmgn3	16	0	8	45	29	37
ENSMUSG00000066457	S100a11-ps	0	0	2	0	0	0
ENSMUSG00000066475	Gm10268	7	4	12	3	1	1
ENSMUSG00000066477	Gm16551	1	1	2	0	1	0
ENSMUSG00000066487	Gm5786	3	3	0	0	0	0
ENSMUSG00000066491	Gm6265	2	0	0	0	0	0
ENSMUSG00000066500	Izumo2	0	0	0	0	2	0
ENSMUSG00000066510	Ankdd1a	8	2	6	6	7	0
ENSMUSG00000066537	Vmn2r57	2	0	30	1	1	0
ENSMUSG00000066538	Gm6254	20	20	24	30	10	16
ENSMUSG00000066543	Rpl17-ps9	2	1	2	1	0	0
ENSMUSG00000066551	Hmgb1	707	896	730	607	351	350
ENSMUSG00000066553	Gm6969	0	0	9	0	3	1
ENSMUSG00000066554	Gm10167	7	16	22	10	10	6
ENSMUSG00000066568	Lsm14a	2062	1434	1830	1352	757	998
ENSMUSG00000066571	4931406P16Rik	1207	985	1129	964	306	725
ENSMUSG00000066592	Gm7589	0	0	1	0	2	0
ENSMUSG00000066595	Mfsd7b	988	841	820	321	156	233
ENSMUSG00000066607	6030419C18Rik	4	1	5	0	1	0
ENSMUSG00000066613	Zfp932	67	48	41	31	15	28
ENSMUSG00000066621	Tecpr1	1192	1137	1411	1161	715	705
ENSMUSG00000066626	Gm5121	0	4	4	1	1	0
ENSMUSG00000066637	Ttc32	137	149	157	76	67	71
ENSMUSG00000066640	Fbxl18	420	471	644	402	228	278
ENSMUSG00000066643	Wdr35	180	145	131	156	40	81
ENSMUSG00000066647	Gm5113	92	118	79	90	33	70
ENSMUSG00000066677	Pydc3	104	45	75	28	29	14
ENSMUSG00000066682	Pilrb2	172	71	160	3	23	4
ENSMUSG00000066684	Pilrb1	96	18	49	8	15	2
ENSMUSG00000066687	Zbtb16	176	154	299	13	39	1
ENSMUSG00000066693	Gm7493	3	0	0	0	0	0
ENSMUSG00000066704	Cyp2b19	0	2	0	0	1	0
ENSMUSG00000066705	Fxyd6	0	10	0	1	0	0
ENSMUSG00000066714	Gm8062	0	0	1	0	1	0
ENSMUSG00000066720	Cldn9	0	0	5	0	0	0
ENSMUSG00000066724	Gm10175	3	0	2	2	20	1
ENSMUSG00000066735	Vkorc1l1	607	423	489	429	236	366
ENSMUSG00000066755	Tnfsf18	96	45	57	24	12	5
ENSMUSG00000066760	Psg16	4	1	4	1	15	0
ENSMUSG00000066771	Gm5614	0	2	14	2	8	5
ENSMUSG00000066772	Obox3	0	0	0	0	3	0
ENSMUSG00000066797	Zfp648	0	0	4	0	2	0
ENSMUSG00000066798	Zbtb6	397	430	384	281	114	279
ENSMUSG00000066800	Rnasel	2596	1974	2651	828	872	608
ENSMUSG00000066807	Gm10179	1	2	2	2	0	0
ENSMUSG00000066809	Gm10180	19	3	18	9	4	6
ENSMUSG00000066829	Zfp810	942	837	688	505	374	373
ENSMUSG00000066838	Zfp772	106	191	161	128	52	97
ENSMUSG00000066839	Ecsit	255	147	247	175	51	98
ENSMUSG00000066842	Hmcn1	142	94	117	57	71	85
ENSMUSG00000066861	Oas1g	764	590	623	74	88	41
ENSMUSG00000066877	Nck2	13	4	16	2	2	1
ENSMUSG00000066880	Zfp617	100	75	107	78	45	46
ENSMUSG00000066892	Fbxl12	656	589	746	530	535	264
ENSMUSG00000066894	Vsig10	65	45	36	40	10	40
ENSMUSG00000066896	Olfr18	1	1	0	0	12	0
ENSMUSG00000066900	Suds3	864	592	771	721	431	576
ENSMUSG00000066952	Myo1h	57	22	57	22	8	9
ENSMUSG00000066975	Cryba4	148	154	175	244	88	148
ENSMUSG00000066979	Bub3	395	376	399	318	218	289
ENSMUSG00000066983	Gm16519	0	2	0	0	0	0
ENSMUSG00000067001	Serpinb7	14	4	7	0	1	0
ENSMUSG00000067017	Gm3608	22	21	26	8	11	14
ENSMUSG00000067028	Cntnap5b	17	2	9	3	1	0
ENSMUSG00000067038	Rps12-ps3	36	26	20	21	2	26
ENSMUSG00000067049	Unc93a	2	5	8	0	6	0
ENSMUSG00000067058	Rps15a-ps5	110	52	58	50	10	30
ENSMUSG00000067063	Gm6990	0	7	4	33	0	12
ENSMUSG00000067071	Hes6	30	33	60	25	42	30
ENSMUSG00000067081	Asb18	0	1	11	1	0	0
ENSMUSG00000067101	1700010H22Rik	7	10	5	0	1	0
ENSMUSG00000067103	AY702103	1	0	0	0	1	0
ENSMUSG00000067121	Gm7027	13	11	19	2	28	1
ENSMUSG00000067147	Rpl7a-ps11	1	0	1	0	0	0
ENSMUSG00000067148	Polr1c	298	226	439	193	95	177
ENSMUSG00000067149	Jchain	3	8	2	5	2	0
ENSMUSG00000067150	Xpo5	1004	812	953	788	450	795
ENSMUSG00000067158	Col4a4	46	33	15	20	43	20
ENSMUSG00000067161	Gm5560	0	1	1	0	0	0
ENSMUSG00000067189	Gm7335	3	6	1	7	4	4
ENSMUSG00000067194	Eif1ax	227	131	219	137	40	84
ENSMUSG00000067199	Frat1	2	0	1	2	0	2
ENSMUSG00000067203	H2-K2	463	313	522	642	110	254
ENSMUSG00000067206	Lrrc66	6	5	4	2	10	3
ENSMUSG00000067212	H2-T23	1104	848	1535	536	364	356
ENSMUSG00000067219	Nipal1	0	2	5	0	55	0
ENSMUSG00000067224	Gm3695	91	117	103	184	29	67
ENSMUSG00000067225	Cyp2c54	0	2	0	0	64	0
ENSMUSG00000067231	Cyp2c65	0	3	0	0	180	0
ENSMUSG00000067235	H2-Q10	149	38	145	1	35	1
ENSMUSG00000067242	Lgi1	30	14	31	10	21	8
ENSMUSG00000067261	Foxd3	0	2	6	0	3	1
ENSMUSG00000067274	Rplp0	805	563	1306	505	306	274
ENSMUSG00000067276	Capn6	1	4	2	0	44	3
ENSMUSG00000067279	Ppp1r3c	17	6	10	5	8	3
ENSMUSG00000067288	Rps28	164	85	191	89	158	57
ENSMUSG00000067297	Ifit1bl2	24	9	21	1	1	1
ENSMUSG00000067336	Bmpr2	11941	9821	11988	7343	6835	9012
ENSMUSG00000067338	Tuba3b	0	1	0	0	1	0
ENSMUSG00000067341	H2-Eb2	15	0	9	0	2	0
ENSMUSG00000067344	Rps25-ps1	2	3	8	1	17	4
ENSMUSG00000067351	Rps15a-ps2	0	0	2	0	1	1
ENSMUSG00000067356	B430203G13Rik	55	48	71	55	29	55
ENSMUSG00000067365	Tmem128	294	231	454	307	219	189
ENSMUSG00000067367	Lyar	58	74	140	54	65	86
ENSMUSG00000067369	Trmt2b	465	424	384	333	149	293
ENSMUSG00000067370	B3galt4	37	18	37	37	6	23
ENSMUSG00000067377	Tspan6	5	1	0	9	3	0
ENSMUSG00000067389	Gm17080	10	8	6	29	12	15
ENSMUSG00000067399	Trim43c	199	254	237	252	135	184
ENSMUSG00000067424	Zfp563	59	93	80	115	33	106
ENSMUSG00000067430	Zfp763	101	147	91	79	32	35
ENSMUSG00000067455	Hist1h4j	10	4	4	2	3	2
ENSMUSG00000067522	Olfr76	4	4	5	26	60	14
ENSMUSG00000067524	Olfr1428	7	18	20	4	2	11
ENSMUSG00000067525	Olfr1427	32	4	3	18	0	3
ENSMUSG00000067526	Olfr1425	0	1	3	3	0	0
ENSMUSG00000067528	Olfr1424	2	0	4	1	0	7
ENSMUSG00000067529	Olfr1423	13	22	51	17	8	13
ENSMUSG00000067547	Gm7666	5	8	20	8	2	1
ENSMUSG00000067567	Hdac8	322	311	302	417	213	196
ENSMUSG00000067571	Ms4a15	4	3	2	1	0	0
ENSMUSG00000067575	Rpl35a-ps3	10	2	4	0	4	2
ENSMUSG00000067577	A430093F15Rik	55	35	52	144	27	86
ENSMUSG00000067578	Cbln4	1	1	0	0	0	0
ENSMUSG00000067586	S1pr3	11	4	2	0	8	1
ENSMUSG00000067591	Klra3	26	0	10	0	1	0
ENSMUSG00000067594	Krt77	4	2	1	1	0	1
ENSMUSG00000067597	Dgat2l6	0	6	0	0	0	0
ENSMUSG00000067599	Klra7	14	4	9	0	0	1
ENSMUSG00000067604	Nms	1	4	0	0	1	0
ENSMUSG00000067608	Pcna-ps2	6	4	8	2	4	5
ENSMUSG00000067610	Klri1	10	7	22	0	7	1
ENSMUSG00000067613	Krt83	99	25	75	0	11	2
ENSMUSG00000067614	Krt86	19	3	4	0	0	0
ENSMUSG00000067615	Krt81	3	0	0	0	0	0
ENSMUSG00000067616	Klk11	0	0	7	41	19	40
ENSMUSG00000067629	Syngap1	388	425	729	1119	630	830
ENSMUSG00000067642	Adgrf3	0	0	11	2	11	1
ENSMUSG00000067653	Ankrd23	29	18	26	35	7	25
ENSMUSG00000067698	Gm10220	0	0	8	0	5	1
ENSMUSG00000067700	Gm5862	3	1	9	2	1	8
ENSMUSG00000067702	Tuba3a	0	3	0	3	1	4
ENSMUSG00000067713	Prkag1	89	71	129	74	130	32
ENSMUSG00000067714	Lpar5	130	88	77	224	259	247
ENSMUSG00000067719	Gm10221	1	1	5	6	1	4
ENSMUSG00000067722	BC003965	409	322	558	346	120	210
ENSMUSG00000067724	Gbx1	8	15	22	27	5	37
ENSMUSG00000067736	Gm10222	1	0	0	0	4	0
ENSMUSG00000067750	Khdc1a	13	1	35	0	3	0
ENSMUSG00000067767	Clec4b2	15	1	8	0	0	0
ENSMUSG00000067768	Xlr4b	71	76	84	39	13	21
ENSMUSG00000067780	Pi15	2	4	0	0	69	2
ENSMUSG00000067786	Nnat	326	245	391	246	71	158
ENSMUSG00000067787	Blcap	391	367	522	296	179	232
ENSMUSG00000067795	4930444P10Rik	0	0	0	0	198	0
ENSMUSG00000067818	Myl9	2	12	7	10	0	2
ENSMUSG00000067825	Pex26	274	163	200	190	317	123
ENSMUSG00000067847	Romo1	93	64	85	35	38	48
ENSMUSG00000067851	Arfgef1	3922	3209	4012	2757	1600	2477
ENSMUSG00000067860	Zic3	20	6	20	6	4	11
ENSMUSG00000067869	Tcea1-ps1	11	3	2	3	9	7
ENSMUSG00000067870	Rpl31-ps8	29	25	44	14	38	14
ENSMUSG00000067872	Ccdc87	0	0	3	0	2	4
ENSMUSG00000067873	Htatsf1	644	570	630	372	144	260
ENSMUSG00000067878	Mtap7d3	57	46	86	30	16	15
ENSMUSG00000067879	3110035E14Rik	1022	958	904	716	248	490
ENSMUSG00000067882	Casp16-ps	8	2	4	6	0	0
ENSMUSG00000067889	Sptbn2	300	219	326	262	113	113
ENSMUSG00000067916	Gm13139	146	95	131	84	23	55
ENSMUSG00000067924	Cxx1b	29	11	14	10	15	15
ENSMUSG00000067925	Cxx1a	10	16	21	6	21	15
ENSMUSG00000067928	Zfp760	227	274	232	203	93	188
ENSMUSG00000067929	Gm10226	3	1	1	5	0	1
ENSMUSG00000067931	Zfp948	31	27	14	9	13	27
ENSMUSG00000067941	Gm7168	0	1	1	0	0	0
ENSMUSG00000067942	Zfp160	146	184	175	158	119	151
ENSMUSG00000067973	Gm6994	0	0	0	3	11	2
ENSMUSG00000067995	Gtf2f2	79	78	162	113	52	65
ENSMUSG00000067996	Bpifb9b	5	1	4	4	0	7
ENSMUSG00000067998	Bpifb9a	4	5	7	0	2	8
ENSMUSG00000068009	Bpifb6	0	0	0	0	7	0
ENSMUSG00000068011	Mkrn2os	27	5	13	12	73	11
ENSMUSG00000068015	Lrch1	4991	3867	4945	4608	1967	3757
ENSMUSG00000068036	Mllt4	3228	2902	3037	499	491	504
ENSMUSG00000068037	Mas1	0	3	6	1	5	0
ENSMUSG00000068039	Tcp1	787	638	685	481	133	371
ENSMUSG00000068040	Tm9sf4	2344	1819	2270	1688	908	1446
ENSMUSG00000068085	Cyp2d11	0	7	0	0	0	0
ENSMUSG00000068086	Cyp2d9	0	0	0	0	2	0
ENSMUSG00000068099	1500009C09Rik	17	0	0	1	3	0
ENSMUSG00000068101	Cenpm	8	0	7	10	3	1
ENSMUSG00000068105	Tnfrsf13c	8	10	34	8	6	3
ENSMUSG00000068114	Ccdc134	227	167	296	152	76	97
ENSMUSG00000068115	Ninl	297	310	201	275	117	189
ENSMUSG00000068117	Mei1	13	7	6	0	3	0
ENSMUSG00000068122	Agtr2	1	1	1	0	0	0
ENSMUSG00000068129	Cst7	64	79	112	74	57	92
ENSMUSG00000068130	Zfp442	60	51	69	56	12	47
ENSMUSG00000068134	Zfp120	232	272	251	342	180	257
ENSMUSG00000068141	Gm10232	7	7	15	5	7	8
ENSMUSG00000068151	A230006K03Rik	0	3	2	0	0	2
ENSMUSG00000068154	Insm1	2	1	0	0	0	0
ENSMUSG00000068180	AY512915	34	55	29	158	155	84
ENSMUSG00000068181	Gm10234	0	0	1	4	45	9
ENSMUSG00000068184	Ndufaf2	41	35	72	24	18	36
ENSMUSG00000068196	Col8a1	25	20	53	22	40	20
ENSMUSG00000068200	Gm5931	4	2	1	0	2	2
ENSMUSG00000068205	Macrod2	11	5	21	13	10	3
ENSMUSG00000068206	Pick1	452	392	451	293	175	253
ENSMUSG00000068220	Lgals1	137	103	142	34	41	11
ENSMUSG00000068227	Il2rb	173	80	254	8	23	0
ENSMUSG00000068240	Gm11808	6	12	8	1	12	6
ENSMUSG00000068245	Phf11d	700	573	663	330	182	257
ENSMUSG00000068246	Apol9b	0	0	3	0	0	0
ENSMUSG00000068250	Amn1	1110	723	909	544	352	431
ENSMUSG00000068259	Olfr461	0	9	9	3	1	0
ENSMUSG00000068262	Gm5879	1	11	6	1	29	1
ENSMUSG00000068263	Efcc1	12	5	0	1	1	2
ENSMUSG00000068264	Ap5s1	125	76	142	84	44	75
ENSMUSG00000068267	Cenpb	207	161	294	154	181	105
ENSMUSG00000068270	Shroom4	52	35	78	18	30	18
ENSMUSG00000068284	Usf3	4959	4294	5238	4324	3657	4500
ENSMUSG00000068290	Ddrgk1	460	445	550	375	308	327
ENSMUSG00000068299	Nat8f4	11	10	8	1	1	6
ENSMUSG00000068303	Spr-ps1	0	0	1	0	2	0
ENSMUSG00000068314	Gm6899	12	3	1	7	1	1
ENSMUSG00000068323	Slc4a5	54	34	51	36	86	32
ENSMUSG00000068324	Gm10029	0	0	1	0	1	0
ENSMUSG00000068328	Aup1	1317	1096	1529	1320	1254	1023
ENSMUSG00000068329	Htra2	386	253	241	346	119	216
ENSMUSG00000068335	Dok1	237	173	312	155	136	165
ENSMUSG00000068341	Reg3d	0	0	0	0	2	0
ENSMUSG00000068373	D430041D05Rik	29	23	85	5	27	30
ENSMUSG00000068391	Chrac1	188	115	137	88	114	94
ENSMUSG00000068394	Cep152	622	599	701	857	462	606
ENSMUSG00000068396	Rpl34-ps1	3	2	1	1	2	1
ENSMUSG00000068397	Gm10240	2	2	1	2	3	1
ENSMUSG00000068407	Rnase12	0	3	0	3	1	1
ENSMUSG00000068417	Pnp2	46	29	33	74	14	70
ENSMUSG00000068428	Gmnc	2	8	22	8	3	6
ENSMUSG00000068431	Olfr742	0	1	0	0	1	0
ENSMUSG00000068452	Duox2	0	2	0	1	1	5
ENSMUSG00000068457	Uty	1421	1311	1244	723	346	602
ENSMUSG00000068463	B630019A10Rik	37	27	14	20	6	18
ENSMUSG00000068466	Gm5518	1	0	1	0	0	0
ENSMUSG00000068479	Mfap1a	379	327	279	265	61	176
ENSMUSG00000068480	Gm7551	2	0	2	0	1	0
ENSMUSG00000068487	Gm4943	7	3	2	6	1	10
ENSMUSG00000068522	Aard	6	0	0	0	0	0
ENSMUSG00000068523	Gng5	378	254	375	246	214	181
ENSMUSG00000068547	Clca4a	10	0	0	0	1	0
ENSMUSG00000068551	Zfp467	1115	1032	1302	1663	792	1459
ENSMUSG00000068566	Myadm	5131	2920	6518	2034	2666	2338
ENSMUSG00000068574	Olfr458	3	4	4	11	2	3
ENSMUSG00000068580	Zfyve19	723	754	717	1005	500	819
ENSMUSG00000068587	Mgam	283	68	310	6	339	5
ENSMUSG00000068606	Gm4841	71	54	62	18	39	15
ENSMUSG00000068614	Actc1	0	3	3	0	2	0
ENSMUSG00000068617	Efcab1	4	8	3	0	3	1
ENSMUSG00000068663	Clec16a	1448	1275	1288	1152	564	1010
ENSMUSG00000068680	Gm10248	143	99	44	260	81	157
ENSMUSG00000068686	Cd59b	0	5	7	0	2	0
ENSMUSG00000068689	Rps19-ps9	0	2	0	0	0	0
ENSMUSG00000068696	Gpr88	0	0	10	2	1	0
ENSMUSG00000068697	Myoz1	0	0	1	0	0	4
ENSMUSG00000068699	Flnc	8	7	0	0	1	1
ENSMUSG00000068706	Gm10250	7	6	4	11	15	12
ENSMUSG00000068732	Tmem167b	367	210	308	247	200	200
ENSMUSG00000068735	Trp53i11	716	686	802	787	584	687
ENSMUSG00000068739	Sars	933	716	1090	903	596	735
ENSMUSG00000068740	Celsr2	91	51	158	42	39	26
ENSMUSG00000068742	Cry2	333	280	573	310	206	220
ENSMUSG00000068744	Psrc1	2	11	31	10	9	32
ENSMUSG00000068745	Mybphl	9	11	28	58	27	49
ENSMUSG00000068747	Sort1	2124	1487	2305	4294	2666	4293
ENSMUSG00000068748	Ptprz1	392	141	315	110	120	94
ENSMUSG00000068749	Psma5	186	210	212	125	55	108
ENSMUSG00000068758	Il3ra	161	123	220	59	27	45
ENSMUSG00000068762	Gstm6	0	2	2	0	3	0
ENSMUSG00000068798	Rap1a	1810	1138	1770	1137	485	894
ENSMUSG00000068819	Olfr1131	0	0	0	0	3	0
ENSMUSG00000068823	Csde1	4849	3456	4907	3045	1536	1975
ENSMUSG00000068854	Hist2h2be	296	105	312	132	90	61
ENSMUSG00000068855	Hist2h2ac	0	1	5	2	0	2
ENSMUSG00000068856	Sf3b4	483	396	533	376	190	436
ENSMUSG00000068859	Sp9	3	2	0	1	22	6
ENSMUSG00000068860	Gm128	43	14	23	35	11	24
ENSMUSG00000068874	Selenbp1	79	47	80	60	37	34
ENSMUSG00000068876	Cgn	11	11	3	15	1	5
ENSMUSG00000068877	Selenbp2	0	1	1	0	1	1
ENSMUSG00000068882	Ssb	681	670	634	594	238	408
ENSMUSG00000068917	Clk2	2243	2131	2295	1977	1246	1666
ENSMUSG00000068921	Dap3	469	414	442	450	216	348
ENSMUSG00000068922	Msto1	201	157	186	159	60	142
ENSMUSG00000068923	Syt11	382	283	543	161	151	181
ENSMUSG00000068957	4930589L23Rik	168	146	138	20	20	18
ENSMUSG00000068959	Zfp619	562	517	534	691	354	550
ENSMUSG00000068962	Zfp114	29	4	3	3	1	6
ENSMUSG00000068964	Gm6361	0	0	1	0	0	1
ENSMUSG00000068966	Zbtb34	1952	1390	1686	1677	1040	1308
ENSMUSG00000068969	Rpl32-ps	0	0	0	17	1	2
ENSMUSG00000069011	Gm10254	2	3	5	5	1	3
ENSMUSG00000069014	Gm5641	0	1	0	2	0	0
ENSMUSG00000069020	Urm1	351	228	280	216	160	154
ENSMUSG00000069041	Slc25a31	0	4	8	0	1	0
ENSMUSG00000069044	Usp9y	1	0	0	2	2	0
ENSMUSG00000069045	Ddx3y	2076	1509	2255	878	589	614
ENSMUSG00000069049	Eif2s3y	1055	739	896	878	277	481
ENSMUSG00000069072	Slc7a14	20	15	48	23	20	7
ENSMUSG00000069085	Dytn	1	0	0	4	0	0
ENSMUSG00000069089	Cdk7	591	355	491	386	474	393
ENSMUSG00000069094	Pde7a	948	828	1088	473	337	399
ENSMUSG00000069114	Zbtb10	889	664	704	398	210	282
ENSMUSG00000069132	Nxph2	0	0	4	0	0	0
ENSMUSG00000069135	Fgfr1op	1973	1593	1657	1181	391	980
ENSMUSG00000069136	A130006I12Rik	2	3	5	5	0	5
ENSMUSG00000069170	Adgrv1	20	21	33	7	22	5
ENSMUSG00000069171	Nr2f1	3	3	13	0	20	0
ENSMUSG00000069184	Zfp72	27	10	6	10	12	5
ENSMUSG00000069189	Zdhhc11	1	0	0	0	1	0
ENSMUSG00000069206	Zfp874a	84	103	49	71	16	56
ENSMUSG00000069208	Zfp825	47	16	23	26	5	28
ENSMUSG00000069223	4930451E10Rik	47	63	47	56	22	30
ENSMUSG00000069227	Gprin1	5	4	1	1	3	2
ENSMUSG00000069236	Gm7251	0	1	0	0	0	1
ENSMUSG00000069237	Fam8a1	551	450	494	436	131	404
ENSMUSG00000069255	Dusp22	466	362	589	225	169	314
ENSMUSG00000069265	Hist1h3a	4	0	5	1	2	1
ENSMUSG00000069266	Hist1h4b	1	1	1	0	0	0
ENSMUSG00000069267	Hist1h3b	1	0	0	0	2	0
ENSMUSG00000069268	Hist1h2bf	2	11	10	11	8	5
ENSMUSG00000069270	Hist1h2ac	1	4	9	1	0	1
ENSMUSG00000069272	Hist1h2ae	15	2	2	3	5	5
ENSMUSG00000069273	Hist1h3e	22	14	18	10	8	22
ENSMUSG00000069274	Hist1h4f	3	0	3	2	0	4
ENSMUSG00000069300	Hist1h2bj	3	9	9	8	5	4
ENSMUSG00000069301	Hist1h2ag	1	0	0	1	0	0
ENSMUSG00000069306	Hist1h4m	7	0	2	3	0	2
ENSMUSG00000069308	Hist1h2bp	9	2	8	0	4	2
ENSMUSG00000069309	Hist1h2an	0	0	2	0	1	0
ENSMUSG00000069310	Hist1h3c	2	1	13	8	0	3
ENSMUSG00000069355	Gm5152	0	0	0	0	2	0
ENSMUSG00000069372	Ctxn3	3	0	16	2	2	12
ENSMUSG00000069376	Gm5507	2	2	0	0	1	4
ENSMUSG00000069378	Prdm6	3	3	4	2	0	0
ENSMUSG00000069379	Gm4950	0	0	1	1	1	2
ENSMUSG00000069439	Gm8444	1	1	6	1	0	2
ENSMUSG00000069441	Dsg1a	0	0	0	0	4	0
ENSMUSG00000069495	Epc2	1509	1448	1814	1546	893	1245
ENSMUSG00000069515	Lyz1	60	43	57	3	2	0
ENSMUSG00000069516	Lyz2	67091	40365	55309	5242	7224	2058
ENSMUSG00000069518	Gm10271	0	6	11	22	4	15
ENSMUSG00000069520	Tmem19	259	202	234	142	123	135
ENSMUSG00000069539	Scyl2	1581	1195	1744	884	440	642
ENSMUSG00000069540	Gm4925	5	9	0	3	3	4
ENSMUSG00000069554	I830134H01Rik	37	6	2	0	23	0
ENSMUSG00000069565	Dazap1	1732	1379	2043	1230	715	954
ENSMUSG00000069581	Tspear	0	1	4	10	0	2
ENSMUSG00000069601	Ank3	800	414	1088	323	674	302
ENSMUSG00000069607	Cd300ld3	20	15	19	1	4	1
ENSMUSG00000069609	Cd300ld4	4	2	0	0	1	0
ENSMUSG00000069631	Strada	2396	1983	2369	2813	1146	1789
ENSMUSG00000069633	Pex11g	221	74	120	103	40	79
ENSMUSG00000069662	Marcks	4430	3666	4309	5302	5858	5071
ENSMUSG00000069670	Nkain2	38	8	66	4	21	3
ENSMUSG00000069678	Pcgf1	184	67	214	58	97	85
ENSMUSG00000069682	Gm10275	8	15	27	7	38	7
ENSMUSG00000069713	4933406P04Rik	19	17	21	13	9	31
ENSMUSG00000069727	Gm5595	50	56	84	78	31	45
ENSMUSG00000069729	Arid1b	4033	3030	3995	2569	1488	2060
ENSMUSG00000069743	Zfp820	3	1	4	0	0	1
ENSMUSG00000069744	Psmb3	167	207	156	140	131	97
ENSMUSG00000069755	Zfp125	73	95	73	67	25	78
ENSMUSG00000069763	Tmem100	37	48	29	153	38	94
ENSMUSG00000069769	Msi2	1632	1345	1920	1334	868	1060
