id	sym	siCTR_1	siCTR_2	siCTR_3	siER_1	siER_2	siER_3
ENSG00000217442	SYCE3	28	43	97	17	26	43
ENSG00000217455	AC091801.1	0	0	1	2	0	1
ENSG00000217488	RP11-474L11.5	0	0	2	2	0	0
ENSG00000217495	RP1-95L4.2	0	0	0	2	0	0
ENSG00000217512	RP11-477E3.2	1	0	0	3	1	0
ENSG00000217539	IQCB2P	0	3	3	3	3	0
ENSG00000217555	CKLF	78	112	175	57	65	75
ENSG00000217557	RP11-157L10.1	0	0	0	1	0	0
ENSG00000217566	TDGF1P4	0	0	0	0	0	1
ENSG00000217576	RP11-248G5.8	0	0	1	0	1	0
ENSG00000217612	RP1-28C20.1	0	0	1	1	0	0
ENSG00000217624	RP11-204C16.4	14	29	34	26	15	30
ENSG00000217643	PTGES3P2	1	0	1	3	0	1
ENSG00000217644	RP4-803A2.1	0	1	0	2	0	0
ENSG00000217646	HIST1H2BPS2	6	5	14	4	5	6
ENSG00000217648	RP1-95L4.4	46	59	86	50	33	59
ENSG00000217653	RP11-63K6.1	0	0	0	1	0	0
ENSG00000217680	RP11-415D17.1	0	0	0	0	1	0
ENSG00000217684	RPS3AP24	0	0	0	1	0	0
ENSG00000217702	RP11-287D1.4	14	3	8	17	12	14
ENSG00000217716	RPS10P3	1	0	3	1	1	3
ENSG00000217733	CCT7P1	1	1	3	3	1	3
ENSG00000217746	RP1-303A1.1	1	0	0	0	1	0
ENSG00000217767	NDUFAB1P1	0	0	3	2	0	0
ENSG00000217783	LDHAL6FP	1	0	0	1	0	3
ENSG00000217791	ASS1P9	1	0	0	0	0	0
ENSG00000217801	RP11-465B22.3	297	310	621	490	346	503
ENSG00000217824	SNRPEP6	0	0	1	0	0	0
ENSG00000217835	RP6-159A1.2	3	1	4	0	2	1
ENSG00000217862	HIST1H4PS1	36	30	45	36	25	38
ENSG00000217874	OR4F7P	0	0	1	0	0	0
ENSG00000217889	KRT18P48	4	3	8	7	2	3
ENSG00000217929	CICP18	0	0	5	2	0	1
ENSG00000217930	PAM16	187	199	346	283	168	248
ENSG00000217950	NOC2LP2	7	8	9	7	6	6
ENSG00000218014	KRT19P1	0	0	0	0	1	0
ENSG00000218016	ZNF192P2	0	0	0	1	0	0
ENSG00000218018	RP4-800J21.3	5	11	14	14	6	7
ENSG00000218020	THAP12P5	2	1	2	10	3	5
ENSG00000218027	RP11-157J24.1	0	1	3	0	0	1
ENSG00000218049	RPL31P33	0	1	0	0	0	0
ENSG00000218052	ADAMTS7P4	2	0	3	1	1	0
ENSG00000218073	RP1-13D10.2	4	3	5	9	2	8
ENSG00000218107	RP1-261G23.4	1	1	0	0	0	0
ENSG00000218153	KRT18P22	0	1	0	1	0	0
ENSG00000218175	AC016739.2	3	3	3	3	1	0
ENSG00000218186	KRT8P43	1	0	0	0	2	2
ENSG00000218226	TATDN2P2	172	152	292	339	178	281
ENSG00000218227	RP11-889L3.1	96	75	159	67	54	91
ENSG00000218233	NEPNP	0	0	1	1	0	1
ENSG00000218265	RPS4XP7	0	0	0	0	0	1
ENSG00000218281	HIST1H2APS3	27	31	77	34	25	27
ENSG00000218283	MORF4L1P1	828	1000	1691	1120	1058	1362
ENSG00000218305	CDC14C	1	0	0	0	0	4
ENSG00000218313	RP11-393I2.2	0	0	0	1	1	0
ENSG00000218336	TENM3	1464	1753	3301	2150	1734	2546
ENSG00000218346	VN1R14P	1	1	1	0	0	2
ENSG00000218350	LYPLA1P3	11	9	30	8	11	12
ENSG00000218357	LL22NC03-75H12.2	2	0	5	1	3	1
ENSG00000218358	RAET1K	47	47	100	43	23	47
ENSG00000218359	SUMO2P13	0	0	2	0	0	1
ENSG00000218416	PP14571	3082	1999	4045	4065	2135	3239
ENSG00000218418	RP11-296E7.1	10	17	34	12	14	8
ENSG00000218426	RP11-475C16.1	259	248	485	224	203	284
ENSG00000218428	NIP7P3	0	0	3	1	0	0
ENSG00000218459	RPS27P15	1	0	0	0	0	0
ENSG00000218475	ACTG1P18	0	0	1	0	0	0
ENSG00000218502	H2AFZP3	0	0	0	1	0	0
ENSG00000218510	LINC00339	404	435	913	379	322	482
ENSG00000218520	RP11-184C23.4	0	0	1	0	0	0
ENSG00000218521	RP11-420A21.1	0	1	0	0	0	0
ENSG00000218536	AP002530.2	0	0	1	0	0	0
ENSG00000218537	MIF-AS1	25	41	50	32	23	32
ENSG00000218561	RP1-253B10.1	5	5	9	3	5	4
ENSG00000218586	RP4-791C19.1	1	1	4	3	2	3
ENSG00000218596	RP11-2J18.1	0	0	0	1	0	0
ENSG00000218631	RP3-395C13.1	7	3	18	7	4	15
ENSG00000218632	RPL7P28	2	0	0	2	1	2
ENSG00000218672	AC008060.7	1	2	1	0	0	0
ENSG00000218676	BRD7P4	1	0	0	0	1	0
ENSG00000218682	AC010150.1	2	2	1	3	1	2
ENSG00000218690	HIST1H2APS4	148	186	379	76	69	116
ENSG00000218698	ST13P16	0	0	1	1	0	2
ENSG00000218713	RP1-34L19.1	1	0	0	1	0	0
ENSG00000218739	CEBPZOS	1702	1798	3323	2103	1762	2430
ENSG00000218749	RP3-340B19.5	0	1	0	0	0	0
ENSG00000218757	RP3-472M2.2	0	0	0	2	0	0
ENSG00000218793	RP3-382I10.3	1	5	3	3	3	1
ENSG00000218813	RP11-59D5__B.3	0	0	0	1	0	0
ENSG00000218819	TDRD15	0	1	0	1	0	0
ENSG00000218823	PAPOLB	1	0	0	0	0	0
ENSG00000218870	SLC25A6P6	0	1	0	0	0	0
ENSG00000218872	RP11-249L21.2	1	1	0	0	0	0
ENSG00000218890	NUFIP1P	8	18	15	10	10	5
ENSG00000218891	ZNF579	541	455	904	504	547	767
ENSG00000218902	PTMAP3	0	3	2	2	1	1
ENSG00000218976	RP11-528A10.1	3	6	10	1	3	1
ENSG00000218980	FTH1P15	1	0	2	1	3	1
ENSG00000218996	RP1-99E18.2	0	0	0	0	1	2
ENSG00000219023	RP3-340B19.2	0	1	1	0	1	0
ENSG00000219027	RPS3AP2	1	4	8	3	2	2
ENSG00000219039	AC005102.1	0	0	0	0	0	1
ENSG00000219085	NPM1P37	4	2	5	5	2	4
ENSG00000219102	HNRNPA3P12	13	21	37	11	12	12
ENSG00000219133	RP11-203F10.6	1	2	3	3	4	2
ENSG00000219146	RPS4XP8	0	0	0	0	1	2
ENSG00000219149	RP11-214N16.2	0	0	0	1	0	0
ENSG00000219159	AC011298.2	0	1	0	0	1	0
ENSG00000219163	HMGB1P20	0	0	0	1	0	1
ENSG00000219188	CACYBPP3	0	0	0	2	0	0
ENSG00000219200	RNASEK	90	91	165	105	75	112
ENSG00000219201	RP11-181C21.4	88	137	204	79	69	98
ENSG00000219249	AMZ2P2	0	0	1	5	0	1
ENSG00000219273	RP1-217P22.2	0	1	0	0	0	0
ENSG00000219274	RPS20P2	0	1	0	0	0	0
ENSG00000219284	RP11-151M7.1	0	0	1	0	0	0
ENSG00000219294	PIP5K1P1	1	0	0	1	0	1
ENSG00000219298	RP11-472G23.3	0	0	1	0	1	0
ENSG00000219329	RP11-397G5.2	0	0	1	0	0	0
ENSG00000219355	RPL31P52	3	3	6	3	0	5
ENSG00000219361	RPSAP72	2	0	4	6	0	1
ENSG00000219392	ZNF602P	0	1	0	1	0	3
ENSG00000219395	HSPA8P15	40	51	82	50	32	29
ENSG00000219410	RP4-761J14.8	14	8	21	18	8	6
ENSG00000219430	MBL3P	0	0	1	1	0	0
ENSG00000219433	BTBD10P2	1	2	4	1	1	8
ENSG00000219435	TEX40	0	0	0	1	1	1
ENSG00000219438	FAM19A5	338	292	607	582	537	763
ENSG00000219448	RP11-193H22.2	0	0	0	1	0	0
ENSG00000219470	RP3-337H4.6	18	5	9	12	8	10
ENSG00000219481	NBPF1	9282	7588	14490	9334	5213	7662
ENSG00000219487	RP11-365H23.1	0	2	1	0	1	0
ENSG00000219507	FTH1P8	9	14	27	14	15	31
ENSG00000219529	AP000580.1	8	9	13	9	2	9
ENSG00000219532	RP3-323K23.3	1	0	2	0	0	0
ENSG00000219545	UMAD1	958	926	1556	1781	1587	2189
ENSG00000219547	RPL17P25	1	0	0	1	0	0
ENSG00000219553	RP1-281H8.3	0	0	2	0	0	1
ENSG00000219565	ZNF259P1	4	3	3	4	1	4
ENSG00000219607	PPP1R3G	19	23	33	34	44	52
ENSG00000219608	HIGD1AP16	0	0	0	1	0	0
ENSG00000219622	RP11-291C6.1	0	0	0	0	0	1
ENSG00000219626	FAM228B	89	92	158	124	77	138
ENSG00000219642	BMPR1APS1	6	9	19	11	6	9
ENSG00000219653	GCNT1P4	1	0	0	0	0	0
ENSG00000219665	CTD-2006C1.2	81	74	142	112	83	112
ENSG00000219681	RP11-191A15.4	0	0	0	1	0	0
ENSG00000219682	RP3-425P12.4	26	32	52	38	34	39
ENSG00000219693	RP11-262H14.11	0	2	1	0	1	1
ENSG00000219700	PTCHD3P3	2	4	6	4	2	4
ENSG00000219702	RP5-991C6.2	1	2	8	9	7	6
ENSG00000219712	RP11-532F6.2	0	0	0	1	1	0
ENSG00000219722	RPL26P20	1	0	0	0	0	0
ENSG00000219747	RP1-292B18.1	6	11	23	13	6	5
ENSG00000219755	RP1-199J3.5	19	12	19	9	14	15
ENSG00000219757	RP11-793L10.1	0	0	1	0	0	0
ENSG00000219770	VN1R11P	0	0	0	1	0	0
ENSG00000219773	RPSAP45	0	0	6	0	0	1
ENSG00000219790	OSTCP6	0	1	0	3	0	0
ENSG00000219797	PPIAP9	0	0	0	1	1	0
ENSG00000219881	GAPDHP42	0	0	0	3	1	2
ENSG00000219891	ZSCAN12P1	39	33	86	41	23	33
ENSG00000219902	RPL35P3	0	0	2	2	0	0
ENSG00000219932	RPL12P8	0	1	1	0	1	0
ENSG00000219941	KRT18P50	0	0	0	1	0	1
ENSG00000219951	RP11-378G13.2	0	1	0	2	0	1
ENSG00000219986	BTF3P7	0	0	0	0	1	0
ENSG00000219992	RP11-420L9.2	0	1	1	0	0	0
ENSG00000219993	RP11-288G3.3	0	0	1	0	1	0
ENSG00000220008	LINGO3	9	16	22	34	30	58
ENSG00000220091	LAP3P1	0	0	0	0	1	0
ENSG00000220105	RP11-307I14.2	0	0	1	0	2	0
ENSG00000220130	RP1-72A23.3	1	0	0	1	0	1
ENSG00000220154	RP11-46B11.2	0	0	1	0	1	0
ENSG00000220157	HNRNPA1P12	0	1	1	3	0	0
ENSG00000220161	FLJ35934	4	10	13	4	2	0
ENSG00000220201	ZGLP1	22	22	47	24	10	16
ENSG00000220205	VAMP2	996	1126	2140	1228	909	1497
ENSG00000220237	RPS24P12	0	1	1	0	0	0
ENSG00000220248	ZNF402P	0	0	1	0	0	0
ENSG00000220256	AC093802.1	0	1	1	0	0	0
ENSG00000220305	HNRNPH1P1	6	4	6	22	6	4
ENSG00000220323	HIST2H2BD	58	86	164	68	51	81
ENSG00000220343	RP11-440K22.1	1	0	0	1	0	1
ENSG00000220349	RP3-431A14.4	0	0	0	1	0	0
ENSG00000220377	GSTA8P	0	0	0	0	1	0
ENSG00000220392	FCF1P5	0	1	0	0	0	0
ENSG00000220412	RP11-95M15.2	0	0	1	0	0	1
ENSG00000220472	RP11-69L16.5	0	2	1	0	1	2
ENSG00000220494	YAP1P1	0	1	0	1	0	0
ENSG00000220506	RP3-415N12.1	1	2	2	1	0	3
ENSG00000220522	RP1-177A13.1	0	0	2	0	0	0
ENSG00000220553	RPL5P19	0	0	0	0	0	1
ENSG00000220563	PKMP3	11	2	16	6	8	8
ENSG00000220583	RPL35P2	13	10	11	23	15	18
ENSG00000220614	RP11-480N24.4	0	1	0	1	0	1
ENSG00000220660	RP3-406A7.3	0	0	0	0	0	1
ENSG00000220666	RCC2P7	0	0	3	1	1	0
ENSG00000220685	RP11-530A18.1	3	4	1	5	2	8
ENSG00000220693	AC011498.1	0	0	1	1	0	3
ENSG00000220695	RP1-121G13.3	0	1	0	1	0	0
ENSG00000220721	OR1F12	0	0	0	1	0	0
ENSG00000220744	RPL5P18	0	4	2	6	2	1
ENSG00000220749	RPL21P28	6	5	14	5	5	8
ENSG00000220771	BOLA2P3	2	1	2	5	4	5
ENSG00000220773	RPSAP44	0	0	0	0	0	3
ENSG00000220785	MTMR9LP	75	83	152	118	63	118
ENSG00000220793	RPL21P119	1	0	2	2	0	1
ENSG00000220804	AC093642.5	158	180	270	186	166	212
ENSG00000220842	RP11-572P18.1	0	1	5	1	3	4
ENSG00000220848	RPS18P9	38	31	52	46	34	39
ENSG00000220867	HSPE1P26	0	0	1	3	0	0
ENSG00000220875	HIST1H3PS1	0	0	0	1	1	0
ENSG00000220891	LL22NC03-63E9.3	0	1	0	1	0	0
ENSG00000220920	RP3-525L6.2	20	12	31	14	13	11
ENSG00000220925	IGBP1-AS2	1	1	0	1	0	0
ENSG00000220937	HNRNPA1P41	1	0	0	0	0	0
ENSG00000221018	AC136365.1	2	0	0	0	0	1
ENSG00000221019	AC127526.1	0	1	0	1	0	0
ENSG00000221025	MIR1250	0	0	0	0	1	0
ENSG00000221027	AC068020.1	1	1	3	0	0	1
ENSG00000221035	MIR486	0	1	0	0	0	0
ENSG00000221039	MIR1286	0	1	0	0	0	0
ENSG00000221044	U3	0	1	0	5	2	0
ENSG00000221051	AC118344.1	0	1	3	3	2	2
ENSG00000221060	SNORA11	1	0	2	0	0	0
ENSG00000221063	MIR1296	0	0	0	1	0	0
ENSG00000221066	SNORD111	0	1	2	0	0	1
ENSG00000221067	MIR1280	0	1	1	0	0	0
ENSG00000221069	AC000029.1	0	1	0	0	0	0
ENSG00000221083	SNORA77	0	0	0	0	1	0
ENSG00000221091	MIR1302-5	0	0	3	3	1	1
ENSG00000221096	AC092757.1	0	0	1	0	1	0
ENSG00000221100	AL138706.1	0	2	1	5	0	0
ENSG00000221115	AC020910.1	0	0	0	1	0	0
ENSG00000221135	AC021078.1	0	1	0	0	0	0
ENSG00000221156	AC007551.1	0	0	0	0	0	2
ENSG00000221164	SNORA11	12	17	26	9	6	11
ENSG00000221169	AC013444.2	0	0	0	1	1	2
ENSG00000221174	AL050327.1	2	0	4	1	0	1
ENSG00000221176	MIR1207	0	0	1	1	0	0
ENSG00000221182	SNORD98	1	0	0	0	0	0
ENSG00000221184	MIR1254-1	15	15	26	22	16	26
ENSG00000221210	AP001137.1	0	0	0	1	0	0
ENSG00000221214	MIR548E	0	0	1	1	1	0
ENSG00000221216	RNU6ATAC27P	0	1	0	4	0	0
ENSG00000221217	AL359851.1	0	0	0	2	0	0
ENSG00000221220	AL035045.1	0	1	0	0	0	0
ENSG00000221230	MIR548L	1	1	0	0	1	1
ENSG00000221233	AC007842.1	0	0	0	1	0	0
ENSG00000221241	SNORD88A	1	2	5	3	2	1
ENSG00000221245	SNORA11	0	0	0	1	0	0
ENSG00000221246	AC144522.1	2	1	1	9	8	0
ENSG00000221252	U3	0	0	1	0	0	0
ENSG00000221261	MIR1208	0	1	0	0	0	0
ENSG00000221263	MIR548P	0	0	1	0	0	0
ENSG00000221269	MIR1302-8	0	0	1	1	0	1
ENSG00000221275	MIR548I2	0	0	1	0	1	0
ENSG00000221280	AC026366.1	0	1	0	0	0	0
ENSG00000221299	Z83826.1	16	15	32	34	26	39
ENSG00000221303	SNORA79	1	1	2	0	2	0
ENSG00000221319	AL441988.1	2	2	1	1	5	2
ENSG00000221332	U3	3	3	9	5	4	7
ENSG00000221333	MIR548K	0	0	0	1	0	0
ENSG00000221338	AC108456.1	0	0	1	0	0	1
ENSG00000221340	RNU6ATAC18P	0	0	0	0	1	1
ENSG00000221375	RNU6ATAC23P	0	0	0	1	0	0
ENSG00000221378	AL096864.1	0	1	0	1	0	0
ENSG00000221406	MIR320B2	1	2	3	3	0	0
ENSG00000221413	AC023593.1	0	0	2	1	4	1
ENSG00000221423	AL031602.1	0	0	0	1	0	0
ENSG00000221429	AC018635.1	0	0	0	1	0	0
ENSG00000221439	RNU4ATAC16P	0	0	0	0	0	1
ENSG00000221445	MIR1301	0	0	0	0	0	1
ENSG00000221454	AC005631.1	0	0	0	0	1	0
ENSG00000221464	MIR1271	0	0	1	0	0	0
ENSG00000221467	AC132803.1	0	0	0	1	0	0
ENSG00000221468	RNU6ATAC11P	0	0	1	0	0	0
ENSG00000221469	AL133260.1	0	0	0	1	0	0
ENSG00000221474	AC068754.1	0	0	0	0	1	0
ENSG00000221487	AC069294.1	2	2	1	2	3	5
ENSG00000221491	SNORA34	7	7	15	5	3	3
ENSG00000221493	MIR320C1	0	1	1	0	0	0
ENSG00000221500	SNORD100	11	2	8	9	5	13
ENSG00000221510	MIR548O	0	1	1	0	1	1
ENSG00000221518	RNU6ATAC16P	0	2	2	3	2	3
ENSG00000221520	MIR1285-1	2	1	4	1	4	1
ENSG00000221537	MIR548H1	0	0	0	0	1	0
ENSG00000221539	SNORD99	15	8	13	8	3	8
ENSG00000221540	MIR1180	0	0	0	1	0	2
ENSG00000221550	AL645859.1	0	2	3	3	1	2
ENSG00000221553	AC004924.1	0	0	2	1	0	0
ENSG00000221555	AC068669.1	0	0	0	0	1	0
ENSG00000221571	RNU6ATAC35P	0	0	0	1	0	0
ENSG00000221581	AL353707.1	0	1	0	0	0	0
ENSG00000221595	AC010458.1	0	0	0	1	0	0
ENSG00000221598	MIR1249	3	0	1	4	0	2
ENSG00000221611	SNORD88	0	0	2	1	0	0
ENSG00000221630	MIR1179	0	0	0	0	0	1
ENSG00000221634	MIR1276	0	0	3	1	0	0
ENSG00000221638	U3	0	1	1	1	0	0
ENSG00000221639	SNORA3	1	2	2	1	0	1
ENSG00000221643	SNORA77	4	1	8	3	2	0
ENSG00000221645	AL157791.1	0	0	0	0	1	0
ENSG00000221660	AC022861.1	0	0	0	2	0	0
ENSG00000221662	MIR1290	1	2	0	2	2	0
ENSG00000221669	MIR548N	1	1	2	1	0	1
ENSG00000221670	AL596092.1	0	0	0	1	0	0
ENSG00000221672	Z97351.1	0	0	0	1	0	0
ENSG00000221676	RNU6ATAC	0	2	0	1	0	0
ENSG00000221680	MIR1278	0	0	0	1	0	0
ENSG00000221693	AL590226.1	1	0	4	0	0	0
ENSG00000221697	MIR1275	0	1	0	0	0	0
ENSG00000221716	SNORA11	17	12	14	13	8	14
ENSG00000221719	SNORA3	1	0	0	0	0	0
ENSG00000221725	RNU6ATAC25P	0	0	0	1	0	0
ENSG00000221737	MIR548I1	0	0	0	2	0	0
ENSG00000221740	SNORD93	0	0	1	0	0	0
ENSG00000221747	AC118282.2	0	1	0	0	0	0
ENSG00000221748	AL049647.1	0	0	0	2	0	0
ENSG00000221760	MIR548J	0	1	0	0	0	0
ENSG00000221763	MIR1289-1	0	1	0	2	0	1
ENSG00000221771	MIR1205	1	0	1	0	0	0
ENSG00000221774	AC016821.1	0	1	0	0	0	0
ENSG00000221778	AC034236.2	0	0	2	0	0	0
ENSG00000221779	AL590403.1	0	1	0	1	0	0
ENSG00000221783	MIR1183	0	1	0	0	0	0
ENSG00000221788	MIR1252	1	0	0	0	1	0
ENSG00000221789	AC130462.1	0	1	2	0	0	1
ENSG00000221799	AC132068.1	0	0	0	0	0	1
ENSG00000221808	MIR1256	0	0	1	1	0	0
ENSG00000221817	PPP3CB-AS1	123	158	289	120	120	168
ENSG00000221818	EBF2	2	2	3	4	0	1
ENSG00000221819	GAS8-AS1	42	31	96	64	38	53
ENSG00000221821	C6orf226	276	266	537	371	372	559
ENSG00000221823	PPP3R1	4138	4186	7543	4358	4094	5612
ENSG00000221826	PSG3	0	3	0	2	1	3
ENSG00000221829	FANCG	1910	2209	4535	1099	956	1534
ENSG00000221836	OR2A5	1	0	1	0	0	1
ENSG00000221838	AP4M1	1009	1064	2160	1266	1157	1727
ENSG00000221843	C2orf16	188	200	346	215	156	264
ENSG00000221845	C7orf65	2	1	2	2	1	2
ENSG00000221852	KRTAP1-5	0	0	2	1	1	0
ENSG00000221858	OR2A12	0	0	0	0	1	0
ENSG00000221864	KRTAP12-2	0	0	1	0	0	0
ENSG00000221866	PLXNA4	812	1299	2374	1548	1645	2321
ENSG00000221867	MAGEA3	0	0	1	0	0	0
ENSG00000221869	CEBPD	240	202	403	226	242	365
ENSG00000221874	ZNF816-ZNF321P	1	0	0	0	1	0
ENSG00000221880	KRTAP1-3	0	5	2	2	1	1
ENSG00000221883	ARIH2OS	59	42	115	55	53	93
ENSG00000221886	ZBED8	507	576	1169	493	492	718
ENSG00000221887	HMSD	0	0	2	1	1	1
ENSG00000221890	NPTXR	3109	3478	6746	4734	4227	6090
ENSG00000221909	FAM200A	596	618	1095	685	644	839
ENSG00000221914	PPP2R2A	3524	3402	6208	4437	3375	4964
ENSG00000221916	C19orf73	64	43	109	58	69	76
ENSG00000221923	ZNF880	309	283	522	391	302	445
ENSG00000221926	TRIM16	3938	2730	5770	5647	3928	5699
ENSG00000221930	FAM45BP	218	267	457	181	137	208
ENSG00000221933	OR2A25	0	0	1	0	0	0
ENSG00000221944	TIGD1	370	420	736	375	364	525
ENSG00000221946	FXYD7	0	1	0	1	0	0
ENSG00000221947	XKR9	182	154	254	188	162	229
ENSG00000221949	LINC01465	45	56	80	42	43	59
ENSG00000221953	C1orf229	9	14	23	31	19	34
ENSG00000221955	SLC12A8	76	88	154	148	107	155
ENSG00000221962	TMEM14EP	0	0	0	2	0	0
ENSG00000221963	APOL6	87	82	170	278	225	310
ENSG00000221968	FADS3	1191	1352	2746	1238	1133	1733
ENSG00000221970	OR2A1	0	0	0	5	0	0
ENSG00000221972	C3orf36	0	0	1	0	0	2
ENSG00000221978	CCNL2	4318	4248	7913	7355	4194	6542
ENSG00000221983	UBA52	20679	21571	45142	18631	17935	27562
ENSG00000221986	MYBPHL	1	1	1	2	3	0
ENSG00000221988	PPT2	339	335	598	347	238	352
ENSG00000221989	OR2A2	0	0	0	1	0	0
ENSG00000221990	EXOC3-AS1	611	530	1148	561	543	912
ENSG00000221994	ZNF630	532	614	994	491	414	607
ENSG00000221995	TIAF1	32	29	61	74	39	45
ENSG00000222000	AC092675.3	0	0	1	1	1	1
ENSG00000222004	C7orf71	0	2	0	0	0	0
ENSG00000222005	LINC01118	1	2	5	2	4	2
ENSG00000222007	AC064874.1	0	0	0	2	0	0
ENSG00000222009	BTBD19	11	8	19	29	15	20
ENSG00000222011	FAM185A	719	783	1316	675	527	770
ENSG00000222012	AC005481.5	0	0	1	1	0	0
ENSG00000222014	RAB6C	103	93	172	88	62	97
ENSG00000222017	AC011997.1	23	21	40	22	20	37
ENSG00000222018	C21orf140	0	0	0	0	1	2
ENSG00000222019	URAHP	54	75	96	84	42	75
ENSG00000222020	AC062017.1	15	15	18	8	9	18
ENSG00000222022	AC112721.1	1	0	0	4	1	3
ENSG00000222028	PSMB11	0	2	0	2	0	0
ENSG00000222031	AC023469.1	0	0	0	0	1	0
ENSG00000222032	AC112721.2	3	1	3	3	1	3
ENSG00000222033	LINC01124	9	10	18	11	6	15
ENSG00000222035	AC079354.3	82	42	63	119	72	107
ENSG00000222036	POTEG	2	8	3	17	3	4
ENSG00000222038	POTEJ	11	5	26	68	29	39
ENSG00000222041	LINC00152	836	942	1907	1118	1051	1497
ENSG00000222043	AC079305.10	14	9	34	14	19	26
ENSG00000222044	RP5-1039K5.16	1	1	0	1	1	1
ENSG00000222046	DCDC2B	6	2	5	7	3	4
ENSG00000222047	C10orf55	7	4	10	6	8	12
ENSG00000222051	RNU6-1165P	2	2	3	5	1	4
ENSG00000222055	AC092117.1	0	0	1	1	0	0
ENSG00000222069	RN7SKP285	0	0	1	2	0	0
ENSG00000222071	MIR1915	0	1	3	0	1	2
ENSG00000222099	RN7SKP32	0	0	1	0	0	0
ENSG00000222112	RN7SKP16	4	2	4	13	4	10
ENSG00000222162	RN7SKP151	1	0	0	0	0	0
ENSG00000222164	RN7SKP266	0	0	0	0	0	1
ENSG00000222170	RNU6-257P	0	1	0	0	0	0
ENSG00000222177	RNU4-30P	0	1	0	0	0	0
ENSG00000222179	RN7SKP26	0	0	0	1	0	0
ENSG00000222190	MIR1910	0	0	0	1	0	0
ENSG00000222208	RNA5SP129	0	0	0	1	0	1
ENSG00000222213	RNU6-588P	0	0	1	2	2	0
ENSG00000222219	AC091736.1	0	0	0	1	0	0
ENSG00000222222	RNU2-17P	0	1	1	1	0	1
ENSG00000222224	Y_RNA	1	0	1	0	0	0
ENSG00000222248	RNA5SP201	1	0	4	3	0	3
ENSG00000222255	RNU6-101P	0	0	1	0	1	0
ENSG00000222259	RN7SKP114	1	0	0	0	1	0
ENSG00000222266	RNU6-757P	1	1	0	0	0	0
ENSG00000222276	RNU2-33P	1	1	0	0	0	0
ENSG00000222282	RNU6-584P	0	1	1	0	0	0
ENSG00000222287	RNU6-1043P	1	1	2	5	0	0
ENSG00000222297	RNU6-1156P	0	1	0	1	0	0
ENSG00000222301	RNY5P8	0	3	7	9	2	2
ENSG00000222306	Y_RNA	2	1	3	3	1	2
ENSG00000222314	RNU6-1118P	0	0	0	0	1	1
ENSG00000222317	RNA5SP118	1	2	3	7	1	4
ENSG00000222327	RNU6-855P	0	0	0	0	0	1
ENSG00000222337	RN7SKP225	0	0	1	0	0	0
ENSG00000222339	AP000807.2	0	0	0	1	0	0
ENSG00000222345	SNORD19	6	8	14	11	5	5
ENSG00000222351	Y_RNA	1	0	2	2	0	1
ENSG00000222356	RNU6-710P	0	0	0	1	0	0
ENSG00000222363	RNU4-34P	0	0	0	0	0	1
ENSG00000222364	RNU6-96P	4	6	7	7	3	0
ENSG00000222365	SNORD12B	10	11	21	20	5	17
ENSG00000222374	AC022021.1	0	0	0	1	0	0
ENSG00000222375	RN7SKP127	0	0	0	1	0	0
ENSG00000222383	RNA5SP203	3	3	8	0	2	5
ENSG00000222385	RN7SKP158	0	0	0	1	0	0
ENSG00000222389	RNU2-28P	0	1	3	5	5	1
ENSG00000222404	RN7SKP281	0	0	0	0	1	0
ENSG00000222411	RNY5P3	0	0	1	0	0	0
ENSG00000222413	RN7SKP125	0	0	0	1	0	0
ENSG00000222414	RNU2-59P	0	0	0	0	0	1
ENSG00000222431	RNU6-141P	1	0	0	2	0	0
ENSG00000222438	RNU6-1077P	0	0	2	1	1	0
ENSG00000222440	RNU2-26P	0	1	0	0	0	0
ENSG00000222448	RN7SKP150	4	5	10	10	2	11
ENSG00000222449	RNU6-1140P	0	0	1	2	0	1
ENSG00000222460	RN7SKP271	0	0	0	4	0	1
ENSG00000222465	RNU2-5P	0	0	0	0	1	0
ENSG00000222482	AC005071.1	0	1	0	1	0	0
ENSG00000222489	SNORA79	2	6	4	5	0	1
ENSG00000222493	Y_RNA	2	10	9	4	5	4
ENSG00000222501	RNU4-25P	3	0	1	1	0	1
ENSG00000222533	RNU6-705P	0	0	1	1	0	0
ENSG00000222536	RNU2-39P	0	0	0	0	1	0
ENSG00000222545	AC080037.1	0	0	1	0	0	0
ENSG00000222561	RNU6-1025P	0	1	0	0	0	0
ENSG00000222578	RNA5SP345	0	1	0	0	0	1
ENSG00000222579	Y_RNA	0	0	1	0	0	0
ENSG00000222585	RNA5SP494	0	0	1	2	0	1
ENSG00000222588	SNORA19	0	0	2	1	1	2
ENSG00000222591	AC118345.2	0	0	0	1	0	0
ENSG00000222594	RN7SKP235	1	0	1	0	0	0
ENSG00000222601	Y_RNA	0	1	0	0	0	0
ENSG00000222604	SNORA7	1	0	1	0	0	0
ENSG00000222607	RNU6-628P	1	0	1	1	0	0
ENSG00000222610	RNU6-402P	0	0	1	0	0	0
ENSG00000222612	RNU2-52P	31	26	63	32	19	46
ENSG00000222614	Y_RNA	0	0	0	1	0	1
ENSG00000222623	RNU6-1100P	1	1	0	1	0	0
ENSG00000222627	RNU2-37P	0	1	1	0	0	1
ENSG00000222629	RNU2-42P	0	0	0	0	1	0
ENSG00000222635	RNU6-1203P	1	1	2	0	0	1
