id	sym	DMSO_1	DMSO_2	JQ1_1	JQ1_2
ENSG00000228085	AC004920.2	1	0	0	0
ENSG00000228097	MTATP6P11	0	0	0	1
ENSG00000228106	RP11-452F19.3	93	106	75	89
ENSG00000228107	AP000692.9	7	8	8	7
ENSG00000228109	MFI2-AS1	26	32	43	43
ENSG00000228110	ST13P19	2	1	1	1
ENSG00000228113	AC003991.3	13	13	14	13
ENSG00000228121	PHBP3	8	10	11	9
ENSG00000228124	RP1-122O8.7	2	0	12	11
ENSG00000228125	AKIRIN1P2	0	0	1	0
ENSG00000228126	FALEC	1	1	6	1
ENSG00000228132	RP11-279E1.1	1	0	0	0
ENSG00000228133	AC099684.1	0	0	0	2
ENSG00000228135	LINC01494	0	0	1	1
ENSG00000228137	AP001469.7	14	11	5	11
ENSG00000228139	LINC01402	0	0	2	0
ENSG00000228140	RP3-467K16.4	2	11	26	14
ENSG00000228141	AC105339.1	0	0	1	0
ENSG00000228146	CASP16P	0	1	1	0
ENSG00000228149	RPL3P1	6	1	0	1
ENSG00000228150	RP11-84A14.4	12	15	14	11
ENSG00000228151	AC004941.3	1	0	0	1
ENSG00000228154	RP11-302F12.2	0	0	1	0
ENSG00000228157	AC007952.5	0	0	1	0
ENSG00000228158	TLE1P1	0	1	1	2
ENSG00000228160	RP13-57D9.3	18	16	9	9
ENSG00000228166	MTND1P11	0	1	0	0
ENSG00000228168	HNRNPA1P21	8	5	7	2
ENSG00000228170	RP1-40E16.11	0	0	0	2
ENSG00000228172	RP1-317E23.3	10	19	28	38
ENSG00000228175	GEMIN8P4	85	77	68	97
ENSG00000228187	RP11-363H12.1	1	1	0	0
ENSG00000228192	RP11-342M1.3	133	129	123	122
ENSG00000228195	RPL5P27	1	1	0	0
ENSG00000228196	PTPN2P1	0	1	0	1
ENSG00000228201	AL022341.3	0	0	1	0
ENSG00000228203	RNF144A-AS1	602	627	1041	1143
ENSG00000228204	RP4-724E13.2	0	1	0	1
ENSG00000228205	RP11-778D9.4	17	20	19	18
ENSG00000228215	RP11-541F9.2	2	4	0	0
ENSG00000228217	PNRC2P1	0	0	0	1
ENSG00000228218	ATF4P3	4	5	2	5
ENSG00000228223	HCG11	509	544	196	285
ENSG00000228224	NACAP1	60	45	25	55
ENSG00000228232	GAPDHP1	15	12	16	7
ENSG00000228235	AP001476.4	2	0	0	0
ENSG00000228236	TXNP5	1	3	3	3
ENSG00000228237	EFCAB14-AS1	0	0	0	1
ENSG00000228242	AC093495.4	3	6	5	7
ENSG00000228247	UBBP2	1	1	1	0
ENSG00000228251	AC012442.6	6	4	2	8
ENSG00000228252	COL6A4P2	17	22	9	6
ENSG00000228253	MT-ATP8	7715	12343	18143	15620
ENSG00000228259	RP11-1379J22.7	0	1	0	0
ENSG00000228261	RP11-127L20.3	0	0	1	1
ENSG00000228262	LINC01320	3	5	1	2
ENSG00000228264	PSMD8P1	2	0	0	0
ENSG00000228265	RALY-AS1	22	22	38	41
ENSG00000228274	RP3-508I15.9	20	31	7	24
ENSG00000228275	ARMCX3-AS1	1	1	2	5
ENSG00000228285	LYPLA2P1	0	0	1	1
ENSG00000228288	PCAT6	49	42	35	57
ENSG00000228293	RP4-686C3.7	1	0	2	2
ENSG00000228294	BMS1P17	1	1	0	0
ENSG00000228300	C19orf24	632	576	606	729
ENSG00000228302	RP11-186N15.3	6	3	3	3
ENSG00000228305	AC016734.2	5	8	3	5
ENSG00000228308	LINC01209	2	0	1	1
ENSG00000228314	CYP4F29P	36	42	243	280
ENSG00000228315	GUSBP11	0	1	0	1
ENSG00000228317	RP11-235C23.5	3	0	0	4
ENSG00000228323	AC008753.6	1	1	0	0
ENSG00000228327	RP11-206L10.2	113	156	170	165
ENSG00000228328	RP11-516A11.1	2	3	2	2
ENSG00000228330	RP11-730A19.5	1	2	0	1
ENSG00000228331	RPL17P43	0	2	1	0
ENSG00000228335	AC073063.10	3	4	6	14
ENSG00000228348	EFCAB14P1	0	0	1	0
ENSG00000228350	CELSR3-AS1	2	2	0	1
ENSG00000228352	RP11-537H15.3	0	0	0	1
ENSG00000228353	RP11-184A2.2	0	1	5	3
ENSG00000228360	RP11-365F18.1	0	1	1	1
ENSG00000228363	AC015971.2	5	2	3	6
ENSG00000228372	RP11-85L21.4	0	1	0	0
ENSG00000228373	RP11-497K15.1	0	0	1	1
ENSG00000228376	GAS2L1P2	0	2	4	1
ENSG00000228384	AC007040.6	1	0	1	0
ENSG00000228393	LINC01004	13	19	26	36
ENSG00000228395	RP11-216B9.6	2	3	6	5
ENSG00000228397	RP1-224A6.3	6	4	2	6
ENSG00000228398	HMGN2P25	2	1	4	7
ENSG00000228399	RP4-575N6.2	0	2	0	0
ENSG00000228404	AP001468.58	0	0	2	3
ENSG00000228407	RP4-800M22.1	0	0	1	0
ENSG00000228408	RP1-111D6.3	0	1	1	1
ENSG00000228409	CCT6P1	105	172	87	112
ENSG00000228412	RP4-625H18.2	0	0	3	0
ENSG00000228414	LINC01185	0	1	2	2
ENSG00000228417	RP11-549L6.3	0	0	0	1
ENSG00000228422	LINC00687	1	0	0	0
ENSG00000228423	RP4-633I8.4	0	1	2	0
ENSG00000228427	RP5-1091N2.9	2	2	1	0
ENSG00000228429	RP5-859M6.1	1	0	2	1
ENSG00000228430	RP11-15B24.5	0	1	0	0
ENSG00000228434	AC004951.6	60	70	98	111
ENSG00000228436	RP5-864K19.4	8	5	20	28
ENSG00000228437	RP11-400N13.2	0	1	0	0
ENSG00000228439	TSTD3	74	69	48	86
ENSG00000228444	RP11-173B14.4	1	0	0	1
ENSG00000228446	AC073052.1	1	2	1	2
ENSG00000228451	SDAD1P1	33	36	78	108
ENSG00000228463	AP006222.2	233	239	98	81
ENSG00000228466	TUBB4AP1	0	0	1	2
ENSG00000228474	OST4	2688	2828	3240	3443
ENSG00000228477	RP3-342P20.2	1	1	2	4
ENSG00000228484	RP11-106M7.1	2	1	2	0
ENSG00000228485	GRK5-IT1	1	0	0	0
ENSG00000228486	LINC01125	28	26	51	72
ENSG00000228495	LINC01013	2	0	0	1
ENSG00000228496	AC106875.1	0	1	0	0
ENSG00000228499	TMSB10P1	1	2	4	5
ENSG00000228501	RPL15P18	5	1	4	0
ENSG00000228502	EEF1A1P11	225	216	378	214
ENSG00000228506	RP11-98I9.4	152	150	147	134
ENSG00000228507	DAP3P2	4	3	1	3
ENSG00000228509	AC006460.2	1	0	1	1
ENSG00000228510	RP11-339B21.8	1	0	0	0
ENSG00000228519	RP11-298C3.2	6	6	8	6
ENSG00000228522	RP11-236F9.2	14	13	1	1
ENSG00000228526	MIR34A	0	0	2	1
ENSG00000228532	RP1-241P17.4	2	0	0	1
ENSG00000228540	AC073326.3	2	6	1	3
ENSG00000228541	AC093159.1	2	5	0	2
ENSG00000228544	CCDC183-AS1	37	35	111	108
ENSG00000228546	CTA-313A17.3	69	81	48	40
ENSG00000228548	ITPKB-AS1	0	1	2	2
ENSG00000228549	RP11-108M9.3	123	103	27	29
ENSG00000228554	AC004837.5	0	3	0	2
ENSG00000228566	RP11-170M17.1	1	1	0	4
ENSG00000228569	AC073133.2	0	0	0	1
ENSG00000228573	RP11-279N8.1	0	1	0	0
ENSG00000228589	SPCS2P4	0	0	1	0
ENSG00000228594	FNDC10	306	266	166	185
ENSG00000228599	RPL7P52	1	0	0	1
ENSG00000228600	POLR2CP1	3	2	3	5
ENSG00000228601	RPL39P	0	1	1	2
ENSG00000228606	RP11-574F21.2	10	5	8	5
ENSG00000228612	HK2P1	1	1	2	0
ENSG00000228614	RP13-476E20.1	1	0	0	2
ENSG00000228624	RP3-399L15.3	5	9	1	1
ENSG00000228627	GS1-278J22.2	1	1	0	0
ENSG00000228629	AC092295.4	1	5	1	1
ENSG00000228630	HOTAIR	2	4	0	1
ENSG00000228634	RP4-534N18.2	0	0	1	0
ENSG00000228636	RP5-1051H14.2	0	1	0	0
ENSG00000228638	FCF1P2	54	63	74	67
ENSG00000228639	AC005152.3	0	1	1	0
ENSG00000228643	AC079779.4	6	5	7	4
ENSG00000228649	AC005682.5	34	49	64	65
ENSG00000228653	HNRNPCP7	0	1	0	2
ENSG00000228657	RPL23AP58	1	0	0	0
ENSG00000228659	LINC01201	0	0	1	0
ENSG00000228661	AC090587.5	1	1	16	8
ENSG00000228665	RP11-20O24.1	1	2	5	2
ENSG00000228666	KRT18P1	0	3	5	4
ENSG00000228669	LINC00448	0	0	1	0
ENSG00000228672	PROB1	26	22	61	60
ENSG00000228677	TTC3-AS1	0	0	0	2
ENSG00000228679	RP4-676J13.2	0	0	1	0
ENSG00000228681	AC008072.1	2	8	3	1
ENSG00000228689	RP3-335N17.2	0	1	0	0
ENSG00000228692	RP5-826L7.1	0	0	2	1
ENSG00000228696	ARL17B	107	82	92	115
ENSG00000228697	RP5-968D22.3	1	0	0	0
ENSG00000228700	RP11-155G14.1	1	0	0	1
ENSG00000228701	TNKS2-AS1	0	0	1	4
ENSG00000228702	RP11-671E7.1	2	1	2	2
ENSG00000228703	RP5-1160K1.6	2	1	0	0
ENSG00000228705	LINC00659	16	27	29	35
ENSG00000228707	RP11-787B4.2	0	0	2	0
ENSG00000228708	AL109763.1	0	0	1	1
ENSG00000228709	AP001065.15	9	14	5	4
ENSG00000228714	RP11-284G10.1	10	8	4	5
ENSG00000228716	DHFR	8148	8693	6787	7292
ENSG00000228719	RP5-1119A7.14	0	0	2	1
ENSG00000228725	MTND2P12	2	2	2	4
ENSG00000228727	SAPCD1	17	24	32	35
ENSG00000228737	AC008781.7	5	0	2	3
ENSG00000228742	RP5-884M6.1	286	291	219	249
ENSG00000228748	RP13-39P12.3	1	2	1	3
ENSG00000228750	RP11-242F24.1	2	0	0	2
ENSG00000228753	EIF4BP2	1	1	0	1
ENSG00000228754	RP11-534L6.3	1	0	0	0
ENSG00000228757	AB019438.66	0	0	3	2
ENSG00000228767	KRT8P18	1	0	4	6
ENSG00000228775	WEE2-AS1	3	0	0	1
ENSG00000228779	Z69666.2	0	0	0	1
ENSG00000228782	CTD-2026D20.3	95	84	78	110
ENSG00000228784	LINC00954	1	2	1	0
ENSG00000228791	THRB-AS1	19	11	17	17
ENSG00000228793	RP1-223B1.1	3	0	0	0
ENSG00000228794	LINC01128	806	934	1047	1272
ENSG00000228801	RP11-110G21.1	47	33	37	59
ENSG00000228802	AC073641.2	1	0	0	0
ENSG00000228809	RP4-705D16.3	3	0	0	1
ENSG00000228817	BACH1-IT2	1	1	2	1
ENSG00000228818	RP11-567G24.1	1	2	4	1
ENSG00000228820	RPSAP1	0	1	1	0
ENSG00000228824	MIR4500HG	1	3	3	5
ENSG00000228830	RP4-781K5.2	3	6	4	7
ENSG00000228834	RP11-249L21.4	2	0	0	0
ENSG00000228837	CBX3P6	0	0	1	0
ENSG00000228839	PIK3IP1-AS1	0	1	0	1
ENSG00000228843	RP11-112J3.15	0	4	1	2
ENSG00000228847	ATP5G2P4	0	2	0	0
ENSG00000228857	AC104653.1	0	0	1	0
ENSG00000228861	RPL23AP12	1	0	0	0
ENSG00000228862	RP11-91I20.3	1	4	1	0
ENSG00000228863	RP11-404F10.2	28	34	76	77
ENSG00000228876	AC010745.2	0	1	0	1
ENSG00000228878	SEPT7-AS1	21	16	34	26
ENSG00000228884	RPL23AP26	1	0	0	0
ENSG00000228886	RP11-290D2.3	0	0	0	1
ENSG00000228887	EEF1DP1	0	1	3	2
ENSG00000228889	UBAC2-AS1	31	24	61	52
ENSG00000228897	CTD-2021A8.2	1	4	1	3
ENSG00000228901	HMGN2P36	0	1	6	1
ENSG00000228903	RASA4CP	3	3	18	22
ENSG00000228906	RP13-216E22.4	8	5	11	17
ENSG00000228918	LINC01344	2	2	1	0
ENSG00000228919	AC097381.1	0	0	0	1
ENSG00000228925	AC016722.4	1	2	3	1
ENSG00000228928	AC002069.5	0	0	1	0
ENSG00000228929	RPS13P2	47	84	61	78
ENSG00000228930	MTCO1P3	0	0	1	0
ENSG00000228933	RP11-268G12.1	2	6	7	4
ENSG00000228938	SNRPD2P1	0	0	1	1
ENSG00000228948	SLC25A6P5	3	1	1	3
ENSG00000228951	RP11-336A10.4	0	0	0	1
ENSG00000228952	RP11-567G11.1	11	5	15	8
ENSG00000228956	SATB1-AS1	7	7	7	8
ENSG00000228959	RP5-1121H13.3	1	0	0	0
ENSG00000228962	HCG23	1	0	0	0
ENSG00000228966	HOMER2P1	3	1	5	4
ENSG00000228974	AC006483.5	0	0	1	1
ENSG00000228979	CTD-2501B8.5	2	3	7	2
ENSG00000228980	LINC01205	1	1	0	1
ENSG00000228981	RP11-364L4.1	15	26	13	13
ENSG00000228986	RP13-228J13.8	1	0	1	0
ENSG00000228991	RP11-318K12.1	1	0	0	0
ENSG00000228992	RPL5P32	0	2	0	3
ENSG00000229007	EXOSC3P1	32	46	21	26
ENSG00000229009	TMPRSS11GP	0	0	1	0
ENSG00000229018	PMS2P7	6	16	13	13
ENSG00000229021	AL591893.1	2	1	4	10
ENSG00000229022	RP11-553N16.1	3	7	1	0
ENSG00000229023	AC067945.3	1	2	1	0
ENSG00000229031	MTCO1P25	0	0	6	0
ENSG00000229037	RP11-272G22.3	1	0	0	0
ENSG00000229043	AC091729.9	70	97	122	138
ENSG00000229047	AF127577.10	1	0	0	0
ENSG00000229051	RP5-952N6.1	0	1	0	0
ENSG00000229052	RP11-386I23.1	1	0	1	3
ENSG00000229056	AC020571.3	42	32	16	30
ENSG00000229068	TMPOP1	1	0	0	0
ENSG00000229072	HMGN2P24	2	2	1	3
ENSG00000229088	MTND1P10	0	0	1	0
ENSG00000229089	ANKRD20A8P	27	35	59	85
ENSG00000229091	HSPA8P8	9	6	9	10
ENSG00000229093	OR51AB1P	2	1	3	2
ENSG00000229097	CALM2P2	0	1	0	1
ENSG00000229102	RP11-360P21.2	0	0	1	0
ENSG00000229109	RP11-439K3.1	1	0	0	2
ENSG00000229111	MED4-AS1	2	0	0	1
ENSG00000229117	RPL41	21647	21505	14422	17494
ENSG00000229119	CTB-63M22.1	3	1	1	2
ENSG00000229122	AGBL5-IT1	0	3	0	0
ENSG00000229124	VIM-AS1	379	438	321	419
ENSG00000229127	AC007038.7	33	35	15	20
ENSG00000229131	AC016710.1	30	36	47	42
ENSG00000229132	EIF4A1P10	2	3	2	2
ENSG00000229133	RPS7P4	9	7	7	6
ENSG00000229140	CCDC26	226	238	5	11
ENSG00000229145	ACTBP1	0	1	1	2
ENSG00000229147	SMPD4P2	0	1	0	0
ENSG00000229152	ANKRD10-IT1	49	64	25	59
ENSG00000229153	EPHA1-AS1	218	225	225	250
ENSG00000229155	RP11-528A4.2	6	18	0	1
ENSG00000229160	AC009229.6	2	3	3	6
ENSG00000229161	TCP1P1	5	8	4	1
ENSG00000229162	RP11-84D1.1	1	2	0	0
ENSG00000229163	NAP1L1P2	1	0	1	1
ENSG00000229165	GDI2P1	0	0	1	1
ENSG00000229167	RP11-73M7.1	1	0	1	1
ENSG00000229168	RPL19P20	1	3	0	0
ENSG00000229172	AC073065.3	1	1	0	0
ENSG00000229178	AC069513.4	7	9	12	13
ENSG00000229180	GS1-124K5.11	143	173	376	367
ENSG00000229184	ATP5HP2	2	0	0	1
ENSG00000229191	RP11-168O16.1	37	31	33	55
ENSG00000229195	AC009495.4	0	0	1	1
ENSG00000229196	RP11-775D22.2	0	1	0	3
ENSG00000229198	RP11-12A20.4	1	3	0	1
ENSG00000229203	AC103564.7	0	0	2	1
ENSG00000229204	PTGES3P3	1	3	3	1
ENSG00000229205	LINC00200	327	341	188	198
ENSG00000229207	SERPINH1P1	2	1	3	0
ENSG00000229209	AC073987.1	0	0	0	1
ENSG00000229211	KCTD9P6	0	0	1	0
ENSG00000229212	RP11-561C5.4	0	3	1	4
ENSG00000229221	HNRNPA1P66	0	1	1	0
ENSG00000229222	KRT18P4	2	2	5	3
ENSG00000229227	RP11-38L15.2	10	10	13	9
ENSG00000229229	AC022201.4	0	0	0	1
ENSG00000229236	TTTY10	0	0	0	2
ENSG00000229237	HMGN1P37	6	7	15	6
ENSG00000229241	PNPT1P1	3	0	0	0
ENSG00000229245	RP11-542K23.7	0	1	0	0
ENSG00000229251	HNRNPA1P8	11	8	13	3
ENSG00000229256	ST13P13	2	0	0	1
ENSG00000229257	RP11-229P13.22	2	1	1	0
ENSG00000229261	RP11-227H15.4	1	1	0	0
ENSG00000229267	AC072062.1	3	11	8	12
ENSG00000229268	PES1P2	0	1	0	0
ENSG00000229273	RP11-104G3.2	0	0	0	2
ENSG00000229276	REV3L-IT1	0	2	2	2
ENSG00000229278	RP11-483F11.7	10	14	21	18
ENSG00000229280	EEF1DP6	0	0	1	0
ENSG00000229282	RP1-40E16.2	1	2	1	3
ENSG00000229292	RFPL4AL1	0	0	1	0
ENSG00000229299	RP4-583P15.10	3	1	6	5
ENSG00000229305	RP11-431K24.2	0	0	0	1
ENSG00000229308	AC010084.1	13	17	6	5
ENSG00000229311	RP11-475I24.8	3	0	1	3
ENSG00000229312	RP11-470P21.2	0	0	1	0
ENSG00000229320	KRT8P12	109	122	51	71
ENSG00000229321	AC008269.2	0	0	0	1
ENSG00000229325	ACAP2-IT1	2	1	1	1
ENSG00000229326	AC069154.4	1	0	0	0
ENSG00000229331	GK-IT1	1	0	1	2
ENSG00000229334	AC046143.3	0	4	13	17
ENSG00000229336	AP000568.2	3	4	3	1
ENSG00000229344	MTCO2P12	110	175	358	246
ENSG00000229348	HYI-AS1	5	2	6	7
ENSG00000229349	ACTG1P9	2	4	3	3
ENSG00000229358	DPY19L1P1	49	45	50	67
ENSG00000229359	PIN1P1	1	0	0	0
ENSG00000229368	AC090587.4	12	21	34	35
ENSG00000229369	RP13-225O21.5	0	1	0	0
ENSG00000229370	AC092635.1	0	0	1	0
ENSG00000229372	SZT2-AS1	2	0	0	1
ENSG00000229375	USP24P1	53	76	143	169
ENSG00000229384	HMGB1P16	0	0	0	1
ENSG00000229387	AC103801.2	3	3	3	7
ENSG00000229388	RP11-442N24__B.1	4	3	5	5
ENSG00000229393	RP3-395M20.3	0	0	0	1
ENSG00000229399	RP11-378J18.6	0	1	0	1
ENSG00000229401	MIR5689HG	5	1	0	0
ENSG00000229404	LINC00858	34	47	98	97
ENSG00000229417	NPM1P25	3	5	2	2
ENSG00000229419	RALGAPA1P1	3	2	1	2
ENSG00000229420	RP11-782C8.7	1	2	4	0
ENSG00000229422	RP11-262H14.5	2	2	2	4
ENSG00000229423	RPL27AP8	0	0	1	1
ENSG00000229425	AJ006998.2	0	1	0	0
ENSG00000229431	RP1-92O14.6	0	0	1	0
ENSG00000229433	RP11-329B9.1	1	0	2	1
ENSG00000229435	PIP5K1P2	0	0	0	1
ENSG00000229447	RP11-490K7.4	4	2	0	4
ENSG00000229456	RLIMP1	1	0	0	0
ENSG00000229462	AC127383.1	0	0	0	1
ENSG00000229473	RGS17P1	3	4	0	1
ENSG00000229474	PATL2	7	3	5	6
ENSG00000229489	ATP5A1P5	0	1	0	0
ENSG00000229492	AC004019.10	2	0	6	3
ENSG00000229498	AC105053.3	0	0	1	0
ENSG00000229502	RP11-52J3.2	0	1	2	1
ENSG00000229503	AC092155.1	2	1	0	0
ENSG00000229512	AC068580.5	3	3	1	2
ENSG00000229523	RP11-7G23.4	2	1	0	1
ENSG00000229525	AC053503.4	5	7	3	4
ENSG00000229531	RP1-102G20.5	1	0	0	1
ENSG00000229534	HNRNPA1P53	0	1	0	2
ENSG00000229539	RP11-119B16.2	10	9	15	16
ENSG00000229563	LINC01204	0	3	5	2
ENSG00000229569	RP11-481G8.2	1	0	0	0
ENSG00000229582	RP11-423C15.3	0	2	2	2
ENSG00000229585	RPL21P44	1	0	0	0
ENSG00000229586	TNPO1P3	0	1	0	0
ENSG00000229587	RP11-197P3.5	3	2	1	0
ENSG00000229589	ACVR2B-AS1	20	21	9	11
ENSG00000229591	RP5-981O7.2	4	2	1	5
ENSG00000229593	SUCLA2P3	0	0	1	0
ENSG00000229595	RP5-1097F14.1	0	0	1	2
ENSG00000229596	MYL8P	1	0	1	1
ENSG00000229604	MTATP8P2	0	0	1	3
ENSG00000229605	RP11-492M23.2	0	1	0	0
ENSG00000229612	SUMO1P2	0	0	1	0
ENSG00000229618	AC011288.2	2	4	3	4
ENSG00000229619	MBNL1-AS1	7	8	9	6
ENSG00000229621	AC018742.1	1	0	0	0
ENSG00000229629	RP11-302K17.4	0	0	1	0
ENSG00000229638	RPL4P4	22	25	24	18
ENSG00000229644	NAMPTP1	1	3	0	1
ENSG00000229648	RPSAP22	10	12	1	0
ENSG00000229649	RP11-107I14.4	1	0	1	1
ENSG00000229656	RP11-462L8.1	3	1	2	1
ENSG00000229657	RP11-494K3.2	0	0	0	1
ENSG00000229659	RP11-345K20.2	61	59	62	59
ENSG00000229664	RP11-536K7.5	0	0	1	0
ENSG00000229666	MAST4-AS1	50	59	36	43
ENSG00000229670	PKP4P1	1	0	0	0
ENSG00000229672	RP11-184A2.3	4	1	3	5
ENSG00000229676	ZNF492	23	22	5	11
ENSG00000229677	RP11-383F6.1	0	3	0	1
ENSG00000229688	ISPD-AS1	3	3	1	1
ENSG00000229692	SOS1-IT1	38	48	80	92
ENSG00000229700	RP1-130G2.1	3	2	1	1
ENSG00000229703	XX-CR54.1	1	3	3	3
ENSG00000229704	EIF2S2P2	1	3	3	6
ENSG00000229715	EEF1DP3	1	0	0	0
ENSG00000229717	RP11-556N4.1	0	0	3	1
ENSG00000229719	MIR194-2HG	1	2	1	2
ENSG00000229727	AC013460.1	0	1	4	8
ENSG00000229728	RP11-314N13.3	6	3	14	18
ENSG00000229732	AC019349.5	1	2	0	3
ENSG00000229739	RP11-295K2.3	2	2	3	2
ENSG00000229742	RP11-365O16.5	0	0	1	0
ENSG00000229746	FAM74A4	1	0	0	0
ENSG00000229750	AC096649.2	5	7	8	5
ENSG00000229752	RPL7P10	1	2	0	1
ENSG00000229753	RP11-28P17.3	0	1	0	0
ENSG00000229758	DYNLT3P2	0	0	1	0
ENSG00000229765	RP11-339A7.1	0	4	1	1
ENSG00000229775	RP11-298H24.1	0	1	0	0
ENSG00000229779	AC016751.2	0	0	0	1
ENSG00000229789	RP11-391M20.1	16	21	27	27
ENSG00000229791	RP11-385E5.5	0	2	1	0
ENSG00000229795	RPS21P1	0	2	1	1
ENSG00000229798	KRT18P26	0	1	0	0
ENSG00000229801	RP11-353N4.1	850	982	648	551
ENSG00000229806	RPS15P5	9	9	19	12
ENSG00000229807	XIST	4588	5269	5620	6345
ENSG00000229808	RP11-456P18.2	8	15	5	6
ENSG00000229809	ZNF688	87	91	132	137
ENSG00000229816	DDX50P1	4	3	4	6
ENSG00000229820	RP1-308E4.1	1	1	0	0
ENSG00000229827	AC093899.3	1	0	0	0
ENSG00000229828	RP11-94I2.1	8	8	8	4
ENSG00000229831	AC108039.3	0	1	1	0
ENSG00000229832	RP11-384C4.2	0	1	0	1
ENSG00000229833	PET100	310	381	233	356
ENSG00000229835	KHSRPP1	0	1	0	0
ENSG00000229839	AC018462.2	1	0	2	2
ENSG00000229847	EMX2OS	2	3	4	4
ENSG00000229852	RP11-398K22.12	109	115	107	128
ENSG00000229855	CTC-546K23.1	19	17	10	6
ENSG00000229862	RP11-505P4.7	0	1	1	0
ENSG00000229863	RP11-157F20.1	1	0	0	0
ENSG00000229867	STEAP3-AS1	0	3	2	1
ENSG00000229869	RP11-363N22.2	0	1	0	2
ENSG00000229873	OGFR-AS1	1	0	0	0
ENSG00000229874	RP11-312O7.2	9	12	41	18
ENSG00000229876	CASC20	7	3	11	7
ENSG00000229880	IMMTP1	0	2	3	0
ENSG00000229886	RP5-1132H15.3	1	3	0	2
ENSG00000229887	HNRNPA1P6	6	5	4	8
ENSG00000229891	LINC01315	5	5	4	4
ENSG00000229893	AC004549.6	3	2	1	2
ENSG00000229896	RP11-456H18.2	5	3	2	4
ENSG00000229897	SEPT7P7	0	0	1	0
ENSG00000229901	RP11-399E6.4	0	1	0	0
ENSG00000229914	RP11-404O13.4	1	1	0	1
ENSG00000229915	AC016999.2	3	1	3	1
ENSG00000229920	RPS4XP5	2	3	0	0
ENSG00000229921	KIF25-AS1	11	11	38	36
ENSG00000229924	FAM90A26	2	0	1	0
ENSG00000229932	YWHAZP3	2	2	11	1
ENSG00000229951	FLJ31356	1	1	0	0
ENSG00000229952	RP6-74O6.3	0	3	0	1
ENSG00000229953	RP11-284F21.7	443	376	771	815
ENSG00000229955	RP1-5O6.4	1	0	0	1
ENSG00000229956	ZRANB2-AS2	8	7	10	9
ENSG00000229962	AP000221.1	0	0	0	1
ENSG00000229965	RP11-118H4.1	3	0	3	0
ENSG00000229967	RP11-366F6.2	27	29	26	27
ENSG00000229970	AC007128.1	129	124	55	54
ENSG00000229979	U82670.9	0	1	1	0
ENSG00000229980	TOB1-AS1	24	20	10	15
ENSG00000229981	LINC01435	0	2	1	3
ENSG00000229983	RP11-15I11.2	1	0	1	4
ENSG00000229988	HBBP1	46	48	24	27
ENSG00000229989	MIR181A1HG	2	3	2	2
ENSG00000229994	RPL5P4	1	3	7	9
ENSG00000229999	RP5-1042K10.10	0	0	0	1
ENSG00000230002	ALMS1-IT1	92	88	41	50
ENSG00000230006	ANKRD36BP2	6	5	3	8
ENSG00000230010	RP4-568F9.6	0	0	0	2
ENSG00000230013	RP11-217B7.3	0	1	0	2
ENSG00000230021	RP5-857K21.4	15	24	16	16
ENSG00000230026	RP11-382D8.5	3	3	4	7
ENSG00000230036	AL596137.1	0	0	0	1
ENSG00000230037	UBBP1	1	4	5	4
ENSG00000230042	AK3P3	4	14	3	8
ENSG00000230043	TMSB4XP6	1	0	1	0
ENSG00000230046	BIRC6-AS1	1	0	0	0
ENSG00000230056	DDX6P1	2	0	0	0
ENSG00000230061	TRPM2-AS	2	0	0	0
ENSG00000230064	RP11-244N20.7	1	1	0	1
ENSG00000230067	HSPD1P6	3	4	0	4
ENSG00000230068	CDC42-IT1	2	1	2	0
ENSG00000230069	LRRC37A15P	17	22	15	19
ENSG00000230071	RPL4P6	6	8	9	12
ENSG00000230074	RP11-195F19.9	72	77	92	101
ENSG00000230076	AC016708.2	0	3	1	2
ENSG00000230079	STK24P1	4	3	5	2
ENSG00000230082	PRRT3-AS1	2	2	6	7
ENSG00000230084	RP4-613B23.1	2	4	1	1
ENSG00000230090	AC108025.2	0	0	0	1
ENSG00000230091	TMEM254-AS1	0	0	2	2
ENSG00000230092	RP11-206L10.8	6	5	11	19
ENSG00000230097	ME2P1	1	0	1	1
ENSG00000230102	RP11-407B7.1	0	1	0	4
ENSG00000230105	RP11-431N15.2	0	1	2	1
ENSG00000230110	AC005086.1	0	0	1	0
ENSG00000230115	TPRG1-AS2	0	1	1	0
ENSG00000230116	RP11-163G10.2	1	0	0	0
ENSG00000230118	AC092569.2	0	0	0	1
ENSG00000230124	ACBD6	2219	2184	2073	2180
ENSG00000230138	RP11-117D22.2	2	9	11	11
ENSG00000230146	SEPHS1P4	0	0	1	2
ENSG00000230147	RP11-305L7.5	0	1	0	1
ENSG00000230148	HOXB-AS1	79	100	138	145
ENSG00000230149	RP3-508I15.19	13	15	9	38
ENSG00000230155	RP3-477O4.14	0	1	1	0
ENSG00000230159	RP11-232D9.3	900	955	564	592
ENSG00000230162	CT45A11P	0	0	1	4
ENSG00000230163	RP5-997D16.2	0	0	0	1
ENSG00000230176	LINC01433	0	1	1	1
ENSG00000230177	RP5-1112D6.4	37	42	27	49
ENSG00000230180	RPL12P49	0	1	0	0
ENSG00000230183	CNOT6LP1	2	1	1	1
ENSG00000230185	C9orf147	14	18	21	21
ENSG00000230186	RP5-998N21.7	4	2	3	5
ENSG00000230188	RP11-405L18.4	2	1	2	0
ENSG00000230189	GS1-124K5.2	64	84	93	113
ENSG00000230195	AC118138.2	0	0	1	1
