id	sym	Control_1	Control_2	BMI1_Knockdown_1	BMI1_Knockdown_2
ENSG00000231697	NANOGP5	5	8	2	1
ENSG00000231699	AC020550.7	0	2	1	1
ENSG00000231701	BMS1P13	0	1	0	0
ENSG00000231702	RP11-54O7.10	0	0	1	0
ENSG00000231703	RP4-669H2.1	10	9	2	4
ENSG00000231704	AC004895.4	2	1	3	3
ENSG00000231705	RP11-432J24.2	2	1	1	1
ENSG00000231711	LINC00899	287	245	269	206
ENSG00000231721	LINC-PINT	196	160	185	134
ENSG00000231724	RP11-573D15.3	1	0	3	0
ENSG00000231725	VN1R110P	1	1	1	0
ENSG00000231728	LL0XNC01-116E7.2	10	9	15	5
ENSG00000231729	ARHGEF9-IT1	5	2	1	1
ENSG00000231731	AC010976.2	0	0	0	3
ENSG00000231741	RP11-213G2.5	0	0	2	0
ENSG00000231742	LINC01273	23	24	31	27
ENSG00000231744	RP11-164H5.1	1	0	2	0
ENSG00000231747	AC079922.2	0	0	1	1
ENSG00000231752	EMBP1	4	9	6	9
ENSG00000231754	RP11-204E9.1	0	3	0	0
ENSG00000231760	RP11-350J20.5	3	7	4	5
ENSG00000231764	DLX6-AS1	0	1	1	0
ENSG00000231765	PPP1R11P2	2	1	1	0
ENSG00000231767	RP11-92K2.2	1	2	0	2
ENSG00000231768	LINC01354	76	72	111	63
ENSG00000231769	RP1-8B1.4	8	5	8	7
ENSG00000231770	TMEM44-AS1	476	412	582	428
ENSG00000231772	RP1-154K9.2	0	0	1	0
ENSG00000231776	LINC01611	3	2	3	3
ENSG00000231782	LINC00575	1	0	0	0
ENSG00000231784	DBIL5P	49	39	51	49
ENSG00000231787	RP11-370B6.1	1	1	0	0
ENSG00000231789	PIK3CD-AS2	157	108	167	143
ENSG00000231793	DOC2GP	8	7	8	8
ENSG00000231795	ITCH-IT1	3	1	2	5
ENSG00000231802	AC009502.1	0	0	1	1
ENSG00000231806	PCAT7	119	92	122	82
ENSG00000231808	LINC01388	0	2	2	2
ENSG00000231822	AC019097.7	2	6	5	2
ENSG00000231830	XX-FW83128A1.2	2	0	2	2
ENSG00000231831	MTHFD1P1	1	1	2	2
ENSG00000231840	AC073342.12	14	11	3	9
ENSG00000231841	RP11-206F17.2	6	3	4	4
ENSG00000231842	RP11-527F13.1	1	11	3	2
ENSG00000231850	GAGE2B	1	0	0	0
ENSG00000231851	UTAT33	1	1	0	0
ENSG00000231852	CYP21A2	1	2	2	0
ENSG00000231856	RP11-327P2.5	99	71	83	83
ENSG00000231858	AC067945.4	1	1	1	2
ENSG00000231864	RP11-229P13.23	16	13	7	7
ENSG00000231866	RP4-631H13.4	1	0	0	1
ENSG00000231871	IPO9-AS1	13	18	28	19
ENSG00000231875	RP11-346E8.1	1	1	0	1
ENSG00000231880	RP11-76I23.7	14	10	10	5
ENSG00000231881	RP5-1120P11.3	3	3	4	7
ENSG00000231882	F10-AS1	2	1	3	3
ENSG00000231887	PRH1	18	10	9	5
ENSG00000231888	MTND5P15	27	17	19	15
ENSG00000231889	TRAF3IP2-AS1	23	19	30	19
ENSG00000231890	DARS-AS1	57	61	59	36
ENSG00000231901	RP11-281A20.1	0	1	0	1
ENSG00000231903	AC079354.5	1	2	0	1
ENSG00000231906	RP11-541M12.3	0	1	0	0
ENSG00000231908	IDH1-AS1	78	85	93	66
ENSG00000231909	MAP1LC3BP1	0	0	0	1
ENSG00000231920	NEBL-AS1	6	8	2	4
ENSG00000231925	TAPBP	1734	1508	1277	879
ENSG00000231933	CTA-125H2.2	0	0	1	0
ENSG00000231937	RP11-329E24.6	6	5	5	1
ENSG00000231940	RPS7P3	3	5	2	2
ENSG00000231948	HS1BP3-IT1	2	0	1	0
ENSG00000231952	DPY19L1P2	2	1	1	6
ENSG00000231961	RP5-967N21.7	3	2	2	1
ENSG00000231964	RP11-67C2.2	0	1	0	1
ENSG00000231966	RP11-12M5.4	2	4	2	2
ENSG00000231967	RP11-12D24.6	2	0	0	1
ENSG00000231969	AC144449.1	3	6	2	2
ENSG00000231970	RP11-452K12.7	3	3	3	3
ENSG00000231971	RP11-557H15.3	1	1	0	0
ENSG00000231981	RPL7L1P12	1	2	1	0
ENSG00000231982	RP11-573D15.1	1	0	0	0
ENSG00000231990	RP11-53B5.1	1	0	1	0
ENSG00000231991	ANXA2P2	2	1	0	0
ENSG00000231992	RP11-57H12.2	0	0	1	1
ENSG00000231993	EP300-AS1	38	44	48	42
ENSG00000231997	FAM27D1	8	6	5	3
ENSG00000231999	FLJ27354	0	0	0	1
ENSG00000232000	CLCN3P1	0	1	0	2
ENSG00000232001	AC108868.6	2	1	0	0
ENSG00000232002	AC093642.6	1	0	0	1
ENSG00000232004	CAP1P2	17	5	16	9
ENSG00000232006	AC005537.2	0	0	1	0
ENSG00000232010	AP001059.5	0	4	2	0
ENSG00000232015	HSPE1P25	0	1	2	0
ENSG00000232021	LEF1-AS1	6	3	4	5
ENSG00000232022	FAAHP1	4	6	9	1
ENSG00000232024	LSM12P1	34	46	65	33
ENSG00000232027	RP11-275F13.3	0	1	0	0
ENSG00000232028	AC007391.2	1	0	1	0
ENSG00000232031	RP5-991C6.4	0	0	0	1
ENSG00000232034	AC092168.2	1	5	3	1
ENSG00000232036	GS1-115G20.2	12	3	7	5
ENSG00000232040	ZBED9	265	244	373	249
ENSG00000232041	PSMD10P3	1	0	0	1
ENSG00000232042	RP11-45J1.1	1	0	0	0
ENSG00000232043	RP4-530I15.9	0	0	1	0
ENSG00000232044	LINC01105	1	0	1	0
ENSG00000232048	HNRNPCP9	1	0	0	0
ENSG00000232059	RP11-173A6.2	0	0	1	0
ENSG00000232060	SLC4A1APP1	1	1	7	5
ENSG00000232063	RP11-307E17.8	48	47	52	31
ENSG00000232065	LINC01063	47	55	53	38
ENSG00000232070	TMEM253	5	5	5	8
ENSG00000232073	RP1-302D9.3	1	0	2	1
ENSG00000232077	LINC01031	0	0	0	1
ENSG00000232079	AL035610.1	4	3	1	4
ENSG00000232081	LARGE-IT1	1	0	0	0
ENSG00000232082	RPS6KA2-IT1	10	5	6	4
ENSG00000232093	RP11-307C12.11	114	84	122	100
ENSG00000232098	CTD-2619J13.14	314	265	323	212
ENSG00000232102	MTCO3P2	9	0	0	2
ENSG00000232104	RFX3-AS1	43	43	24	25
ENSG00000232112	TMA7	2492	2245	3713	2639
ENSG00000232116	RP11-187C18.2	13	14	8	6
ENSG00000232117	LINC00384	0	0	0	1
ENSG00000232118	BACH1-AS1	0	0	0	1
ENSG00000232119	MCTS1	830	805	1266	917
ENSG00000232121	RP13-30A9.1	0	1	0	0
ENSG00000232125	DYTN	0	1	0	0
ENSG00000232139	LINC00867	1	1	1	0
ENSG00000232142	RP11-367H5.8	1	1	0	3
ENSG00000232149	FERP1	1	0	0	0
ENSG00000232150	ST13P4	28	18	47	15
ENSG00000232151	RP11-353N4.8	1	2	0	0
ENSG00000232160	RAP2C-AS1	16	19	23	11
ENSG00000232164	AC092669.3	651	498	323	223
ENSG00000232166	RP4-799P18.5	0	1	0	0
ENSG00000232176	RP11-146N23.1	1	2	3	1
ENSG00000232194	RP1-313L4.3	2	0	0	1
ENSG00000232196	MTRNR2L4	0	0	1	0
ENSG00000232197	RP11-302L19.1	9	11	13	9
ENSG00000232199	RPL3P8	1	1	0	0
ENSG00000232212	RP11-398M15.1	0	1	0	0
ENSG00000232228	RP11-77O7.1	2	1	0	0
ENSG00000232233	RP11-573D15.2	6	7	17	11
ENSG00000232237	ASCL5	4	6	5	4
ENSG00000232274	RP11-782C8.2	140	114	138	100
ENSG00000232282	MTND1P32	3	2	1	2
ENSG00000232283	RP11-240L7.4	0	0	1	0
ENSG00000232284	GNG12-AS1	8	17	5	5
ENSG00000232295	RP11-154D6.1	0	2	0	1
ENSG00000232300	FAM215B	12	5	3	3
ENSG00000232301	RP11-132A1.3	1	0	0	0
ENSG00000232303	DFFBP1	17	6	8	9
ENSG00000232306	AC012485.2	3	2	6	7
ENSG00000232311	RP1-249I4.2	2	0	0	1
ENSG00000232314	PSMC1P13	0	1	1	1
ENSG00000232316	RP1-124C6.1	0	3	1	0
ENSG00000232320	AC009299.5	0	0	1	0
ENSG00000232334	RP11-47G11.2	0	2	0	0
ENSG00000232335	RP11-435D7.3	0	1	0	0
ENSG00000232336	RP11-782C8.3	19	19	15	9
ENSG00000232344	AC087163.2	0	1	2	0
ENSG00000232346	SC22CB-1E7.1	0	1	5	2
ENSG00000232352	SEMA3B-AS1	26	22	41	31
ENSG00000232353	RP11-655G22.1	1	0	0	0
ENSG00000232354	VIPR1-AS1	1	1	2	1
ENSG00000232355	RP11-263F14.3	0	0	2	0
ENSG00000232358	RP5-955M13.4	0	0	1	0
ENSG00000232373	MTCYBP3	3	3	1	0
ENSG00000232380	ZDHHC20P4	2	0	2	3
ENSG00000232387	SKA2P1	0	0	1	0
ENSG00000232388	LINC00493	296	294	530	361
ENSG00000232389	RP11-134K13.2	0	0	1	0
ENSG00000232392	AC002366.3	65	57	44	21
ENSG00000232393	RPL5P6	1	0	1	0
ENSG00000232403	RP11-511I11.1	0	1	0	0
ENSG00000232406	RP11-234K24.3	13	2	2	1
ENSG00000232407	RP11-641C17.2	0	1	1	0
ENSG00000232411	AC009495.3	27	35	26	13
ENSG00000232412	RP1-315G1.3	40	24	38	24
ENSG00000232415	CTB-51J22.1	0	0	0	1
ENSG00000232416	BPESC1	0	1	0	0
ENSG00000232417	CT45A3	0	0	0	1
ENSG00000232422	KNOP1P4	0	4	0	1
ENSG00000232434	C9orf172	257	216	230	171
ENSG00000232437	RP11-487I5.4	1	2	1	0
ENSG00000232442	CTD-3184A7.4	139	103	115	81
ENSG00000232445	RP11-132A1.4	230	223	262	187
ENSG00000232450	RP4-730K3.3	2	0	1	2
ENSG00000232453	RP4-794H19.1	13	7	14	5
ENSG00000232454	RP11-3J10.7	2	1	2	0
ENSG00000232458	LINC01450	2	1	1	0
ENSG00000232460	BMPR1APS2	5	1	4	2
ENSG00000232461	RP11-644C3.1	17	3	5	4
ENSG00000232466	RP11-337A23.5	5	5	5	5
ENSG00000232471	RP11-241F15.7	1	2	0	2
ENSG00000232472	EEF1B2P3	82	67	106	71
ENSG00000232474	NCKAP5-IT1	1	0	2	0
ENSG00000232479	AC010900.2	10	4	8	4
ENSG00000232480	TGFB2-AS1	0	0	2	1
ENSG00000232485	AC098820.3	46	45	68	42
ENSG00000232486	RP11-18B3.2	6	9	6	2
ENSG00000232489	MFAP1P1	0	3	3	0
ENSG00000232498	RP5-1011O1.2	2	5	9	2
ENSG00000232499	RP11-512F24.1	1	3	2	1
ENSG00000232504	ST3GAL5-AS1	2	0	1	1
ENSG00000232517	AC112198.1	0	1	0	1
ENSG00000232519	RP11-29H23.4	21	17	34	28
ENSG00000232526	VDAC1P13	2	1	1	0
ENSG00000232527	RP11-14N7.2	92	86	107	75
ENSG00000232528	RP4-673D20.3	1	2	1	0
ENSG00000232531	AC027612.1	5	7	8	3
ENSG00000232533	AC093673.5	49	39	50	33
ENSG00000232536	RP11-74C1.4	6	15	11	9
ENSG00000232542	DPYD-IT1	3	2	6	0
ENSG00000232545	KB-318B8.7	33	35	35	22
ENSG00000232546	RP11-458F8.1	13	6	10	6
ENSG00000232551	MTCO1P14	1	0	1	0
ENSG00000232553	CLK2P1	0	0	2	1
ENSG00000232558	KCND3-IT1	2	1	0	0
ENSG00000232559	GS1-124K5.12	51	59	74	69
ENSG00000232567	GLUD1P8	0	1	0	0
ENSG00000232568	RPL23AP35	3	1	1	1
ENSG00000232571	RP11-435B5.2	0	1	0	0
ENSG00000232573	RPL3P4	723	752	1010	641
ENSG00000232581	AC079742.4	1	1	3	1
ENSG00000232586	KIAA1614-AS1	30	16	23	16
ENSG00000232587	EEF1A1P3	27	20	24	21
ENSG00000232593	KANTR	91	77	65	52
ENSG00000232599	RP1-161N10.1	248	242	319	203
ENSG00000232600	TONSL-AS1	8	11	11	5
ENSG00000232601	RP11-393N4.1	1	1	0	0
ENSG00000232611	RP11-1114A5.4	30	30	27	30
ENSG00000232613	AC007386.4	2	1	0	0
ENSG00000232618	RP11-439L18.1	2	3	0	2
ENSG00000232622	RP11-484D4.3	0	1	0	0
ENSG00000232623	AP000266.7	5	6	3	2
ENSG00000232626	RP11-175B9.2	17	12	11	15
ENSG00000232628	RP11-365O16.3	13	6	10	3
ENSG00000232629	HLA-DQB2	0	0	1	0
ENSG00000232637	WI2-3658N16.1	18	24	29	22
ENSG00000232645	LINC01431	17	12	14	11
ENSG00000232648	RP11-367N14.2	15	14	10	4
ENSG00000232653	GOLGA8N	36	34	21	10
ENSG00000232656	IDI2-AS1	17	20	16	10
ENSG00000232662	LDHBP1	2	1	0	0
ENSG00000232671	RP11-126K1.2	30	33	41	20
ENSG00000232677	LINC00665	1256	1191	1062	714
ENSG00000232679	RP11-400N13.3	3	0	0	1
ENSG00000232680	AC002511.3	0	1	0	0
ENSG00000232682	RP11-388P9.2	0	0	1	0
ENSG00000232684	ATP11A-AS1	0	0	1	0
ENSG00000232693	AC012370.2	2	2	1	0
ENSG00000232694	XX-CR54.3	245	213	167	139
ENSG00000232699	BDH2P1	1	0	1	0
ENSG00000232702	RP3-437C15.1	2	0	1	2
ENSG00000232710	RP4-669P10.16	3	2	2	1
ENSG00000232712	KIZ-AS1	1	0	0	0
ENSG00000232713	AC010733.5	3	2	1	4
ENSG00000232716	AC016831.6	1	0	1	0
ENSG00000232721	RP11-403I13.5	16	24	12	8
ENSG00000232724	TRIM80P	1	0	0	0
ENSG00000232725	U52111.14	0	1	0	0
ENSG00000232727	YWHAEP1	1	0	2	1
ENSG00000232729	AC083884.8	2	0	1	1
ENSG00000232732	AC073043.1	11	7	10	4
ENSG00000232742	RHOQP2	0	0	2	0
ENSG00000232745	ANKRD20A14P	60	57	82	43
ENSG00000232748	RP11-196G11.6	0	0	0	2
ENSG00000232754	RP1-85F18.6	1	2	0	0
ENSG00000232757	ETF1P1	0	0	1	0
ENSG00000232765	RP11-382F24.1	0	0	1	0
ENSG00000232774	FLJ22447	34	38	30	24
ENSG00000232775	AP000525.10	0	0	1	0
ENSG00000232788	AC078883.3	1	5	1	0
ENSG00000232794	HNRNPDP1	1	0	0	0
ENSG00000232795	SCAND3P1	1	1	1	4
ENSG00000232803	SLCO4A1-AS1	2	1	2	4
ENSG00000232806	AP001610.9	0	1	1	0
ENSG00000232807	RP11-536K7.3	1	1	4	0
ENSG00000232810	TNF	0	0	1	0
ENSG00000232814	COL4A2-AS1	4	0	6	1
ENSG00000232815	DUX4L50	10	14	16	5
ENSG00000232823	TXNP1	0	0	0	1
ENSG00000232827	LINC01189	0	0	0	1
ENSG00000232828	AF196970.3	4	3	2	2
ENSG00000232833	FAM27E3	56	46	72	62
ENSG00000232838	PET117	81	90	138	101
ENSG00000232842	RP5-961K14.1	0	1	1	0
ENSG00000232846	SLC25A6P3	1	0	0	0
ENSG00000232848	CTA-215D11.4	0	1	0	0
ENSG00000232850	PTGES2-AS1	25	13	23	8
ENSG00000232855	AF131217.1	215	246	192	112
ENSG00000232859	LYRM9	79	84	109	69
ENSG00000232860	SMG7-AS1	16	14	20	15
ENSG00000232862	RP4-665N4.4	0	1	0	0
ENSG00000232872	CTAGE3P	9	5	3	3
ENSG00000232874	RP11-135A1.2	2	12	8	3
ENSG00000232876	CTA-212D2.2	1	0	2	2
ENSG00000232882	PHKA1P1	8	9	13	8
ENSG00000232884	AF127936.3	0	0	1	0
ENSG00000232885	GPC5-AS2	0	0	0	1
ENSG00000232893	IQCA1-AS1	4	1	0	0
ENSG00000232901	CYCSP10	4	3	4	3
ENSG00000232903	LINC01166	1	1	2	3
ENSG00000232907	DLGAP4-AS1	4	1	3	0
ENSG00000232909	RP3-510O8.4	1	2	4	4
ENSG00000232912	RP5-1115A15.1	3	2	4	10
ENSG00000232915	AC097721.1	3	2	1	1
ENSG00000232916	HMGN2P27	0	0	1	0
ENSG00000232928	DDX3P1	0	0	1	0
ENSG00000232931	LINC00342	12	19	9	7
ENSG00000232934	RP11-324O2.3	1	1	0	0
ENSG00000232936	RP11-80H5.2	9	10	7	8
ENSG00000232938	RPL23AP87	4	0	1	2
ENSG00000232940	HCG25	72	59	86	59
ENSG00000232946	RP11-390F4.2	0	1	1	2
ENSG00000232949	AC002480.4	0	1	0	0
ENSG00000232952	RP11-90H3.1	1	0	0	1
ENSG00000232953	HSPA8P18	0	2	1	3
ENSG00000232956	SNHG15	803	731	1150	909
ENSG00000232969	AP001062.9	4	5	11	2
ENSG00000232973	CYP1B1-AS1	1	6	4	1
ENSG00000232977	LINC00327	3	9	8	9
ENSG00000232986	RP11-179A7.2	0	0	1	0
ENSG00000232994	RPL7P14	5	4	1	1
ENSG00000232995	RGS5	59	51	70	43
ENSG00000232998	VPS13A-AS1	0	0	2	0
ENSG00000233005	AC067959.1	1	0	0	0
ENSG00000233006	AC034220.3	117	92	107	88
ENSG00000233008	RP11-475O6.1	0	0	0	1
ENSG00000233010	RPEP4	2	5	3	1
ENSG00000233012	HDAC1P2	2	0	3	0
ENSG00000233013	FAM157B	1	0	0	1
ENSG00000233016	SNHG7	729	587	933	696
ENSG00000233017	RP5-908M14.5	2	0	1	1
ENSG00000233021	RP11-490E15.2	1	1	2	1
ENSG00000233024	RP11-1212A22.4	1	2	0	1
ENSG00000233025	CRYZP1	2	4	1	0
ENSG00000233029	RP11-439A17.9	5	4	4	4
ENSG00000233030	RP11-196G18.3	41	45	46	19
ENSG00000233033	CASK-AS1	1	0	0	0
ENSG00000233040	FAM204BP	3	3	4	2
ENSG00000233041	PHGR1	26	32	14	18
ENSG00000233045	AC097523.1	0	0	2	1
ENSG00000233056	ERVH48-1	0	3	3	0
ENSG00000233058	LINC00884	2	8	7	6
ENSG00000233060	AC016700.2	0	0	4	1
ENSG00000233061	TTLL7-IT1	13	10	13	3
ENSG00000233064	RP3-380B8.4	1	1	0	0
ENSG00000233067	PTCHD1-AS	0	1	0	1
ENSG00000233072	RPS15AP6	5	3	2	2
ENSG00000233073	AC005009.2	10	11	5	8
ENSG00000233077	LINC01271	0	0	1	0
ENSG00000233080	LINC01399	5	4	3	6
ENSG00000233081	RP11-440G5.2	0	2	0	0
ENSG00000233084	RPL23AP25	2	2	1	1
ENSG00000233087	WTH3DI	19	23	16	15
ENSG00000233098	CCDC144NL-AS1	15	16	25	15
ENSG00000233111	RAB1C	2	1	0	1
ENSG00000233121	VN1R20P	1	3	1	0
ENSG00000233131	AC096649.1	13	7	14	7
ENSG00000233133	AC104451.2	1	2	1	1
ENSG00000233144	RP11-537A6.9	1	0	1	0
ENSG00000233153	UBE2E2-AS1	0	4	2	1
ENSG00000233154	RP4-655J12.4	2	0	0	0
ENSG00000233155	HMGA1P8	2	0	4	2
ENSG00000233157	RP3-388M5.8	1	0	0	0
ENSG00000233167	EEF1A1P26	5	2	3	1
ENSG00000233170	RP11-863K10.4	0	0	1	0
ENSG00000233172	RP11-12A20.6	0	0	0	1
ENSG00000233175	CTD-2020K17.3	16	14	15	11
ENSG00000233176	OR7E157P	0	0	1	2
ENSG00000233178	RP11-88I18.2	101	82	106	76
ENSG00000233183	RP3-468B3.2	3	1	7	3
ENSG00000233184	RP11-421L21.3	136	167	163	142
ENSG00000233186	KLF4P1	0	0	0	1
ENSG00000233198	RNF224	98	71	73	67
ENSG00000233200	RP11-324I22.2	1	0	0	0
ENSG00000233203	RP11-67L3.4	11	19	15	12
ENSG00000233204	MAPRE1P3	0	1	0	0
ENSG00000233205	AC108479.2	0	0	1	0
ENSG00000233207	RP11-216M21.7	4	1	1	2
ENSG00000233215	AP000472.2	12	12	7	6
ENSG00000233217	MROH3P	0	0	0	1
ENSG00000233218	SNX18P16	29	28	27	20
ENSG00000233220	LINC00167	49	46	51	30
ENSG00000233221	AC133785.1	55	45	84	59
ENSG00000233222	RP11-216N14.9	0	1	1	0
ENSG00000233223	AC113189.5	645	536	635	488
ENSG00000233225	AC004987.9	3	1	8	7
ENSG00000233228	LPCAT2BP	0	0	1	1
ENSG00000233230	AC079807.2	10	12	7	14
ENSG00000233237	LINC00472	29	15	29	21
ENSG00000233242	RP11-220I1.2	13	18	10	9
ENSG00000233246	RP11-415J8.5	10	8	6	6
ENSG00000233250	RP3-339A18.6	2	5	10	1
ENSG00000233251	AC007743.1	1192	1140	1369	1026
ENSG00000233255	AC019181.2	15	8	16	8
ENSG00000233256	RP11-445K13.2	1	0	0	1
ENSG00000233264	AC006042.8	6	13	3	4
ENSG00000233266	HMGB1P31	0	0	2	0
ENSG00000233270	SNRPEP4	5	9	14	6
ENSG00000233276	GPX1	3618	3151	4725	3736
ENSG00000233287	AC009362.2	0	0	1	0
ENSG00000233288	RP11-760D2.5	2	1	1	0
ENSG00000233296	AC092159.2	1	3	2	1
ENSG00000233297	RASA4DP	1	2	1	2
ENSG00000233308	OSTN-AS1	0	1	1	0
ENSG00000233311	MTCO1P54	0	0	1	0
ENSG00000233319	PPIAP32	1	0	1	1
ENSG00000233324	EEF1A1P34	0	0	0	1
ENSG00000233325	MIPEPP3	87	65	56	47
ENSG00000233327	USP32P2	19	14	20	11
ENSG00000233328	PFN1P1	0	2	2	0
ENSG00000233329	AC068287.1	0	0	1	0
ENSG00000233330	RP1-12G14.7	1	0	0	0
ENSG00000233332	RP4-799P18.2	1	0	2	0
ENSG00000233343	ATP6V1G1P4	2	1	4	0
ENSG00000233347	ERP29P1	1	0	0	0
ENSG00000233351	RP1-69D17.3	1	0	0	0
ENSG00000233355	CHRM3-AS2	0	0	1	0
ENSG00000233360	Z83844.1	5	0	9	4
ENSG00000233368	RP11-277L2.3	22	9	13	10
ENSG00000233369	GTF2IP4	65	84	74	49
ENSG00000233379	RP11-318G21.4	0	2	0	0
ENSG00000233380	RPS2P48	0	0	1	0
ENSG00000233381	AK4P3	1	0	0	0
ENSG00000233382	NKAPP1	32	32	32	12
ENSG00000233384	RP11-100E13.1	6	2	2	4
ENSG00000233392	AC104809.4	186	121	172	113
ENSG00000233396	RP11-458D21.1	62	74	107	70
ENSG00000233397	AC008063.3	12	7	8	6
ENSG00000233401	PRKAR1AP1	1	1	2	3
ENSG00000233403	RP11-86A5.1	6	4	2	4
ENSG00000233405	LINC01046	0	0	1	0
ENSG00000233406	RP11-296A18.5	0	1	1	0
ENSG00000233416	AC012065.5	4	4	2	1
ENSG00000233421	RP5-875O13.1	10	7	14	10
ENSG00000233424	RP11-175I6.5	0	0	3	2
ENSG00000233426	EIF3FP3	116	95	159	137
ENSG00000233427	RP1-212P9.3	0	2	3	0
ENSG00000233429	HOTAIRM1	35	31	32	26
ENSG00000233435	AGGF1P2	2	2	2	1
ENSG00000233448	PMS2P9	0	1	1	0
ENSG00000233449	MTATP6P14	0	0	1	0
ENSG00000233452	STXBP5-AS1	11	3	6	3
ENSG00000233461	RP11-295G20.2	62	30	77	61
ENSG00000233469	ST6GALNAC4P1	3	3	2	1
ENSG00000233476	EEF1A1P6	77	69	117	81
ENSG00000233483	CTD-2020K17.4	93	91	138	86
ENSG00000233484	RP11-74B21.1	1	0	2	0
ENSG00000233485	RP3-467K16.2	8	7	3	2
ENSG00000233487	RPSAP69	19	7	5	6
ENSG00000233492	RP5-984P4.4	0	0	1	0
ENSG00000233493	TMEM238	323	310	324	283
ENSG00000233496	SYNJ2-IT1	2	0	0	0
ENSG00000233503	HNRNPLP1	1	0	0	0
ENSG00000233508	RP1-269M15.3	1	0	0	0
ENSG00000233509	ZNF197-AS1	9	4	3	5
ENSG00000233514	RP11-570P14.1	1	0	0	0
ENSG00000233515	LINC01518	1	0	1	0
ENSG00000233516	RP11-388N2.1	2	0	0	0
ENSG00000233524	RANP8	3	1	1	0
ENSG00000233527	ZNF529-AS1	63	41	48	41
ENSG00000233532	LINC00460	0	0	1	1
ENSG00000233540	DNM3-IT1	0	0	1	0
ENSG00000233547	RP11-57H14.2	2	4	7	4
ENSG00000233554	B4GALT1-AS1	53	47	52	42
ENSG00000233555	RP11-452D2.1	0	0	1	1
ENSG00000233558	RP3-486I3.4	0	3	0	2
ENSG00000233560	KRT8P39	30	28	31	21
ENSG00000233579	KRT8P15	3	3	1	0
ENSG00000233585	AC115617.2	1	3	0	0
ENSG00000233586	RP11-763B22.3	1	1	1	2
ENSG00000233588	CYP51A1P2	14	21	16	23
ENSG00000233589	RP4-694A7.2	0	1	0	0
ENSG00000233590	RP11-153K11.3	3	1	0	0
ENSG00000233593	RP4-665J23.1	79	60	65	64
ENSG00000233597	RP11-343B5.1	4	5	1	2
ENSG00000233602	ERI3-IT1	4	5	11	7
ENSG00000233609	RP11-62H7.2	5	7	1	2
ENSG00000233611	AC079135.1	7	13	6	6
ENSG00000233614	DDX11L10	1	4	4	0
ENSG00000233621	LINC01137	143	122	97	72
ENSG00000233623	PGAM1P11	4	4	0	1
ENSG00000233633	AC093326.3	1	1	4	2
ENSG00000233635	AC037445.1	0	0	1	0
ENSG00000233642	GPR158-AS1	6	7	6	8
ENSG00000233646	OR52T1P	1	0	0	0
ENSG00000233647	NENFP1	5	3	1	2
ENSG00000233654	AC093388.3	22	22	32	16
ENSG00000233670	PIRT	0	0	1	0
ENSG00000233672	RNASEH2B-AS1	16	14	15	13
ENSG00000233673	ANAPC1P1	2	5	8	5
ENSG00000233674	RP11-184I16.3	2	4	1	0
ENSG00000233680	HNRNPA1P27	3	5	0	0
ENSG00000233684	AC079779.6	0	1	0	0
ENSG00000233690	EBAG9P1	4	2	2	0
ENSG00000233695	GAS6-AS1	340	288	266	177
ENSG00000233705	SLC26A4-AS1	64	67	65	42
ENSG00000233706	RP5-1087E8.3	1	1	0	0
ENSG00000233716	AC074367.1	1	5	2	2
ENSG00000233719	GOT2P3	1	5	0	1
ENSG00000233725	LINC00284	0	0	1	0
ENSG00000233728	RP11-109P14.9	3	2	3	2
ENSG00000233730	RP4-666F24.3	0	1	0	2
ENSG00000233739	RP5-1039K5.13	1	0	0	1
ENSG00000233757	AC092835.2	92	92	76	58
ENSG00000233762	AC007969.5	25	32	23	20
ENSG00000233765	RP11-154P18.2	13	11	16	8
ENSG00000233766	AC098617.1	0	1	0	0
ENSG00000233775	RP4-811H24.9	3	4	3	2
ENSG00000233776	LINC01251	1	2	0	0
ENSG00000233785	RP13-314C10.5	4	7	1	0
ENSG00000233791	LINC01136	14	14	25	10
ENSG00000233797	UFL1-AS1	3	2	2	3
ENSG00000233799	AC139887.4	13	8	9	11
ENSG00000233806	LINC01237	20	26	20	9
ENSG00000233807	RP11-268G12.2	3	4	0	0
ENSG00000233818	AP000695.4	1	0	1	0
ENSG00000233820	RP11-535M15.2	1	0	0	0
ENSG00000233822	HIST1H2BN	2120	1842	3094	2295
ENSG00000233825	RP11-135A24.4	7	2	4	11
ENSG00000233830	EIF4HP1	55	44	78	45
ENSG00000233832	RP11-96F8.1	0	1	1	0
ENSG00000233834	AC005083.1	0	0	0	2
ENSG00000233836	RP11-255H23.2	138	149	95	83
ENSG00000233837	EIF3LP2	1	0	1	1
ENSG00000233844	KCNQ5-IT1	10	12	7	11
ENSG00000233846	RP11-307L3.2	1	1	3	2
ENSG00000233849	AC022201.5	7	0	3	1
ENSG00000233854	POU6F2-AS2	7	3	3	3
ENSG00000233859	ADH5P4	0	1	0	1
ENSG00000233862	AC016907.3	2	4	4	3
ENSG00000233866	LA16c-4G1.3	0	0	1	0
ENSG00000233868	AC009302.2	5	0	6	4
ENSG00000233871	DLG5-AS1	22	22	29	24
ENSG00000233875	RP11-61L14.6	0	4	4	0
ENSG00000233878	AC073133.1	0	0	1	2
ENSG00000233885	YEATS2-AS1	10	10	4	2
ENSG00000233892	PAIP1P1	17	7	14	6
ENSG00000233893	EZR-AS1	3	4	2	3
ENSG00000233895	RP1-122P22.2	34	27	31	6
ENSG00000233901	LINC01503	12	17	18	10
