id	sym	Control_1	Control_2	preS_1	preS_2
ENSG00000199545	RNA5SP195	9	4	5	1
ENSG00000199550	na	2	2	0	0
ENSG00000199551	RNU6-292P	0	0	0	1
ENSG00000199562	RNU6-37P	0	2	0	2
ENSG00000199567	na	1	1	1	1
ENSG00000199568	RNU5A-1	2	2	2	1
ENSG00000199571	na	0	1	0	0
ENSG00000199575	SNORD114-1	6	6	3	2
ENSG00000199584	na	0	0	1	0
ENSG00000199591	na	0	1	0	0
ENSG00000199592	RNA5SP321	1	2	5	4
ENSG00000199593	SNORD114-14	8	4	4	0
ENSG00000199594	RNU6-1301P	0	1	1	0
ENSG00000199598	RNU6-859P	0	1	0	0
ENSG00000199605	RNY4P24	0	0	1	0
ENSG00000199620	RNA5SP258	0	1	0	0
ENSG00000199627	RNU6-1010P	1	1	2	0
ENSG00000199630	na	3	2	1	0
ENSG00000199636	na	0	3	0	0
ENSG00000199638	RNA5SP319	0	0	0	2
ENSG00000199646	RNU6-1272P	0	0	1	1
ENSG00000199672	RNU4-21P	1	0	0	0
ENSG00000199691	RN7SKP173	1	7	2	2
ENSG00000199695	RNU6-1128P	0	1	1	0
ENSG00000199697	RNU6-446P	1	3	2	1
ENSG00000199700	RNU6-223P	0	1	0	0
ENSG00000199709	RNU4-23P	1	0	1	1
ENSG00000199719	RN7SKP74	12	5	6	8
ENSG00000199730	RN7SKP95	1	1	0	0
ENSG00000199732	na	0	0	1	1
ENSG00000199733	RNA5SP307	1	0	0	1
ENSG00000199739	RNU6-552P	0	0	1	0
ENSG00000199753	SNORD104	16	25	18	8
ENSG00000199755	na	2	0	0	0
ENSG00000199781	na	0	2	0	0
ENSG00000199786	RNA5SP188	0	0	0	2
ENSG00000199798	SNORD114-5	1	0	1	1
ENSG00000199804	RNA5SP383	2	6	4	0
ENSG00000199805	RNU1-134P	2	2	2	0
ENSG00000199806	RNA5SP491	1	0	0	0
ENSG00000199815	na	2	2	1	1
ENSG00000199824	RNU6-199P	1	0	0	0
ENSG00000199836	RNU1-47P	0	2	0	0
ENSG00000199846	RNU1-72P	2	2	1	1
ENSG00000199855	RNU6-490P	1	0	0	0
ENSG00000199856	na	1	2	1	0
ENSG00000199865	RNU6-495P	1	1	0	0
ENSG00000199866	na	0	0	0	3
ENSG00000199872	RNU6-942P	0	0	0	2
ENSG00000199874	RNA5SP452	0	0	0	1
ENSG00000199875	na	1	2	0	1
ENSG00000199883	RN7SKP90	0	1	0	0
ENSG00000199890	na	2	2	6	3
ENSG00000199906	RNU5B-2P	0	0	1	0
ENSG00000199914	SNORD114-16	0	0	0	1
ENSG00000199927	na	0	0	0	1
ENSG00000199933	RNY1P16	4	1	4	3
ENSG00000199934	na	0	0	1	0
ENSG00000199942	SNORD114-19	1	2	0	3
ENSG00000199944	RNU6-653P	1	0	0	0
ENSG00000199961	SNORD1B	0	1	2	0
ENSG00000199975	RN7SKP243	1	0	0	2
ENSG00000199977	na	1	0	5	0
ENSG00000199980	na	0	0	0	1
ENSG00000199990	VTRNA1-1	0	1	0	0
ENSG00000200003	RNU6-986P	0	2	1	0
ENSG00000200033	RNU6-403P	0	0	0	2
ENSG00000200059	na	2	1	0	0
ENSG00000200063	na	0	0	0	1
ENSG00000200065	na	0	0	0	1
ENSG00000200070	RNU4-80P	1	0	1	0
ENSG00000200075	na	2	1	1	1
ENSG00000200086	RNU6-433P	1	2	2	1
ENSG00000200087	SNORA73B	61	55	55	39
ENSG00000200089	SNORD114-31	2	1	1	0
ENSG00000200090	na	10	13	7	12
ENSG00000200091	RN7SKP163	3	1	2	1
ENSG00000200095	RNU6-181P	1	1	0	1
ENSG00000200114	RNA5SP123	1	0	0	1
ENSG00000200120	na	1	0	2	1
ENSG00000200127	na	5	5	4	1
ENSG00000200138	RNY1P10	1	1	2	0
ENSG00000200141	na	0	1	1	0
ENSG00000200142	na	1	0	2	0
ENSG00000200150	na	0	5	2	0
ENSG00000200152	RNU6-216P	3	4	2	0
ENSG00000200154	na	1	2	3	2
ENSG00000200156	RNU5B-1	0	1	0	0
ENSG00000200164	na	0	0	0	1
ENSG00000200169	RNU5D-1	0	0	1	0
ENSG00000200170	na	1	3	0	1
ENSG00000200181	na	2	3	1	1
ENSG00000200201	na	0	0	0	1
ENSG00000200211	RNY4P27	0	0	1	0
ENSG00000200218	RNU6-697P	1	0	0	0
ENSG00000200227	RNA5SP197	0	0	1	1
ENSG00000200241	na	1	0	1	2
ENSG00000200243	RN7SKP79	0	0	1	0
ENSG00000200250	RNU6-1147P	0	1	0	0
ENSG00000200253	RNU6-529P	0	0	0	1
ENSG00000200256	na	0	0	1	0
ENSG00000200257	RNU6-97P	0	0	0	1
ENSG00000200279	SNORD114-10	4	3	8	6
ENSG00000200281	RNU6-624P	2	1	0	0
ENSG00000200293	RNA5SP393	0	0	0	1
ENSG00000200294	na	0	1	1	1
ENSG00000200304	RNU6-1255P	2	1	1	0
ENSG00000200332	na	1	0	0	1
ENSG00000200344	na	1	1	0	1
ENSG00000200345	RNU6-485P	2	0	0	0
ENSG00000200350	RNU6-1285P	0	3	0	0
ENSG00000200354	SNORA71D	3	1	1	1
ENSG00000200355	na	6	5	0	3
ENSG00000200367	SNORD113-8	2	1	2	0
ENSG00000200376	RNU5E-10P	0	0	1	1
ENSG00000200388	RNU6-618P	1	0	0	1
ENSG00000200389	RNU6-509P	0	2	0	0
ENSG00000200391	na	0	0	1	0
ENSG00000200394	SNORA38B	1	0	2	1
ENSG00000200397	na	0	1	1	0
ENSG00000200403	RNU6-1099P	3	4	3	4
ENSG00000200406	SNORD114-23	1	1	1	0
ENSG00000200419	na	1	0	4	0
ENSG00000200455	RNU6-1112P	1	0	0	0
ENSG00000200462	RNU6-727P	0	0	1	0
ENSG00000200480	SNORD114-28	1	3	2	3
ENSG00000200483	RNU6-1017P	0	1	0	0
ENSG00000200485	na	0	0	0	2
ENSG00000200502	na	5	3	0	3
ENSG00000200520	RNU6-1214P	1	1	0	0
ENSG00000200525	RNU6-1209P	0	1	1	1
ENSG00000200526	RNY4P14	0	1	0	0
ENSG00000200528	RNU6-1331P	1	0	0	2
ENSG00000200534	SNORA33	25	23	36	24
ENSG00000200537	RNY4P6	0	1	0	0
ENSG00000200544	na	1	0	0	0
ENSG00000200550	RNU6-137P	0	1	0	1
ENSG00000200554	RNU6-1020P	1	1	0	0
ENSG00000200560	RNU6-288P	0	1	1	2
ENSG00000200571	RNU6-1284P	0	0	0	1
ENSG00000200579	na	3	1	1	0
ENSG00000200591	na	0	2	1	0
ENSG00000200594	RNU6-824P	2	1	0	0
ENSG00000200597	RNU1-87P	0	1	0	0
ENSG00000200608	SNORD114-11	0	0	0	1
ENSG00000200612	SNORD114-25	2	0	1	0
ENSG00000200620	na	0	0	0	1
ENSG00000200630	na	0	0	0	1
ENSG00000200636	SNORD114-27	0	0	1	0
ENSG00000200649	RNA5SP343	1	0	0	0
ENSG00000200651	na	7	0	1	2
ENSG00000200652	na	0	0	0	1
ENSG00000200665	RNU6-1188P	1	0	1	0
ENSG00000200674	RN7SKP160	5	1	0	0
ENSG00000200677	na	2	2	1	0
ENSG00000200683	RNU6-379P	1	0	0	0
ENSG00000200685	na	1	0	1	1
ENSG00000200688	na	0	0	1	0
ENSG00000200701	RNU6-674P	0	1	0	0
ENSG00000200706	na	0	1	0	0
ENSG00000200714	na	2	3	2	3
ENSG00000200718	RN7SKP103	1	0	0	0
ENSG00000200719	RNA5SP260	0	1	0	1
ENSG00000200731	RNU1-124P	0	2	0	1
ENSG00000200735	na	1	1	1	0
ENSG00000200737	na	1	5	0	4
ENSG00000200742	na	4	0	2	0
ENSG00000200745	RNU1-31P	0	0	1	0
ENSG00000200759	RNU6-884P	0	1	0	0
ENSG00000200769	na	3	1	1	0
ENSG00000200783	RN7SKP180	0	0	0	1
ENSG00000200785	SNORD8	0	4	0	2
ENSG00000200788	na	1	1	2	2
ENSG00000200792	SNORA80A	0	1	0	0
ENSG00000200795	RNU4-1	0	0	1	0
ENSG00000200799	RNU6-770P	0	0	2	0
ENSG00000200814	RNU6-595P	2	2	1	1
ENSG00000200815	RNU6-1091P	1	3	3	0
ENSG00000200816	SNORA38	4	3	2	0
ENSG00000200823	SNORD114-2	1	1	2	0
ENSG00000200832	SNORD114-4	1	4	0	0
ENSG00000200839	RNA5SP48	1	2	3	2
ENSG00000200840	RNU6-82P	1	1	0	0
ENSG00000200842	na	2	1	1	1
ENSG00000200843	na	0	3	0	1
ENSG00000200847	na	1	1	0	3
ENSG00000200855	na	0	1	0	2
ENSG00000200874	na	0	0	1	0
ENSG00000200879	SNORD14E	16	15	5	8
ENSG00000200882	RNU6-681P	1	0	1	1
ENSG00000200883	na	1	1	1	0
ENSG00000200885	RNU1-146P	0	0	1	0
ENSG00000200888	na	3	0	0	1
ENSG00000200895	RN7SKP245	2	1	2	0
ENSG00000200906	RNU6-854P	0	0	1	1
ENSG00000200913	SNORD46	6	5	3	4
ENSG00000200914	RNA5SP435	0	1	1	3
ENSG00000200917	RNU6-553P	0	2	0	0
ENSG00000200922	na	0	0	1	0
ENSG00000200924	RNU6-1048P	2	3	1	1
ENSG00000200942	RNU6-501P	3	1	3	1
ENSG00000200953	na	1	2	0	0
ENSG00000200959	SNORA74A	2	0	0	3
ENSG00000200966	RN7SKP87	0	2	1	0
ENSG00000200972	RNU5A-8P	0	0	0	1
ENSG00000200974	RNU4-87P	0	0	1	0
ENSG00000200976	na	1	0	0	0
ENSG00000200980	na	0	1	0	0
ENSG00000200999	na	0	0	1	1
ENSG00000201003	na	0	4	1	0
ENSG00000201012	na	1	0	0	0
ENSG00000201028	RNU6-151P	2	0	1	0
ENSG00000201034	na	0	1	1	0
ENSG00000201035	RNA5SP469	0	1	0	0
ENSG00000201036	na	3	3	3	3
ENSG00000201041	RNA5SP242	0	2	0	0
ENSG00000201044	RNU6-268P	6	0	2	0
ENSG00000201047	na	0	0	0	1
ENSG00000201071	na	1	1	0	0
ENSG00000201075	na	1	0	0	0
ENSG00000201078	RN7SKP214	1	1	0	0
ENSG00000201096	RNA5SP387	1	0	0	0
ENSG00000201098	RNY1	0	0	1	0
ENSG00000201102	na	0	1	0	0
ENSG00000201113	RNU6-647P	1	0	1	0
ENSG00000201114	na	1	0	0	0
ENSG00000201118	na	1	0	0	1
ENSG00000201134	na	1	0	0	0
ENSG00000201151	na	1	1	1	0
ENSG00000201176	RNU6-853P	1	2	0	0
ENSG00000201179	RNU6-1322P	1	0	0	0
ENSG00000201182	RNU6-670P	0	0	0	1
ENSG00000201184	RNU4-68P	0	1	0	0
ENSG00000201198	RNU6-879P	1	1	1	0
ENSG00000201207	na	1	3	3	2
ENSG00000201208	na	0	3	2	2
ENSG00000201209	na	1	0	0	0
ENSG00000201217	na	9	16	7	7
ENSG00000201221	RNU4-40P	1	1	1	0
ENSG00000201223	RNU6-1305P	5	0	1	0
ENSG00000201231	RNU4-50P	1	0	0	0
ENSG00000201240	SNORD114-9	1	1	2	0
ENSG00000201247	SNORD114-13	3	2	3	4
ENSG00000201263	SNORD114-6	4	2	3	2
ENSG00000201264	na	1	0	0	0
ENSG00000201279	na	1	0	0	0
ENSG00000201294	RNU6-1019P	0	1	0	0
ENSG00000201297	na	1	0	0	0
ENSG00000201302	SNORA65	4	3	4	3
ENSG00000201308	RNU6-512P	1	0	0	1
ENSG00000201317	RNU4-59P	0	1	0	0
ENSG00000201318	SNORD114-30	1	0	1	1
ENSG00000201321	RNA5S9	0	0	0	1
ENSG00000201341	RNU6-421P	0	0	1	0
ENSG00000201348	RNU105B	0	1	0	0
ENSG00000201354	na	1	1	0	0
ENSG00000201358	RN7SKP193	0	0	1	0
ENSG00000201367	RNU6-522P	2	0	1	0
ENSG00000201371	na	1	3	1	0
ENSG00000201376	na	1	1	0	1
ENSG00000201377	RNY4P23	1	1	1	1
ENSG00000201388	na	1	1	2	1
ENSG00000201390	RNU6-1141P	1	0	0	0
ENSG00000201392	RNU6-1078P	1	0	0	0
ENSG00000201407	na	0	0	0	1
ENSG00000201412	na	0	1	0	0
ENSG00000201421	na	1	0	0	0
ENSG00000201428	RN7SKP71	0	1	0	0
ENSG00000201432	na	0	0	1	0
ENSG00000201433	RNU6-335P	2	0	0	0
ENSG00000201435	RNU4-24P	2	3	0	0
ENSG00000201441	RNU6-646P	0	1	0	0
ENSG00000201444	RNU6-1082P	0	0	1	1
ENSG00000201451	na	1	0	0	1
ENSG00000201457	SNORA55	13	13	8	16
ENSG00000201458	RNU4-4P	2	2	0	1
ENSG00000201469	RNA5SP379	2	1	1	0
ENSG00000201483	na	1	0	0	0
ENSG00000201492	RNA5SP78	2	1	2	3
ENSG00000201496	RN7SKP275	7	6	1	3
ENSG00000201499	RNU6-312P	0	2	1	0
ENSG00000201500	na	1	1	0	3
ENSG00000201501	na	1	1	1	1
ENSG00000201512	SNORA71C	24	13	11	21
ENSG00000201518	RNA5SP513	1	1	0	0
ENSG00000201532	RNA5SP194	2	0	0	0
ENSG00000201544	SNORA16B	1	2	1	1
ENSG00000201545	RNU4-85P	1	0	1	1
ENSG00000201547	na	2	1	1	1
ENSG00000201550	RNU6-726P	0	0	1	0
ENSG00000201555	na	1	0	4	4
ENSG00000201557	SNORD114-15	2	0	0	1
ENSG00000201558	RNVU1-6	0	0	2	0
ENSG00000201563	na	1	2	1	0
ENSG00000201564	RN7SKP50	1	1	0	1
ENSG00000201569	SNORD114-17	1	0	0	0
ENSG00000201573	na	1	0	3	4
ENSG00000201579	RNU6-343P	5	5	1	6
ENSG00000201581	RN7SKP78	3	2	0	0
ENSG00000201586	RNU6-593P	0	0	2	0
ENSG00000201592	na	1	0	0	1
ENSG00000201614	na	0	1	0	0
ENSG00000201616	RNU1-91P	5	1	1	2
ENSG00000201619	na	0	1	0	0
ENSG00000201622	RNU6-621P	0	0	1	0
ENSG00000201623	RNU6-923P	1	0	0	0
ENSG00000201643	SNORA14A	0	0	0	1
ENSG00000201649	RNY4P34	5	0	0	0
ENSG00000201662	RNU6-60P	1	1	0	1
ENSG00000201678	na	11	6	7	5
ENSG00000201680	na	0	1	0	1
ENSG00000201684	RN7SKP239	2	2	0	3
ENSG00000201687	RNU6-1107P	0	1	0	0
ENSG00000201689	SNORD114-29	1	3	3	0
ENSG00000201699	RNU1-59P	2	0	3	2
ENSG00000201700	SNORD113-3	7	17	14	3
ENSG00000201710	na	2	3	1	2
ENSG00000201724	na	0	0	0	1
ENSG00000201728	RNA5SP479	0	4	0	0
ENSG00000201736	RNA5SP160	1	0	1	0
ENSG00000201746	RNU6-828P	0	2	0	0
ENSG00000201747	RNU6-534P	0	0	1	1
ENSG00000201749	na	0	0	0	1
ENSG00000201772	SNORA5C	6	7	6	7
ENSG00000201785	SNORD117	0	2	2	2
ENSG00000201793	RN7SKP9	1	0	0	0
ENSG00000201800	na	0	2	0	0
ENSG00000201801	RNU5E-4P	0	2	1	0
ENSG00000201806	RNU4-8P	1	2	1	0
ENSG00000201807	na	0	0	1	2
ENSG00000201812	RNA5SP488	2	1	2	2
ENSG00000201813	RNU6-915P	1	0	1	1
ENSG00000201818	RNY4P17	1	1	2	0
ENSG00000201820	na	1	0	2	1
ENSG00000201821	RNU4-9P	1	2	0	1
ENSG00000201823	SNORD48	3	5	4	0
ENSG00000201830	na	0	0	0	1
ENSG00000201839	SNORD114-3	1	1	0	0
ENSG00000201847	na	1	2	4	0
ENSG00000201850	na	0	1	0	1
ENSG00000201861	RNA5SP298	0	2	1	0
ENSG00000201863	na	1	0	0	1
ENSG00000201876	RNA5SP97	2	1	0	0
ENSG00000201882	na	1	0	0	0
ENSG00000201896	RN7SKP153	0	0	1	0
ENSG00000201899	SNORD114-24	0	1	1	3
ENSG00000201900	RNY1P13	2	5	1	5
ENSG00000201916	na	1	1	0	0
ENSG00000201942	RNA5SP363	1	0	2	1
ENSG00000201944	na	5	0	0	1
ENSG00000201950	SNORD113-9	1	0	1	1
ENSG00000201957	na	0	2	0	2
ENSG00000201988	na	4	4	2	3
ENSG00000201998	SNORA23	3	0	2	4
ENSG00000202000	RNU1-36P	1	3	1	0
ENSG00000202008	na	0	1	1	0
ENSG00000202014	na	0	0	1	0
ENSG00000202019	na	1	0	0	1
ENSG00000202031	SNORD38A	3	3	0	2
ENSG00000202034	RNU6-399P	1	0	0	0
ENSG00000202041	na	1	0	0	0
ENSG00000202048	SNORD114-20	0	0	1	0
ENSG00000202058	RN7SKP80	7	10	4	1
ENSG00000202067	na	0	3	0	1
ENSG00000202071	na	1	1	0	0
ENSG00000202077	na	1	0	0	1
ENSG00000202078	na	3	6	8	7
ENSG00000202079	na	1	2	0	1
ENSG00000202081	RNU6-1280P	5	2	1	0
ENSG00000202089	RNU6-1306P	0	0	2	0
ENSG00000202099	RNU6-234P	0	0	0	1
ENSG00000202100	na	0	1	1	1
ENSG00000202107	na	1	3	1	3
ENSG00000202111	VTRNA1-2	2	0	1	1
ENSG00000202119	RNU6-302P	1	0	0	0
ENSG00000202124	RNY4P3	0	1	0	0
ENSG00000202125	RNU1-100P	1	0	0	0
ENSG00000202129	na	0	0	1	0
ENSG00000202137	na	0	0	1	0
ENSG00000202141	na	1	1	0	1
ENSG00000202142	SNORD114-18	1	1	0	1
ENSG00000202150	RNU6-407P	2	1	0	0
ENSG00000202159	RNU6-742P	0	1	1	1
ENSG00000202177	na	0	1	0	0
ENSG00000202184	RNU6-1283P	2	0	0	2
ENSG00000202189	na	0	2	0	0
ENSG00000202191	SNORD113-1	6	4	3	3
ENSG00000202205	RNU6-1034P	1	0	0	0
ENSG00000202216	na	1	0	0	0
ENSG00000202220	na	2	1	0	3
ENSG00000202222	na	2	0	2	0
ENSG00000202224	na	1	0	0	0
ENSG00000202227	RNU6-282P	0	2	0	0
ENSG00000202255	na	1	1	0	0
ENSG00000202259	RNU6-1318P	2	0	0	1
ENSG00000202260	RN7SKP69	4	3	2	1
ENSG00000202270	SNORD114-12	0	1	0	0
ENSG00000202279	na	0	0	2	0
ENSG00000202290	RNA5SP37	3	2	1	2
ENSG00000202297	RNY3P12	2	0	0	0
ENSG00000202314	SNORD6	5	10	9	6
ENSG00000202318	na	2	0	0	0
ENSG00000202337	RNU6-8	6	6	10	6
ENSG00000202341	RNU6-1051P	1	0	0	0
ENSG00000202343	na	3	4	0	2
ENSG00000202347	RNU1-16P	5	1	0	0
ENSG00000202357	na	1	2	0	0
ENSG00000202358	RNU6-652P	1	0	1	1
ENSG00000202374	na	1	0	0	0
ENSG00000202379	na	2	3	2	1
ENSG00000202382	na	3	1	1	0
ENSG00000202385	na	0	0	0	1
ENSG00000202392	RN7SKP292	0	1	0	2
ENSG00000202400	SNORD82	0	1	1	0
ENSG00000202414	na	0	1	0	0
ENSG00000202415	RN7SKP269	5	6	4	7
ENSG00000202417	na	0	0	3	1
ENSG00000202429	RNU4-48P	0	0	0	2
ENSG00000202430	RNA5SP88	0	0	1	0
ENSG00000202434	na	2	1	0	0
ENSG00000202441	RNY4P10	4	9	7	6
ENSG00000202459	na	1	0	0	0
ENSG00000202461	na	3	4	3	1
ENSG00000202472	RNA5SP248	0	0	0	1
ENSG00000202474	RNA5SP283	23	7	13	11
ENSG00000202487	na	2	1	1	0
ENSG00000202490	RNU6-597P	1	0	0	0
ENSG00000202496	na	0	0	3	1
ENSG00000202498	na	1	0	0	0
ENSG00000202512	RN7SKP230	3	0	2	0
ENSG00000202514	na	2	4	0	0
ENSG00000202515	VTRNA1-3	0	0	1	0
ENSG00000202522	na	1	0	2	1
ENSG00000202523	na	0	0	1	0
ENSG00000202533	na	0	1	0	0
ENSG00000202538	RNU4-2	1	1	1	0
ENSG00000202560	MIR539	4	0	0	1
ENSG00000202566	MIR421	4	5	3	3
ENSG00000203258	na	6	4	1	2
ENSG00000203279	na	1	0	2	1
ENSG00000203281	na	0	2	0	1
ENSG00000203285	na	0	0	1	0
ENSG00000203286	na	1	0	0	0
ENSG00000203288	na	1	2	2	3
ENSG00000203301	na	5	7	6	7
ENSG00000203307	na	0	1	0	1
ENSG00000203314	na	1	1	0	0
ENSG00000203315	na	3	3	0	3
ENSG00000203321	C9orf41-AS1	3	2	4	1
ENSG00000203325	na	6	5	1	7
ENSG00000203326	ZNF525	38	47	44	29
ENSG00000203327	na	6	9	4	11
ENSG00000203334	na	1	1	1	0
ENSG00000203335	na	1	1	0	1
ENSG00000203356	LINC01562	1	1	2	1
ENSG00000203362	na	21	16	20	20
ENSG00000203363	na	1	1	0	0
ENSG00000203364	na	0	0	1	0
ENSG00000203386	LINC01317	1	6	6	17
ENSG00000203392	na	64	54	35	29
ENSG00000203401	na	0	3	2	1
ENSG00000203414	BTBD7P1	0	0	1	0
ENSG00000203421	na	1	0	0	1
ENSG00000203423	na	0	1	0	1
ENSG00000203426	na	0	1	0	0
ENSG00000203431	na	0	0	0	1
ENSG00000203433	na	0	1	0	1
ENSG00000203434	na	3	3	42	25
ENSG00000203435	E2F3P2	0	0	1	0
ENSG00000203437	na	0	1	0	0
ENSG00000203438	na	0	2	1	1
ENSG00000203441	LINC00449	0	4	2	1
ENSG00000203443	na	1	0	0	2
ENSG00000203446	na	4	0	21	21
ENSG00000203457	na	0	1	0	0
ENSG00000203471	na	2	0	0	0
ENSG00000203473	na	0	1	0	0
ENSG00000203482	na	0	2	0	0
ENSG00000203483	na	0	1	0	0
ENSG00000203485	INF2	4212	4521	3654	3517
ENSG00000203489	HMGB1P39	1	0	0	0
ENSG00000203496	na	0	1	0	0
ENSG00000203497	PDCD4-AS1	11	15	12	8
ENSG00000203499	FAM83H-AS1	2	1	2	1
ENSG00000203504	na	4	1	0	1
ENSG00000203506	RBMS3-AS2	10	5	1	2
ENSG00000203512	na	0	1	0	0
ENSG00000203542	na	1	0	3	1
ENSG00000203543	na	0	1	1	0
ENSG00000203546	na	3	5	2	3
ENSG00000203562	na	2	2	3	1
ENSG00000203565	na	1	3	0	0
ENSG00000203576	na	0	1	0	0
ENSG00000203581	OR1F2P	0	1	1	0
ENSG00000203588	IGBP1-AS1	5	0	2	3
ENSG00000203602	na	5	3	4	4
ENSG00000203615	na	3	4	0	0
ENSG00000203616	RHOT1P2	1	1	0	0
ENSG00000203620	na	12	13	7	8
ENSG00000203630	na	9	13	6	5
ENSG00000203632	na	0	0	0	1
ENSG00000203635	na	1	2	3	1
ENSG00000203644	na	30	55	52	45
ENSG00000203645	LINC00501	0	1	0	0
ENSG00000203647	na	1	4	1	0
ENSG00000203648	na	0	2	0	0
ENSG00000203650	LINC01285	1	1	0	0
ENSG00000203652	na	0	2	0	3
ENSG00000203666	EFCAB2	93	114	71	56
ENSG00000203667	COX20	73	73	79	33
ENSG00000203668	CHML	663	828	687	427
ENSG00000203684	IBA57-AS1	4	5	6	3
ENSG00000203691	na	17	20	10	7
ENSG00000203697	CAPN8	0	1	0	0
ENSG00000203705	TATDN3	101	97	126	97
ENSG00000203706	SERTAD4-AS1	43	59	11	17
ENSG00000203709	C1orf132	104	97	54	46
ENSG00000203711	C6orf99	0	2	1	1
ENSG00000203721	LINC00862	13	29	55	68
ENSG00000203722	RAET1G	29	35	21	27
ENSG00000203724	C1orf53	59	48	43	30
ENSG00000203727	SAMD5	62	92	59	55
ENSG00000203730	TEDDM1	1	0	0	0
ENSG00000203734	ECT2L	10	2	7	8
ENSG00000203737	GPR52	1	1	1	0
ENSG00000203739	na	23	34	22	18
ENSG00000203740	METTL11B	0	0	0	1
ENSG00000203756	TMEM244	1	0	11	6
ENSG00000203760	CENPW	556	479	493	410
ENSG00000203761	MSTO2P	83	79	51	66
ENSG00000203772	SPRN	68	80	54	61
ENSG00000203778	FAM229B	127	154	169	174
ENSG00000203780	FANK1	4	1	2	1
ENSG00000203783	PRR9	0	0	1	1
ENSG00000203785	SPRR2E	0	1	0	1
ENSG00000203786	KPRP	15	12	403	159
ENSG00000203791	METTL10	219	246	176	143
ENSG00000203795	FAM24A	0	0	1	0
ENSG00000203797	DDO	17	18	25	21
ENSG00000203799	CCDC162P	7	12	10	6
ENSG00000203801	LINC00222	1	2	2	4
ENSG00000203804	ADAMTSL4-AS1	35	28	20	23
ENSG00000203805	PPAPDC1A	119	79	50	61
ENSG00000203808	BVES-AS1	8	21	9	17
ENSG00000203814	HIST2H2BF	143	160	186	151
ENSG00000203817	na	5	6	6	9
ENSG00000203819	HIST2H2BC	1	1	8	3
ENSG00000203827	na	7	17	12	7
ENSG00000203832	na	208	272	315	247
ENSG00000203836	na	58	56	46	26
ENSG00000203849	na	6	12	42	21
ENSG00000203855	HSD3BP4	0	3	3	0
ENSG00000203865	ATP1A1-AS1	27	24	15	25
ENSG00000203867	RBM20	0	0	3	3
ENSG00000203870	SMIM9	0	0	0	1
ENSG00000203872	C6orf163	12	17	13	7
ENSG00000203875	SNHG5	1426	1437	1885	1604
ENSG00000203876	ADD3-AS1	5	5	4	7
ENSG00000203877	RIPPLY2	0	1	0	2
ENSG00000203878	CHIAP2	0	0	1	0
ENSG00000203879	GDI1	3710	4065	3697	3310
ENSG00000203880	PCMTD2	298	520	338	323
ENSG00000203883	SOX18	0	0	0	1
ENSG00000203886	CYP17A1-AS1	0	0	1	0
ENSG00000203896	LIME1	98	103	51	68
ENSG00000203907	OOEP	2	4	0	1
ENSG00000203908	KHDC3L	1	0	1	0
ENSG00000203910	C1orf146	0	1	1	0
ENSG00000203923	SPANXN1	0	0	0	1
ENSG00000203930	LINC00632	10	12	15	13
ENSG00000203943	SAMD13	3	9	2	4
ENSG00000203950	FAM127B	1031	996	828	725
ENSG00000203952	CCDC160	0	1	0	1
ENSG00000203965	EFCAB7	89	104	77	76
ENSG00000203993	ARRDC1-AS1	193	136	144	135
ENSG00000203995	ZYG11A	120	124	59	65
ENSG00000203999	LINC01270	26	24	24	30
ENSG00000204010	IFIT1B	0	2	0	1
ENSG00000204011	COL5A1-AS1	4	3	1	5
ENSG00000204022	LIPJ	1	0	0	0
ENSG00000204049	na	1	6	1	3
ENSG00000204052	LRRC73	0	5	3	3
ENSG00000204054	LINC00963	288	272	171	194
ENSG00000204055	na	2	5	0	1
ENSG00000204060	FOXO6	1	0	0	2
ENSG00000204065	TCEAL5	0	1	0	0
ENSG00000204070	SYS1	419	458	431	425
ENSG00000204071	TCEAL6	0	1	0	0
ENSG00000204072	ARMCX7P	1	0	0	0
ENSG00000204084	INPP5B	461	364	253	242
ENSG00000204086	RPA4	2	4	4	5
ENSG00000204091	TDRG1	0	1	0	0
ENSG00000204099	NEU4	0	0	0	1
ENSG00000204103	MAFB	2	4	6	12
ENSG00000204104	TRAF3IP1	368	551	548	381
ENSG00000204113	BMP2KL	1	1	0	0
ENSG00000204116	CHIC1	301	427	431	287
ENSG00000204117	na	1	0	0	0
ENSG00000204120	GIGYF2	1877	2313	2362	1800
ENSG00000204128	C2orf72	0	0	0	1
ENSG00000204130	RUFY2	327	507	421	291
ENSG00000204131	NHSL2	178	177	243	134
ENSG00000204136	GGTA1P	1	0	0	0
ENSG00000204138	PHACTR4	1121	1275	675	853
ENSG00000204147	ASAH2B	79	140	141	108
ENSG00000204149	AGAP6	177	233	139	154
ENSG00000204150	na	0	1	0	1
ENSG00000204152	TIMM23B	48	50	50	27
ENSG00000204160	ZDHHC18	1223	1249	1090	1119
ENSG00000204161	C10orf128	0	0	0	1
ENSG00000204164	na	32	31	26	25
ENSG00000204172	AGAP9	159	245	131	116
ENSG00000204173	LRRC37A5P	0	2	5	0
ENSG00000204176	SYT15	33	34	33	18
ENSG00000204177	BMS1P1	26	27	17	15
ENSG00000204178	TMEM57	471	594	769	496
ENSG00000204186	ZDBF2	231	307	249	187
ENSG00000204187	LINC00619	4	13	6	8
ENSG00000204188	GGNBP1	1	1	1	1
ENSG00000204193	TXNDC8	0	0	0	1
ENSG00000204194	RPL12P1	3	5	0	3
