id	sym	Ishi_Dex_1	Ishi_Dex_2	Ishi_DMSO_1	Ishi_DMSO_2
ENSG00000168159	RNF187	5070	4680	4610	5760
ENSG00000168172	HOOK3	1394	868	1533	1037
ENSG00000168175	MAPK1IP1L	5146	4295	4938	5072
ENSG00000168209	DDIT4	11335	9866	8746	9794
ENSG00000168214	RBPJ	2520	1885	2412	2499
ENSG00000168216	LMBRD1	870	914	848	908
ENSG00000168228	ZCCHC4	388	345	387	420
ENSG00000168234	TTC39C	424	345	434	558
ENSG00000168237	GLYCTK	71	71	62	66
ENSG00000168243	GNG4	31	27	22	26
ENSG00000168246	UBTD2	1448	1389	1391	1488
ENSG00000168255	POLR2J3	54	45	47	47
ENSG00000168256	NKIRAS2	1969	1697	1708	1915
ENSG00000168259	DNAJC7	2304	2078	2329	2254
ENSG00000168264	IRF2BP2	2412	1817	2236	2417
ENSG00000168267	PTF1A	0	0	0	1
ENSG00000168268	NT5DC2	3020	2962	2385	3016
ENSG00000168269	FOXI1	0	1	0	0
ENSG00000168273	SMIM4	240	222	194	243
ENSG00000168275	COA6	419	344	341	418
ENSG00000168280	KIF5C	135	96	140	120
ENSG00000168282	MGAT2	1246	1164	1211	1363
ENSG00000168283	BMI1	922	660	983	827
ENSG00000168286	THAP11	1391	1191	1120	1407
ENSG00000168288	MMADHC	2691	2636	2518	2997
ENSG00000168291	PDHB	1613	1358	1371	1526
ENSG00000168297	PXK	240	192	253	232
ENSG00000168298	HIST1H1E	554	181	395	591
ENSG00000168300	PCMTD1	340	295	350	276
ENSG00000168301	KCTD6	295	217	218	252
ENSG00000168303	MPLKIP	753	669	649	747
ENSG00000168306	ACOX2	34	28	8	20
ENSG00000168309	FAM107A	115	141	32	35
ENSG00000168310	IRF2	43	29	24	26
ENSG00000168314	MOBP	3	2	5	2
ENSG00000168329	CX3CR1	2	0	1	2
ENSG00000168348	INSM2	0	1	0	0
ENSG00000168350	DEGS2	149	70	66	109
ENSG00000168356	SCN11A	3	4	2	4
ENSG00000168374	ARF4	5349	5203	4915	5787
ENSG00000168385	SEPT2	12426	11701	11517	11980
ENSG00000168386	FILIP1L	3	2	3	3
ENSG00000168389	MFSD2A	4650	4697	1409	1609
ENSG00000168393	DTYMK	1918	1925	1505	2321
ENSG00000168394	TAP1	5	2	8	5
ENSG00000168395	ING5	617	410	591	510
ENSG00000168397	ATG4B	1372	1253	1115	1450
ENSG00000168404	MLKL	23	16	17	14
ENSG00000168405	CMAHP	3	0	0	0
ENSG00000168411	RFWD3	2387	2003	2284	2463
ENSG00000168412	MTNR1A	11	8	8	16
ENSG00000168418	KCNG4	1	0	0	3
ENSG00000168421	RHOH	1	1	0	0
ENSG00000168427	KLHL30	33	19	19	34
ENSG00000168434	COG7	555	501	561	571
ENSG00000168438	CDC40	1132	890	1054	1030
ENSG00000168439	STIP1	7001	5777	7207	7124
ENSG00000168453	HR	475	124	399	225
ENSG00000168454	TXNDC2	4	0	4	0
ENSG00000168461	RAB31	1114	961	977	1114
ENSG00000168476	REEP4	2236	1709	1899	2099
ENSG00000168477	TNXB	7	8	2	5
ENSG00000168481	LGI3	9	6	8	4
ENSG00000168487	BMP1	894	792	748	908
ENSG00000168488	ATXN2L	2963	2341	2967	2973
ENSG00000168490	PHYHIP	3	2	1	0
ENSG00000168491	CCDC110	61	54	81	95
ENSG00000168495	POLR3D	1136	864	980	915
ENSG00000168496	FEN1	3152	2593	3004	3297
ENSG00000168497	SDPR	28	27	29	30
ENSG00000168502	MTCL1	159	74	121	104
ENSG00000168505	GBX2	34	35	39	34
ENSG00000168515	SCGB1D1	18	21	6	14
ENSG00000168517	HEXIM2	230	175	132	176
ENSG00000168522	FNTA	959	830	1021	972
ENSG00000168528	SERINC2	1352	1406	1107	1510
ENSG00000168538	TRAPPC11	1056	901	1090	1111
ENSG00000168539	CHRM1	43	41	29	38
ENSG00000168542	COL3A1	376	308	277	335
ENSG00000168546	GFRA2	2	4	1	3
ENSG00000168556	ING2	363	322	354	320
ENSG00000168564	CDKN2AIP	512	402	470	456
ENSG00000168566	SNRNP48	1721	1403	1697	1745
ENSG00000168569	TMEM223	270	251	177	247
ENSG00000168575	SLC20A2	1463	1258	1125	1197
ENSG00000168591	TMUB2	349	355	336	405
ENSG00000168594	ADAM29	0	0	1	0
ENSG00000168610	STAT3	2707	2325	2461	2593
ENSG00000168612	ZSWIM1	328	198	339	279
ENSG00000168614	na	133	60	98	75
ENSG00000168615	ADAM9	8755	7867	8813	7755
ENSG00000168619	ADAM18	0	1	0	0
ENSG00000168621	GDNF	0	1	0	2
ENSG00000168631	DPCR1	0	2	0	0
ENSG00000168646	AXIN2	106	56	68	65
ENSG00000168653	NDUFS5	2267	2336	1821	2420
ENSG00000168658	VWA3B	2	1	6	6
ENSG00000168661	ZNF30	192	158	217	229
ENSG00000168671	UGT3A2	306	279	259	294
ENSG00000168672	FAM84B	3587	3412	3537	4043
ENSG00000168675	LDLRAD4	574	498	275	330
ENSG00000168676	KCTD19	1	0	3	3
ENSG00000168679	SLC16A4	3	3	1	7
ENSG00000168685	IL7R	1	0	2	0
ENSG00000168701	TMEM208	437	382	384	538
ENSG00000168702	LRP1B	8	8	6	10
ENSG00000168703	WFDC12	3	2	0	2
ENSG00000168710	AHCYL1	4178	3552	3791	4010
ENSG00000168724	DNAJC21	1783	1420	2004	1823
ENSG00000168734	PKIG	431	516	401	492
ENSG00000168743	NPNT	1489	1174	1369	1217
ENSG00000168748	CA7	10	6	2	7
ENSG00000168754	FAM178B	1	0	1	0
ENSG00000168758	SEMA4C	540	375	468	467
ENSG00000168763	CNNM3	1506	1241	1287	1560
ENSG00000168765	GSTM4	101	83	88	86
ENSG00000168769	TET2	1610	1070	1667	1372
ENSG00000168772	CXXC4	141	111	121	127
ENSG00000168778	TCTN2	600	518	513	654
ENSG00000168779	SHOX2	114	96	89	98
ENSG00000168781	PPIP5K1	475	493	489	540
ENSG00000168785	TSPAN5	260	252	270	345
ENSG00000168792	ABHD15	366	327	361	354
ENSG00000168795	ZBTB5	703	618	770	853
ENSG00000168802	CHTF8	3845	3848	3509	4484
ENSG00000168803	ADAL	326	324	276	303
ENSG00000168806	LCMT2	630	580	579	630
ENSG00000168807	SNTB2	1126	832	1256	1325
ENSG00000168811	IL12A	6	6	5	9
ENSG00000168813	ZNF507	1312	959	1334	1144
ENSG00000168818	STX18	1603	1575	1432	1350
ENSG00000168824	na	545	515	525	538
ENSG00000168826	ZBTB49	119	92	117	115
ENSG00000168827	GFM1	1735	1557	1753	1661
ENSG00000168828	OR13J1	0	0	1	0
ENSG00000168843	FSTL5	8	5	1	3
ENSG00000168852	TPTE2P5	2	0	4	2
ENSG00000168872	DDX19A	506	389	396	469
ENSG00000168874	ATOH8	6	3	3	3
ENSG00000168876	ANKRD49	249	202	220	244
ENSG00000168878	SFTPB	3	1	2	0
ENSG00000168883	USP39	2064	2130	1964	2242
ENSG00000168884	TNIP2	593	522	575	668
ENSG00000168887	C2orf68	1129	1145	964	1310
ENSG00000168890	TMEM150A	86	88	81	76
ENSG00000168894	RNF181	702	709	578	746
ENSG00000168899	VAMP5	5	11	6	7
ENSG00000168904	LRRC28	626	661	484	660
ENSG00000168906	MAT2A	6274	4959	5110	5029
ENSG00000168907	PLA2G4F	40	18	27	19
ENSG00000168913	ENHO	69	61	42	79
ENSG00000168916	ZNF608	319	264	463	412
ENSG00000168917	SLC35G2	160	139	154	153
ENSG00000168918	INPP5D	12	5	9	7
ENSG00000168924	LETM1	2709	1722	2495	2647
ENSG00000168930	TRIM49	1	4	3	1
ENSG00000168936	TMEM129	724	605	425	597
ENSG00000168938	PPIC	1012	1038	952	1120
ENSG00000168944	CEP120	473	356	456	417
ENSG00000168952	STXBP6	2572	2414	1931	2154
ENSG00000168955	TM4SF20	0	1	0	0
ENSG00000168958	MFF	1089	1060	985	1094
ENSG00000168959	GRM5	0	0	1	3
ENSG00000168961	LGALS9	1	3	2	1
ENSG00000168967	PMCHL1	1	0	0	0
ENSG00000168970	JMJD7-PLA2G4B	18	8	22	9
ENSG00000168993	CPLX1	70	67	64	81
ENSG00000168994	PXDC1	344	265	233	270
ENSG00000169016	E2F6	581	405	480	553
ENSG00000169018	FEM1B	2183	1825	2277	2461
ENSG00000169019	COMMD8	663	527	691	674
ENSG00000169020	ATP5I	1792	1615	1377	1872
ENSG00000169021	UQCRFS1	1635	1702	1505	1823
ENSG00000169026	MFSD7	2	0	2	1
ENSG00000169031	COL4A3	14	5	9	4
ENSG00000169032	MAP2K1	1400	1164	1222	1345
ENSG00000169035	KLK7	1	0	0	0
ENSG00000169040	PMCHL2	1	0	2	0
ENSG00000169045	HNRNPH1	11919	8989	12485	11030
ENSG00000169047	IRS1	368	262	264	319
ENSG00000169057	MECP2	2091	1533	1872	1880
ENSG00000169062	UPF3A	255	213	258	209
ENSG00000169064	ZBBX	13	7	14	10
ENSG00000169067	ACTBL2	8	11	7	7
ENSG00000169071	ROR2	10	4	13	8
ENSG00000169083	AR	547	358	526	528
ENSG00000169085	C8orf46	1	0	0	1
ENSG00000169087	HSPBAP1	127	114	92	100
ENSG00000169105	CHST14	1316	1346	1014	1364
ENSG00000169116	PARM1	1615	1525	1452	1500
ENSG00000169118	CSNK1G1	1513	1211	1582	1657
ENSG00000169122	FAM110B	87	59	72	82
ENSG00000169126	ARMC4	119	111	109	132
ENSG00000169129	AFAP1L2	1929	1579	1780	1708
ENSG00000169131	ZNF354A	250	227	245	270
ENSG00000169136	ATF5	1392	1395	1535	1657
ENSG00000169139	UBE2V2	2605	2170	2570	2453
ENSG00000169155	ZBTB43	847	587	821	756
ENSG00000169169	CPT1C	28	32	25	34
ENSG00000169174	PCSK9	790	651	579	640
ENSG00000169180	XPO6	3416	2866	3142	3580
ENSG00000169184	MN1	532	244	491	372
ENSG00000169188	APEX2	987	931	795	931
ENSG00000169189	NSMCE1	867	793	614	905
ENSG00000169193	CCDC126	259	207	243	242
ENSG00000169203	na	1	0	0	0
ENSG00000169213	RAB3B	1251	963	1167	1223
ENSG00000169217	CD2BP2	1725	1569	1730	1971
ENSG00000169220	RGS14	279	286	173	276
ENSG00000169221	TBC1D10B	2552	2419	2276	2806
ENSG00000169223	LMAN2	4847	5130	3995	5432
ENSG00000169228	RAB24	43	28	31	32
ENSG00000169230	PRELID1	3737	4170	2972	4152
ENSG00000169231	THBS3	77	77	69	83
ENSG00000169239	CA5B	248	176	255	182
ENSG00000169241	SLC50A1	948	1012	809	1067
ENSG00000169242	EFNA1	200	162	172	220
ENSG00000169245	CXCL10	0	0	1	0
ENSG00000169246	NPIPB3	47	33	45	14
ENSG00000169247	SH3TC2	16	14	16	11
ENSG00000169248	CXCL11	0	0	3	0
ENSG00000169249	ZRSR2	117	112	150	118
ENSG00000169251	NMD3	1786	1353	1777	1644
ENSG00000169252	ADRB2	29	25	16	24
ENSG00000169253	na	5	5	3	4
ENSG00000169255	B3GALNT1	148	141	131	135
ENSG00000169258	GPRIN1	513	347	420	392
ENSG00000169282	KCNAB1	1	3	3	7
ENSG00000169288	MRPL1	546	438	466	537
ENSG00000169291	SHE	2	4	3	4
ENSG00000169299	PGM2	1184	981	1252	1188
ENSG00000169302	STK32A	1	0	0	0
ENSG00000169330	KIAA1024	9	10	7	6
ENSG00000169347	GP2	3	0	4	1
ENSG00000169359	SLC33A1	1542	1464	1550	1659
ENSG00000169371	SNUPN	298	268	271	259
ENSG00000169372	CRADD	194	157	160	197
ENSG00000169375	SIN3A	3039	2488	2758	2870
ENSG00000169379	ARL13B	497	422	564	496
ENSG00000169398	PTK2	2866	2487	2671	2773
ENSG00000169402	RSPH10B2	1	0	0	0
ENSG00000169403	PTAFR	58	71	59	68
ENSG00000169410	PTPN9	1857	1762	1706	1950
ENSG00000169418	NPR1	200	204	170	218
ENSG00000169427	KCNK9	4	0	1	2
ENSG00000169429	CXCL8	0	1	2	1
ENSG00000169432	SCN9A	315	258	372	333
ENSG00000169435	RASSF6	39	27	74	38
ENSG00000169439	SDC2	2548	2514	2218	2575
ENSG00000169442	CD52	0	1	0	0
ENSG00000169446	MMGT1	2094	2051	2142	2292
ENSG00000169469	SPRR1B	3	1	4	2
ENSG00000169490	TM2D2	968	983	963	1086
ENSG00000169495	HTRA4	1	10	2	3
ENSG00000169499	PLEKHA2	2895	2212	1921	2099
ENSG00000169504	CLIC4	6637	5826	6237	6112
ENSG00000169515	CCDC8	1148	974	933	1009
ENSG00000169519	METTL15	576	531	588	557
ENSG00000169548	ZNF280A	2	0	0	0
ENSG00000169550	MUC15	7	7	6	5
ENSG00000169554	ZEB2	2	0	0	0
ENSG00000169562	GJB1	0	1	0	3
ENSG00000169564	PCBP1	8596	7956	8068	8790
ENSG00000169567	HINT1	7181	6972	5799	7970
ENSG00000169570	DTWD2	1152	933	1136	1007
ENSG00000169583	CLIC3	257	258	144	223
ENSG00000169592	INO80E	1525	1419	1325	1514
ENSG00000169594	BNC1	10	5	11	10
ENSG00000169598	DFFB	217	141	139	138
ENSG00000169599	NFU1	702	807	609	734
ENSG00000169604	ANTXR1	2372	2215	2338	2435
ENSG00000169607	CKAP2L	1608	1294	1715	1523
ENSG00000169609	C15orf40	424	337	378	397
ENSG00000169612	FAM103A1	585	488	536	558
ENSG00000169618	PROKR1	4	0	0	1
ENSG00000169621	APLF	44	40	41	43
ENSG00000169627	BOLA2B	5	1	2	6
ENSG00000169635	HIC2	202	127	209	201
ENSG00000169641	LUZP1	1657	1168	1591	1598
ENSG00000169660	HEXDC	263	195	167	214
ENSG00000169668	BCRP2	17	19	22	24
ENSG00000169679	BUB1	2777	2455	2886	2950
ENSG00000169682	SPNS1	35	23	16	46
ENSG00000169683	LRRC45	709	618	694	735
ENSG00000169684	CHRNA5	464	369	467	505
ENSG00000169689	STRA13	1276	1130	970	1461
ENSG00000169692	AGPAT2	4715	4139	2332	3014
ENSG00000169696	ASPSCR1	433	409	377	478
ENSG00000169710	FASN	26443	21600	26698	34033
ENSG00000169714	CNBP	7664	6750	6903	7668
ENSG00000169715	MT1E	1	0	0	0
ENSG00000169718	DUS1L	1960	1547	1691	1975
ENSG00000169727	GPS1	2291	2154	1943	2550
ENSG00000169733	RFNG	492	451	379	514
ENSG00000169738	DCXR	1076	996	834	1250
ENSG00000169740	ZNF32	532	554	408	550
ENSG00000169744	LDB2	0	0	1	0
ENSG00000169750	RAC3	748	774	508	724
ENSG00000169752	NRG4	456	499	527	465
ENSG00000169756	LIMS1	2857	2450	2556	2433
ENSG00000169758	C15orf27	19	10	7	12
ENSG00000169760	NLGN1	83	73	65	85
ENSG00000169762	TAPT1	816	729	747	683
ENSG00000169764	UGP2	952	872	947	932
ENSG00000169783	LINGO1	93	89	67	73
ENSG00000169813	HNRNPF	7931	7386	7120	7625
ENSG00000169814	BTD	283	296	247	330
ENSG00000169826	CSGALNACT2	434	382	494	433
ENSG00000169851	PCDH7	166	176	150	161
ENSG00000169855	ROBO1	1719	1277	1919	1625
ENSG00000169856	ONECUT1	4	4	1	1
ENSG00000169857	AVEN	321	262	196	253
ENSG00000169860	P2RY1	85	71	81	86
ENSG00000169862	CTNND2	740	493	262	240
ENSG00000169871	TRIM56	24	16	21	29
ENSG00000169876	MUC17	1	0	0	0
ENSG00000169884	WNT10B	186	132	123	155
ENSG00000169885	CALML6	0	0	0	1
ENSG00000169891	REPS2	327	329	312	371
ENSG00000169894	MUC3A	5	7	8	4
ENSG00000169895	SYAP1	1900	1461	1908	1736
ENSG00000169902	TPST1	478	484	510	590
ENSG00000169905	TOR1AIP2	6455	4351	6578	6653
ENSG00000169908	TM4SF1	1	0	1	3
ENSG00000169914	OTUD3	680	435	807	580
ENSG00000169918	OTUD7A	13	4	13	8
ENSG00000169919	GUSB	859	857	693	882
ENSG00000169925	BRD3	1666	1288	1642	1599
ENSG00000169926	KLF13	5243	3836	3616	3754
ENSG00000169946	ZFPM2	8	2	8	7
ENSG00000169951	ZNF764	249	183	252	249
ENSG00000169955	ZNF747	341	351	230	291
ENSG00000169957	ZNF768	990	814	810	896
ENSG00000169962	TAS1R3	3	2	4	2
ENSG00000169964	TMEM42	188	188	153	187
ENSG00000169967	MAP3K2	2486	1797	2672	2713
ENSG00000169972	PUSL1	526	400	423	493
ENSG00000169976	SF3B5	2560	2654	1889	2960
ENSG00000169981	ZNF35	458	388	468	445
ENSG00000169989	TIGD4	3	7	3	3
ENSG00000169991	IFFO2	198	141	236	201
ENSG00000169992	NLGN2	1578	1419	1436	1601
ENSG00000169994	MYO7B	2	2	0	0
ENSG00000170004	CHD3	4407	3503	4245	4185
ENSG00000170006	TMEM154	29	16	33	31
ENSG00000170011	MYRIP	2	0	1	0
ENSG00000170017	ALCAM	3662	2966	3447	3108
ENSG00000170027	YWHAG	9838	7745	9355	9715
ENSG00000170035	UBE2E3	2911	2394	2410	2747
ENSG00000170037	CNTROB	1720	1477	1863	1776
ENSG00000170043	TRAPPC1	1118	1157	955	1212
ENSG00000170044	ZPLD1	0	1	0	0
ENSG00000170049	KCNAB3	9	2	13	9
ENSG00000170074	FAM153A	2	1	0	0
ENSG00000170075	GPR37L1	57	37	30	44
ENSG00000170085	SIMC1	376	314	394	368
ENSG00000170088	TMEM192	1517	1035	1541	1343
ENSG00000170089	na	288	278	286	319
ENSG00000170092	SPDYE5	2	0	1	0
ENSG00000170100	ZNF778	1322	1140	1387	1445
ENSG00000170113	NIPA1	1393	1278	1351	1420
ENSG00000170122	FOXD4	21	23	16	19
ENSG00000170142	UBE2E1	2786	2380	2212	2440
ENSG00000170144	HNRNPA3	9423	8162	9208	8734
ENSG00000170145	SIK2	1329	1093	1375	1312
ENSG00000170153	RNF150	675	609	606	654
ENSG00000170160	CCDC144A	3	0	2	2
ENSG00000170161	na	20	10	8	15
ENSG00000170166	HOXD4	2	1	4	4
ENSG00000170175	CHRNB1	199	211	139	190
ENSG00000170178	HOXD12	2	1	1	2
ENSG00000170185	USP38	1536	1417	1633	1670
ENSG00000170190	SLC16A5	386	320	309	340
ENSG00000170191	NANP	648	501	610	638
ENSG00000170209	ANKK1	1	0	0	0
ENSG00000170214	ADRA1B	47	72	40	66
ENSG00000170215	na	2	1	1	0
ENSG00000170222	ADPRM	77	84	76	97
ENSG00000170231	FABP6	154	164	101	130
ENSG00000170234	PWWP2A	701	495	699	667
ENSG00000170236	USP50	0	0	1	0
ENSG00000170242	USP47	956	646	1088	920
ENSG00000170248	PDCD6IP	3217	2989	3317	3554
ENSG00000170260	ZNF212	392	306	367	352
ENSG00000170264	FAM161A	310	272	340	315
ENSG00000170265	ZNF282	1703	1437	1546	1744
ENSG00000170266	GLB1	2581	2718	2413	2778
ENSG00000170270	C14orf142	412	377	360	427
ENSG00000170271	FAXDC2	83	65	38	56
ENSG00000170275	CRTAP	2462	2427	1986	2239
ENSG00000170276	HSPB2	1	2	0	1
ENSG00000170290	SLN	2	2	1	0
ENSG00000170291	ELP5	720	722	608	808
ENSG00000170293	CMTM8	159	156	174	157
ENSG00000170296	GABARAP	195	119	124	161
ENSG00000170310	STX8	211	251	220	286
ENSG00000170312	CDK1	3265	2713	3200	3247
ENSG00000170315	UBB	11274	11323	11031	13222
ENSG00000170322	NFRKB	641	446	663	635
ENSG00000170324	FRMPD2	6	8	5	2
ENSG00000170325	PRDM10	398	324	379	340
ENSG00000170340	B3GNT2	767	658	785	851
ENSG00000170345	FOS	64	56	85	92
ENSG00000170348	TMED10	9348	8814	8499	9740
ENSG00000170364	SETMAR	179	146	154	167
ENSG00000170365	SMAD1	643	590	577	650
ENSG00000170370	EMX2	3328	2932	2788	2726
ENSG00000170373	CST1	3	0	0	0
ENSG00000170374	SP7	0	0	1	0
ENSG00000170379	TCAF2	6	1	6	14
ENSG00000170381	SEMA3E	3	2	2	5
ENSG00000170382	LRRN2	24	29	14	20
ENSG00000170385	SLC30A1	2772	1661	2180	2024
ENSG00000170390	DCLK2	118	122	128	119
ENSG00000170396	ZNF804A	159	105	125	97
ENSG00000170412	GPRC5C	40	21	25	30
ENSG00000170417	TMEM182	225	168	266	276
ENSG00000170421	KRT8	48746	45047	30713	39458
ENSG00000170423	KRT78	4	6	0	3
ENSG00000170425	ADORA2B	105	68	52	88
ENSG00000170430	MGMT	1160	1104	827	1222
ENSG00000170439	METTL7B	304	296	172	275
ENSG00000170442	KRT86	22	11	4	2
ENSG00000170445	HARS	1618	1492	1664	1670
ENSG00000170448	NFXL1	658	444	605	571
ENSG00000170456	DENND5B	628	448	598	602
ENSG00000170458	CD14	0	0	0	1
ENSG00000170464	DNAJC18	419	379	302	406
ENSG00000170465	KRT6C	0	1	0	0
ENSG00000170468	C14orf169	433	385	373	469
ENSG00000170469	SPATA24	22	16	9	28
ENSG00000170471	RALGAPB	2231	2038	2361	2435
ENSG00000170473	WIBG	1164	1002	1012	1106
ENSG00000170476	MZB1	0	0	2	0
ENSG00000170482	SLC23A1	12	16	13	12
ENSG00000170484	KRT74	0	1	2	2
ENSG00000170485	NPAS2	152	126	114	152
ENSG00000170500	LONRF2	1019	658	1012	935
ENSG00000170502	NUDT9	1021	930	996	899
ENSG00000170509	HSD17B13	3	2	6	1
ENSG00000170515	PA2G4	8060	8045	7337	8259
ENSG00000170522	ELOVL6	1377	1075	1237	1169
ENSG00000170523	KRT83	11	9	2	2
ENSG00000170525	PFKFB3	606	404	533	459
ENSG00000170537	TMC7	52	33	46	49
ENSG00000170540	ARL6IP1	9715	8433	9964	10508
ENSG00000170542	SERPINB9	71	45	59	82
ENSG00000170545	SMAGP	464	415	349	423
ENSG00000170558	CDH2	14345	13488	12588	13728
ENSG00000170561	IRX2	0	0	0	1
ENSG00000170571	EMB	116	100	104	138
ENSG00000170577	SIX2	92	75	86	86
ENSG00000170579	DLGAP1	227	171	140	160
ENSG00000170581	STAT2	1327	1018	1251	1313
ENSG00000170584	NUDCD2	999	778	859	860
ENSG00000170604	IRF2BP1	1056	974	877	1185
ENSG00000170606	HSPA4	6420	5594	6816	6979
ENSG00000170608	FOXA3	3	2	2	1
ENSG00000170615	SLC26A5	1	2	1	2
ENSG00000170619	COMMD5	500	434	395	570
ENSG00000170627	GTSF1	1	1	0	0
ENSG00000170629	DPY19L2P2	203	163	155	141
ENSG00000170631	ZNF16	459	364	370	375
ENSG00000170632	ARMC10	1470	1259	1474	1649
ENSG00000170633	RNF34	816	704	800	859
ENSG00000170634	ACYP2	196	165	148	212
ENSG00000170638	TRABD	912	744	722	832
ENSG00000170647	TMEM133	78	48	72	77
ENSG00000170653	ATF7	1693	1487	1801	1708
ENSG00000170667	RASA4B	4	1	3	1
ENSG00000170677	SOCS6	777	621	815	767
ENSG00000170681	MURC	21	26	19	19
ENSG00000170684	ZNF296	96	82	84	91
ENSG00000170689	HOXB9	635	605	499	545
ENSG00000170703	TTLL6	0	2	0	1
ENSG00000170727	na	223	178	185	224
ENSG00000170734	POLH	869	657	864	743
ENSG00000170745	KCNS3	65	65	59	77
ENSG00000170759	KIF5B	8647	6390	9132	8034
ENSG00000170775	GPR37	269	275	377	389
ENSG00000170776	AKAP13	2718	2154	2043	2150
ENSG00000170779	CDCA4	1455	1147	1229	1533
ENSG00000170788	DYDC1	2	0	0	0
ENSG00000170791	CHCHD7	367	365	470	455
ENSG00000170801	HTRA3	93	56	45	46
ENSG00000170802	FOXN2	878	631	984	797
ENSG00000170819	BFSP2	22	21	16	9
ENSG00000170827	CELP	3	0	2	2
ENSG00000170832	USP32	727	522	735	711
ENSG00000170835	CEL	8	1	10	9
ENSG00000170836	PPM1D	589	491	563	578
ENSG00000170837	GPR27	769	653	668	669
ENSG00000170846	na	726	618	831	903
ENSG00000170852	KBTBD2	1133	944	1104	992
ENSG00000170854	MINA	912	785	890	859
ENSG00000170855	TRIAP1	791	703	633	768
ENSG00000170860	LSM3	1808	1971	1576	1885
ENSG00000170871	KIAA0232	2099	1591	2094	1754
ENSG00000170873	MTSS1	193	174	216	209
ENSG00000170876	TMEM43	1317	1120	1129	1244
ENSG00000170881	RNF139	880	815	863	938
ENSG00000170889	RPS9	10256	10345	7949	11742
ENSG00000170890	PLA2G1B	1	1	0	0
ENSG00000170891	CYTL1	1	1	1	2
ENSG00000170892	TSEN34	1316	1124	1013	1418
ENSG00000170899	GSTA4	215	176	176	178
ENSG00000170903	MSANTD4	900	677	743	794
ENSG00000170906	NDUFA3	1010	964	729	1129
ENSG00000170915	PAQR8	157	170	111	180
ENSG00000170917	NUDT6	87	101	84	75
ENSG00000170919	TPT1-AS1	57	50	44	40
ENSG00000170921	TANC2	1097	766	1097	1140
ENSG00000170927	PKHD1	0	0	1	0
ENSG00000170946	DNAJC24	341	280	367	316
ENSG00000170949	ZNF160	455	363	488	522
ENSG00000170950	PGK2	1	1	0	0
ENSG00000170954	ZNF415	135	120	126	136
ENSG00000170955	PRKCDBP	122	146	89	155
ENSG00000170959	DCDC1	13	7	4	9
ENSG00000170961	HAS2	3	1	4	6
ENSG00000170962	PDGFD	344	330	323	334
ENSG00000170965	PLAC1	22	29	19	24
ENSG00000170989	S1PR1	3	3	5	1
ENSG00000171004	HS6ST2	1296	964	1073	1047
ENSG00000171016	PYGO1	1055	685	1051	950
ENSG00000171017	LRRC8E	739	639	581	806
ENSG00000171033	PKIA	896	749	870	927
ENSG00000171044	XKR6	0	0	1	0
ENSG00000171045	TSNARE1	106	74	100	90
ENSG00000171049	FPR2	1	1	0	0
ENSG00000171055	FEZ2	357	300	355	381
ENSG00000171056	SOX7	11	5	3	12
ENSG00000171067	C11orf24	921	909	899	991
ENSG00000171084	FAM86JP	122	88	105	80
ENSG00000171094	ALK	0	2	0	0
ENSG00000171097	CCBL1	53	45	40	43
ENSG00000171100	MTM1	220	191	196	173
ENSG00000171103	TRMT61B	442	393	389	478
ENSG00000171105	INSR	1062	736	941	1100
ENSG00000171109	MFN1	3046	2256	3004	3101
ENSG00000171116	HSFX1	3	1	4	3
ENSG00000171119	NRTN	1325	732	685	725
ENSG00000171121	KCNMB3	38	29	48	33
ENSG00000171124	FUT3	96	77	39	45
ENSG00000171126	KCNG3	16	6	9	9
ENSG00000171130	ATP6V0E2	1733	1831	1407	1999
ENSG00000171132	PRKCE	149	145	148	180
ENSG00000171135	JAGN1	944	904	752	1015
ENSG00000171136	RLN3	1	0	0	0
ENSG00000171148	TADA3	3285	3344	2765	3352
ENSG00000171150	SOCS5	643	547	694	753
ENSG00000171155	C1GALT1C1	766	726	782	801
ENSG00000171159	C9orf16	1061	898	720	1091
ENSG00000171160	MORN4	617	525	556	618
ENSG00000171161	ZNF672	1644	1480	1351	1622
ENSG00000171163	ZNF692	199	130	164	145
ENSG00000171169	NAIF1	636	524	496	538
ENSG00000171174	RBKS	101	93	69	88
ENSG00000171201	SMR3B	20	23	15	14
ENSG00000171202	TMEM126A	374	289	295	453
ENSG00000171204	TMEM126B	767	602	704	773
ENSG00000171206	TRIM8	1428	1192	1164	1387
ENSG00000171208	NETO2	2055	1630	1677	1375
ENSG00000171219	CDC42BPG	720	526	761	732
ENSG00000171222	SCAND1	609	628	481	809
ENSG00000171223	JUNB	1697	1709	1117	1550
ENSG00000171224	C10orf35	220	205	213	267
ENSG00000171227	TMEM37	130	142	125	142
ENSG00000171234	UGT2B7	1	0	0	0
ENSG00000171236	LRG1	3	6	3	3
ENSG00000171241	SHCBP1	1153	888	1049	1077
ENSG00000171243	SOSTDC1	282	323	233	283
ENSG00000171246	NPTX1	4	3	6	4
ENSG00000171262	FAM98B	1689	1402	1787	1800
ENSG00000171291	ZNF439	3	1	3	7
ENSG00000171295	ZNF440	631	418	645	541
ENSG00000171298	GAA	1204	1095	917	1321
ENSG00000171302	CANT1	2340	2341	2083	2848
ENSG00000171303	KCNK3	2	1	3	2
ENSG00000171307	ZDHHC16	1426	1575	1261	1496
