id	sym	C1	C2	C3	C4	BPA_1	BPA_2	BPA_3	BPA_4
ENSMUSG00000038980	Rbbp8nl	0	0	0	0	0	0	0	0
ENSMUSG00000038982	Bloc1s5	418	399	297	276	464	562	465	439
ENSMUSG00000038984	Tspyl5	2454	2302	1985	1681	2737	3274	2471	2880
ENSMUSG00000038987	Cfap157	55	63	34	21	45	33	25	34
ENSMUSG00000038990	Cables2	865	803	664	599	985	1150	889	880
ENSMUSG00000038991	Txndc5	877	837	639	540	968	1151	957	940
ENSMUSG00000038994	Hils1	0	0	1	0	0	0	0	0
ENSMUSG00000038997	Asb17	2	1	6	3	0	1	4	2
ENSMUSG00000039000	Ube3c	5100	4626	4128	3806	5518	6760	5302	5560
ENSMUSG00000039001	Rps21	928	975	890	725	1215	1495	1099	1113
ENSMUSG00000039004	Bmp6	301	334	131	100	196	259	499	147
ENSMUSG00000039005	Tlr4	118	110	84	78	123	146	137	134
ENSMUSG00000039007	Cpq	262	354	175	176	302	300	344	263
ENSMUSG00000039013	Siglecf	19	25	25	18	19	38	22	26
ENSMUSG00000039016	Timm8b	1587	1480	1398	1143	2035	2393	1926	1882
ENSMUSG00000039018	Mtg1	312	313	261	214	395	514	345	390
ENSMUSG00000039021	Ttc16	34	39	26	17	40	23	19	17
ENSMUSG00000039031	Arhgap18	304	358	229	187	327	390	310	292
ENSMUSG00000039032	Tsga13	1	0	2	1	1	0	2	2
ENSMUSG00000039033	Tasp1	718	711	572	557	802	932	856	882
ENSMUSG00000039037	St6galnac5	4441	3949	3481	3162	5248	6109	4984	4755
ENSMUSG00000039041	Adrm1	753	632	619	481	931	1080	939	839
ENSMUSG00000039043	Arpin	839	729	624	530	927	1050	935	800
ENSMUSG00000039046	Usp6nl	784	751	571	487	729	989	811	748
ENSMUSG00000039047	Pigk	3557	3320	2693	2386	4080	5380	4096	4006
ENSMUSG00000039048	Foxred1	539	568	427	394	630	770	595	604
ENSMUSG00000039050	Osbpl2	1888	1707	1462	1168	2217	2702	2054	2065
ENSMUSG00000039055	Eme1	7	7	2	2	8	8	2	11
ENSMUSG00000039057	Myo16	1243	1035	971	840	1411	1786	1266	1317
ENSMUSG00000039058	Ak5	9086	8836	7266	6695	11344	13817	10548	10623
ENSMUSG00000039059	Hrh3	1364	1062	979	874	1404	1737	1331	1499
ENSMUSG00000039062	Anpep	131	123	51	53	100	118	144	93
ENSMUSG00000039063	Echdc3	11	9	6	8	11	3	11	12
ENSMUSG00000039065	Fam173b	90	93	69	58	88	110	75	94
ENSMUSG00000039067	Psmd7	3189	2917	2654	2058	3948	4901	3701	3587
ENSMUSG00000039068	Zzz3	3932	3714	3075	2637	4564	5479	4277	4376
ENSMUSG00000039069	Mtg2	152	147	118	93	181	180	150	174
ENSMUSG00000039070	Cpa4	2	4	2	1	1	2	1	2
ENSMUSG00000039079	Trhr2	5	1	0	0	0	1	5	4
ENSMUSG00000039081	Zfp503	198	154	193	92	206	251	237	226
ENSMUSG00000039084	Chad	8	12	19	9	17	21	6	17
ENSMUSG00000039086	Ss18l1	2857	2571	2226	1959	3173	4023	3188	2974
ENSMUSG00000039087	Rreb1	1472	1587	1113	664	1604	1893	1492	1384
ENSMUSG00000039089	L3mbtl3	956	831	694	496	1018	1268	731	1022
ENSMUSG00000039092	Sptlc3	3	8	5	2	10	2	3	1
ENSMUSG00000039095	En2	25	20	13	12	16	17	28	10
ENSMUSG00000039096	Rsad1	447	453	341	334	532	567	518	459
ENSMUSG00000039097	Rln1	10	9	5	7	6	12	12	15
ENSMUSG00000039098	Gm9767	8	3	7	5	22	9	6	7
ENSMUSG00000039099	Wdr93	21	22	13	9	18	12	5	10
ENSMUSG00000039100	March6	14345	12739	10398	9535	15345	17947	14870	14406
ENSMUSG00000039103	Nexn	90	75	68	60	72	122	111	88
ENSMUSG00000039105	Atp6v1g1	1410	1404	1123	994	1512	1748	1556	1554
ENSMUSG00000039106	Htr5a	810	721	597	516	895	973	858	860
ENSMUSG00000039108	Lsm14b	3236	3023	2591	2087	3896	4505	3441	3709
ENSMUSG00000039109	F13a1	94	55	16	26	41	36	84	46
ENSMUSG00000039110	Mycbpap	54	122	36	32	59	71	40	43
ENSMUSG00000039114	Nrn1	11088	10944	9792	9233	13983	14103	13053	11469
ENSMUSG00000039115	Itga9	208	182	111	90	159	247	172	189
ENSMUSG00000039116	Adgrg6	63	79	44	41	68	87	106	76
ENSMUSG00000039117	Taf4	891	811	728	553	1069	1241	954	940
ENSMUSG00000039126	Prune2	3917	3548	2937	2587	4190	4805	4114	4281
ENSMUSG00000039128	Cdc123	1659	1587	1147	1147	1932	2227	1683	1798
ENSMUSG00000039130	Zc3hc1	352	351	243	253	410	500	350	360
ENSMUSG00000039131	Gipc2	10	11	7	3	15	19	16	8
ENSMUSG00000039137	Whrn	600	572	381	283	550	657	653	557
ENSMUSG00000039138	4930591A17Rik	0	0	0	0	0	0	0	0
ENSMUSG00000039145	Camk1d	15838	13402	12233	11649	17108	20890	16114	15542
ENSMUSG00000039146	Ifi44l	1	0	0	1	0	0	0	0
ENSMUSG00000039148	Sart1	2376	2297	1828	1526	2809	3570	2743	2891
ENSMUSG00000039153	Runx2	326	365	271	261	393	442	381	369
ENSMUSG00000039154	Shd	228	188	156	145	257	321	230	208
ENSMUSG00000039155	Cdh26	5	15	7	4	10	8	14	3
ENSMUSG00000039156	Stim2	8876	8595	7800	6575	11062	13488	9813	9953
ENSMUSG00000039157	Fam102a	3304	2994	2560	2080	3643	3989	3327	3393
ENSMUSG00000039158	Akna	130	142	80	74	125	158	109	94
ENSMUSG00000039159	Ube2h	4993	4636	4020	3325	5591	6944	5570	5770
ENSMUSG00000039163	Cmc1	306	329	257	280	413	508	375	406
ENSMUSG00000039164	Naif1	79	77	92	67	101	112	97	110
ENSMUSG00000039166	Akap7	1489	1468	1166	952	1720	1976	1795	1636
ENSMUSG00000039167	Adgrl4	1401	1291	1054	842	1361	1807	1524	1999
ENSMUSG00000039168	Dap	214	194	174	147	226	311	258	222
ENSMUSG00000039174	1700003H04Rik	0	0	0	0	0	0	0	0
ENSMUSG00000039176	Polg	1160	1001	883	653	1249	1503	1059	1142
ENSMUSG00000039178	Tbc1d19	1054	979	807	704	1047	1263	1068	1094
ENSMUSG00000039179	Tekt5	200	169	135	60	198	224	202	199
ENSMUSG00000039182	AW209491	870	788	718	598	973	1234	1004	968
ENSMUSG00000039183	Nubp2	297	311	230	207	382	408	367	359
ENSMUSG00000039187	Fanci	57	71	45	50	92	95	82	61
ENSMUSG00000039191	Rbpj	1188	1154	898	797	1246	1616	1307	1299
ENSMUSG00000039193	Nlrc4	5	9	3	4	8	4	8	4
ENSMUSG00000039194	Rlbp1	409	391	301	291	486	532	402	429
ENSMUSG00000039195	1110008P14Rik	1020	699	657	577	1028	1133	955	826
ENSMUSG00000039196	Orm1	0	0	0	0	0	0	0	0
ENSMUSG00000039197	Adk	1199	1039	772	725	1237	1271	1196	1187
ENSMUSG00000039198	Ptchd3	0	0	0	0	0	0	0	0
ENSMUSG00000039199	Zdhhc1	412	377	267	223	471	487	403	452
ENSMUSG00000039200	Atf7ip2	0	0	1	0	2	1	1	1
ENSMUSG00000039201	Tbc1d25	317	360	284	211	385	485	393	362
ENSMUSG00000039202	Abhd2	1788	2321	1334	1189	1937	2357	2227	2074
ENSMUSG00000039205	Ciz1	1771	1678	1358	1070	2044	2761	1915	2048
ENSMUSG00000039206	Daglb	920	847	765	589	1135	1205	1080	971
ENSMUSG00000039208	Metrnl	94	80	53	48	94	85	67	74
ENSMUSG00000039209	Rpl39l	1	2	1	0	1	1	0	1
ENSMUSG00000039210	Gpatch2	844	753	623	478	912	1107	858	873
ENSMUSG00000039215	Svs1	0	0	0	0	0	0	0	0
ENSMUSG00000039217	Il18	300	268	250	205	345	459	355	384
ENSMUSG00000039218	Srrm2	31692	29014	25779	17763	31092	41974	30858	32158
ENSMUSG00000039219	Arid4b	5369	4903	4963	3834	6240	8076	6846	5995
ENSMUSG00000039220	Ppp1r10	2313	2228	1879	1597	2612	3031	2229	2500
ENSMUSG00000039221	Rpl22l1	488	476	320	345	502	545	455	476
ENSMUSG00000039224	D1Pas1	22	20	13	15	34	32	23	22
ENSMUSG00000039230	Tbcd	789	751	538	501	907	1022	825	799
ENSMUSG00000039231	Suv39h1	812	829	628	619	982	1255	1024	910
ENSMUSG00000039232	Stx11	9	3	3	3	11	7	9	7
ENSMUSG00000039233	Tbce	645	675	485	397	717	818	708	648
ENSMUSG00000039234	Sec24d	945	972	799	644	1190	1454	1274	1113
ENSMUSG00000039236	Isg20	14	10	12	7	6	10	7	23
ENSMUSG00000039238	Zfp750	14	13	13	6	9	9	12	12
ENSMUSG00000039239	Tgfb2	4398	4527	3731	3177	5372	6153	4697	4657
ENSMUSG00000039242	B3galnt2	474	464	381	338	487	601	644	480
ENSMUSG00000039244	E130309D02Rik	332	306	238	208	414	461	370	369
ENSMUSG00000039246	Lyplal1	168	170	145	133	197	263	192	197
ENSMUSG00000039252	Lgi2	3867	2971	2662	2127	3466	4128	4032	3862
ENSMUSG00000039253	Fn3krp	1167	1178	1035	793	1331	1633	1380	1384
ENSMUSG00000039254	Pomt1	317	294	264	164	338	376	254	345
ENSMUSG00000039257	Vstm2b	1070	1075	819	748	1254	1408	1112	1380
ENSMUSG00000039262	Prrc2b	28108	24274	22921	17856	30102	39000	29234	29704
ENSMUSG00000039263	Npepl1	126	158	103	72	132	188	140	126
ENSMUSG00000039264	Gimap3	3	4	3	2	3	4	2	2
ENSMUSG00000039269	2300002M23Rik	0	0	0	0	0	0	0	0
ENSMUSG00000039270	Megf9	6128	5572	4665	4264	6564	7807	6514	6131
ENSMUSG00000039275	Foxk2	3871	3391	2954	2498	4248	5157	4001	4140
ENSMUSG00000039278	Pcsk1n	5611	4637	4829	4140	6440	6747	5880	5487
ENSMUSG00000039285	Azi2	4598	4283	3487	3006	4679	5800	4732	5105
ENSMUSG00000039286	Fndc3b	1046	1240	890	572	1257	1528	1182	1219
ENSMUSG00000039294	BC017643	349	330	273	224	378	443	394	402
ENSMUSG00000039296	Spdye4a	0	0	0	0	0	0	0	0
ENSMUSG00000039298	Cdk5rap2	1214	1120	877	689	1161	1627	1035	1271
ENSMUSG00000039304	Tnfsf10	118	139	65	53	108	100	139	105
ENSMUSG00000039307	Hexdc	360	323	245	203	445	405	416	365
ENSMUSG00000039308	Ndst2	199	218	159	127	269	259	219	243
ENSMUSG00000039313	AF529169	121	92	71	65	84	143	121	110
ENSMUSG00000039315	Clnk	20	30	22	24	31	39	36	30
ENSMUSG00000039316	Rftn1	290	286	214	163	387	424	289	353
ENSMUSG00000039318	Rab3gap2	4373	3911	3342	2724	4795	5799	4682	4518
ENSMUSG00000039321	Uts2r	2	5	3	5	1	3	1	5
ENSMUSG00000039323	Igfbp2	361	492	148	153	313	321	480	176
ENSMUSG00000039328	Rnf122	103	132	92	57	123	140	116	121
ENSMUSG00000039329	Tex19.1	0	0	0	0	0	0	0	0
ENSMUSG00000039335	Spata16	1	2	1	1	1	1	2	1
ENSMUSG00000039337	Tex19.2	0	0	0	0	0	0	0	0
ENSMUSG00000039339	Mfsd4b2	1	0	1	0	2	3	4	1
ENSMUSG00000039342	Ankar	0	0	0	0	0	1	0	0
ENSMUSG00000039345	Mettl22	314	286	257	255	404	517	413	347
ENSMUSG00000039347	Atp6v0e2	11017	9910	8793	7302	12539	14810	12074	12345
ENSMUSG00000039349	C130074G19Rik	537	592	434	348	627	676	672	476
ENSMUSG00000039354	Smarcal1	2811	2590	2308	1891	2959	3528	2993	3111
ENSMUSG00000039356	Exosc2	417	359	287	253	452	565	414	469
ENSMUSG00000039357	Fut11	704	657	594	459	752	889	729	744
ENSMUSG00000039358	Drd5	585	566	450	404	692	868	604	671
ENSMUSG00000039361	Picalm	9632	8989	7177	6295	10270	12359	10125	9906
ENSMUSG00000039364	Sectm1b	0	0	0	0	0	0	0	0
ENSMUSG00000039367	Sec24c	2899	2571	2365	1889	3222	3986	2908	3380
ENSMUSG00000039372	March4	1208	1117	1085	739	1458	1754	1302	1437
ENSMUSG00000039375	Wdr17	1301	1215	1026	905	1383	1773	1434	1286
ENSMUSG00000039376	Synpo2l	4	15	5	7	12	13	12	10
ENSMUSG00000039377	Hlx	42	44	34	19	58	34	43	32
ENSMUSG00000039382	Wdr45	648	569	470	381	700	716	628	665
ENSMUSG00000039384	Dusp10	163	138	119	101	193	238	160	177
ENSMUSG00000039385	Cdh6	940	730	507	511	810	965	945	848
ENSMUSG00000039391	Ccdc81	56	63	27	36	59	49	26	39
ENSMUSG00000039395	Mreg	181	167	136	110	199	225	155	211
ENSMUSG00000039396	Neil3	3	6	9	5	6	11	5	9
ENSMUSG00000039405	Prss23	772	800	545	573	855	1042	984	772
ENSMUSG00000039410	Prdm16	1147	986	773	548	981	1170	973	1058
ENSMUSG00000039414	Heatr5b	3119	2541	2335	1731	3021	4248	3116	3359
ENSMUSG00000039419	Cntnap2	6548	5420	4751	4383	6482	8575	6495	6055
ENSMUSG00000039427	Alg1	341	308	275	232	386	419	345	376
ENSMUSG00000039428	Tmem135	2184	1992	1557	1413	2353	2714	2112	2217
ENSMUSG00000039431	Mtmr7	2334	2165	1816	1522	2430	3132	2603	2417
ENSMUSG00000039438	Ttc36	1	0	1	0	0	1	0	3
ENSMUSG00000039449	Prpf18	2328	2028	1873	1464	2557	3194	2319	2554
ENSMUSG00000039450	Dcxr	62	61	66	42	65	82	80	78
ENSMUSG00000039452	Snx22	132	124	81	79	137	167	112	136
ENSMUSG00000039456	Morc3	1357	1339	1032	975	1500	1921	1512	1561
ENSMUSG00000039457	Ppl	152	152	139	80	182	225	208	156
ENSMUSG00000039458	Mtmr12	2276	2276	1946	1651	2656	3241	2820	2572
ENSMUSG00000039461	Tcta	408	406	304	306	466	558	493	433
ENSMUSG00000039462	Col10a1	6	2	4	3	6	3	3	6
ENSMUSG00000039463	Slc9a8	616	630	439	442	691	825	688	668
ENSMUSG00000039470	Zdhhc2	1815	1408	1148	1306	1755	2071	1760	1777
ENSMUSG00000039473	Ubn1	2720	2506	2133	1866	2926	3795	3066	3078
ENSMUSG00000039474	Wfs1	5506	2942	2907	3009	3867	5747	4585	3894
ENSMUSG00000039476	Prrx2	8	12	1	2	14	6	11	4
ENSMUSG00000039477	Tnrc18	6459	5826	5324	3806	7146	9293	6702	6774
ENSMUSG00000039478	Micu3	5221	4671	3651	3774	5667	6626	5528	5487
ENSMUSG00000039480	Nt5dc1	99	149	51	79	91	106	87	106
ENSMUSG00000039481	Nrtn	6	1	2	0	2	5	4	3
ENSMUSG00000039483	Asb6	436	351	311	224	394	529	419	452
ENSMUSG00000039485	Tspyl4	21052	19116	16178	13657	23029	27684	21864	23256
ENSMUSG00000039488	Cntn5	156	123	101	102	180	203	194	161
ENSMUSG00000039492	Ccdc27	6	7	2	2	8	3	3	8
ENSMUSG00000039496	Cdnf	75	75	58	58	102	114	95	91
ENSMUSG00000039497	Dse	300	247	171	158	275	341	303	278
ENSMUSG00000039501	Znfx1	2990	2462	2246	1706	2944	3877	3060	2915
ENSMUSG00000039508	Fam26d	2	0	0	0	1	0	0	0
ENSMUSG00000039509	Nup133	947	946	647	674	1103	1319	1118	1112
ENSMUSG00000039512	Uhrf1bp1	759	714	596	454	780	963	828	738
ENSMUSG00000039518	Cdsn	8	13	11	7	12	21	16	10
ENSMUSG00000039519	Cyp7b1	1056	1180	952	829	1224	1614	1162	1345
ENSMUSG00000039521	Foxp3	11	7	8	7	15	12	13	11
ENSMUSG00000039523	Cep104	1113	944	875	687	1190	1486	1057	1160
ENSMUSG00000039529	Atp8b1	98	84	62	52	108	102	127	97
ENSMUSG00000039530	Tusc3	2006	2010	1299	1382	2281	2563	2191	2197
ENSMUSG00000039531	Zufsp	281	315	241	197	346	423	314	327
ENSMUSG00000039533	Mmd2	4976	4799	4277	3626	5682	7004	5648	6311
ENSMUSG00000039536	Stau1	3535	3180	2934	2314	4024	5079	4056	4086
ENSMUSG00000039539	Sgcz	67	56	32	22	47	66	52	54
ENSMUSG00000039540	4921524L21Rik	1	0	0	0	0	0	0	0
ENSMUSG00000039542	Ncam1	14241	13178	10820	9286	16027	19879	15578	16182
ENSMUSG00000039543	Cfap70	44	66	19	28	50	47	29	26
ENSMUSG00000039545	Ppp1r3fos	15	20	13	16	28	27	21	26
ENSMUSG00000039546	Ajap1	2214	2036	1859	1492	2671	3072	2339	2231
ENSMUSG00000039552	Rsph4a	353	485	218	251	375	416	307	340
ENSMUSG00000039555	Cylc2	0	0	0	0	0	0	0	0
ENSMUSG00000039556	Ppp1r3f	670	624	523	439	711	884	727	688
ENSMUSG00000039563	2210406O10Rik	64	66	46	48	80	86	66	78
ENSMUSG00000039568	Ubald1	3381	2842	2672	2171	3969	5110	3880	3910
ENSMUSG00000039577	Nphp4	284	298	189	165	325	337	313	254
ENSMUSG00000039578	Ccser1	833	727	610	581	897	1139	892	829
ENSMUSG00000039579	Grin3a	3266	2862	2388	2373	3259	3849	3152	3389
ENSMUSG00000039585	Myo9a	12221	10158	8846	7540	11333	15723	11595	12284
ENSMUSG00000039599	Fam149b	1155	1123	990	786	1387	1622	1236	1258
ENSMUSG00000039601	Rcan2	6221	5018	4417	3684	6135	7536	6584	6806
ENSMUSG00000039607	Rbms3	1537	1519	1216	1167	1673	2013	1744	1799
ENSMUSG00000039608	Olfr303	0	0	0	0	0	0	0	0
ENSMUSG00000039611	Tmem246	1570	1418	1276	1059	1808	2099	1637	1682
ENSMUSG00000039615	Stub1	1073	907	887	687	1330	1532	1193	1144
ENSMUSG00000039616	Mocos	31	27	15	13	29	24	23	29
ENSMUSG00000039620	6430573F11Rik	338	324	230	179	384	426	443	381
ENSMUSG00000039621	Prex1	3545	3156	2736	2332	4005	4557	3722	3859
ENSMUSG00000039623	Ap5z1	260	243	164	147	273	319	229	282
ENSMUSG00000039628	Hs3st6	1	1	0	0	0	3	4	0
ENSMUSG00000039629	Strip2	2369	2322	1653	1846	2304	2845	2392	2020
ENSMUSG00000039630	Hnrnpu	23234	21904	19395	16149	25874	32698	28213	25978
ENSMUSG00000039632	Ccdc151	213	178	180	122	238	258	153	257
ENSMUSG00000039633	Lonrf1	1752	1214	1035	1010	1578	2122	1433	1770
ENSMUSG00000039634	Zfp189	1105	1028	988	853	1269	1710	1361	1294
ENSMUSG00000039637	Coro7	973	935	823	672	1219	1409	1194	1112
ENSMUSG00000039639	Kcne1	2	2	0	1	0	0	1	1
ENSMUSG00000039640	Mrpl12	882	710	728	497	1029	1157	925	941
ENSMUSG00000039646	Vasn	220	253	164	123	233	228	231	163
ENSMUSG00000039652	Cpeb3	5701	4471	3966	3724	5493	6752	5581	5647
ENSMUSG00000039653	Baat	10	5	6	2	12	10	8	5
ENSMUSG00000039656	Rxrb	1071	901	851	710	1262	1491	1081	1153
ENSMUSG00000039661	Dusp26	610	503	442	298	656	742	602	630
ENSMUSG00000039662	Icmt	1688	1482	1318	1047	1744	2038	1696	1812
ENSMUSG00000039670	Oxld1	84	83	49	80	100	123	84	90
ENSMUSG00000039671	Zmynd8	6733	5889	5077	4225	7552	9876	6070	7619
ENSMUSG00000039672	Kcne2	28	757	11	20	70	8	225	35
ENSMUSG00000039676	Capsl	87	118	64	66	110	110	76	82
ENSMUSG00000039678	Tbc1d13	1096	1012	815	699	1285	1446	1061	1198
ENSMUSG00000039680	Mrps6	502	530	446	373	578	791	554	620
ENSMUSG00000039682	Lap3	1087	1044	807	737	1219	1469	1077	1266
ENSMUSG00000039683	Sdk1	212	189	154	124	242	264	254	206
ENSMUSG00000039686	Zer1	4646	4022	3831	3082	5243	6318	4737	5312
ENSMUSG00000039691	Tspan10	1	2	0	0	3	1	0	2
ENSMUSG00000039693	Msantd3	380	379	295	244	460	516	420	378
ENSMUSG00000039697	Ncoa7	5668	4964	4160	3829	5946	7651	5822	6467
ENSMUSG00000039699	Batf2	3	1	1	0	1	5	3	1
ENSMUSG00000039701	Usp53	1232	1202	894	817	1243	1792	1602	1276
ENSMUSG00000039703	Nploc4	1558	1541	1158	1090	1729	2068	1822	1688
ENSMUSG00000039704	Lmbrd2	3319	2662	2326	2356	3117	4080	3274	3125
ENSMUSG00000039706	Ldb2	2954	2357	1898	1778	2786	3346	2776	2817
ENSMUSG00000039710	Slc7a12	0	0	0	0	0	0	0	0
ENSMUSG00000039713	Plekhg5	3117	3513	2884	2134	4426	5207	3970	3618
ENSMUSG00000039714	Cplx3	177	217	98	54	172	193	186	200
ENSMUSG00000039715	Wdr34	315	307	214	201	358	433	339	341
ENSMUSG00000039716	Dock3	8606	7632	6485	5138	8752	11347	9402	8284
ENSMUSG00000039717	Ralyl	3488	3193	2797	2518	3955	4430	3660	3842
ENSMUSG00000039720	Got1l1	9	9	6	10	16	9	3	7
ENSMUSG00000039725	Trp53rka	306	287	227	205	335	337	350	302
ENSMUSG00000039728	Slc6a5	0	0	0	0	2	0	0	1
ENSMUSG00000039735	Fnbp1l	2250	1958	1367	1300	2005	2625	2045	2292
ENSMUSG00000039737	Prkrip1	421	418	372	301	465	703	492	572
ENSMUSG00000039738	Slx4	1174	986	979	681	1318	1663	1279	1281
ENSMUSG00000039740	Alg2	7976	7599	6758	5753	9289	10773	9278	8560
ENSMUSG00000039741	Bahcc1	1512	1303	1314	872	1743	2077	1499	1617
ENSMUSG00000039742	Fam71f1	0	1	0	0	1	0	0	0
ENSMUSG00000039745	Htatip2	149	145	93	95	183	218	183	155
ENSMUSG00000039747	Orai2	4918	5123	4584	3912	6675	7781	6498	5747
ENSMUSG00000039748	Exo1	16	17	12	12	14	16	14	22
ENSMUSG00000039753	Fbxl5	2692	2485	1835	1793	2789	3427	2797	2519
ENSMUSG00000039754	Alkbh4	83	73	67	51	116	90	97	75
ENSMUSG00000039756	Dnttip2	1589	1553	1362	1055	1908	2540	2088	1907
ENSMUSG00000039759	Thap3	109	101	101	75	150	167	136	115
ENSMUSG00000039760	Il22ra2	0	0	0	0	0	0	0	0
ENSMUSG00000039763	Dnajc28	967	833	808	660	1118	1332	923	1282
ENSMUSG00000039765	Cc2d2a	1179	1128	919	755	1259	1625	1324	1251
ENSMUSG00000039768	Dnajc11	1420	1276	1058	953	1688	2088	1600	1572
ENSMUSG00000039770	Ypel5	6589	5928	4760	4526	6831	8138	5977	7220
ENSMUSG00000039771	Polr2j	454	459	354	325	523	610	512	525
ENSMUSG00000039774	Galnt12	25	34	14	7	24	23	24	14
ENSMUSG00000039775	Defb3	0	0	0	0	0	0	0	0
ENSMUSG00000039781	Cep131	1023	994	856	774	1228	1576	1343	1179
ENSMUSG00000039782	Cpeb2	4088	3331	2786	2785	3582	4477	4073	3753
ENSMUSG00000039783	Kmo	4	2	1	1	2	0	1	1
ENSMUSG00000039785	Defb5	0	0	0	0	0	0	0	0
ENSMUSG00000039787	Cercam	59	73	37	36	68	86	71	61
ENSMUSG00000039789	Zfp597	1325	1058	941	864	1317	1494	1328	1286
ENSMUSG00000039795	Zfand1	260	274	172	209	260	296	289	265
ENSMUSG00000039801	2410089E03Rik	2476	2076	1542	1231	2225	3047	2113	2444
ENSMUSG00000039804	Ncoa5	1856	1664	1528	1145	2007	2655	1829	2183
ENSMUSG00000039809	Gabbr2	12291	10934	9776	8117	14217	18982	13090	14494
ENSMUSG00000039810	Zc3h10	314	311	271	196	385	467	366	364
ENSMUSG00000039813	Tbc1d2	52	110	48	27	69	70	68	60
ENSMUSG00000039814	Xkr5	1	1	0	1	2	4	3	4
ENSMUSG00000039824	Myl6b	216	163	126	107	232	300	188	259
ENSMUSG00000039826	Trub2	899	837	852	694	1107	1309	1073	1045
ENSMUSG00000039828	Wdr70	316	333	220	219	364	444	344	349
ENSMUSG00000039830	Olig2	868	837	581	473	941	1069	734	903
ENSMUSG00000039831	Arhgap29	1028	940	671	540	913	1110	1162	948
ENSMUSG00000039834	Zfp335	1201	986	891	648	1319	1527	1123	1065
ENSMUSG00000039835	Nhsl1	3589	3425	3081	2567	4260	5101	4128	4098
ENSMUSG00000039838	Slc45a1	841	715	663	532	1058	1199	976	886
ENSMUSG00000039840	Epg5	2201	1978	1581	1377	2099	2874	2311	2282
ENSMUSG00000039841	Zfp800	998	807	841	631	994	1329	1142	1059
ENSMUSG00000039842	Mcph1	492	509	390	367	542	702	517	535
ENSMUSG00000039844	Rapgef1	4553	3817	3372	2665	4785	6053	4765	4589
ENSMUSG00000039849	Pcif1	816	706	666	474	993	1051	910	739
ENSMUSG00000039850	Endov	948	901	776	669	1186	1359	1044	1034
ENSMUSG00000039851	4932438H23Rik	53	108	40	44	75	75	64	49
ENSMUSG00000039852	Rere	11643	10808	10121	8304	12035	14757	10715	12021
ENSMUSG00000039853	Trim14	13	22	13	11	21	17	16	27
ENSMUSG00000039860	Srrm3	2181	1837	1845	1372	2480	3201	2159	2504
ENSMUSG00000039865	Slc44a3	3	13	0	5	3	4	5	6
ENSMUSG00000039873	Neurl2	20	30	13	9	30	26	31	17
ENSMUSG00000039878	Slc39a5	11	6	9	3	9	10	7	8
ENSMUSG00000039879	Heca	1977	1680	1499	1325	1944	2481	2151	2019
ENSMUSG00000039883	Lrrc17	31	24	21	11	31	28	31	31
ENSMUSG00000039886	Tmem120a	241	209	228	174	275	305	288	252
ENSMUSG00000039887	Alg14	269	247	183	203	324	340	310	309
ENSMUSG00000039891	Txlnb	200	170	114	105	201	251	184	199
ENSMUSG00000039899	Fgl2	128	155	77	71	133	151	187	143
ENSMUSG00000039901	9130011E15Rik	573	552	422	413	602	793	585	645
ENSMUSG00000039903	Eva1c	25	36	24	20	30	32	50	37
ENSMUSG00000039904	Gpr37	2895	2964	2031	1813	3129	3574	3063	2790
ENSMUSG00000039908	Slc26a11	83	82	70	41	88	132	92	115
ENSMUSG00000039910	Cited2	1274	1170	1025	889	1541	1769	1385	1387
ENSMUSG00000039911	Spsb1	421	578	414	330	615	726	698	628
ENSMUSG00000039913	Pak7	2111	1954	1738	1485	2492	2964	2307	2260
ENSMUSG00000039914	Coq10a	479	458	440	359	576	685	544	539
ENSMUSG00000039917	Rhbdd2	2024	1945	1585	1359	2306	2696	2141	2258
ENSMUSG00000039929	Urb1	401	365	284	249	396	525	392	346
ENSMUSG00000039934	Gsap	228	222	167	127	295	294	227	249
ENSMUSG00000039936	Pik3cd	798	734	680	508	899	1054	764	856
ENSMUSG00000039942	Ptger4	73	52	37	35	58	75	55	54
ENSMUSG00000039943	Plcb4	1168	928	696	539	1065	1348	1145	1160
ENSMUSG00000039952	Dag1	5022	4459	3985	3072	5421	6708	5281	5219
ENSMUSG00000039953	Clstn1	30284	24233	21934	18342	32791	39388	29976	30953
ENSMUSG00000039954	Stk32a	298	309	236	214	337	402	303	327
ENSMUSG00000039956	Mrap	8	10	5	4	10	9	10	8
ENSMUSG00000039959	Hip1	2179	1914	1459	1263	2174	2661	2154	2321
ENSMUSG00000039960	Rhou	1018	935	734	723	1027	1199	1243	1090
ENSMUSG00000039962	Olfr906	0	0	0	0	0	0	0	0
ENSMUSG00000039963	Ccdc40	141	168	108	76	165	190	93	131
ENSMUSG00000039967	Zfp292	4177	3757	3441	2808	4665	5694	4445	4765
ENSMUSG00000039968	Rsbn1l	2096	1914	1653	1498	2327	2761	2249	2350
ENSMUSG00000039976	Tbc1d16	1792	1691	1334	1106	1954	2303	1881	1961
ENSMUSG00000039977	Ccdc67	12	21	10	13	18	21	12	18
ENSMUSG00000039981	Zc3h12d	2	0	0	4	0	2	0	0
ENSMUSG00000039982	Dtx4	2100	1963	1717	1317	2257	2840	2092	2372
ENSMUSG00000039983	Ccdc32	1586	1512	1269	1135	1845	2167	1719	1782
ENSMUSG00000039985	Fam60a	83	88	56	39	66	68	89	74
