id	sym	WT_1	WT_2	P95H_1	P95H_2
ENSG00000234066	TAS2R62P	1	3	0	2
ENSG00000234067	RPL5P10	0	0	0	0
ENSG00000234068	PAGE2	0	2	2	1
ENSG00000234069	GAPDHP53	0	0	0	0
ENSG00000234070	SPATA17-AS1	0	0	0	0
ENSG00000234071	RP11-420H19.1	0	0	0	0
ENSG00000234072	AC074117.10	518	467	458	616
ENSG00000234073	AC011816.1	0	0	0	0
ENSG00000234075	RPL35AP	0	0	0	0
ENSG00000234076	TPRG1-AS1	0	0	0	0
ENSG00000234080	RP11-183G22.1	1	0	0	0
ENSG00000234081	TCEB1P10	0	0	0	0
ENSG00000234083	AJ006995.3	0	0	0	0
ENSG00000234084	RP3-388E23.2	177	101	159	116
ENSG00000234085	RP11-368M16.7	0	0	0	0
ENSG00000234087	CTD-3216D2.4	0	0	0	0
ENSG00000234088	RPS15AP7	0	0	0	0
ENSG00000234089	RP11-1217F2.15	0	0	0	0
ENSG00000234091	RP11-353M9.1	0	0	0	0
ENSG00000234093	RPS15AP11	88	75	76	99
ENSG00000234099	MTND4P11	1	4	0	0
ENSG00000234102	KRT19P4	0	0	1	0
ENSG00000234104	RP5-1177M21.1	0	0	0	0
ENSG00000234105	GS1-278J22.1	1	1	2	0
ENSG00000234106	RP11-288E14.2	21	7	15	15
ENSG00000234107	TPT1P1	0	0	0	0
ENSG00000234108	RP11-115A15.2	0	0	0	0
ENSG00000234109	RPL7P36	20	13	18	14
ENSG00000234110	TSPY25P	0	0	0	0
ENSG00000234111	RP11-364P22.1	0	0	0	0
ENSG00000234112	RP11-145A3.4	8	5	8	5
ENSG00000234115	RP11-288G3.4	1	0	1	0
ENSG00000234116	RP11-261C10.1	0	0	0	0
ENSG00000234117	RP11-259P20.1	0	0	0	0
ENSG00000234118	RPL13AP6	18	11	13	15
ENSG00000234119	AC079248.1	5	3	4	7
ENSG00000234120	AF228730.8	0	0	0	0
ENSG00000234121	GPM6BP3	0	0	0	0
ENSG00000234122	TRBV22OR9-2	0	0	0	0
ENSG00000234123	RHBDF1P1	0	0	0	0
ENSG00000234124	CSN1S2AP	0	0	0	0
ENSG00000234125	EEF1GP8	0	0	0	0
ENSG00000234127	TRIM26	1544	1773	1168	1686
ENSG00000234129	RP11-120D5.1	163	131	156	166
ENSG00000234130	RP13-88F20.1	31	10	10	16
ENSG00000234131	TCEB1P8	0	0	0	0
ENSG00000234132	RP11-168O16.2	0	3	0	0
ENSG00000234134	RP11-383C5.5	5	7	8	7
ENSG00000234135	RPL23AP83	2	1	4	0
ENSG00000234136	AC055764.1	11	3	10	7
ENSG00000234139	RP4-550H1.4	0	0	0	0
ENSG00000234141	AC009473.1	3	5	5	4
ENSG00000234142	RP11-276E17.2	3	11	6	10
ENSG00000234143	UGT1A13P	0	0	0	0
ENSG00000234144	COX6CP13	34	32	54	42
ENSG00000234145	NAP1L4P3	52	15	19	22
ENSG00000234146	AKAP8P1	350	214	454	247
ENSG00000234147	RP3-460G2.2	384	230	313	299
ENSG00000234148	RP11-395L14.3	0	3	1	1
ENSG00000234149	RP11-77G23.2	3	1	2	0
ENSG00000234152	TCEB2P1	13	9	19	10
ENSG00000234155	RP11-30P6.6	0	0	2	0
ENSG00000234156	RP11-64P14.7	1	1	0	1
ENSG00000234158	RPEP2	0	0	0	0
ENSG00000234159	RBPMSLP	14	9	13	9
ENSG00000234160	RP11-613M10.6	213	228	129	184
ENSG00000234161	PABPC5-AS1	20	10	16	19
ENSG00000234162	AC009505.4	1	0	0	0
ENSG00000234163	MTND4LP11	0	0	0	0
ENSG00000234165	AC114877.3	0	0	0	0
ENSG00000234166	ARHGEF19-AS1	0	0	0	0
ENSG00000234167	TCEB2P4	0	0	0	0
ENSG00000234168	LINC01039	0	0	3	5
ENSG00000234169	AC092168.3	0	0	0	0
ENSG00000234170	RP11-446F3.2	0	0	0	0
ENSG00000234171	RNASEH1-AS1	580	479	498	538
ENSG00000234172	AC093639.1	0	0	0	0
ENSG00000234173	RP11-257I14.1	1	0	1	0
ENSG00000234174	AC016683.5	9	14	2	12
ENSG00000234175	RP11-730A19.9	0	0	0	4
ENSG00000234176	HSPA8P1	292	193	192	272
ENSG00000234177	LINC01114	0	0	0	0
ENSG00000234178	DEFA11P	0	0	0	0
ENSG00000234179	MTCYBP1	0	0	0	0
ENSG00000234181	RP11-182N22.8	1	6	4	7
ENSG00000234182	RP11-118K6.2	0	0	0	0
ENSG00000234183	AC004854.4	22	42	9	31
ENSG00000234184	RP5-887A10.1	0	0	0	0
ENSG00000234185	RP5-1132H15.1	33	36	50	32
ENSG00000234186	C16orf82	0	0	0	0
ENSG00000234187	AIMP1P1	7	1	8	10
ENSG00000234189	AC099799.1	0	0	0	0
ENSG00000234190	RP11-433J22.3	0	0	1	0
ENSG00000234191	RP11-157D23.2	0	0	1	1
ENSG00000234192	RP11-57C13.5	3	1	2	1
ENSG00000234193	AC097461.4	20	10	15	27
ENSG00000234197	ETV5-AS1	18	15	29	24
ENSG00000234199	LINC01191	21	16	14	15
ENSG00000234200	U82671.8	0	0	0	0
ENSG00000234201	BMI1P1	0	1	0	0
ENSG00000234202	RP11-330C7.4	0	0	2	0
ENSG00000234203	RP5-1050D4.2	4	2	6	5
ENSG00000234204	PIGPP2	0	0	0	0
ENSG00000234206	RP1-67A8.3	20	26	23	10
ENSG00000234207	AC096570.2	0	0	0	0
ENSG00000234208	CTA-256D12.11	4	3	9	7
ENSG00000234210	AC006372.4	1	0	3	1
ENSG00000234211	RP11-25K21.1	2	1	1	0
ENSG00000234213	FHP1	6	1	5	3
ENSG00000234215	RP5-942I16.1	7	11	4	11
ENSG00000234217	RBPJP7	0	0	0	0
ENSG00000234219	CDCA4P4	44	34	37	35
ENSG00000234222	RP11-315I20.1	27	15	31	26
ENSG00000234223	AC003988.1	0	0	2	0
ENSG00000234224	TMEM229A	0	0	2	0
ENSG00000234225	RP4-704D21.2	0	0	0	1
ENSG00000234226	NDUFS5P2	0	0	0	0
ENSG00000234227	RPL7L1P1	0	0	2	1
ENSG00000234228	NCLP2	0	0	0	0
ENSG00000234229	LINC01505	0	0	0	0
ENSG00000234230	ZFX-AS1	4	5	0	2
ENSG00000234231	AC093616.4	146	115	118	147
ENSG00000234233	KCNH1-IT1	0	0	0	0
ENSG00000234234	MTCO2P8	0	0	0	0
ENSG00000234235	BOK-AS1	1	0	0	1
ENSG00000234238	RP11-430L16.1	0	0	0	0
ENSG00000234239	CFL1P8	1	1	1	1
ENSG00000234241	RP4-775C13.1	69	36	42	62
ENSG00000234244	RP11-139J15.5	0	0	0	0
ENSG00000234247	RP11-100E13.3	0	0	0	0
ENSG00000234248	RP11-799O21.2	3	3	7	3
ENSG00000234253	RPL7P13	9	5	10	9
ENSG00000234255	AC012370.3	6	6	3	5
ENSG00000234256	PTCD2P2	0	0	0	1
ENSG00000234257	SOD2P1	0	0	0	0
ENSG00000234259	CTC-507E12.1	3	0	0	0
ENSG00000234261	RP11-146I2.1	4	2	5	6
ENSG00000234262	RP1-20N18.4	0	0	0	0
ENSG00000234263	RP3-325F22.3	54	41	48	63
ENSG00000234264	DEPDC1-AS1	80	49	62	69
ENSG00000234265	RP11-157E14.1	1	0	0	0
ENSG00000234267	TULP3P1	0	0	0	0
ENSG00000234268	AP000936.1	205	75	139	110
ENSG00000234269	RP11-338N12.1	0	0	0	0
ENSG00000234270	RPL36P20	0	2	0	0
ENSG00000234271	RP1-138B7.4	17	11	24	5
ENSG00000234272	RPL30P2	5	0	3	0
ENSG00000234273	AC073071.1	0	0	0	0
ENSG00000234274	COX7BP2	19	3	19	8
ENSG00000234275	AC017053.1	0	0	0	0
ENSG00000234276	SDR42E1P3	0	0	0	0
ENSG00000234277	CTD-2090I13.1	0	0	0	0
ENSG00000234278	PRR20E	0	0	0	0
ENSG00000234279	AC113618.1	0	0	0	0
ENSG00000234281	LANCL1-AS1	69	50	50	63
ENSG00000234282	RP4-673D20.4	0	0	0	0
ENSG00000234283	RP11-495P10.6	1	0	2	2
ENSG00000234284	ZNF879	0	0	0	0
ENSG00000234285	GAPDHP49	0	0	0	0
ENSG00000234286	AC006026.13	10	6	6	5
ENSG00000234287	RP11-761N21.2	17	8	9	11
ENSG00000234288	OR1AA1P	0	0	0	0
ENSG00000234289	H2BFS	61	26	46	39
ENSG00000234290	AC116366.6	57	94	60	54
ENSG00000234292	RP11-213H15.1	1	2	1	0
ENSG00000234293	BACH1-IT3	27	30	46	34
ENSG00000234296	RP13-16H11.7	0	0	0	0
ENSG00000234297	RP11-54D18.4	73	49	59	72
ENSG00000234300	LINC00229	0	0	0	0
ENSG00000234303	CLYBL-AS1	1	3	4	1
ENSG00000234304	SGO1P2	0	0	0	0
ENSG00000234306	RP11-271F18.1	0	0	0	0
ENSG00000234308	AC093381.2	0	0	3	4
ENSG00000234309	SLC25A18P1	0	0	0	0
ENSG00000234311	RP11-432J24.3	33	3	13	11
ENSG00000234312	SAPCD2P4	0	0	0	0
ENSG00000234315	OSTCP5	0	0	0	1
ENSG00000234318	RP4-771M4.3	15	5	7	5
ENSG00000234319	RPS12P2	0	0	0	0
ENSG00000234322	ST13P18	15	9	14	15
ENSG00000234323	LINC01505	1	1	1	3
ENSG00000234324	RPL9P2	6	4	6	2
ENSG00000234325	MRPS10P2	5	3	4	2
ENSG00000234327	AC012146.7	102	56	91	69
ENSG00000234329	RP11-767N6.2	138	78	145	78
ENSG00000234332	BCAS2P2	33	17	29	28
ENSG00000234333	CYCSP53	0	0	0	0
ENSG00000234335	RPS4XP11	22	10	19	19
ENSG00000234336	JAZF1-AS1	9	6	8	17
ENSG00000234337	RP11-297L17.6	22	22	25	27
ENSG00000234338	RP11-797H7.1	85	74	89	66
ENSG00000234340	AP000705.8	0	0	0	0
ENSG00000234345	LL0XNC01-116E7.1	12	14	13	23
ENSG00000234349	GLUD1P9	0	0	0	0
ENSG00000234350	AC007405.4	32	18	25	18
ENSG00000234352	AC009264.1	0	0	2	0
ENSG00000234353	AP000347.4	5	7	10	6
ENSG00000234354	RPS26P47	15	13	12	4
ENSG00000234355	FTH1P27	1	0	0	2
ENSG00000234356	AC009945.4	0	0	0	1
ENSG00000234358	AC003080.4	0	1	0	0
ENSG00000234359	ELK1P1	0	0	0	0
ENSG00000234360	RP11-87N24.1	0	0	0	0
ENSG00000234361	RP11-52J3.3	40	24	17	41
ENSG00000234362	AC104654.2	2	1	0	3
ENSG00000234363	PPIAP27	0	0	0	0
ENSG00000234367	PFN1P3	30	19	20	7
ENSG00000234369	TATDN1P1	37	13	40	17
ENSG00000234371	RPSAP31	7	4	4	4
ENSG00000234373	SNX18P7	303	264	294	258
ENSG00000234376	UBTFL2	0	0	0	0
ENSG00000234377	RNF219-AS1	19	15	22	14
ENSG00000234378	AC098828.2	0	0	0	0
ENSG00000234379	HMGB1P48	0	0	0	0
ENSG00000234380	LINC01426	369	283	263	304
ENSG00000234381	MED15P7	0	0	0	0
ENSG00000234382	RP11-40F6.1	0	0	0	0
ENSG00000234383	CTBP2P8	8	5	8	4
ENSG00000234384	LINC01049	0	1	0	0
ENSG00000234385	RCC2P1	0	0	0	0
ENSG00000234386	OR7E162P	0	0	0	0
ENSG00000234387	RP11-340I6.1	0	0	0	0
ENSG00000234388	TXNP3	0	0	0	0
ENSG00000234389	AC007278.3	30	48	21	84
ENSG00000234390	USP27X-AS1	13	22	6	15
ENSG00000234391	RP11-344N17.6	0	0	0	0
ENSG00000234393	RP11-211N11.5	11	6	9	8
ENSG00000234394	RP11-561O23.5	0	1	0	0
ENSG00000234396	RP11-181G12.4	0	0	0	0
ENSG00000234397	RP11-415K20.1	1	1	1	0
ENSG00000234398	AC134915.1	0	0	0	0
ENSG00000234399	RBMY2XP	0	0	0	0
ENSG00000234402	ELK2BP	0	0	3	0
ENSG00000234404	BX682235.1	0	0	0	0
ENSG00000234405	LL0XNC01-250H12.3	5	2	7	6
ENSG00000234406	AC004129.7	0	0	0	0
ENSG00000234409	CCDC188	34	46	29	44
ENSG00000234413	RP6-29D12.2	0	0	0	0
ENSG00000234414	RBMY1A1	0	0	0	0
ENSG00000234415	RPL5P7	0	0	3	2
ENSG00000234418	RP11-560I19.1	6	6	11	5
ENSG00000234419	CICP13	2	0	0	0
ENSG00000234420	ZNF37BP	1756	1444	1784	1891
ENSG00000234421	SLC25A5P4	0	0	0	0
ENSG00000234422	UBE2WP1	0	0	0	0
ENSG00000234423	LINC01250	1	2	2	4
ENSG00000234424	RP11-213G2.1	0	1	1	0
ENSG00000234425	RP11-528G1.2	33	28	26	43
ENSG00000234426	RP11-459O1.2	0	0	0	0
ENSG00000234427	RP3-413H6.2	0	0	0	0
ENSG00000234428	RP11-666F17.1	17	8	16	17
ENSG00000234429	AC105342.1	0	1	2	2
ENSG00000234431	AC007283.5	0	0	0	0
ENSG00000234432	RP11-1275H24.1	47	49	26	88
ENSG00000234435	LINC01432	0	0	0	0
ENSG00000234436	AC008984.7	0	1	0	0
ENSG00000234438	KBTBD13	0	0	0	2
ENSG00000234439	KRT18P2	0	0	0	0
ENSG00000234441	RP5-1108M17.5	0	0	0	0
ENSG00000234442	RP11-402P6.12	0	0	0	0
ENSG00000234444	ZNF736	1643	1303	1421	1487
ENSG00000234445	FGF14-AS1	0	0	0	0
ENSG00000234446	AC068489.1	0	0	0	0
ENSG00000234448	RP11-344N17.13	0	0	0	0
ENSG00000234449	RP11-706O15.3	31	28	26	26
ENSG00000234450	AC005534.6	15	9	16	5
ENSG00000234451	RP11-211N8.6	0	0	0	0
ENSG00000234452	SLC16A12-AS1	0	0	0	0
ENSG00000234455	AC067960.1	0	0	0	0
ENSG00000234456	MAGI2-AS3	0	0	0	0
ENSG00000234457	AC006960.5	0	0	0	0
ENSG00000234458	OR7E130P	0	0	0	0
ENSG00000234459	AC002064.4	0	0	0	2
ENSG00000234460	XXyac-YM21GA2.4	0	0	0	0
ENSG00000234463	COX6CP12	0	0	0	0
ENSG00000234464	RP11-136B18.2	0	0	0	0
ENSG00000234465	PINLYP	984	720	822	864
ENSG00000234466	RP11-266I3.1	0	0	0	2
ENSG00000234467	SLC25A1P2	0	0	0	0
ENSG00000234469	CLDN34	0	0	0	0
ENSG00000234471	AC147651.1	0	0	0	0
ENSG00000234473	ZNF101P2	118	90	172	121
ENSG00000234474	MIR3663HG	0	0	0	0
ENSG00000234476	RP11-496N12.6	11	6	4	7
ENSG00000234477	AC004231.2	0	0	0	0
ENSG00000234478	RP11-275I14.4	8	9	15	11
ENSG00000234479	AP1B1P1	1	0	0	0
ENSG00000234480	MTCO2P18	0	0	0	0
ENSG00000234481	RP4-614N24.1	0	0	0	0
ENSG00000234484	RP1-55C23.7	0	0	0	0
ENSG00000234485	OR7E46P	0	0	0	0
ENSG00000234488	AC096664.1	6	0	5	3
ENSG00000234489	ALDH7A1P4	0	0	0	0
ENSG00000234491	HNRNPA1P51	16	9	13	8
ENSG00000234492	RPL34-AS1	49	29	38	22
ENSG00000234493	RHOXF1P1	5	5	3	6
ENSG00000234494	SP2-AS1	325	360	332	379
ENSG00000234496	MRPS21P1	0	0	0	1
ENSG00000234497	ERICH3-AS1	2	1	0	1
ENSG00000234498	RPL13AP20	108	60	80	88
ENSG00000234500	GS1-124K5.10	25	13	16	9
ENSG00000234502	FYTTD1P1	3	5	5	4
ENSG00000234503	KB-1592A4.14	0	0	0	0
ENSG00000234504	RP11-285G1.2	0	0	2	0
ENSG00000234506	LINC01506	0	0	0	0
ENSG00000234509	AP000253.1	70	42	58	68
ENSG00000234511	C5orf58	83	67	91	95
ENSG00000234512	TLR12P	3	0	0	0
ENSG00000234513	AC073072.7	6	2	1	1
ENSG00000234515	PPP1R2P1	0	4	2	6
ENSG00000234518	PTGES3P1	169	89	97	110
ENSG00000234519	RP3-495K2.1	0	0	0	0
ENSG00000234520	HRAT17	0	0	0	0
ENSG00000234521	AC005041.11	0	0	1	0
ENSG00000234522	RP11-572P18.2	0	0	0	0
ENSG00000234523	NDUFB1P2	6	8	1	3
ENSG00000234524	RPL12P43	0	0	0	0
ENSG00000234527	PCDH9-AS1	0	0	0	0
ENSG00000234529	GAPDHP19	0	0	0	0
ENSG00000234534	CSNK1G2P1	51	48	69	64
ENSG00000234535	RP11-37L2.1	1	1	0	3
ENSG00000234537	RP11-100G15.7	0	0	1	0
ENSG00000234538	ZNF114P1	0	0	0	0
ENSG00000234540	RP3-448I9.1	0	0	0	1
ENSG00000234541	CHEK2P5	0	0	0	0
ENSG00000234542	RP11-282I1.2	2	1	0	0
ENSG00000234544	PTGES3P5	0	0	0	0
ENSG00000234545	FAM133B	1346	1258	1325	1401
ENSG00000234546	RP3-510D11.2	0	0	0	0
ENSG00000234548	RP11-78H24.1	0	0	0	0
ENSG00000234551	LINC01309	0	0	0	0
ENSG00000234553	AC022431.3	0	0	0	0
ENSG00000234556	LINC00701	0	0	0	0
ENSG00000234557	RP1-164F3.8	0	0	0	0
ENSG00000234558	API5P1	24	13	19	24
ENSG00000234559	AC079776.4	0	0	0	2
ENSG00000234560	OR10G8	0	0	2	0
ENSG00000234562	TPMTP2	20	12	25	14
ENSG00000234564	HSPA8P20	0	0	0	1
ENSG00000234565	COX6B1P1	0	1	0	1
ENSG00000234566	RPL7AP71	3	1	0	2
ENSG00000234567	RP1-283K11.2	19	14	15	29
ENSG00000234568	BIN2P1	20	6	10	4
ENSG00000234569	RAD1P1	4	2	3	2
ENSG00000234570	ZFRP1	0	0	0	0
ENSG00000234571	RP5-998N21.4	0	0	0	0
ENSG00000234572	AC007880.1	0	1	0	0
ENSG00000234573	RP5-1116H23.1	1	0	0	0
ENSG00000234575	CTSLP8	0	0	0	0
ENSG00000234576	MTND1P26	0	0	0	0
ENSG00000234577	SYNE1-AS1	0	1	0	0
ENSG00000234578	RP4-784A16.1	0	0	0	0
ENSG00000234579	AC009305.1	10	12	14	15
ENSG00000234580	RP11-733D4.1	0	0	0	0
ENSG00000234583	TSPY19P	0	0	0	0
ENSG00000234584	AC019186.1	9	10	6	6
ENSG00000234585	CCT6P3	154	86	133	121
ENSG00000234586	RP11-382H24.2	12	11	7	13
ENSG00000234587	MRPL50P1	0	0	0	0
ENSG00000234588	FABP5P14	0	0	1	0
ENSG00000234589	RP11-253E3.1	203	104	125	146
ENSG00000234590	GNG5P5	0	0	0	1
ENSG00000234592	RP11-41L14.1	0	0	0	0
ENSG00000234593	RP4-704D23.1	1	3	1	5
ENSG00000234594	RP11-263C16.2	0	0	0	0
ENSG00000234595	AC013733.3	0	0	0	0
ENSG00000234597	AC010096.1	0	1	0	0
ENSG00000234601	CHRM3-AS1	3	3	0	2
ENSG00000234602	MCIDAS	31	21	33	44
ENSG00000234604	RP1-206D15.5	19	12	23	11
ENSG00000234607	RP11-5P18.1	14	22	29	23
ENSG00000234608	MAPKAPK5-AS1	1287	929	1054	1070
ENSG00000234611	OR2AT2P	0	0	0	1
ENSG00000234612	H2AFZP5	0	0	1	0
ENSG00000234613	RP5-1158E12.1	0	0	0	0
ENSG00000234614	AL450992.2	0	0	0	0
ENSG00000234616	JRK	2738	2628	2190	2976
ENSG00000234617	SNRK-AS1	9	16	13	16
ENSG00000234618	RPSAP9	27	18	21	27
ENSG00000234619	RPL7P11	17	14	28	12
ENSG00000234620	PUDPP1	0	0	0	0
ENSG00000234622	RP13-297E16.5	0	0	0	0
ENSG00000234624	AC016894.1	5	8	9	6
ENSG00000234625	LINC00380	0	0	1	0
ENSG00000234626	RP1-149A16.12	2	0	0	0
ENSG00000234627	NUS1P3	3	1	0	0
ENSG00000234629	WDR82P1	4	4	2	3
ENSG00000234630	LL22NC03-2H8.4	24	15	22	26
ENSG00000234632	NECAP1P2	7	2	9	5
ENSG00000234634	AC003664.1	1	0	0	1
ENSG00000234636	MED14OS	4	7	3	7
ENSG00000234637	RPS19P6	0	0	0	0
ENSG00000234638	AC053503.6	0	0	0	0
ENSG00000234639	AC009263.2	1	1	0	0
ENSG00000234640	RP11-264E18.1	0	0	0	0
ENSG00000234644	OTX2P1	0	0	0	0
ENSG00000234645	YWHAEP5	30	25	20	39
ENSG00000234646	RP4-753D10.3	0	0	0	0
ENSG00000234647	RP11-503C24.4	0	0	0	0
ENSG00000234648	AL162151.3	55	17	41	27
ENSG00000234650	PCCA-AS1	27	10	51	26
ENSG00000234652	AGPAT5P1	0	0	0	0
ENSG00000234653	AC079117.1	0	0	0	0
ENSG00000234655	OR7E155P	0	0	0	0
ENSG00000234658	AC013429.4	0	0	1	0
ENSG00000234660	LINC00440	0	0	0	0
ENSG00000234661	CHL1-AS1	0	0	0	0
ENSG00000234663	AC104820.2	203	112	205	174
ENSG00000234664	HMGN2P5	308	247	241	222
ENSG00000234665	RP11-262H14.3	2	3	2	2
ENSG00000234667	ACTBP13	2	0	0	1
ENSG00000234670	OR6C64P	0	0	0	0
ENSG00000234671	MTCYBP5	0	0	0	0
ENSG00000234675	RP11-242F11.2	15	12	28	33
ENSG00000234676	IFT74-AS1	6	14	6	13
ENSG00000234677	RP11-285A18.2	0	2	0	0
ENSG00000234678	RP11-465N4.4	16	7	15	5
ENSG00000234680	VN2R3P	0	0	0	0
ENSG00000234682	VDAC2P4	0	0	0	0
ENSG00000234683	RP5-837I24.5	0	0	0	0
ENSG00000234684	SDCBP2-AS1	211	188	220	224
ENSG00000234685	NUS1P2	0	0	0	0
ENSG00000234686	AC010971.1	0	0	0	0
ENSG00000234688	RP1-293L6.1	0	0	0	0
ENSG00000234689	LINC00444	14	9	16	17
ENSG00000234690	AC073283.4	0	0	0	0
ENSG00000234692	RP11-445L6.3	0	4	0	1
ENSG00000234693	RP4-530I15.6	75	42	98	31
ENSG00000234694	RP1-92O14.3	47	48	48	51
ENSG00000234695	AC002076.10	0	0	0	0
ENSG00000234696	GPR50-AS1	1	0	0	0
ENSG00000234698	RP11-112L6.2	5	2	1	4
ENSG00000234699	RP11-225H22.4	0	0	0	2
ENSG00000234700	MTCO1P8	0	0	0	0
ENSG00000234701	PRDX3P3	0	0	1	0
ENSG00000234702	VDAC1P3	27	12	24	20
ENSG00000234703	AF015262.2	0	0	0	0
ENSG00000234705	HMGA1P4	0	1	0	0
ENSG00000234706	PRUNEP1	0	0	0	0
ENSG00000234707	RP11-745C15.2	1	9	1	1
ENSG00000234709	UPF3AP3	8	15	11	14
ENSG00000234710	AC060834.3	0	0	0	0
ENSG00000234711	TUBB8P11	0	0	0	1
ENSG00000234712	RP11-143G3.1	0	0	0	0
ENSG00000234713	RP11-726G23.10	0	0	0	0
ENSG00000234714	AC009965.2	1	0	0	0
ENSG00000234715	CTB-107G13.1	9	8	2	18
ENSG00000234716	RP11-760D2.9	0	0	0	0
ENSG00000234717	TMEM212-AS1	0	0	0	0
ENSG00000234718	AC007161.5	2	0	7	11
ENSG00000234719	RP11-166B2.1	12	7	10	6
ENSG00000234720	ATP5A1P8	0	1	0	0
ENSG00000234721	AC125421.1	0	0	0	0
ENSG00000234722	LINC01287	6	6	4	3
ENSG00000234723	AC092421.1	0	0	0	0
ENSG00000234724	HDAC1P1	1	0	0	0
ENSG00000234726	LL22NC03-123E1.5	0	0	0	0
ENSG00000234730	AF241725.4	0	0	0	1
ENSG00000234731	MTND4LP16	0	0	0	0
ENSG00000234732	RPEP5	0	0	0	0
ENSG00000234735	AL022237.3	1	0	1	0
ENSG00000234736	FAM170B-AS1	9	3	11	9
ENSG00000234737	KRT18P15	8	3	9	6
ENSG00000234740	RP11-272P10.2	0	0	0	0
ENSG00000234741	GAS5	13250	12831	11641	14937
ENSG00000234742	AC144530.1	126	70	103	107
ENSG00000234743	EIF5AP4	83	47	46	70
ENSG00000234744	USP9YP26	0	0	0	0
ENSG00000234745	HLA-B	309	365	342	342
ENSG00000234748	RP11-183K14.1	0	0	0	0
ENSG00000234749	FAM90A21P	0	0	0	0
ENSG00000234750	CTD-2666L21.2	50	18	27	27
ENSG00000234751	AP002381.2	10	8	4	18
ENSG00000234752	RP11-428L9.1	0	0	0	0
ENSG00000234753	FOXP4-AS1	145	122	125	144
ENSG00000234754	C1orf140	0	0	2	0
ENSG00000234756	RP11-120C12.3	0	0	0	0
ENSG00000234758	AC034228.4	0	0	0	0
ENSG00000234761	RP11-38O14.5	0	0	0	0
ENSG00000234763	RP11-203H2.2	0	0	0	1
ENSG00000234764	E2F6P1	0	0	0	0
ENSG00000234765	ELL2P3	0	0	0	0
ENSG00000234766	LINC01496	0	0	0	0
ENSG00000234767	LINC01052	0	0	0	0
ENSG00000234768	RP11-503C24.1	0	0	0	0
ENSG00000234769	WASH4P	22	30	27	26
ENSG00000234770	GULOP	1	1	1	3
ENSG00000234771	SLC25A25-AS1	536	577	499	798
ENSG00000234772	LINC00412	30	17	29	17
ENSG00000234773	CTD-2666L21.1	29	30	45	27
ENSG00000234775	RP11-335O13.7	0	0	0	0
ENSG00000234776	C11orf94	9	17	10	19
ENSG00000234777	RP11-125D12.2	0	0	0	0
ENSG00000234779	RP11-62F24.2	0	0	0	0
ENSG00000234780	RP11-552E4.2	0	0	0	0
ENSG00000234781	LINC01103	0	0	0	0
ENSG00000234782	TPT1P9	75	35	54	41
ENSG00000234784	RP11-182I10.1	19	6	31	5
ENSG00000234785	EEF1GP5	14	3	12	12
ENSG00000234787	LINC00458	0	0	0	0
ENSG00000234788	HSPA8P3	65	35	41	46
ENSG00000234789	RP11-483H20.4	9	12	11	24
ENSG00000234790	NUTF2P4	0	0	0	0
ENSG00000234791	AC108448.3	0	0	0	0
ENSG00000234792	RP11-552J9.6	0	0	0	0
ENSG00000234793	AC114730.7	0	0	0	1
ENSG00000234795	RFTN1P1	0	0	0	0
ENSG00000234796	AC113607.3	0	0	0	0
ENSG00000234797	RPS3AP6	325	167	283	225
ENSG00000234800	PCMTD1P3	0	0	0	0
ENSG00000234801	MORF4	73	43	49	53
ENSG00000234803	FAM197Y2P	0	0	0	0
ENSG00000234805	AC090505.5	0	0	0	0
ENSG00000234806	RP11-9E13.4	13	4	8	2
ENSG00000234807	LINC01135	8	19	12	18
ENSG00000234810	RP11-90C4.1	242	138	177	145
ENSG00000234811	RP11-241I20.5	0	0	0	0
ENSG00000234812	RP11-146D12.6	0	0	0	0
ENSG00000234813	RP11-288D15.1	0	0	0	0
ENSG00000234814	SVILP1	0	0	0	0
ENSG00000234816	U91328.2	67	91	67	79
ENSG00000234817	RP3-400B16.1	7	14	9	5
ENSG00000234818	AC092687.5	35	13	33	22
ENSG00000234819	RP11-336N8.4	3	4	9	2
ENSG00000234821	MRPS33P4	0	0	0	0
ENSG00000234825	XRCC6P2	99	78	89	112
ENSG00000234826	AC003084.2	1	1	1	1
ENSG00000234828	RP11-526A4.1	0	0	0	0
ENSG00000234829	IFNA17	0	0	0	0
ENSG00000234830	FAM197Y9	0	0	0	0
ENSG00000234832	RP3-322G13.7	15	27	12	31
ENSG00000234835	PHBP13	2	0	4	0
ENSG00000234837	AC073464.6	0	0	0	0
ENSG00000234838	RP11-5P22.1	1	0	1	0
ENSG00000234839	RPS26P30	0	0	0	0
ENSG00000234840	LINC01239	0	0	0	0
ENSG00000234841	RP11-119H12.4	22	26	11	17
ENSG00000234842	MTCO2P16	2	0	0	0
ENSG00000234844	CDC42P2	3	0	1	3
ENSG00000234848	CTD-3105H18.7	1	0	1	0
ENSG00000234850	MTND2P3	0	0	0	0
ENSG00000234851	RPL23AP42	32	11	21	24
ENSG00000234853	NDUFA5P3	6	2	7	3
ENSG00000234854	LINC00676	0	0	0	0
ENSG00000234855	SLIT1-AS1	0	0	2	3
ENSG00000234857	HNRNPUL2-BSCL2	3	1	9	4
ENSG00000234859	AC003958.2	0	0	0	0
ENSG00000234860	RP11-547C13.1	0	1	1	0
ENSG00000234861	ATP5A1P5	0	1	0	1
