id	sym	shp65_Vehicle_1	shp65_Vehicle_2	shp65_Vehicle_3	shp65_TNF_1	shp65_TNF_2	shp65_TNF_3
ENSG00000184933	OR6A2	0	0	0	1	0	0
ENSG00000184937	WT1	0	0	0	1	0	0
ENSG00000184939	ZFP90	476	373	501	501	508	365
ENSG00000184949	FAM227A	16	13	15	41	14	20
ENSG00000184956	MUC6	0	2	0	2	0	1
ENSG00000184967	NOC4L	59	63	58	93	67	50
ENSG00000184979	USP18	409	546	415	338	525	322
ENSG00000184983	NDUFA6	926	720	872	733	855	660
ENSG00000184984	CHRM5	1	1	2	4	3	1
ENSG00000184985	SORCS2	3	2	2	10	0	3
ENSG00000184986	TMEM121	4	5	2	0	8	4
ENSG00000184988	TMEM106A	22	18	20	40	15	23
ENSG00000184990	SIVA1	262	350	255	265	339	217
ENSG00000184992	BRI3BP	181	128	178	280	186	149
ENSG00000184995	IFNE	0	0	0	3	1	1
ENSG00000185000	DGAT1	1293	1382	1347	1397	1472	1258
ENSG00000185002	RFX6	0	2	0	0	2	0
ENSG00000185008	ROBO2	10	8	15	12	15	20
ENSG00000185009	AP3M1	588	316	775	757	606	551
ENSG00000185010	F8	184	143	225	222	205	144
ENSG00000185013	NT5C1B	1	4	5	7	3	3
ENSG00000185015	CA13	10	7	14	10	10	4
ENSG00000185019	UBOX5	55	45	52	90	54	38
ENSG00000185022	MAFF	95	111	112	238	275	142
ENSG00000185024	BRF1	245	328	247	314	297	229
ENSG00000185033	SEMA4B	25	33	23	94	48	28
ENSG00000185038	MROH2A	1	1	1	5	1	0
ENSG00000185040	SPDYE16	2	3	4	18	6	4
ENSG00000185043	CIB1	179	193	177	302	234	172
ENSG00000185044	RP11-435B5.4	14	18	17	50	25	30
ENSG00000185046	ANKS1B	5	6	4	5	4	7
ENSG00000185049	NELFA	128	106	132	193	144	109
ENSG00000185052	SLC24A3	0	0	0	1	0	1
ENSG00000185055	EFCAB10	3	1	1	4	0	2
ENSG00000185056	C5orf47	0	0	1	1	1	0
ENSG00000185065	AC000068.5	6	1	7	9	4	2
ENSG00000185070	FLRT2	58	52	57	152	115	69
ENSG00000185078	AC093698.1	0	0	0	0	1	0
ENSG00000185085	INTS5	208	213	212	333	230	203
ENSG00000185088	RPS27L	2184	1673	2289	1746	2570	1686
ENSG00000185090	MANEAL	47	36	39	66	35	48
ENSG00000185100	ADSSL1	29	24	17	37	19	9
ENSG00000185101	ANO9	2	0	0	3	0	1
ENSG00000185104	FAF1	705	616	721	700	727	545
ENSG00000185105	MYADML2	0	0	1	2	0	2
ENSG00000185112	FAM43A	41	138	75	56	101	35
ENSG00000185115	NSMCE3	109	122	119	140	132	98
ENSG00000185122	HSF1	336	417	408	600	473	407
ENSG00000185127	C6orf120	416	405	498	496	615	370
ENSG00000185128	TBC1D3F	0	0	0	1	3	1
ENSG00000185129	PURA	369	258	312	591	451	276
ENSG00000185130	HIST1H2BL	9	9	11	5	9	11
ENSG00000185133	INPP5J	1	4	2	2	3	2
ENSG00000185149	NPY2R	8	22	7	6	27	5
ENSG00000185155	MIXL1	0	0	3	2	0	1
ENSG00000185158	LRRC37B	42	24	48	43	39	21
ENSG00000185163	DDX51	70	83	50	99	86	63
ENSG00000185164	NOMO2	48	49	67	113	59	45
ENSG00000185168	LINC00482	1	0	1	2	0	0
ENSG00000185187	SIGIRR	31	34	19	32	33	28
ENSG00000185189	NRBP2	168	208	153	397	218	142
ENSG00000185201	IFITM2	73	46	70	75	47	53
ENSG00000185215	TNFAIP2	293	423	348	3238	2479	1227
ENSG00000185219	ZNF445	225	175	217	531	215	178
ENSG00000185220	PGBD2	45	79	70	57	81	59
ENSG00000185222	TCEAL9	132	160	165	103	216	95
ENSG00000185236	RAB11B	26	25	26	145	30	24
ENSG00000185238	PRMT3	255	227	230	291	293	160
ENSG00000185245	GP1BA	2	3	5	11	8	1
ENSG00000185246	PRPF39	241	257	233	591	568	238
ENSG00000185250	PPIL6	20	10	21	21	35	14
ENSG00000185252	ZNF74	72	81	56	81	64	40
ENSG00000185261	KIAA0825	92	61	73	106	121	69
ENSG00000185262	UBALD2	40	35	35	60	46	25
ENSG00000185267	CDNF	10	5	6	12	5	10
ENSG00000185271	KLHL33	13	5	6	23	11	5
ENSG00000185275	CD24P4	1	0	0	0	1	0
ENSG00000185278	ZBTB37	681	436	780	960	764	563
ENSG00000185298	CCDC137	91	132	83	92	130	67
ENSG00000185304	RGPD2	1	0	0	0	0	0
ENSG00000185305	ARL15	90	59	87	107	100	72
ENSG00000185306	C12orf56	0	1	0	0	2	0
ENSG00000185324	CDK10	134	201	111	202	183	99
ENSG00000185332	TMEM105	5	5	4	7	1	3
ENSG00000185338	SOCS1	1	3	0	1	2	2
ENSG00000185339	TCN2	118	125	111	139	146	97
ENSG00000185340	GAS2L1	128	173	170	188	196	158
ENSG00000185344	ATP6V0A2	297	224	269	326	339	200
ENSG00000185345	PARK2	24	9	20	30	18	16
ENSG00000185347	C14orf80	17	29	20	17	29	17
ENSG00000185352	HS6ST3	0	2	3	0	0	0
ENSG00000185359	HGS	376	473	375	506	512	363
ENSG00000185361	TNFAIP8L1	18	21	16	39	26	15
ENSG00000185379	RAD51D	49	39	53	113	53	47
ENSG00000185386	MAPK11	233	297	201	312	309	191
ENSG00000185404	SP140L	150	138	160	179	176	129
ENSG00000185414	MRPL30	624	612	702	604	716	508
ENSG00000185418	TARSL2	236	231	227	219	314	154
ENSG00000185420	SMYD3	101	82	88	130	100	94
ENSG00000185432	METTL7A	13627	11445	15539	13471	12795	10782
ENSG00000185433	LINC00158	0	1	0	0	0	0
ENSG00000185436	IFNLR1	4	2	6	8	5	2
ENSG00000185437	SH3BGR	26	18	28	22	26	19
ENSG00000185442	FAM174B	5	8	10	9	10	7
ENSG00000185453	C19orf68	5	18	6	13	12	6
ENSG00000185467	KPNA7	0	0	0	2	0	0
ENSG00000185475	TMEM179B	149	138	197	169	158	153
ENSG00000185477	GPRIN3	7	4	6	7	11	5
ENSG00000185480	PARPBP	28	24	26	37	39	19
ENSG00000185482	STAC3	2	2	3	3	4	2
ENSG00000185483	ROR1	202	168	292	377	308	221
ENSG00000185485	SDHAP1	15	16	15	31	18	17
ENSG00000185495	RP11-504P24.3	24	27	24	46	35	12
ENSG00000185499	MUC1	3	0	1	5	6	0
ENSG00000185504	FAAP100	360	477	393	490	488	411
ENSG00000185507	IRF7	51	106	78	82	99	84
ENSG00000185513	L3MBTL1	26	32	23	46	35	27
ENSG00000185515	BRCC3	127	86	121	253	125	90
ENSG00000185518	SV2B	3	1	4	4	8	7
ENSG00000185522	LMNTD2	0	0	0	0	1	0
ENSG00000185523	SPATA45	2	1	4	3	4	2
ENSG00000185527	PDE6G	0	4	0	2	1	1
ENSG00000185532	PRKG1	97	128	106	124	184	76
ENSG00000185551	NR2F2	43	30	49	168	53	51
ENSG00000185561	TLCD2	442	329	418	799	423	299
ENSG00000185565	LSAMP	25	17	27	24	39	22
ENSG00000185567	AHNAK2	522	558	488	1467	619	391
ENSG00000185585	OLFML2A	16	11	12	47	33	17
ENSG00000185591	SP1	1425	853	1638	1957	1350	1286
ENSG00000185596	WASH3P	16	12	12	14	21	4
ENSG00000185607	ACTBP7	0	0	0	0	0	1
ENSG00000185608	MRPL40	455	420	414	420	418	341
ENSG00000185610	DBX2	0	0	0	0	2	0
ENSG00000185614	FAM212A	11	11	12	10	4	10
ENSG00000185615	PDIA2	1	1	1	0	1	1
ENSG00000185619	PCGF3	372	346	423	554	471	324
ENSG00000185621	LMLN	147	77	160	296	171	168
ENSG00000185624	P4HB	6332	7472	7493	9434	7803	6903
ENSG00000185627	PSMD13	982	1001	1027	978	1075	783
ENSG00000185630	PBX1	775	442	697	1082	697	543
ENSG00000185631	AC017079.3	0	0	1	0	0	0
ENSG00000185633	NDUFA4L2	20	10	11	18	10	10
ENSG00000185634	SHC4	14	11	15	21	15	11
ENSG00000185640	KRT79	2572	2963	2608	2390	2950	2495
ENSG00000185641	CTD-2287O16.1	0	0	0	0	1	0
ENSG00000185650	ZFP36L1	144	141	139	983	387	262
ENSG00000185651	UBE2L3	993	536	994	825	806	720
ENSG00000185652	NTF3	6	4	2	8	10	3
ENSG00000185658	BRWD1	1351	909	1181	1765	1568	866
ENSG00000185664	PMEL	1	4	1	3	5	2
ENSG00000185666	SYN3	1	2	1	0	1	0
ENSG00000185668	POU3F1	1	1	0	1	2	0
ENSG00000185669	SNAI3	84	88	117	145	69	89
ENSG00000185670	ZBTB3	121	134	160	168	133	126
ENSG00000185674	LYG2	0	0	0	2	0	2
ENSG00000185681	MORN5	0	2	0	0	0	0
ENSG00000185684	EP400NL	43	55	50	150	63	35
ENSG00000185686	PRAME	0	1	1	0	2	0
ENSG00000185689	C6orf201	5	7	4	10	1	1
ENSG00000185697	MYBL1	9	14	15	14	34	7
ENSG00000185710	SMG1P4	0	1	0	2	1	0
ENSG00000185716	C16orf52	79	51	80	114	102	60
ENSG00000185721	DRG1	965	874	968	805	938	804
ENSG00000185722	ANKFY1	371	381	391	1094	487	395
ENSG00000185728	YTHDF3	632	404	633	1347	785	543
ENSG00000185730	ZNF696	37	59	48	48	51	28
ENSG00000185736	ADARB2	2	0	0	2	0	0
ENSG00000185737	NRG3	0	0	0	1	1	0
ENSG00000185739	SRL	3	6	2	7	1	3
ENSG00000185742	C11orf87	9	2	4	12	15	6
ENSG00000185745	IFIT1	96	75	96	74	132	58
ENSG00000185753	CXorf38	157	171	186	229	239	117
ENSG00000185758	CLDN24	0	0	2	0	0	0
ENSG00000185760	KCNQ5	15	11	19	44	20	15
ENSG00000185761	ADAMTSL5	19	15	15	24	17	6
ENSG00000185774	KCNIP4	5	2	5	11	6	4
ENSG00000185787	MORF4L1	1107	916	1058	1659	1315	763
ENSG00000185798	WDR53	33	27	26	38	36	15
ENSG00000185800	DMWD	127	126	137	238	171	111
ENSG00000185803	SLC52A2	240	278	244	275	280	247
ENSG00000185808	PIGP	211	97	199	205	196	163
ENSG00000185813	PCYT2	3405	3209	2924	3163	3401	2875
ENSG00000185818	NAT8L	92	158	123	164	163	106
ENSG00000185823	NPAP1	5	2	1	10	3	6
ENSG00000185825	BCAP31	4013	4138	4232	3844	4168	4044
ENSG00000185829	ARL17A	97	63	146	231	102	79
ENSG00000185834	RPL12P4	0	1	0	0	1	0
ENSG00000185837	CECR5-AS1	1	3	1	3	1	3
ENSG00000185838	GNB1L	39	49	36	46	57	42
ENSG00000185842	DNAH14	153	79	138	114	166	89
ENSG00000185860	CCDC190	0	0	0	0	0	1
ENSG00000185862	EVI2B	1	2	1	4	2	0
ENSG00000185863	TMEM210	0	0	0	3	1	0
ENSG00000185864	NPIPB4	8	4	7	51	7	15
ENSG00000185869	ZNF829	70	43	61	110	97	40
ENSG00000185873	TMPRSS11B	0	0	2	5	1	3
ENSG00000185875	THNSL1	90	76	93	106	116	67
ENSG00000185880	TRIM69	439	282	480	498	460	399
ENSG00000185883	ATP6V0C	1	2	0	2	0	3
ENSG00000185885	IFITM1	6	5	1	4	6	3
ENSG00000185896	LAMP1	1101	1054	1015	1303	1280	866
ENSG00000185897	FFAR3	0	0	0	1	1	2
ENSG00000185900	POMK	341	333	470	479	385	325
ENSG00000185903	OR11N1P	0	0	2	1	0	0
ENSG00000185904	LINC00839	40	41	36	43	50	28
ENSG00000185905	C16orf54	0	1	0	2	0	2
ENSG00000185909	KLHDC8B	2523	2318	2272	2517	2443	2222
ENSG00000185917	SETD4	68	92	73	122	95	70
ENSG00000185920	PTCH1	19	25	36	83	45	35
ENSG00000185924	RTN4RL1	128	155	135	178	164	100
ENSG00000185933	CALHM1	0	4	1	2	2	0
ENSG00000185942	NKAIN3	0	1	0	0	0	0
ENSG00000185946	RNPC3	91	86	68	183	131	61
ENSG00000185947	ZNF267	127	86	112	200	237	82
ENSG00000185950	IRS2	385	411	643	1657	666	487
ENSG00000185955	C7orf61	3	2	0	0	1	0
ENSG00000185958	FAM186A	1	2	2	6	3	3
ENSG00000185962	LCE3A	0	1	0	1	0	0
ENSG00000185963	BICD2	573	778	707	958	911	504
ENSG00000185972	CCIN	6	5	9	10	3	8
ENSG00000185973	TMLHE	284	212	279	388	323	242
ENSG00000185974	GRK1	1	0	0	0	0	0
ENSG00000185985	SLITRK2	0	0	1	0	1	0
ENSG00000185986	SDHAP3	2	4	6	12	4	5
ENSG00000185989	RASA3	551	596	622	817	678	506
ENSG00000186001	LRCH3	286	221	263	497	298	244
ENSG00000186008	RPS4XP21	0	1	0	0	0	0
ENSG00000186009	ATP4B	3	0	2	1	0	1
ENSG00000186010	NDUFA13	276	235	266	141	249	223
ENSG00000186017	ZNF566	116	95	111	116	129	79
ENSG00000186019	AC084219.4	26	15	20	17	29	21
ENSG00000186020	ZNF529	86	88	113	167	159	81
ENSG00000186026	ZNF284	22	20	23	14	22	12
ENSG00000186051	TAL2	0	0	1	0	0	0
ENSG00000186056	MATN1-AS1	9	5	10	6	4	6
ENSG00000186063	AIDA	622	395	660	1991	825	636
ENSG00000186073	C15orf41	58	36	65	72	64	43
ENSG00000186076	RP11-887P2.3	1	1	0	0	0	0
ENSG00000186081	KRT5	1	0	1	3	1	3
ENSG00000186082	KRT18P14	0	0	0	1	0	0
ENSG00000186088	GSAP	50	28	56	88	73	51
ENSG00000186094	AGBL4	0	4	4	7	0	2
ENSG00000186104	CYP2R1	157	122	171	672	227	131
ENSG00000186105	LRRC70	0	0	1	0	1	0
ENSG00000186106	ANKRD46	343	260	379	327	385	252
ENSG00000186111	PIP5K1C	154	219	238	861	275	260
ENSG00000186115	CYP4F2	2	0	0	3	0	0
ENSG00000186118	TEX38	0	0	0	2	3	1
ENSG00000186130	ZBTB6	181	133	190	190	219	116
ENSG00000186132	C2orf76	60	36	73	58	73	39
ENSG00000186136	TAS2R42	1	0	1	3	0	2
ENSG00000186141	POLR3C	226	164	204	216	180	154
ENSG00000186150	UBL4B	11	18	8	21	14	13
ENSG00000186153	WWOX	84	50	52	59	67	58
ENSG00000186162	CIDECP	196	175	181	203	174	140
ENSG00000186163	TRY2P	0	0	0	0	0	1
ENSG00000186166	CCDC84	55	65	56	88	75	38
ENSG00000186174	BCL9L	110	156	149	868	209	147
ENSG00000186184	POLR1D	531	427	588	571	515	447
ENSG00000186185	KIF18B	4	5	7	7	4	1
ENSG00000186187	ZNRF1	129	163	140	188	156	127
ENSG00000186188	FFAR4	60	66	97	95	88	88
ENSG00000186190	BPIFB3	1	0	0	0	0	0
ENSG00000186191	BPIFB4	1	0	0	0	0	0
ENSG00000186193	SAPCD2	2	6	6	3	4	2
ENSG00000186197	EDARADD	0	0	0	0	1	0
ENSG00000186198	SLC51B	0	1	0	0	0	0
ENSG00000186204	CYP4F12	144	94	146	217	167	162
ENSG00000186205	MARC1	1881	1513	2472	2011	2234	1876
ENSG00000186222	BLOC1S4	82	104	94	101	125	76
ENSG00000186226	LCE1E	0	0	0	0	0	1
ENSG00000186230	ZNF749	36	15	24	30	34	28
ENSG00000186231	KLHL32	2	2	2	0	1	0
ENSG00000186235	AC016757.3	0	0	0	1	1	0
ENSG00000186260	MKL2	96	62	114	330	119	96
ENSG00000186265	BTLA	5	0	1	0	5	1
ENSG00000186272	ZNF17	95	118	126	134	140	75
ENSG00000186275	NBPF12	25	34	23	76	48	28
ENSG00000186280	KDM4D	19	11	26	29	18	14
ENSG00000186281	GPAT2	11	19	16	17	18	16
ENSG00000186283	TOR3A	156	233	169	277	215	153
ENSG00000186297	GABRA5	0	0	0	0	0	1
ENSG00000186298	PPP1CC	2180	1508	2081	2937	2740	1628
ENSG00000186300	ZNF555	86	76	77	104	94	54
ENSG00000186301	MST1P2	0	3	1	4	1	3
ENSG00000186310	NAP1L3	2	1	0	1	6	0
ENSG00000186312	CA5BP1	58	38	66	104	59	53
ENSG00000186314	PRELID2	32	40	34	25	25	21
ENSG00000186318	BACE1	371	320	432	1027	473	351
ENSG00000186322	RP13-608F4.1	1	0	0	0	0	0
ENSG00000186326	RGS9BP	1	1	1	1	2	2
ENSG00000186329	TMEM212	30	26	52	99	36	22
ENSG00000186334	SLC36A3	3	0	1	2	0	1
ENSG00000186335	SLC36A2	5	5	9	11	12	13
ENSG00000186340	THBS2	490	418	430	1074	600	398
ENSG00000186350	RXRA	944	945	1146	1692	1063	912
ENSG00000186352	ANKRD37	10	8	6	14	13	13
ENSG00000186354	C9orf47	10	6	7	58	39	14
ENSG00000186364	NUDT17	24	23	13	23	27	24
ENSG00000186367	KIAA1024L	2	4	4	2	4	1
ENSG00000186369	LINC00643	1	4	0	3	2	0
ENSG00000186376	ZNF75D	263	220	246	410	340	219
ENSG00000186377	CYP4X1	5	4	1	10	7	0
ENSG00000186395	KRT10	39	28	27	57	35	29
ENSG00000186399	GOLGA8R	8	7	9	19	18	5
ENSG00000186407	CD300E	0	0	0	0	1	0
ENSG00000186409	CCDC30	27	16	20	47	21	17
ENSG00000186416	NKRF	49	29	44	70	63	30
ENSG00000186417	GLDN	98	86	75	153	114	58
ENSG00000186431	FCAR	2	2	11	7	9	4
ENSG00000186432	KPNA4	1110	842	1203	1794	1326	815
ENSG00000186446	ZNF501	45	40	39	44	25	23
ENSG00000186448	ZNF197	195	140	153	245	199	113
ENSG00000186451	SPATA12	1	1	0	5	1	0
ENSG00000186452	TMPRSS12	1	1	0	4	3	1
ENSG00000186453	FAM228A	0	0	1	2	0	0
ENSG00000186458	DEFB132	54	28	62	41	67	50
ENSG00000186462	NAP1L2	2	1	4	0	2	0
ENSG00000186466	AQP7P1	54	32	48	59	45	56
ENSG00000186468	RPS23	3289	2286	2501	2236	2314	1941
ENSG00000186469	GNG2	1012	742	895	1176	1042	712
ENSG00000186470	BTN3A2	488	418	620	496	513	460
ENSG00000186471	AKAP14	1	3	0	0	1	0
ENSG00000186472	PCLO	3	0	0	2	3	1
ENSG00000186474	KLK12	0	1	0	0	0	0
ENSG00000186479	RGS7BP	7	1	0	5	4	2
ENSG00000186480	INSIG1	16217	12964	15484	16330	16376	11577
ENSG00000186481	ANKRD20A5P	2	0	4	1	0	0
ENSG00000186487	MYT1L	10	13	9	17	7	4
ENSG00000186493	C5orf38	30	60	16	19	51	18
ENSG00000186496	ZNF396	12	14	15	17	18	6
ENSG00000186501	TMEM222	224	231	245	288	219	205
ENSG00000186517	ARHGAP30	16	16	10	27	22	6
ENSG00000186522	SEPT10	550	407	454	774	651	379
ENSG00000186523	FAM86B1	9	9	20	24	11	9
ENSG00000186526	CYP4F8	4	3	6	14	6	7
ENSG00000186529	CYP4F3	2	2	5	5	1	1
ENSG00000186532	SMYD4	296	248	299	393	353	278
ENSG00000186564	FOXD2	17	26	18	40	23	19
ENSG00000186566	GPATCH8	179	129	199	460	201	177
ENSG00000186567	CEACAM19	4	8	8	32	9	5
ENSG00000186575	NF2	1050	1126	1263	1564	1283	997
ENSG00000186577	C6orf1	87	76	71	78	81	72
ENSG00000186583	SPATC1	0	2	0	3	1	0
ENSG00000186591	UBE2H	983	714	1079	1595	1075	829
ENSG00000186594	MIR22HG	383	499	428	665	845	350
ENSG00000186603	HPDL	3	7	3	4	1	2
ENSG00000186615	KTN1-AS1	30	20	38	35	26	25
ENSG00000186625	KATNA1	142	145	112	129	198	108
ENSG00000186628	FSD2	12	1	7	21	13	11
ENSG00000186635	ARAP1	755	827	848	1244	934	655
ENSG00000186638	KIF24	15	12	13	15	19	9
ENSG00000186642	PDE2A	1	0	1	5	2	0
ENSG00000186648	CARMIL3	1	0	0	8	0	0
ENSG00000186652	PRG2	0	0	0	0	1	0
ENSG00000186654	PRR5	123	102	127	186	112	85
ENSG00000186660	ZFP91	865	457	878	1111	847	674
ENSG00000186665	C17orf58	51	50	54	74	74	36
ENSG00000186666	BCDIN3D	76	49	78	51	57	48
ENSG00000186676	EEF1GP1	324	201	231	242	194	206
ENSG00000186678	RP11-266I3.7	0	0	0	0	0	1
ENSG00000186684	CYP27C1	2	4	4	4	3	3
ENSG00000186687	LYRM7	480	323	498	655	548	375
ENSG00000186710	CFAP73	0	0	1	1	0	1
ENSG00000186714	CCDC73	1	0	0	0	0	1
ENSG00000186715	MST1L	1	1	1	0	0	0
ENSG00000186716	BCR	687	609	618	1070	709	622
ENSG00000186732	MPPED1	0	0	0	0	0	1
ENSG00000186743	TPI1P3	0	0	0	0	1	1
ENSG00000186765	FSCN2	2	0	3	5	0	0
ENSG00000186767	SPIN4	10	14	13	26	11	10
ENSG00000186777	ZNF732	0	0	0	4	1	1
ENSG00000186787	SPIN2B	14	10	11	7	18	6
ENSG00000186792	HYAL3	101	63	110	100	109	99
ENSG00000186806	VSIG10L	22	18	24	63	40	20
ENSG00000186810	CXCR3	2	0	0	0	2	1
ENSG00000186812	ZNF397	195	207	216	346	241	171
ENSG00000186814	ZSCAN30	87	68	80	141	88	61
ENSG00000186815	TPCN1	58	71	61	225	88	69
ENSG00000186825	C2orf27B	1	0	0	0	0	0
ENSG00000186831	KRT17P2	0	1	2	1	2	1
ENSG00000186832	KRT16	23	15	6	14	16	9
ENSG00000186834	HEXIM1	83	71	90	223	104	74
ENSG00000186842	LINC00846	3	2	2	4	0	3
ENSG00000186847	KRT14	75	62	64	63	62	73
ENSG00000186854	TRABD2A	290	179	282	443	286	281
ENSG00000186862	PDZD7	29	36	32	44	30	38
ENSG00000186866	POFUT2	130	182	170	275	229	153
ENSG00000186867	QRFPR	1	0	0	0	0	0
ENSG00000186868	MAPT	45	24	32	104	46	29
ENSG00000186871	ERCC6L	3	4	3	8	3	3
ENSG00000186889	TMEM17	12	11	20	25	24	15
ENSG00000186891	TNFRSF18	0	0	0	2	1	0
ENSG00000186897	C1QL4	0	0	0	1	1	0
ENSG00000186907	RTN4RL2	2	7	2	1	1	1
ENSG00000186908	ZDHHC17	320	230	366	400	426	237
ENSG00000186912	P2RY4	0	0	0	0	0	1
ENSG00000186918	ZNF395	97	80	96	111	97	74
ENSG00000186919	ZACN	6	6	7	8	4	6
ENSG00000186940	CHCHD2P9	1	1	0	0	0	0
ENSG00000186943	OR13C8	0	0	1	0	0	0
ENSG00000186951	PPARA	381	308	429	694	463	340
ENSG00000186952	TMEM232	12	10	12	15	7	6
ENSG00000186960	LINC01551	5	2	3	8	8	4
ENSG00000186973	FAM183A	0	0	2	0	0	0
ENSG00000186976	EFCAB6	18	13	19	18	22	19
ENSG00000186994	KANK3	8	8	4	12	7	6
ENSG00000186998	EMID1	4	4	1	3	3	2
ENSG00000187003	ACTL7A	0	0	0	1	0	0
ENSG00000187010	RHD	7	6	4	37	6	7
ENSG00000187013	C17orf82	16	30	18	15	26	18
ENSG00000187017	ESPN	1	1	2	2	2	1
ENSG00000187021	PNLIPRP1	1	1	8	10	2	2
ENSG00000187024	PTRH1	1	1	1	3	0	1
ENSG00000187033	SAMD7	1	0	0	0	0	0
ENSG00000187045	TMPRSS6	0	0	0	1	0	0
ENSG00000187048	CYP4A11	2	0	0	2	0	0
ENSG00000187049	TMEM216	38	25	34	42	27	28
ENSG00000187051	RPS19BP1	743	1074	637	601	900	586
ENSG00000187054	TMPRSS11A	2	0	2	0	0	0
ENSG00000187060	RP11-187C18.3	0	1	1	0	1	1
ENSG00000187066	TMEM262	7	5	1	7	5	4
ENSG00000187068	C3orf70	44	21	42	79	34	30
ENSG00000187079	TEAD1	1157	906	1339	2581	1433	1097
ENSG00000187091	PLCD1	609	627	516	875	707	428
ENSG00000187097	ENTPD5	354	231	405	459	395	295
ENSG00000187098	MITF	24	19	28	34	29	14
ENSG00000187105	HEATR4	36	27	31	55	42	31
ENSG00000187109	NAP1L1	1483	1239	1643	1814	1812	1102
ENSG00000187116	LILRA5	2	0	3	4	0	0
ENSG00000187118	CMC1	70	51	67	74	58	38
ENSG00000187122	SLIT1	3	1	0	5	4	1
ENSG00000187123	LYPD6	0	0	0	0	2	1
ENSG00000187134	AKR1C1	8180	6643	8010	7059	8571	6574
ENSG00000187140	FOXD3	1	1	0	1	2	0
ENSG00000187144	SPATA21	5	1	3	5	4	1
ENSG00000187147	RNF220	176	179	183	198	189	138
ENSG00000187151	ANGPTL5	15	17	22	16	29	13
ENSG00000187164	SHTN1	9	5	5	13	10	4
ENSG00000187172	BAGE2	0	0	1	1	0	0
ENSG00000187185	CTD-2600O9.1	0	0	0	2	1	1
ENSG00000187186	RP11-195F19.5	1	2	5	3	4	1
ENSG00000187187	ZNF546	104	52	81	125	83	52
ENSG00000187189	TSPYL4	108	84	118	133	127	78
ENSG00000187193	MT1X	25	19	23	25	25	26
ENSG00000187210	GCNT1	43	51	39	29	71	41
ENSG00000187223	LCE2D	0	0	1	0	0	0
ENSG00000187229	RP11-161I2.1	4	0	0	4	0	0
ENSG00000187231	SESTD1	1049	839	1029	2102	1385	841
ENSG00000187239	FNBP1	302	287	343	596	331	274
ENSG00000187240	DYNC2H1	688	418	504	940	773	360
ENSG00000187242	KRT12	0	0	1	0	1	0
ENSG00000187244	BCAM	9	17	7	21	17	3
ENSG00000187257	RSBN1L	169	110	141	247	176	92
ENSG00000187260	WDR86	2	1	1	2	4	2
ENSG00000187266	EPOR	16	17	12	8	12	6
ENSG00000187268	FAM9C	5	5	1	9	4	5
ENSG00000187288	CIDEC	23817	22374	25212	23090	24398	22463
ENSG00000187323	DCC	1	1	0	1	1	1
ENSG00000187325	TAF9B	429	212	406	323	453	314
ENSG00000187372	PCDHB13	6	3	7	12	6	6
ENSG00000187391	MAGI2	84	58	91	169	90	75
ENSG00000187398	LUZP2	1	3	1	3	1	4
ENSG00000187416	LHFPL3	0	0	0	1	0	0
ENSG00000187446	CHP1	8655	4804	9992	11363	7197	8353
ENSG00000187472	RP11-67P15.1	1	0	1	0	0	0
ENSG00000187474	FPR3	7	4	8	8	4	2
ENSG00000187475	HIST1H1T	4	2	5	7	6	2
ENSG00000187479	C11orf96	1	3	2	19	24	3
ENSG00000187486	KCNJ11	7	11	8	7	15	8
ENSG00000187492	CDHR4	4	4	3	5	6	1
ENSG00000187498	COL4A1	27177	43190	38265	51610	44658	31840
ENSG00000187504	RPL7P48	0	4	1	0	4	1
ENSG00000187510	PLEKHG7	0	0	1	1	4	2
ENSG00000187513	GJA4	0	0	0	1	0	1
ENSG00000187514	PTMA	2773	2076	2446	1999	2219	1904
ENSG00000187522	HSPA14	241	227	235	254	330	198
ENSG00000187527	ATP13A5	0	1	0	0	0	0
ENSG00000187531	SIRT7	45	76	65	88	84	45
ENSG00000187533	PRR27	3	3	1	2	2	1
ENSG00000187535	IFT140	64	93	64	146	92	49
ENSG00000187536	TPM3P7	1	0	0	2	1	0
ENSG00000187537	POTEM	0	2	1	0	0	0
ENSG00000187546	AGMO	22	7	21	15	9	20
ENSG00000187553	CYP26C1	1	2	0	3	0	0
ENSG00000187554	TLR5	0	0	0	2	1	0
ENSG00000187555	USP7	503	385	661	1064	589	495
ENSG00000187556	NANOS3	1	0	0	3	1	0
ENSG00000187566	NHLRC1	28	21	30	26	34	31
ENSG00000187569	DPPA3	0	0	1	0	0	0
ENSG00000187581	COX8C	1	1	0	0	0	0
ENSG00000187583	PLEKHN1	1	2	0	2	2	2
ENSG00000187595	ZNF385C	3	2	1	7	1	0
ENSG00000187601	MAGEH1	84	71	79	78	103	56
ENSG00000187605	TET3	54	55	89	229	107	80
ENSG00000187607	ZNF286A	38	19	41	55	45	31
ENSG00000187608	ISG15	98	146	100	62	121	100
ENSG00000187609	EXD3	27	43	35	56	51	33
ENSG00000187621	TCL6	2	4	1	8	1	2
ENSG00000187624	C17orf97	8	13	18	12	10	15
ENSG00000187626	ZKSCAN4	71	66	59	43	69	27
ENSG00000187627	RGPD1	1	1	1	2	4	0
ENSG00000187630	DHRS4L2	92	78	94	86	101	77
ENSG00000187634	SAMD11	4	6	4	3	5	3
ENSG00000187642	PERM1	0	1	1	0	1	0
