id	sym	C1	C2	C3	AA157_rep1	AA157_rep2	AA157_rep3
ENSG00000196581	AJAP1	122	83	130	23	8	9
ENSG00000196584	XRCC2	1540	1274	1182	212	137	136
ENSG00000196586	MYO6	2825	2363	2154	3451	3629	4133
ENSG00000196588	MKL1	887	960	870	1849	1855	2307
ENSG00000196591	HDAC2	9216	8293	8456	4587	4306	4774
ENSG00000196593	ANKRD20A19P	2	1	1	0	0	1
ENSG00000196597	ZNF782	247	213	203	85	97	134
ENSG00000196600	SLC22A25	2	0	0	0	0	0
ENSG00000196604	POTEF	7	3	5	8	7	6
ENSG00000196605	ZNF846	142	118	99	130	127	127
ENSG00000196611	MMP1	2	2	0	12	0	0
ENSG00000196616	ADH1B	0	0	1	0	0	0
ENSG00000196620	UGT2B15	2	1	0	0	0	0
ENSG00000196628	TCF4	2691	2233	2210	2020	1718	2220
ENSG00000196632	WNK3	908	870	784	230	195	225
ENSG00000196634	na	0	0	0	0	0	0
ENSG00000196636	SDHAF3	296	297	292	84	98	92
ENSG00000196639	HRH1	4	0	0	74	25	26
ENSG00000196642	RABL6	2813	2306	2436	1434	1201	1467
ENSG00000196644	na	2	4	0	2	1	5
ENSG00000196646	ZNF136	353	300	305	216	240	281
ENSG00000196648	na	31	18	25	8	12	9
ENSG00000196652	ZKSCAN5	847	784	786	540	576	560
ENSG00000196653	ZNF502	154	163	189	96	92	94
ENSG00000196655	TRAPPC4	901	1321	1171	643	677	726
ENSG00000196659	TTC30B	186	147	169	113	86	75
ENSG00000196660	SLC30A10	7	7	7	3	0	1
ENSG00000196663	TECPR2	620	638	537	834	742	916
ENSG00000196664	TLR7	2	0	1	12	10	4
ENSG00000196668	LINC00173	51	31	32	2	2	4
ENSG00000196670	ZFP62	1152	834	928	512	587	609
ENSG00000196674	na	0	0	0	0	0	0
ENSG00000196678	ERI2	832	672	703	329	321	295
ENSG00000196683	TOMM7	1544	1824	1796	933	1002	1078
ENSG00000196684	HSH2D	9	8	8	0	1	0
ENSG00000196689	TRPV1	188	189	161	74	62	61
ENSG00000196693	ZNF33B	1556	1098	1188	600	594	552
ENSG00000196696	PDXDC2P	290	237	264	314	276	335
ENSG00000196700	ZNF512B	2391	2397	2317	1157	1003	1235
ENSG00000196704	AMZ2	1134	1341	1261	875	956	957
ENSG00000196705	ZNF431	1622	1394	1258	1317	1380	1422
ENSG00000196711	FAM150A	8	4	5	2	5	4
ENSG00000196712	NF1	1972	1706	1634	2076	1865	2040
ENSG00000196715	VKORC1L1	1733	1500	1549	1699	1895	2162
ENSG00000196724	ZNF418	420	329	325	137	145	174
ENSG00000196730	DAPK1	4368	3218	3449	1352	1537	2102
ENSG00000196739	COL27A1	668	426	497	2139	1119	1292
ENSG00000196741	LINC01560	23	26	38	16	23	13
ENSG00000196743	GM2A	941	906	848	1628	1484	1541
ENSG00000196747	HIST1H2AI	5	3	4	2	0	1
ENSG00000196748	CLPSL2	7	7	9	0	0	0
ENSG00000196754	S100A2	4	4	1	43	42	37
ENSG00000196756	SNHG17	995	1186	1090	339	288	326
ENSG00000196757	ZNF700	259	231	221	223	149	156
ENSG00000196758	na	1	0	0	65	0	0
ENSG00000196767	POU3F4	28	55	58	0	1	3
ENSG00000196776	CD47	628	374	480	1935	2323	2667
ENSG00000196781	TLE1	1361	1325	1352	1669	1710	2295
ENSG00000196782	MAML3	158	78	73	242	220	336
ENSG00000196787	HIST1H2AG	64	51	89	36	27	22
ENSG00000196792	STRN3	1502	1487	1372	1038	1100	1231
ENSG00000196793	ZNF239	334	414	353	128	107	151
ENSG00000196796	na	2	2	2	2	1	1
ENSG00000196800	SPINK14	0	0	0	0	0	0
ENSG00000196810	CTBP1-AS2	328	300	277	298	287	286
ENSG00000196811	CHRNG	1	0	0	0	0	0
ENSG00000196812	ZSCAN16	211	149	174	42	63	72
ENSG00000196814	MVB12B	300	264	272	471	452	500
ENSG00000196821	C6orf106	2922	3151	2931	1786	1790	1758
ENSG00000196834	POTEI	30	21	25	29	22	29
ENSG00000196839	ADA	165	165	207	263	137	171
ENSG00000196843	ARID5A	19	34	31	81	77	96
ENSG00000196844	PATE2	0	0	4	0	0	0
ENSG00000196850	PPTC7	742	780	735	712	692	759
ENSG00000196859	KRT39	0	0	0	0	0	1
ENSG00000196860	TOMM20L	0	0	0	0	0	0
ENSG00000196862	RGPD4	0	0	0	0	1	1
ENSG00000196865	NHLRC2	882	915	758	568	597	573
ENSG00000196867	ZFP28	300	295	339	216	222	216
ENSG00000196872	KIAA1211L	6	3	2	20	12	5
ENSG00000196873	CBWD3	32	18	23	21	31	12
ENSG00000196876	SCN8A	667	586	611	43	15	16
ENSG00000196878	LAMB3	30	23	21	257	176	204
ENSG00000196890	HIST3H2BB	15	7	20	7	0	5
ENSG00000196911	KPNA5	643	590	598	340	334	340
ENSG00000196912	ANKRD36B	78	46	62	113	78	84
ENSG00000196914	ARHGEF12	1978	1784	1684	2769	2904	3124
ENSG00000196917	HCAR1	1	6	2	0	1	0
ENSG00000196922	ZNF252P	956	815	810	474	513	514
ENSG00000196923	PDLIM7	1578	1824	1639	7432	6705	8105
ENSG00000196924	FLNA	32026	31499	28038	76530	74293	91534
ENSG00000196927	na	4	5	1	3	2	2
ENSG00000196932	TMEM26	6	20	10	1	0	0
ENSG00000196933	RPS26P11	1	2	1	0	1	1
ENSG00000196935	SRGAP1	265	236	221	438	347	354
ENSG00000196937	FAM3C	1746	1674	1641	3914	4003	4303
ENSG00000196943	NOP9	1775	1579	1523	875	858	980
ENSG00000196950	SLC39A10	6727	5331	5258	6584	7175	7770
ENSG00000196951	SCOC-AS1	9	8	16	6	5	4
ENSG00000196954	CASP4	0	1	0	90	53	99
ENSG00000196961	AP2A1	2608	2413	2415	2504	2191	2537
ENSG00000196967	ZNF585A	254	230	219	190	195	192
ENSG00000196968	FUT11	201	213	182	567	515	574
ENSG00000196970	NXF4	4	1	1	0	1	0
ENSG00000196972	SMIM10L2B	72	66	98	94	95	106
ENSG00000196975	ANXA4	551	541	530	1961	2324	2389
ENSG00000196976	LAGE3	397	470	459	103	119	117
ENSG00000196979	na	0	0	1	3	3	0
ENSG00000196981	WDR5B	202	199	210	236	193	239
ENSG00000196990	FAM163B	0	1	0	0	0	0
ENSG00000196993	NPIPB9	1	0	0	3	0	2
ENSG00000196998	WDR45	615	646	674	490	502	552
ENSG00000197006	METTL9	2800	2361	2498	2191	2164	2286
ENSG00000197008	ZNF138	701	726	650	156	150	175
ENSG00000197013	ZNF429	496	358	378	225	234	192
ENSG00000197016	ZNF470	501	413	430	195	225	203
ENSG00000197019	SERTAD1	67	96	100	279	348	361
ENSG00000197020	ZNF100	1197	929	982	320	295	343
ENSG00000197021	CXorf40B	230	287	282	304	282	281
ENSG00000197024	ZNF398	1189	1569	1522	511	521	514
ENSG00000197037	ZSCAN25	698	545	586	424	467	554
ENSG00000197043	ANXA6	1214	1220	1170	2036	1936	2373
ENSG00000197044	ZNF441	83	46	49	214	266	260
ENSG00000197045	GMFB	4261	3820	3742	2534	2600	2562
ENSG00000197046	SIGLEC15	10	7	8	0	0	1
ENSG00000197047	na	0	1	0	0	0	0
ENSG00000197050	ZNF420	300	227	236	186	188	165
ENSG00000197054	ZNF763	44	30	35	37	29	32
ENSG00000197056	ZMYM1	970	948	932	369	370	337
ENSG00000197057	DTHD1	1	0	0	0	0	0
ENSG00000197061	HIST1H4C	17	26	21	2	4	4
ENSG00000197062	ZSCAN26	307	367	347	223	232	263
ENSG00000197063	MAFG	1103	1466	1290	970	1042	1088
ENSG00000197070	ARRDC1	297	291	281	398	368	432
ENSG00000197077	KIAA1671	1255	1132	965	850	900	901
ENSG00000197081	IGF2R	6035	4707	4961	7935	7603	8386
ENSG00000197085	NPSR1-AS1	0	1	0	0	1	0
ENSG00000197093	GAL3ST4	69	71	95	49	25	22
ENSG00000197099	na	0	4	7	2	0	0
ENSG00000197102	DYNC1H1	11785	9617	9354	12933	12457	15036
ENSG00000197106	SLC6A17	4	4	6	75	72	95
ENSG00000197111	PCBP2	6945	6717	6826	3122	3072	3365
ENSG00000197114	ZGPAT	115	134	130	77	51	92
ENSG00000197119	SLC25A29	3494	2292	2710	593	501	513
ENSG00000197121	PGAP1	1637	1011	1131	784	678	660
ENSG00000197122	SRC	938	714	781	1508	1697	2070
ENSG00000197124	ZNF682	616	531	510	283	249	277
ENSG00000197128	ZNF772	241	195	246	171	150	135
ENSG00000197134	ZNF257	0	3	0	0	0	0
ENSG00000197136	PCNXL3	1319	1279	1193	1607	1317	1604
ENSG00000197140	ADAM32	7	3	8	14	14	8
ENSG00000197142	ACSL5	1	1	0	12	19	17
ENSG00000197146	na	12	6	7	9	3	6
ENSG00000197147	LRRC8B	870	930	892	192	176	230
ENSG00000197149	na	2	2	1	0	1	1
ENSG00000197150	ABCB8	663	687	603	808	662	812
ENSG00000197153	HIST1H3J	3	10	2	1	0	0
ENSG00000197157	SND1	6935	6048	6130	5966	5874	6459
ENSG00000197162	ZNF785	259	221	217	269	241	291
ENSG00000197165	SULT1A2	8	3	7	4	6	4
ENSG00000197168	NEK5	9	17	11	23	15	15
ENSG00000197170	PSMD12	3182	4005	3316	1632	1633	1691
ENSG00000197171	OR2B4P	0	0	0	0	0	0
ENSG00000197172	MAGEA6	0	0	0	1	0	0
ENSG00000197177	ADGRA1	6	2	7	0	0	0
ENSG00000197180	na	13	13	19	16	22	23
ENSG00000197181	PIWIL2	46	60	56	41	29	35
ENSG00000197182	MIRLET7BHG	9	24	17	0	0	0
ENSG00000197183	NOL4L	743	553	739	793	656	733
ENSG00000197191	CYSRT1	18	15	13	7	2	9
ENSG00000197208	SLC22A4	15	8	12	53	81	64
ENSG00000197210	na	0	0	0	0	2	0
ENSG00000197213	ZSCAN5B	2	2	1	0	1	1
ENSG00000197214	TCEA1P1	1	0	0	0	0	0
ENSG00000197217	ENTPD4	1670	1415	1399	7339	6765	7764
ENSG00000197223	C1D	567	517	493	387	355	414
ENSG00000197226	TBC1D9B	2018	1818	1694	2543	2469	2800
ENSG00000197238	HIST1H4J	8	14	25	1	1	0
ENSG00000197245	FAM110D	7	4	3	4	4	4
ENSG00000197249	SERPINA1	6	6	6	2	1	3
ENSG00000197251	LINC00336	0	0	0	0	2	1
ENSG00000197253	TPSB2	3	0	1	0	0	0
ENSG00000197256	KANK2	1582	871	1234	896	758	872
ENSG00000197258	EIF4BP6	4	4	2	1	2	1
ENSG00000197261	C6orf141	655	245	278	109	49	63
ENSG00000197265	GTF2E2	650	686	686	675	785	837
ENSG00000197272	IL27	0	0	0	0	0	0
ENSG00000197273	GUCA2A	0	0	0	1	0	0
ENSG00000197275	RAD54B	225	226	231	61	45	40
ENSG00000197279	ZNF165	180	201	190	48	51	45
ENSG00000197283	SYNGAP1	3550	2915	3108	700	566	681
ENSG00000197291	RAMP2-AS1	107	65	95	17	4	5
ENSG00000197296	FITM2	86	49	72	227	177	182
ENSG00000197299	BLM	1672	1495	1362	243	154	195
ENSG00000197301	na	1	0	0	9	12	11
ENSG00000197302	ZNF720	649	625	587	406	367	410
ENSG00000197308	GATA3-AS1	1	0	1	32	13	13
ENSG00000197312	DDI2	2233	1635	1678	1271	1337	1521
ENSG00000197320	na	3	3	2	0	0	0
ENSG00000197321	SVIL	907	692	640	5111	4995	5970
ENSG00000197322	C17orf102	0	0	0	1	0	0
ENSG00000197323	TRIM33	3368	2737	2462	1538	1564	1638
ENSG00000197324	LRP10	278	239	257	4840	4783	5106
ENSG00000197329	PELI1	1157	1369	1043	359	303	313
ENSG00000197332	ZNF833P	4	15	0	5	5	4
ENSG00000197343	ZNF655	1825	1554	1500	1602	1349	1469
ENSG00000197345	MRPL21	713	978	818	288	285	327
ENSG00000197353	LYPD2	0	0	0	0	0	0
ENSG00000197355	UAP1L1	176	418	339	32	14	9
ENSG00000197358	BNIP3P1	0	0	0	0	0	0
ENSG00000197361	FBXL22	15	7	5	4	1	3
ENSG00000197362	ZNF786	395	377	372	231	219	249
ENSG00000197363	ZNF517	151	166	172	83	93	93
ENSG00000197372	ZNF675	794	806	807	455	492	460
ENSG00000197375	SLC22A5	183	122	159	863	807	916
ENSG00000197376	OR8S1	0	0	0	0	0	1
ENSG00000197380	DACT3	64	38	74	113	51	57
ENSG00000197381	ADARB1	761	310	423	717	676	682
ENSG00000197385	ZNF860	196	266	210	28	37	27
ENSG00000197386	HTT	3901	3308	3228	2081	1901	2310
ENSG00000197405	C5AR1	16	15	7	39	34	31
ENSG00000197406	DIO3	0	1	3	178	65	75
ENSG00000197408	CYP2B6	22	93	76	0	0	0
ENSG00000197410	DCHS2	18	14	11	3	1	2
ENSG00000197415	VEPH1	318	202	198	2	5	5
ENSG00000197417	SHPK	140	142	135	31	30	27
ENSG00000197421	GGT3P	0	0	0	2	4	5
ENSG00000197429	IPP	270	200	177	375	430	464
ENSG00000197430	OPALIN	0	1	0	0	0	0
ENSG00000197442	MAP3K5	72	77	62	140	153	234
ENSG00000197444	OGDHL	507	668	518	113	133	159
ENSG00000197446	CYP2F1	3	3	3	0	0	0
ENSG00000197448	GSTK1	558	555	491	1640	1610	1720
ENSG00000197451	HNRNPAB	11121	11595	11078	4560	4440	4951
ENSG00000197457	STMN3	1195	1123	1461	237	181	265
ENSG00000197461	PDGFA	1454	1252	1433	1038	1039	1089
ENSG00000197462	na	6	21	13	0	0	0
ENSG00000197465	GYPE	1	0	2	3	1	2
ENSG00000197467	COL13A1	402	52	118	15	4	1
ENSG00000197471	SPN	11	16	19	1	0	1
ENSG00000197472	ZNF695	304	278	256	21	23	22
ENSG00000197475	ADAM3A	3	3	2	2	1	0
ENSG00000197479	PCDHB11	11	15	7	21	9	19
ENSG00000197483	ZNF628	272	284	259	134	92	143
ENSG00000197487	GALP	0	0	1	0	0	0
ENSG00000197496	SLC2A10	302	137	194	1104	1073	1129
ENSG00000197497	ZNF665	83	57	54	113	93	97
ENSG00000197498	RPF2	1700	1917	1777	363	387	433
ENSG00000197502	na	0	0	0	0	0	0
ENSG00000197506	SLC28A3	0	1	0	20	16	13
ENSG00000197520	FAM177B	1	4	1	0	0	0
ENSG00000197530	MIB2	633	604	607	710	536	713
ENSG00000197535	MYO5A	1364	1406	1323	1917	1893	1882
ENSG00000197536	C5orf56	8	9	11	28	20	20
ENSG00000197540	GZMM	7	1	4	0	0	0
ENSG00000197548	ATG7	470	476	464	320	338	378
ENSG00000197550	na	4	4	2	7	1	3
ENSG00000197555	SIPA1L1	3320	3356	2996	1462	1067	1175
ENSG00000197557	TTC30A	274	220	213	170	132	167
ENSG00000197558	SSPO	35	21	22	28	10	21
ENSG00000197562	RAB40C	376	468	428	377	316	347
ENSG00000197563	PIGN	742	549	581	935	955	1023
ENSG00000197565	COL4A6	1031	666	682	5992	4701	4806
ENSG00000197566	ZNF624	152	132	131	218	193	188
ENSG00000197568	HHLA3	137	149	133	76	79	67
ENSG00000197575	RPS17P2	0	0	0	0	0	2
ENSG00000197576	HOXA4	0	0	0	3	1	3
ENSG00000197579	TOPORS	1684	1562	1555	749	791	791
ENSG00000197580	BCO2	16	16	11	18	4	9
ENSG00000197582	GPX1P1	7	8	11	3	6	1
ENSG00000197584	KCNMB2	0	0	1	1	1	2
ENSG00000197585	na	0	0	1	0	0	2
ENSG00000197586	ENTPD6	1034	1018	907	975	999	1242
ENSG00000197587	DMBX1	28	5	3	0	0	0
ENSG00000197594	ENPP1	940	2007	1475	1175	1545	1571
ENSG00000197599	CCDC154	32	22	11	10	6	17
ENSG00000197601	FAR1	3126	2793	2520	2165	2173	2185
ENSG00000197603	C5orf42	811	700	606	1012	948	1064
ENSG00000197608	ZNF841	366	316	283	376	366	445
ENSG00000197614	MFAP5	6	1	3	4767	5614	5446
ENSG00000197616	MYH6	0	2	1	4	0	0
ENSG00000197619	ZNF615	494	490	486	173	177	158
ENSG00000197620	CXorf40A	56	70	65	94	117	118
ENSG00000197622	CDC42SE1	2122	1605	1654	2884	2926	3179
ENSG00000197632	SERPINB2	0	1	0	191	27	51
ENSG00000197635	DPP4	88	94	85	692	900	583
ENSG00000197641	SERPINB13	0	0	0	2	0	0
ENSG00000197646	PDCD1LG2	1	0	0	321	428	278
ENSG00000197647	ZNF433	103	78	78	180	175	207
ENSG00000197653	DNAH10	4	6	9	17	20	44
ENSG00000197665	na	1	1	0	0	0	0
ENSG00000197670	na	1	0	0	0	0	1
ENSG00000197681	na	3	0	0	3	2	3
ENSG00000197692	CBX3P7	0	0	0	2	0	0
ENSG00000197694	SPTAN1	7612	7076	7195	9554	9110	10508
ENSG00000197696	NMB	66	113	118	23	30	18
ENSG00000197702	PARVA	426	529	471	3333	3731	3772
ENSG00000197704	na	0	0	0	0	0	0
ENSG00000197705	KLHL14	474	80	153	5	1	0
ENSG00000197712	FAM114A1	266	155	202	3390	3727	4214
ENSG00000197713	RPE	2090	1990	1781	863	903	854
ENSG00000197714	ZNF460	74	63	46	62	46	41
ENSG00000197721	CR1L	59	54	70	0	0	0
ENSG00000197724	PHF2	694	600	600	910	865	1070
ENSG00000197728	RPS26	5100	5692	5678	2314	2481	2697
ENSG00000197734	C14orf178	2	2	1	0	0	0
ENSG00000197744	PTMAP2	6	1	1	2	0	1
ENSG00000197746	PSAP	11611	10731	10209	23262	21641	22340
ENSG00000197747	S100A10	1587	1935	1803	9553	10201	9890
ENSG00000197748	CFAP43	11	15	13	4	7	6
ENSG00000197753	LHFPL5	1	0	1	0	0	0
ENSG00000197756	RPL37A	13721	15240	15037	7956	8498	8899
ENSG00000197757	HOXC6	0	0	0	31	0	0
ENSG00000197763	TXNRD3	79	76	49	178	230	248
ENSG00000197766	CFD	14	16	14	0	0	6
ENSG00000197768	C9orf173	0	1	1	0	0	0
ENSG00000197769	MAP1LC3C	71	61	65	55	38	41
ENSG00000197771	MCMBP	3587	3236	3076	1449	1468	1733
ENSG00000197774	EME2	2034	1362	1422	328	235	262
ENSG00000197775	na	0	0	0	1	0	0
ENSG00000197776	KLHDC1	4	1	3	52	48	40
ENSG00000197779	ZNF81	282	246	198	186	180	185
ENSG00000197780	TAF13	688	873	711	860	922	987
ENSG00000197782	ZNF780A	385	282	309	308	313	297
ENSG00000197785	ATAD3A	1245	1423	1404	616	502	643
ENSG00000197798	FAM118B	1028	1054	1042	385	425	417
ENSG00000197808	ZNF461	154	151	169	169	135	133
ENSG00000197813	na	12	3	7	6	8	6
ENSG00000197815	na	0	0	0	1	0	0
ENSG00000197816	CCDC180	26	15	13	20	12	15
ENSG00000197818	SLC9A8	406	404	350	397	381	483
ENSG00000197822	OCLN	1175	1196	1208	720	818	883
ENSG00000197825	na	8	8	11	2	8	2
ENSG00000197826	C4orf22	0	1	0	0	0	0
ENSG00000197830	na	0	0	0	0	0	0
ENSG00000197837	HIST4H4	24	25	21	20	10	13
ENSG00000197838	CYP2A13	11	9	10	0	0	0
ENSG00000197841	ZNF181	400	368	355	172	159	184
ENSG00000197844	na	0	1	0	1	0	0
ENSG00000197846	na	9	2	4	1	0	1
ENSG00000197847	SLC22A20	35	32	42	21	7	14
ENSG00000197849	OR8G1	0	1	0	0	0	0
ENSG00000197852	FAM212B	536	599	596	247	301	257
ENSG00000197857	ZNF44	323	327	258	227	236	250
ENSG00000197858	GPAA1	1223	1305	1259	1427	1241	1552
ENSG00000197859	ADAMTSL2	39	43	33	24	5	15
ENSG00000197860	SGTB	685	730	620	629	701	638
ENSG00000197863	ZNF790	154	130	101	80	108	84
ENSG00000197870	PRB3	3	4	6	0	0	0
ENSG00000197872	FAM49A	50	22	49	120	113	128
ENSG00000197879	MYO1C	1523	1607	1606	4271	4740	5497
ENSG00000197880	MDS2	0	0	0	1	2	0
ENSG00000197882	OR7E13P	0	0	0	0	0	0
ENSG00000197885	NKIRAS1	156	191	139	157	187	202
ENSG00000197888	UGT2B17	0	0	0	0	0	0
ENSG00000197889	MEIG1	2	1	2	1	4	3
ENSG00000197892	KIF13B	374	356	383	412	465	589
ENSG00000197893	NRAP	1	1	0	0	0	0
ENSG00000197894	ADH5	7580	7309	7137	3243	3777	3848
ENSG00000197901	SLC22A6	0	0	0	0	0	0
ENSG00000197903	HIST1H2BK	60	56	64	108	76	69
ENSG00000197905	TEAD4	564	728	632	251	304	324
ENSG00000197912	SPG7	1968	1788	1829	1536	1367	1538
ENSG00000197921	HES5	6	9	14	0	0	0
ENSG00000197927	C2orf27A	23	18	22	28	22	30
ENSG00000197928	ZNF677	867	666	658	342	314	362
ENSG00000197930	ERO1L	772	803	754	1974	2006	1963
ENSG00000197933	ZNF823	145	102	106	320	338	292
ENSG00000197934	CYYR1-AS1	0	0	0	3	4	5
ENSG00000197935	na	68	94	90	85	64	77
ENSG00000197937	ZNF347	458	350	306	624	581	580
ENSG00000197943	PLCG2	371	285	300	42	55	45
ENSG00000197948	FCHSD1	304	265	260	732	673	703
ENSG00000197951	ZNF71	315	314	315	289	255	283
ENSG00000197956	S100A6	106	117	102	4125	4276	4340
ENSG00000197958	RPL12	14229	15628	15233	6798	7517	7900
ENSG00000197959	DNM3	79	129	110	17	6	12
ENSG00000197961	ZNF121	3166	3064	2772	820	844	812
ENSG00000197965	MPZL1	2012	1483	1549	9860	11279	11780
ENSG00000197969	VPS13A	1793	1406	1355	1216	1230	1308
ENSG00000197971	MBP	303	238	276	961	1356	1756
ENSG00000197977	ELOVL2	16	18	23	161	136	145
ENSG00000197978	GOLGA6L9	0	0	0	0	0	0
ENSG00000197980	LEKR1	4	1	0	6	5	0
ENSG00000197982	C1orf122	500	615	527	716	672	751
ENSG00000197989	SNHG12	501	441	394	320	296	317
ENSG00000197993	KEL	79	26	37	22	11	12
ENSG00000198000	NOL8	1633	1346	1346	719	719	761
ENSG00000198001	IRAK4	237	182	186	581	613	575
ENSG00000198003	CCDC151	31	29	31	9	4	4
ENSG00000198010	DLGAP2	65	33	33	8	11	12
ENSG00000198015	MRPL42	2575	2500	2529	762	750	720
ENSG00000198018	ENTPD7	438	374	414	758	648	834
ENSG00000198019	FCGR1B	0	0	0	0	0	0
ENSG00000198026	ZNF335	611	723	602	505	434	502
ENSG00000198028	ZNF560	581	583	594	18	22	13
ENSG00000198034	RPS4X	24918	25738	25749	12449	15524	16034
ENSG00000198035	na	0	1	0	0	0	0
ENSG00000198039	ZNF273	567	506	504	160	132	146
ENSG00000198040	ZNF84	1131	962	1057	879	806	835
ENSG00000198042	MAK16	1296	1377	1228	607	655	713
ENSG00000198046	ZNF667	553	675	636	213	239	218
ENSG00000198049	AVPR1B	0	2	1	0	0	0
ENSG00000198053	SIRPA	779	693	805	722	631	726
ENSG00000198054	DSCR8	0	1	0	0	0	0
ENSG00000198055	GRK6	1009	1117	1071	402	379	468
ENSG00000198056	PRIM1	1142	1074	984	88	73	74
ENSG00000198060	MARCH5	652	601	667	1054	1121	1210
ENSG00000198064	na	30	47	32	20	12	17
ENSG00000198074	AKR1B10	1	1	0	1	1	1
ENSG00000198075	SULT1C4	26	9	16	26	23	17
ENSG00000198081	ZBTB14	524	474	537	353	375	412
ENSG00000198083	KRTAP9-9	0	3	0	0	0	0
ENSG00000198087	CD2AP	4098	3595	3494	2126	2382	2383
ENSG00000198088	NUP62CL	104	106	91	45	55	47
ENSG00000198089	SFI1	384	364	337	193	178	194
ENSG00000198092	TMPRSS11F	0	0	0	19	15	29
ENSG00000198093	ZNF649	2720	2664	2715	318	309	360
ENSG00000198099	ADH4	2	1	1	2	0	0
ENSG00000198105	ZNF248	16	20	12	43	34	39
ENSG00000198106	SNX29P2	0	1	2	2	1	2
ENSG00000198108	CHSY3	10	23	23	282	291	383
ENSG00000198113	TOR4A	34	54	65	153	164	184
ENSG00000198121	LPAR1	105	105	96	548	533	672
ENSG00000198125	MB	3	2	3	17	21	17
ENSG00000198128	OR2L3	0	1	0	0	0	0
ENSG00000198130	HIBCH	868	786	795	390	402	379
ENSG00000198131	ZNF544	1949	1620	1679	490	468	542
ENSG00000198133	TMEM229B	10	11	9	9	4	8
ENSG00000198142	SOWAHC	239	210	200	1239	1565	1347
ENSG00000198146	ZNF770	4932	4303	4610	1345	1354	1337
ENSG00000198150	na	48	28	40	33	28	35
ENSG00000198155	ZNF876P	433	327	344	48	44	46
ENSG00000198156	NPIPB6	4	5	0	0	0	1
ENSG00000198157	HMGN5	1509	1631	1565	91	67	81
ENSG00000198160	MIER1	1520	1283	1254	848	898	874
ENSG00000198162	MAN1A2	1558	1073	1013	2578	2801	3013
ENSG00000198168	SVIP	246	260	244	218	256	321
ENSG00000198169	ZNF251	573	486	530	516	484	544
ENSG00000198171	DDRGK1	1150	1280	1195	796	812	891
ENSG00000198173	FAM47C	4	1	0	0	0	2
ENSG00000198176	TFDP1	3693	3035	3112	1579	1420	1533
ENSG00000198178	CLEC4C	1	1	0	0	0	0
ENSG00000198182	ZNF607	883	756	814	266	248	235
ENSG00000198185	ZNF334	967	725	705	254	236	250
ENSG00000198189	HSD17B11	212	214	189	283	233	253
ENSG00000198198	SZT2	857	765	688	682	632	833
ENSG00000198203	SULT1C2	40	40	25	2	2	1
ENSG00000198205	ZXDA	35	17	21	52	57	75
ENSG00000198208	RPS6KL1	323	284	282	14	14	8
ENSG00000198216	CACNA1E	77	22	35	3	1	3
ENSG00000198217	OR51H2P	0	0	1	0	0	0
ENSG00000198218	QRICH1	2850	2961	2643	1487	1343	1644
ENSG00000198221	MLLT4-AS1	70	34	59	38	29	11
ENSG00000198225	FKBP1C	2	1	1	0	5	0
ENSG00000198231	DDX42	6078	5580	5283	3059	2865	3400
ENSG00000198242	RPL23A	10108	10372	10225	4458	4941	4999
ENSG00000198246	SLC29A3	439	355	422	154	129	165
ENSG00000198251	na	0	0	0	0	0	0
ENSG00000198252	STYX	1017	836	805	615	595	730
ENSG00000198258	UBL5	1679	1804	1941	1411	1347	1426
ENSG00000198265	HELZ	2225	1996	1969	1237	1138	1231
ENSG00000198270	TMEM116	225	235	231	100	84	88
ENSG00000198276	UCKL1	764	899	836	395	364	383
ENSG00000198283	OR5B21	0	0	0	0	0	0
ENSG00000198286	CARD11	741	929	912	819	789	766
ENSG00000198298	ZNF485	172	134	142	32	35	29
ENSG00000198300	PEG3	1737	1100	1147	1894	970	1342
ENSG00000198301	SDAD1	2675	2638	2328	1069	1087	1163
ENSG00000198312	BMS1P9	1	1	4	2	1	0
ENSG00000198315	ZKSCAN8	1372	1083	1077	855	951	1038
ENSG00000198324	FAM109A	212	195	220	373	354	348
ENSG00000198327	na	2	1	0	0	1	0
ENSG00000198331	HYLS1	318	265	343	94	106	104
ENSG00000198336	MYL4	0	0	1	184	40	47
ENSG00000198342	ZNF442	63	66	68	46	46	39
ENSG00000198346	ZNF813	594	366	442	222	238	217
ENSG00000198353	HOXC4	0	0	0	13	1	1
ENSG00000198354	DCAF12L2	38	40	34	15	11	10
ENSG00000198355	PIM3	890	1116	1060	500	520	659
ENSG00000198356	ASNA1	1555	1792	1753	568	539	590
ENSG00000198358	na	1	0	1	5	7	9
ENSG00000198363	ASPH	2031	1468	1592	4573	4841	4695
ENSG00000198369	SPRED2	847	934	932	715	685	594
ENSG00000198373	WWP2	1146	1092	1063	615	607	711
ENSG00000198380	GFPT1	3867	3598	3349	4447	4745	5233
ENSG00000198382	UVRAG	362	433	372	371	380	398
ENSG00000198384	TPTE2P3	3	1	2	0	0	0
ENSG00000198390	KRTAP13-1	0	0	0	0	0	0
ENSG00000198393	ZNF26	304	303	296	233	216	202
ENSG00000198399	ITSN2	1018	1201	961	772	876	908
ENSG00000198400	NTRK1	3	1	2	7	3	2
ENSG00000198406	BZW1P2	0	0	0	0	0	0
ENSG00000198408	MGEA5	7413	5120	6091	4514	4681	5080
ENSG00000198417	MT1F	113	295	239	210	227	262
ENSG00000198420	TCAF1	2108	1670	1726	2837	2782	2944
