id	sym	Control_1	Control_2	Control_3	shEZH2_day4_1	shEZH2_day4_2	shEZH2_day4_3
ENSG00000189171	S100A13	287	282	239	476	347	545
ENSG00000189180	ZNF33A	65	78	72	128	76	89
ENSG00000189184	PCDH18	888	612	470	1560	945	1171
ENSG00000189186	DCAF8L2	0	0	1	0	0	0
ENSG00000189190	ZNF600	14	15	8	35	18	21
ENSG00000189195	BTBD8	14	14	9	128	65	92
ENSG00000189196	LINC00994	0	0	0	0	1	0
ENSG00000189212	DPY19L2P1	6	3	1	2	3	0
ENSG00000189221	MAOA	101	74	46	147	100	138
ENSG00000189223	PAX8-AS1	614	453	438	290	178	333
ENSG00000189227	C15orf61	81	62	79	40	17	37
ENSG00000189229	AC069277.2	1	1	0	1	0	0
ENSG00000189241	TSPYL1	1443	1072	876	983	766	936
ENSG00000189266	PNRC2	605	406	343	823	527	615
ENSG00000189269	DRICH1	1	3	1	0	0	0
ENSG00000189280	GJB5	1	0	1	0	0	1
ENSG00000189283	FHIT	4	3	1	6	2	3
ENSG00000189292	FAM150B	2	5	3	0	5	1
ENSG00000189298	ZKSCAN3	131	86	90	88	74	98
ENSG00000189306	RRP7A	1711	1462	1754	682	585	831
ENSG00000189308	LIN54	222	149	132	171	97	131
ENSG00000189316	RP11-797H7.5	0	0	1	0	0	0
ENSG00000189319	FAM53B	420	320	304	229	182	249
ENSG00000189320	FAM180A	257	178	144	198	157	158
ENSG00000189334	S100A14	1	0	2	1	0	2
ENSG00000189337	KAZN	1064	761	768	601	516	715
ENSG00000189339	SLC35E2B	2146	1613	1473	2280	1649	2338
ENSG00000189343	RPS2P46	2	5	1	2	2	0
ENSG00000189350	FAM179A	0	1	2	0	0	2
ENSG00000189362	NEMP2	106	69	63	25	28	20
ENSG00000189366	ALG1L	4	1	0	1	1	0
ENSG00000189367	KIAA0408	0	0	0	2	0	0
ENSG00000189369	GSPT2	289	216	178	273	232	280
ENSG00000189376	C8orf76	14	11	16	15	12	12
ENSG00000189398	OR7E12P	5	0	5	0	1	1
ENSG00000189403	HMGB1	5910	4543	3805	3359	2437	2432
ENSG00000189409	MMP23B	46	49	50	40	50	66
ENSG00000189410	SH2D5	648	488	518	162	132	159
ENSG00000189419	SPATA41	0	0	1	0	0	0
ENSG00000189420	ZFP92	27	12	23	42	33	46
ENSG00000189423	USP32P3	1	2	0	6	3	4
ENSG00000189431	RASSF10	1	0	1	2	1	2
ENSG00000196072	BLOC1S2	326	278	202	540	393	420
ENSG00000196074	SYCP2	3	3	1	5	3	4
ENSG00000196081	ZNF724P	7	10	10	4	1	3
ENSG00000196083	IL1RAP	118	63	54	558	346	426
ENSG00000196096	AC079610.2	0	1	0	0	0	1
ENSG00000196104	SPOCK3	3	2	0	2	4	2
ENSG00000196110	ZNF699	43	27	29	31	22	46
ENSG00000196114	RP3-391O22.3	1	0	1	1	0	0
ENSG00000196116	TDRD7	237	162	119	235	153	151
ENSG00000196118	CCDC189	11	17	21	6	4	13
ENSG00000196123	KIAA0895L	322	240	241	687	503	780
ENSG00000196126	HLA-DRB1	1	0	1	1	0	3
ENSG00000196132	MYT1	0	0	0	1	0	0
ENSG00000196136	SERPINA3	0	0	0	0	0	1
ENSG00000196139	AKR1C3	25	18	14	29	38	36
ENSG00000196141	SPATS2L	4389	3413	2740	2610	1923	2307
ENSG00000196150	ZNF250	193	109	97	139	95	131
ENSG00000196151	WDSUB1	127	68	55	91	67	103
ENSG00000196152	ZNF79	143	111	98	154	93	120
ENSG00000196154	S100A4	350	305	278	533	458	617
ENSG00000196155	PLEKHG4	818	648	647	647	486	757
ENSG00000196159	FAT4	736	450	375	1011	550	734
ENSG00000196169	KIF19	1	0	0	0	0	0
ENSG00000196172	ZNF681	10	11	11	26	28	19
ENSG00000196177	ACADSB	170	116	68	88	83	72
ENSG00000196182	STK40	1403	1046	1173	1112	893	1333
ENSG00000196183	RPS2P4	1	1	0	0	0	0
ENSG00000196187	TMEM63A	651	502	467	620	453	635
ENSG00000196189	SEMA4A	20	17	20	14	15	21
ENSG00000196193	AC034229.1	0	0	0	0	1	0
ENSG00000196196	HRCT1	70	69	60	12	11	13
ENSG00000196199	MPHOSPH8	514	377	362	576	402	500
ENSG00000196204	RNF216P1	481	384	347	412	295	375
ENSG00000196205	EEF1A1P5	119	88	99	87	71	56
ENSG00000196208	GREB1	1	1	0	4	4	3
ENSG00000196209	SIRPB2	0	0	0	0	1	0
ENSG00000196214	ZNF766	104	69	64	159	102	95
ENSG00000196218	RYR1	2	4	5	11	4	8
ENSG00000196220	SRGAP3	3	3	4	5	3	5
ENSG00000196227	FAM217B	194	107	90	111	65	57
ENSG00000196230	TUBB	60060	49277	49095	18942	14682	18366
ENSG00000196233	LCOR	267	202	180	435	220	317
ENSG00000196235	SUPT5H	5119	3685	4133	3655	2866	4275
ENSG00000196236	XPNPEP3	264	169	162	225	128	220
ENSG00000196247	ZNF107	25	16	23	27	18	29
ENSG00000196260	SFTA2	0	1	1	0	0	0
ENSG00000196262	PPIA	25690	22270	19597	14116	11859	13886
ENSG00000196263	ZNF471	24	18	22	54	34	42
ENSG00000196267	ZNF836	18	9	8	15	16	22
ENSG00000196268	ZNF493	18	9	4	24	25	14
ENSG00000196275	GTF2IRD2	110	49	45	72	41	66
ENSG00000196284	SUPT3H	146	110	76	143	87	112
ENSG00000196290	NIF3L1	417	358	267	252	166	241
ENSG00000196295	AC005154.6	85	71	33	83	65	59
ENSG00000196296	ATP2A1	11	24	11	12	3	10
ENSG00000196305	IARS	5717	3956	3464	3380	2345	2568
ENSG00000196312	MFSD14C	139	90	115	90	75	78
ENSG00000196313	POM121	1607	1098	1158	1011	798	1110
ENSG00000196323	ZBTB44	271	161	154	262	175	230
ENSG00000196335	STK31	0	0	1	0	0	0
ENSG00000196337	CGB7	8	4	7	4	0	6
ENSG00000196338	NLGN3	17	11	8	16	16	18
ENSG00000196345	ZKSCAN7	74	43	46	67	34	60
ENSG00000196352	CD55	1219	887	729	1193	870	910
ENSG00000196353	CPNE4	0	0	2	2	1	1
ENSG00000196357	ZNF565	33	34	18	42	16	24
ENSG00000196358	NTNG2	15	6	4	10	5	19
ENSG00000196361	ELAVL3	1	0	0	3	0	5
ENSG00000196363	WDR5	1837	1573	1472	769	668	849
ENSG00000196365	LONP1	6728	4894	5976	3433	2775	3948
ENSG00000196366	C9orf163	2	5	3	6	6	6
ENSG00000196367	TRRAP	3320	2250	2075	1523	1079	1443
ENSG00000196368	NUDT11	370	257	264	262	203	237
ENSG00000196369	SRGAP2B	125	93	86	101	78	111
ENSG00000196371	FUT4	267	219	234	296	229	287
ENSG00000196372	ASB13	438	291	337	548	445	551
ENSG00000196376	SLC35F1	0	0	0	1	1	2
ENSG00000196378	ZNF34	50	33	34	48	23	34
ENSG00000196381	ZNF781	0	0	0	5	3	7
ENSG00000196387	ZNF140	103	91	78	102	65	85
ENSG00000196388	INCA1	68	49	52	51	48	60
ENSG00000196391	ZNF774	14	10	14	21	17	21
ENSG00000196395	RP13-77O11.11	2	1	0	0	0	0
ENSG00000196396	PTPN1	1805	1430	1337	755	555	866
ENSG00000196405	EVL	754	584	624	439	407	542
ENSG00000196407	THEM5	11	6	2	2	4	2
ENSG00000196408	NOXO1	4	0	1	0	2	1
ENSG00000196411	EPHB4	2738	2054	2242	1751	1352	1825
ENSG00000196415	PRTN3	0	0	0	3	1	3
ENSG00000196417	ZNF765	49	34	37	94	62	68
ENSG00000196418	ZNF124	32	28	15	47	18	23
ENSG00000196419	XRCC6	11336	9617	8753	3359	2525	3051
ENSG00000196420	S100A5	3	2	2	1	2	1
ENSG00000196421	LINC00176	2	1	5	2	0	2
ENSG00000196422	PPP1R26	701	531	559	535	393	531
ENSG00000196428	TSC22D2	1463	1001	900	923	566	928
ENSG00000196436	NPIPB15	12	25	6	18	12	16
ENSG00000196437	ZNF569	34	21	26	37	25	34
ENSG00000196440	ARMCX4	275	140	143	218	130	200
ENSG00000196449	YRDC	449	385	375	359	324	359
ENSG00000196453	ZNF777	643	485	572	337	263	366
ENSG00000196455	PIK3R4	451	338	234	307	197	233
ENSG00000196456	ZNF775	364	270	333	220	206	284
ENSG00000196458	ZNF605	60	53	60	141	93	107
ENSG00000196459	TRAPPC2	116	110	70	158	108	136
ENSG00000196460	RFX8	38	23	31	25	18	19
ENSG00000196465	MYL6B	1362	1220	1282	1011	790	1220
ENSG00000196466	ZNF799	12	5	5	6	11	8
ENSG00000196470	SIAH1	109	94	58	79	53	71
ENSG00000196476	C20orf96	168	136	129	164	118	145
ENSG00000196482	ESRRG	3	3	2	4	7	4
ENSG00000196497	IPO4	2	3	4	3	4	3
ENSG00000196498	NCOR2	9972	7161	8060	3824	3043	4651
ENSG00000196502	SULT1A1	29	23	24	8	16	12
ENSG00000196503	ARL9	3	1	2	1	1	2
ENSG00000196504	PRPF40A	938	773	556	1153	824	820
ENSG00000196505	GDAP2	202	153	115	129	90	75
ENSG00000196507	TCEAL3	730	550	449	540	384	540
ENSG00000196510	ANAPC7	882	621	588	313	219	236
ENSG00000196511	TPK1	14	12	8	9	4	4
ENSG00000196517	SLC6A9	398	282	363	47	50	67
ENSG00000196526	AFAP1	9632	6850	5960	2712	1969	2556
ENSG00000196531	NACA	5993	4677	3948	5507	4061	5077
ENSG00000196535	MYO18A	2560	1848	2038	2038	1657	2330
ENSG00000196544	BORCS6	303	203	254	247	261	315
ENSG00000196547	MAN2A2	1287	853	910	867	565	988
ENSG00000196549	MME	414	355	241	1688	908	1011
ENSG00000196550	FAM72A	31	28	18	26	13	12
ENSG00000196557	CACNA1H	337	184	217	258	195	309
ENSG00000196562	SULF2	55	37	27	47	40	52
ENSG00000196565	HBG2	8	4	6	21	14	15
ENSG00000196569	LAMA2	463	265	205	1021	571	610
ENSG00000196570	PFN3	0	2	0	1	2	0
ENSG00000196576	PLXNB2	14483	10529	11245	11066	8128	11968
ENSG00000196581	AJAP1	8	7	3	3	0	0
ENSG00000196584	XRCC2	155	110	93	26	17	23
ENSG00000196586	MYO6	358	244	218	704	451	535
ENSG00000196588	MKL1	2164	1734	1719	1462	1170	1495
ENSG00000196591	HDAC2	1787	1388	1197	1280	863	964
ENSG00000196593	ANKRD20A19P	0	0	0	0	0	1
ENSG00000196597	ZNF782	26	22	15	21	19	12
ENSG00000196605	ZNF846	28	28	25	32	22	25
ENSG00000196611	MMP1	464	496	366	1556	1250	1222
ENSG00000196616	ADH1B	1	0	0	0	0	1
ENSG00000196628	TCF4	492	348	287	813	491	565
ENSG00000196632	WNK3	20	11	16	44	18	32
ENSG00000196636	SDHAF3	92	85	79	91	78	93
ENSG00000196639	HRH1	608	442	373	349	243	285
ENSG00000196642	RABL6	4070	3327	3734	1977	1651	2397
ENSG00000196644	GPR89C	1	0	1	1	0	1
ENSG00000196646	ZNF136	35	24	25	78	46	62
ENSG00000196648	GOLGA6L9	4	8	2	13	5	9
ENSG00000196652	ZKSCAN5	376	266	197	354	243	260
ENSG00000196653	ZNF502	21	19	10	51	23	26
ENSG00000196655	TRAPPC4	1196	1128	1060	827	681	916
ENSG00000196656	AC004057.1	13	10	8	6	6	4
ENSG00000196659	TTC30B	49	30	29	43	40	21
ENSG00000196663	TECPR2	1337	946	953	1044	801	1123
ENSG00000196666	FAM180B	0	0	1	1	0	0
ENSG00000196668	LINC00173	0	1	0	0	0	0
ENSG00000196670	ZFP62	134	102	92	151	75	104
ENSG00000196674	Z98881.1	1	0	0	0	0	0
ENSG00000196678	ERI2	103	57	59	91	77	66
ENSG00000196683	TOMM7	1333	1197	1151	1174	928	1239
ENSG00000196689	TRPV1	32	18	12	23	9	33
ENSG00000196693	ZNF33B	69	35	42	96	60	92
ENSG00000196696	PDXDC2P	16	16	12	21	14	17
ENSG00000196700	ZNF512B	1957	1532	1605	1420	1153	1703
ENSG00000196704	AMZ2	1180	825	872	834	665	746
ENSG00000196705	ZNF431	56	37	24	99	57	75
ENSG00000196711	FAM150A	13	16	10	31	33	53
ENSG00000196712	NF1	919	583	518	1018	638	785
ENSG00000196715	VKORC1L1	1518	1081	900	714	507	644
ENSG00000196724	ZNF418	38	20	19	23	12	24
ENSG00000196730	DAPK1	4	2	3	1	3	11
ENSG00000196739	COL27A1	483	327	318	513	377	588
ENSG00000196741	LINC01560	16	25	14	31	20	28
ENSG00000196743	GM2A	847	676	610	723	573	751
ENSG00000196747	HIST1H2AI	6	8	6	25	10	20
ENSG00000196754	S100A2	155	152	129	116	105	138
ENSG00000196756	SNHG17	522	461	414	216	181	237
ENSG00000196757	ZNF700	36	24	19	42	37	28
ENSG00000196776	CD47	1333	882	812	1775	1261	1471
ENSG00000196781	TLE1	1413	1294	1096	977	846	1024
ENSG00000196782	MAML3	203	178	130	240	168	283
ENSG00000196787	HIST1H2AG	62	57	32	56	42	36
ENSG00000196792	STRN3	366	256	221	244	194	236
ENSG00000196793	ZNF239	92	57	45	35	25	29
ENSG00000196810	CTBP1-AS2	366	287	249	115	76	122
ENSG00000196811	CHRNG	1	0	0	0	0	0
ENSG00000196812	ZSCAN16	20	9	12	26	24	23
ENSG00000196814	MVB12B	346	337	341	237	206	261
ENSG00000196821	C6orf106	2681	2136	2083	1389	1050	1505
ENSG00000196839	ADA	132	126	126	136	112	166
ENSG00000196843	ARID5A	201	167	170	187	158	229
ENSG00000196850	PPTC7	375	277	217	388	272	302
ENSG00000196859	KRT39	1	0	1	0	0	0
ENSG00000196860	TOMM20L	2	1	0	1	1	2
ENSG00000196865	NHLRC2	204	161	144	271	151	163
ENSG00000196867	ZFP28	136	84	69	122	76	98
ENSG00000196872	KIAA1211L	0	0	0	1	0	0
ENSG00000196873	CBWD3	9	16	7	20	10	14
ENSG00000196876	SCN8A	508	286	275	187	128	182
ENSG00000196878	LAMB3	248	192	177	267	188	249
ENSG00000196890	HIST3H2BB	0	1	0	1	3	2
ENSG00000196893	AC090286.4	0	1	0	0	0	0
ENSG00000196911	KPNA5	44	39	27	149	110	94
ENSG00000196912	ANKRD36B	23	20	13	28	21	14
ENSG00000196914	ARHGEF12	2919	1775	1555	2034	1264	1615
ENSG00000196917	HCAR1	7	1	1	0	1	2
ENSG00000196922	ZNF252P	119	71	78	175	108	113
ENSG00000196923	PDLIM7	11173	8945	10461	3995	3200	5003
ENSG00000196924	FLNA	229436	167372	183271	45487	33965	49397
ENSG00000196927	AC009093.1	0	0	0	0	0	1
ENSG00000196932	TMEM26	0	0	0	8	4	3
ENSG00000196935	SRGAP1	1401	813	792	1056	704	953
ENSG00000196937	FAM3C	787	536	477	623	388	502
ENSG00000196943	NOP9	1130	831	915	647	587	740
ENSG00000196950	SLC39A10	678	491	404	810	500	575
ENSG00000196951	SCOC-AS1	6	5	6	2	2	4
ENSG00000196954	CASP4	838	637	522	2154	1586	2022
ENSG00000196961	AP2A1	7428	5805	6752	5824	4671	6602
ENSG00000196967	ZNF585A	30	19	14	45	25	33
ENSG00000196968	FUT11	1157	846	706	1019	694	1028
ENSG00000196970	NXF4	0	2	0	0	0	0
ENSG00000196972	SMIM10L2B	74	62	60	122	102	137
ENSG00000196975	ANXA4	1288	939	834	863	714	880
ENSG00000196976	LAGE3	367	335	411	206	171	268
ENSG00000196979	RP11-88G17.6	1	0	1	1	0	0
ENSG00000196981	WDR5B	72	55	36	71	50	68
ENSG00000196990	FAM163B	0	0	0	1	0	0
ENSG00000196993	NPIPB9	0	0	0	1	1	1
ENSG00000196998	WDR45	840	632	719	988	772	1044
ENSG00000197006	METTL9	1967	1479	1313	919	674	708
ENSG00000197008	ZNF138	11	20	14	20	26	24
ENSG00000197013	ZNF429	27	25	18	54	38	38
ENSG00000197016	ZNF470	86	46	41	80	47	58
ENSG00000197019	SERTAD1	868	892	955	1033	874	1166
ENSG00000197020	ZNF100	25	24	22	41	22	39
ENSG00000197021	CXorf40B	496	411	449	295	238	314
ENSG00000197024	ZNF398	344	263	219	235	159	228
ENSG00000197037	ZSCAN25	332	265	222	265	214	327
ENSG00000197043	ANXA6	20800	16859	17572	8538	7092	8998
ENSG00000197044	ZNF441	18	19	15	40	20	36
ENSG00000197045	GMFB	529	414	344	974	651	697
ENSG00000197046	SIGLEC15	18	12	16	52	39	53
ENSG00000197050	ZNF420	17	13	8	39	19	28
ENSG00000197054	ZNF763	0	0	3	1	0	1
ENSG00000197056	ZMYM1	99	92	50	127	77	96
ENSG00000197061	HIST1H4C	3	1	3	0	2	0
ENSG00000197062	ZSCAN26	132	80	81	121	78	102
ENSG00000197063	MAFG	1303	1049	1053	1223	888	1415
ENSG00000197070	ARRDC1	351	283	320	349	260	384
ENSG00000197077	KIAA1671	2	2	2	6	4	9
ENSG00000197081	IGF2R	6469	4674	3834	6353	3888	5352
ENSG00000197083	ZNF300P1	10	5	9	10	5	8
ENSG00000197093	GAL3ST4	333	255	266	409	279	410
ENSG00000197099	RP11-573D15.8	0	2	1	0	2	0
ENSG00000197102	DYNC1H1	16236	10639	9559	9337	6004	7914
ENSG00000197106	SLC6A17	32	25	34	31	24	36
ENSG00000197111	PCBP2	2512	2052	1862	1428	1068	1191
ENSG00000197114	ZGPAT	175	134	156	62	64	117
ENSG00000197119	SLC25A29	463	368	373	601	430	730
ENSG00000197121	PGAP1	57	35	33	167	98	91
ENSG00000197122	SRC	2029	1487	1633	1378	1042	1558
ENSG00000197124	ZNF682	9	9	7	10	8	13
ENSG00000197128	ZNF772	99	72	43	112	67	77
ENSG00000197134	ZNF257	7	7	2	11	7	9
ENSG00000197136	PCNX3	2332	1765	1797	1150	939	1368
ENSG00000197140	ADAM32	2	2	1	13	8	5
ENSG00000197142	ACSL5	29	30	14	33	26	33
ENSG00000197146	AL133458.1	2	0	0	0	1	3
ENSG00000197147	LRRC8B	39	15	22	21	13	23
ENSG00000197150	ABCB8	801	612	714	366	311	435
ENSG00000197153	HIST1H3J	8	0	1	1	2	1
ENSG00000197157	SND1	11478	9134	9268	9262	7166	9703
ENSG00000197162	ZNF785	131	92	85	84	75	105
ENSG00000197165	SULT1A2	2	0	0	0	0	0
ENSG00000197168	NEK5	2	1	1	3	3	4
ENSG00000197170	PSMD12	1096	894	713	821	564	619
ENSG00000197180	CH17-340M24.3	9	6	11	11	8	16
ENSG00000197181	PIWIL2	1	0	0	0	0	0
ENSG00000197182	MIRLET7BHG	36	29	34	32	23	43
ENSG00000197183	NOL4L	474	346	299	640	467	690
ENSG00000197191	CYSRT1	9	5	9	11	4	16
ENSG00000197208	SLC22A4	32	30	23	78	61	52
ENSG00000197210	KB-1592A4.15	1	3	1	0	0	0
ENSG00000197213	ZSCAN5B	0	0	0	0	0	2
ENSG00000197217	ENTPD4	1290	875	711	606	366	493
ENSG00000197223	C1D	169	158	128	237	195	210
ENSG00000197226	TBC1D9B	7480	5365	5685	3149	2365	3507
ENSG00000197233	OR1J2	1	0	0	2	0	0
ENSG00000197238	HIST1H4J	8	6	3	10	10	13
ENSG00000197245	FAM110D	2	3	2	0	0	0
ENSG00000197249	SERPINA1	3	5	8	23	18	26
ENSG00000197256	KANK2	6945	4810	4907	3300	2403	3490
ENSG00000197258	EIF4BP6	4	2	0	2	0	1
ENSG00000197261	C6orf141	3	2	6	1	5	6
ENSG00000197265	GTF2E2	973	754	702	647	481	569
ENSG00000197275	RAD54B	22	14	24	19	18	9
ENSG00000197279	ZNF165	2	1	0	2	0	1
ENSG00000197283	SYNGAP1	382	290	264	576	373	645
ENSG00000197291	RAMP2-AS1	2	3	4	6	1	2
ENSG00000197296	FITM2	417	333	318	234	179	261
ENSG00000197299	BLM	131	118	81	42	41	28
ENSG00000197301	RP11-366L20.2	10	3	2	11	1	5
ENSG00000197302	ZNF720	135	101	58	144	111	136
ENSG00000197312	DDI2	238	166	133	351	211	259
ENSG00000197321	SVIL	920	603	621	2303	1494	2010
ENSG00000197323	TRIM33	361	255	234	519	288	395
ENSG00000197324	LRP10	8387	6218	6588	6729	5168	7671
ENSG00000197329	PELI1	63	47	31	132	76	77
ENSG00000197332	CTC-499B15.5	1	4	0	0	3	1
ENSG00000197334	AC032027.1	2	0	0	0	0	1
ENSG00000197343	ZNF655	461	359	313	575	368	416
ENSG00000197345	MRPL21	569	569	510	372	316	449
ENSG00000197355	UAP1L1	534	412	430	311	224	333
ENSG00000197358	BNIP3P1	1	0	0	0	1	0
ENSG00000197361	FBXL22	14	9	5	1	6	1
ENSG00000197362	ZNF786	132	105	64	111	77	100
ENSG00000197363	ZNF517	102	83	96	151	129	158
ENSG00000197372	ZNF675	17	15	20	43	20	21
ENSG00000197375	SLC22A5	111	89	57	95	71	96
ENSG00000197380	DACT3	99	85	111	198	140	210
ENSG00000197381	ADARB1	12384	8136	7811	7551	5146	7668
ENSG00000197385	ZNF860	3	1	1	4	1	2
ENSG00000197386	HTT	2846	1901	1996	2055	1493	2126
ENSG00000197405	C5AR1	3	3	3	4	4	3
ENSG00000197406	DIO3	1	0	0	0	0	1
ENSG00000197415	VEPH1	114	83	71	103	62	79
ENSG00000197417	SHPK	51	43	41	39	20	21
ENSG00000197429	IPP	179	120	107	164	109	137
ENSG00000197442	MAP3K5	595	347	328	522	375	399
ENSG00000197444	OGDHL	7	4	1	0	0	1
ENSG00000197446	CYP2F1	1	0	0	0	0	0
ENSG00000197448	GSTK1	1131	935	984	875	742	914
ENSG00000197451	HNRNPAB	8796	7765	7260	2354	1918	2274
ENSG00000197457	STMN3	905	794	927	3181	2805	3666
ENSG00000197461	PDGFA	95	61	65	39	28	46
ENSG00000197465	GYPE	10	9	6	4	6	2
ENSG00000197467	COL13A1	362	258	282	383	355	416
ENSG00000197472	ZNF695	8	1	3	4	2	0
ENSG00000197479	PCDHB11	3	2	0	3	2	2
ENSG00000197483	ZNF628	234	169	203	162	156	188
ENSG00000197496	SLC2A10	1251	797	745	1288	866	1239
ENSG00000197497	ZNF665	29	21	18	26	16	15
ENSG00000197498	RPF2	446	355	292	267	171	200
ENSG00000197506	SLC28A3	30	21	13	14	9	9
ENSG00000197530	MIB2	1490	1124	1277	1258	880	1420
ENSG00000197535	MYO5A	752	452	456	659	428	497
ENSG00000197536	C5orf56	38	27	29	16	10	22
ENSG00000197540	GZMM	9	5	7	15	11	19
ENSG00000197548	ATG7	601	507	488	522	420	556
ENSG00000197550	RP11-460N11.2	1	0	0	1	6	1
ENSG00000197555	SIPA1L1	3222	2159	1962	2473	1722	2232
ENSG00000197557	TTC30A	89	56	46	69	48	41
ENSG00000197558	SSPO	2	1	0	6	3	11
ENSG00000197561	ELANE	1	1	2	1	0	2
ENSG00000197562	RAB40C	688	507	618	720	532	802
ENSG00000197563	PIGN	346	216	184	305	200	198
ENSG00000197565	COL4A6	164	127	94	1383	951	1334
ENSG00000197566	ZNF624	9	9	3	44	22	35
ENSG00000197568	HHLA3	39	30	34	38	43	41
ENSG00000197576	HOXA4	80	59	58	50	53	58
ENSG00000197579	TOPORS	247	164	137	372	241	252
ENSG00000197580	BCO2	3	0	0	5	3	4
ENSG00000197582	GPX1P1	9	3	6	8	6	4
ENSG00000197586	ENTPD6	2033	1589	1772	1898	1563	2247
ENSG00000197588	KLKP1	2	0	1	0	0	0
ENSG00000197594	ENPP1	166	119	98	212	134	136
ENSG00000197599	CCDC154	3	2	0	0	1	1
ENSG00000197601	FAR1	403	355	278	428	328	323
ENSG00000197603	C5orf42	105	74	84	190	124	110
ENSG00000197608	ZNF841	86	50	53	122	70	86
ENSG00000197614	MFAP5	154	124	87	17	13	17
ENSG00000197619	ZNF615	18	39	27	78	32	42
ENSG00000197620	CXorf40A	384	298	312	243	188	269
ENSG00000197622	CDC42SE1	1095	964	791	1319	968	1259
ENSG00000197632	SERPINB2	363	356	247	84	63	77
ENSG00000197635	DPP4	203	99	101	227	114	164
ENSG00000197646	PDCD1LG2	519	277	250	440	315	321
ENSG00000197647	ZNF433	13	11	12	19	8	10
ENSG00000197653	DNAH10	21	16	27	26	14	19
ENSG00000197670	RP4-724E16.2	4	2	1	4	0	2
ENSG00000197681	TBC1D3	4	2	1	0	0	0
ENSG00000197694	SPTAN1	15326	11236	9851	9587	6583	8951
ENSG00000197696	NMB	140	120	134	104	95	137
ENSG00000197702	PARVA	7030	5093	4561	3032	2203	2860
ENSG00000197704	FRMPD2P1	0	2	0	0	0	0
ENSG00000197712	FAM114A1	4219	3093	2380	3699	2680	3416
ENSG00000197713	RPE	564	382	386	448	307	336
ENSG00000197714	ZNF460	37	19	15	23	11	23
ENSG00000197724	PHF2	1409	1051	945	787	616	911
ENSG00000197727	AL022341.1	2	0	0	0	0	0
ENSG00000197728	RPS26	5392	5063	4994	4261	3510	4895
ENSG00000197744	PTMAP2	0	1	1	0	0	0
ENSG00000197746	PSAP	15176	11757	11279	19713	15363	20337
ENSG00000197747	S100A10	6959	6275	5838	4792	4066	4923
ENSG00000197748	CFAP43	1	0	1	0	0	0
ENSG00000197756	RPL37A	15188	14676	13830	11034	9373	11946
ENSG00000197757	HOXC6	12	27	20	16	16	20
ENSG00000197763	TXNRD3	134	151	83	118	102	118
ENSG00000197766	CFD	32	29	29	11	12	16
ENSG00000197768	STPG3	1	0	1	0	0	0
ENSG00000197769	MAP1LC3C	1	2	1	1	1	2
ENSG00000197771	MCMBP	2506	1950	1598	870	642	741
ENSG00000197774	EME2	142	101	132	143	90	187
ENSG00000197776	KLHDC1	12	10	13	33	23	34
ENSG00000197779	ZNF81	33	27	34	65	34	47
ENSG00000197780	TAF13	454	374	292	442	302	343
ENSG00000197782	ZNF780A	41	36	37	105	59	73
ENSG00000197785	ATAD3A	2078	1773	1975	629	573	804
ENSG00000197798	FAM118B	352	270	216	269	196	204
ENSG00000197808	ZNF461	42	24	35	46	28	40
ENSG00000197813	CTC-301O7.4	12	7	5	1	3	5
ENSG00000197815	RP1-253P7.4	17	12	18	10	8	12
ENSG00000197816	CCDC180	3	0	0	7	0	2
ENSG00000197818	SLC9A8	389	297	258	368	287	397
ENSG00000197822	OCLN	9	5	5	33	9	22
ENSG00000197826	C4orf22	9	2	2	5	3	4
ENSG00000197830	AC011385.1	0	0	0	0	1	0
ENSG00000197837	HIST4H4	7	2	3	14	6	16
ENSG00000197841	ZNF181	33	31	15	68	38	45
ENSG00000197846	HIST1H2BF	3	0	0	14	8	10
ENSG00000197847	SLC22A20	5	5	3	4	4	8
ENSG00000197852	FAM212B	449	272	251	546	399	642
ENSG00000197857	ZNF44	43	39	25	55	26	47
ENSG00000197858	GPAA1	2952	2586	2861	1758	1383	1944
ENSG00000197859	ADAMTSL2	1	0	0	4	2	3
ENSG00000197860	SGTB	450	300	259	198	124	159
ENSG00000197863	ZNF790	24	14	22	48	28	29
ENSG00000197870	PRB3	0	1	0	0	1	3
ENSG00000197872	FAM49A	54	33	43	69	33	57
ENSG00000197879	MYO1C	19200	14132	16236	6333	4952	7181
ENSG00000197880	MDS2	0	1	0	0	1	1
ENSG00000197885	NKIRAS1	135	91	87	201	120	146
ENSG00000197889	MEIG1	3	0	0	1	0	1
ENSG00000197892	KIF13B	545	332	327	602	347	518
ENSG00000197894	ADH5	3613	2814	2366	2200	1697	1883
ENSG00000197903	HIST1H2BK	186	142	136	376	308	378
ENSG00000197905	TEAD4	1200	1033	1055	401	385	524
ENSG00000197912	SPG7	1932	1467	1504	1033	880	1176
ENSG00000197915	HRNR	1	0	0	0	0	0
ENSG00000197919	IFNA1	0	0	1	0	0	1
ENSG00000197921	HES5	1	4	0	2	0	1
ENSG00000197927	C2orf27A	21	7	11	25	21	20
ENSG00000197928	ZNF677	134	81	68	239	174	256
ENSG00000197930	ERO1A	1660	1038	908	3023	2010	2062
ENSG00000197933	ZNF823	35	33	15	50	21	44
ENSG00000197934	CYYR1-AS1	0	0	1	0	0	0
ENSG00000197935	ZNF311	11	13	6	13	10	17
ENSG00000197937	ZNF347	59	51	46	115	74	74
